a,winding,opt,cell,gamma,seed,s_cross,w2_own,winding_k,b1_offset,mirror,chi,kappa_k,pred_r,init_winding,obs_r
1.3,-1,sgd,1,1.490120678114902e-05,860035,5.411461351791485,4.790625,-1,0.0012970464885597721,False,0.0003296590996256179,7.619648401522177,0.00251188643150958,-1,0.129594019943428
1.3,-1,sgd,1,1.490120678114902e-05,860036,5.239043033846223,5.228125,-1,0.0006000276533333349,False,0.0003296590996256179,7.619648401522177,0.00251188643150958,-1,0.002088326856420464
1.3,-1,sgd,1,1.490120678114902e-05,860037,5.555839902564338,5.540625,-1,0.0031668314617618876,False,0.0003296590996256179,7.619648401522177,0.00251188643150958,-1,0.002746062504561664
1.3,-1,sgd,1,1.490120678114902e-05,860038,5.308590845434187,5.296875,-1,-0.0004368614985317265,False,0.0003296590996256179,7.619648401522177,0.00251188643150958,-1,0.0022118410259233112
1.3,-1,sgd,1,1.490120678114902e-05,860039,5.392705438751602,5.378125,-1,-0.00987871555586839,False,0.0003296590996256179,7.619648401522177,0.00251188643150958,-1,0.002711063567991001
1.3,-1,sgd,2,3.743013912668677e-05,860000,4.589069022437748,6.059375,-1,-0.012940180183511174,False,0.0008280662193732545,7.619648401522177,0.006309573444801931,-1,-0.24264977453322367
1.3,-1,sgd,2,3.743013912668677e-05,860001,5.322671757605639,5.284375,-1,-0.0045190585755587875,False,0.0008280662193732545,7.619648401522177,0.006309573444801931,-1,0.007247168795863068
1.3,-1,sgd,2,3.743013912668677e-05,860002,4.4635367410695626,5.371875,-1,0.002261482979006857,False,0.0008280662193732545,7.619648401522177,0.006309573444801931,-1,-0.1690914734483654
1.3,-1,sgd,2,3.743013912668677e-05,860003,6.192988284806973,6.146875,-1,0.0032791979897526247,False,0.0008280662193732545,7.619648401522177,0.006309573444801931,-1,0.007501907035196487
1.3,-1,sgd,2,3.743013912668677e-05,860004,4.286056897829167,5.659375,-1,-0.0021435305949228933,False,0.0008280662193732545,7.619648401522177,0.006309573444801931,-1,-0.24266250286839675
1.3,-1,sgd,2,3.743013912668677e-05,860005,5.681930093128301,5.646875,-1,0.00461419826308429,False,0.0008280662193732545,7.619648401522177,0.006309573444801931,-1,0.006207874820728598
1.3,-1,sgd,2,3.743013912668677e-05,860006,5.875718701967945,5.834375,-1,0.004405479946976598,False,0.0008280662193732545,7.619648401522177,0.006309573444801931,-1,0.007086226368367754
1.3,-1,sgd,2,3.743013912668677e-05,860007,5.103384315809643,5.071875,-1,0.0007858636240101191,False,0.0008280662193732545,7.619648401522177,0.006309573444801931,-1,0.006212557645770556
1.3,-1,sgd,2,3.743013912668677e-05,860008,5.302984650149279,5.265625,-1,-0.0021151384183673017,False,0.0008280662193732545,7.619648401522177,0.006309573444801931,-1,0.0070950077434832615
1.3,-1,sgd,2,3.743013912668677e-05,860009,5.543491397746613,5.503125,-1,-0.0001805143563995415,False,0.0008280662193732545,7.619648401522177,0.006309573444801931,-1,0.0073351773304464185
1.3,-1,sgd,2,3.743013912668677e-05,860010,5.2298532686457,4.684375,-1,0.0016086746271746222,False,0.0008280662193732545,7.619648401522177,0.006309573444801931,-1,0.11644632819654688
1.3,-1,sgd,2,3.743013912668677e-05,860011,4.655156310830243,4.621875,-1,-0.004336591651923349,False,0.0008280662193732545,7.619648401522177,0.006309573444801931,-1,0.00720082452040427
1.3,-1,sgd,2,3.743013912668677e-05,860012,5.450697192430211,4.965625,-1,-0.0013867468267267924,False,0.0008280662193732545,7.619648401522177,0.006309573444801931,-1,0.09768602994189268
1.3,-1,sgd,2,3.743013912668677e-05,860013,6.084081951593923,6.046875,-1,0.007165058639555966,False,0.0008280662193732545,7.619648401522177,0.006309573444801931,-1,0.006153087602095875
1.3,-1,sgd,2,3.743013912668677e-05,860014,5.168165902654231,5.134375,-1,0.0002850666398295232,False,0.0008280662193732545,7.619648401522177,0.006309573444801931,-1,0.006581307881529996
1.3,-1,sgd,2,3.743013912668677e-05,860015,4.613352544400729,4.584375,-1,-0.0006105841878962792,False,0.0008280662193732545,7.619648401522177,0.006309573444801931,-1,0.006320936747262085
1.3,-1,sgd,2,3.743013912668677e-05,860016,4.330888645718129,6.140625,-1,-0.01359841488489888,False,0.0008280662193732545,7.619648401522177,0.006309573444801931,-1,-0.29471533504844727
1.3,-1,sgd,2,3.743013912668677e-05,860017,4.9369158171816085,5.278125,-1,-0.0002711607117351633,False,0.0008280662193732545,7.619648401522177,0.006309573444801931,-1,-0.06464590793480485
1.3,-1,sgd,2,3.743013912668677e-05,860018,5.365277007014531,4.878125,-1,0.0006846472982848795,False,0.0008280662193732545,7.619648401522177,0.006309573444801931,-1,0.09986460105358752
1.3,-1,sgd,2,3.743013912668677e-05,860019,5.368290198789169,5.328125,-1,0.002414716520585891,False,0.0008280662193732545,7.619648401522177,0.006309573444801931,-1,0.007538336429638859
