a,winding,opt,cell,gamma,seed,s_cross,w2_own,winding_k,b1_offset,mirror,chi,kappa_k,pred_r,init_winding,obs_r,winding_b,s_branch,branch_over_own,obs_r_branch
1.3,0,sgd,4,0.0002419160526966,860038,5.077318775144746,5.296875,0,-6.591998937821586e-05,False,0.0053519039959792,-7.438608219662625,-0.0398107170553365,0,-0.0414501427455347,0,5.2939509204526,0.9994479613833818,-0.04092069393218589
1.3,0,sgd,4,0.0002419160526966,860039,5.137862868512081,5.378125,0,-0.0091303065936116,False,0.0053519039959792,-7.438608219662625,-0.0398107170553365,0,-0.0446739582080965,0,5.376380316683799,0.9996755963618918,-0.04436394639559982
1.3,0,sgd,5,0.0006076656503331,860000,4.184176943702232,6.059375,0,-0.013583467327118,False,0.0134433750302456,-7.438608219662625,-0.0999999999999923,0,-0.3094705404926693,0,4.561271205028657,0.75276265374377,-0.08267306291954102
1.3,0,sgd,5,0.0006076656503331,860001,4.8001273720402216,5.284375,0,-0.004075473319931,False,0.0134433750302456,-7.438608219662625,-0.0999999999999923,0,-0.0916376350958776,0,5.284926053959541,1.0001042798740705,-0.09173234913213246
1.3,0,sgd,5,0.0006076656503331,860002,4.0663660201324365,5.371875,0,0.0023544329941769,False,0.0134433750302456,-7.438608219662625,-0.0999999999999923,0,-0.2430266861882608,0,4.436461122882362,0.8258682718571004,-0.08342124330607792
1.3,0,sgd,5,0.0006076656503331,860003,5.53695040747771,6.146875,0,0.0047544508634569,False,0.0134433750302456,-7.438608219662625,-0.0999999999999923,0,-0.0992251497748513,0,6.145854564329206,0.9998339911465919,-0.09907558834626529
1.3,0,sgd,5,0.0006076656503331,860004,3.9398833530441806,5.659375,0,-0.0020008562268669,False,0.0134433750302456,-7.438608219662625,-0.0999999999999923,0,-0.3038306609750757,0,4.262572782994976,0.7531879020200952,-0.07570297244850022
1.3,0,sgd,5,0.0006076656503331,860005,5.144439062254852,5.646875,0,0.0056381283437034,False,0.0134433750302456,-7.438608219662625,-0.0999999999999923,0,-0.08897592699416,0,5.644042373794404,0.9994983727804148,-0.08851870316552501
1.3,0,sgd,5,0.0006076656503331,860006,5.283842747837038,5.834375,0,0.0057358139848187,False,0.0134433750302456,-7.438608219662625,-0.0999999999999923,0,-0.0943601074944552,0,5.8335610818840955,0.9998604960915429,-0.09423374956237063
1.3,0,sgd,5,0.0006076656503331,860007,4.636712078714247,5.071875,0,0.0011249462443299,False,0.0134433750302456,-7.438608219662625,-0.0999999999999923,0,-0.0857992204629951,0,5.070746928386485,0.9997775829227818,-0.08559584136263498
1.3,0,sgd,5,0.0006076656503331,860008,4.768148771009875,5.265625,0,-0.0016842633768061,False,0.0134433750302456,-7.438608219662625,-0.0999999999999923,0,-0.0944761977904096,0,5.265314680056628,0.9999410668356801,-0.09442282926220213
1.3,0,sgd,5,0.0006076656503331,860009,4.993518246152944,5.503125,0,0.0004388018931993,False,0.0134433750302456,-7.438608219662625,-0.0999999999999923,0,-0.0926031579960577,0,5.504604859446335,1.0002689125626503,-0.09284710280635788
1.3,0,sgd,5,0.0006076656503331,860010,4.768148771009875,4.684375,0,0.0025486587009617,False,0.0134433750302456,-7.438608219662625,-0.0999999999999923,0,0.0178836602556102,0,5.19789872756701,1.1096248117554657,-0.08267763168950559
1.3,0,sgd,5,0.0006076656503331,860011,4.212239013815596,4.621875,0,-0.0047913797266248,False,0.0134433750302456,-7.438608219662625,-0.0999999999999923,0,-0.0886298279776939,0,4.624568261784122,1.0005827206023794,-0.08916059286569011
1.3,0,sgd,5,0.0006076656503331,860012,4.93619639113567,4.965625,0,-0.0003150310886024,False,0.0134433750302456,-7.438608219662625,-0.0999999999999923,0,-0.0059264662281847,0,5.415034799527506,1.0905041761163008,-0.08842757731374451
1.3,0,sgd,5,0.0006076656503331,860013,5.520152865771483,6.046875,0,0.0086820309921424,False,0.0134433750302456,-7.438608219662625,-0.0999999999999923,0,-0.0871065028181525,0,6.044290816943877,0.9995726415617782,-0.0867162032811335
1.3,0,sgd,5,0.0006076656503331,860014,4.667809171690729,5.134375,0,0.0006591625920027,False,0.0134433750302456,-7.438608219662625,-0.0999999999999923,0,-0.0908710073396024,0,5.13303408802393,0.99973883637715,-0.09063351389359242
1.3,0,sgd,5,0.0006076656503331,860015,4.181635135461622,4.584375,0,-0.0007781209411406,False,0.0134433750302456,-7.438608219662625,-0.0999999999999923,0,-0.087850549865222,0,4.583356896719108,0.9997779188480673,-0.08764793366736268
1.3,0,sgd,5,0.0006076656503331,860016,3.9832142694627137,6.140625,0,-0.012361998290447,False,0.0134433750302456,-7.438608219662625,-0.0999999999999923,0,-0.3513340629882603,0,4.307454773315346,0.7014684618121683,-0.07527426773260626
1.3,0,sgd,5,0.0006076656503331,860017,4.487032482509687,5.278125,0,0.000127681762621,False,0.0134433750302456,-7.438608219662625,-0.0999999999999923,0,-0.1498813532249262,0,4.905832102594112,0.9294649335879904,-0.08536770344483913
1.3,0,sgd,5,0.0006076656503331,860018,4.8736059016559174,4.878125,0,0.0016051978670321,False,0.0134433750302456,-7.438608219662625,-0.0999999999999923,0,-0.0009264006855261,0,5.330965438936095,1.0928308395000323,-0.08579300363490139
1.3,0,sgd,5,0.0006076656503331,860019,4.8381968848194346,5.328125,0,0.0032754078243559,False,0.0134433750302456,-7.438608219662625,-0.0999999999999923,0,-0.09195131780515,0,5.330962216920211,1.0005324981903037,-0.09243459474103266
1.3,0,sgd,5,0.0006076656503331,860020,4.820588967166474,5.321875,0,-0.0087827607205701,False,0.0134433750302456,-7.438608219662625,-0.0999999999999923,0,-0.0941935000039509,0,5.32234010241274,1.0000873944639324,-0.09427265555968711
1.3,0,sgd,5,0.0006076656503331,860021,3.741548401212526,6.215625,0,-0.0020642383560662,False,0.0134433750302456,-7.438608219662625,-0.0999999999999923,0,-0.3980414839678188,0,4.052098341352384,0.6519213017761502,-0.07663929006130976
1.3,0,sgd,5,0.0006076656503331,860022,5.042305263591517,5.521875,0,0.0021265756935009,False,0.0134433750302456,-7.438608219662625,-0.0999999999999923,0,-0.0868490750711457,0,5.524782266513483,1.000526499877937,-0.08732959592748657
1.3,0,sgd,5,0.0006076656503331,860023,4.300171779803934,5.246875,0,0.0030073637025567,False,0.0134433750302456,-7.438608219662625,-0.0999999999999923,0,-0.180431822789006,0,4.657926937194966,0.8877526026815896,-0.07680566101933628
1.3,0,sgd,5,0.0006076656503331,860024,4.670646500973138,5.159375,0,-0.003977461393406,False,0.0134433750302456,-7.438608219662625,-0.0999999999999923,0,-0.0947262990239828,0,5.158302323567154,0.999792091787698,-0.09453804604782923
1.3,0,sgd,5,0.0006076656503331,860025,5.1070623163616835,5.703125,0,0.0071354501385609,False,0.0134433750302456,-7.438608219662625,-0.0999999999999923,0,-0.1045151006927459,0,5.7034259779714045,1.0000527742196434,-0.10456235671560965
1.3,0,sgd,5,0.0006076656503331,860026,4.713413989022608,5.103125,0,0.00042076874707,False,0.0134433750302456,-7.438608219662625,-0.0999999999999923,0,-0.0763671301364149,0,5.1576487268804545,1.010684380037811,-0.08613125115376696
1.3,0,sgd,5,0.0006076656503331,860027,5.229539947718786,5.728125,0,0.0046463159099623,False,0.0134433750302456,-7.438608219662625,-0.0999999999999923,0,-0.0870415803218704,0,5.725640202317312,0.9995662109882922,-0.08664537712267373
1.3,0,sgd,5,0.0006076656503331,860028,4.631080360287834,5.084375,0,0.0005923396101183,False,0.0134433750302456,-7.438608219662625,-0.0999999999999923,0,-0.0891544466551278,0,5.087450897678229,1.0006049706558289,-0.08970514832854104
1.3,0,sgd,5,0.0006076656503331,860029,4.945203269367629,5.484375,0,-0.0026608989807872,False,0.0134433750302456,-7.438608219662625,-0.0999999999999923,0,-0.0983105149870989,0,5.483220611605762,0.9997895132272614,-0.09812068131991036
1.3,0,sgd,5,0.0006076656503331,860030,4.56680515708985,4.903125,0,0.0043277096637517,False,0.0134433750302456,-7.438608219662625,-0.0999999999999923,0,-0.0685929571263531,0,4.972906791787421,1.0142321053996013,-0.0816628285429023
1.3,0,sgd,5,0.0006076656503331,860031,5.325748577291442,5.834375,0,0.0035211560243411,False,0.0134433750302456,-7.438608219662625,-0.0999999999999923,0,-0.087177533619035,0,5.8322620067214395,0.9996378372527374,-0.0868468235559825
1.3,0,sgd,5,0.0006076656503331,860032,4.906291773299807,5.403125,0,0.0046446505868638,False,0.0134433750302456,-7.438608219662625,-0.0999999999999923,0,-0.0919529395859235,0,5.401335507139681,0.9996688040975696,-0.09165209848295985
1.3,0,sgd,5,0.0006076656503331,860033,4.363344918205941,4.759375,0,-0.0011574519336017,False,0.0134433750302456,-7.438608219662625,-0.0999999999999923,0,-0.0832105227669723,0,4.761023807791217,1.0003464336790475,-0.08352801952691158
1.3,0,sgd,5,0.0006076656503331,860034,4.071311006326262,5.296875,0,-0.0027003670226912,False,0.0134433750302456,-7.438608219662625,-0.0999999999999923,0,-0.2313749132599387,0,4.391500972662051,0.8290739299420982,-0.07291128211721554
1.3,0,sgd,5,0.0006076656503331,860035,4.942199152048812,4.790625,0,0.0026696742729743,False,0.0134433750302456,-7.438608219662625,-0.0999999999999923,0,0.0316397447199086,0,5.398022434508462,1.126788766498831,-0.08444264320682782
1.3,0,sgd,5,0.0006076656503331,860036,4.785565143052554,5.228125,0,0.0015810926363624,False,0.0134433750302456,-7.438608219662625,-0.0999999999999923,0,-0.084649823205728,0,5.226069651668261,0.9996068670256089,-0.08428982734187063
1.3,0,sgd,5,0.0006076656503331,860037,4.987453153422992,5.540625,0,0.0035876761587583,False,0.0134433750302456,-7.438608219662625,-0.0999999999999923,0,-0.0998392503692288,0,5.539018436404993,0.9997100392834729,-0.09957816340831405
1.3,0,sgd,5,0.0006076656503331,860038,4.803045130982593,5.296875,0,0.0004271081696689,False,0.0134433750302456,-7.438608219662625,-0.0999999999999923,0,-0.0932304177495989,0,5.2939509204526,0.9994479613833818,-0.09272956943621191
1.3,0,sgd,5,0.0006076656503331,860039,4.8381968848194346,5.378125,0,-0.0081373934241351,False,0.0134433750302456,-7.438608219662625,-0.0999999999999923,0,-0.1003933741184084,0,5.376380316683799,0.9996755963618918,-0.10010144375283359
1.3,0,adam,0,0.0005741766469818,860000,4.531087069139475,6.059375,0,-0.0131116272985933,False,6.766974652955054e-05,-7.048698573372592,-0.0004769836458233,0,-0.2522187405236555,0,4.561271205028657,0.75276265374377,-0.006617483269993896
1.3,0,adam,0,0.0005741766469818,860001,5.278768700797289,5.284375,0,-0.0045425108811589,False,6.971382031436957e-05,-7.037459665455552,-0.0004906081985871,0,-0.0010609200147058,0,5.284926053959541,1.0001042798740705,-0.001165078394548047
1.3,0,adam,0,0.0005741766469818,860002,4.433295307351329,5.371875,0,0.0022059090123742,False,8.838838974968544e-05,-7.135957007932104,-0.0006307357492541,0,-0.1747210597135398,0,4.436461122882362,0.8258682718571004,-0.0007135902791313153
1.3,0,adam,0,0.0005741766469818,860003,6.139242284264831,6.146875,0,0.0033226249597841,False,8.158731187120902e-05,-7.012199394956953,-0.0005721064989394,0,-0.00124172294624,0,6.145854564329206,0.9998339911465919,-0.0010758927005454222
1.3,0,adam,0,0.0005741766469818,860004,4.243997976933579,5.659375,0,-0.0028612682361131,False,6.263135119720287e-05,-7.082408349862181,-0.0004435808046822,0,-0.2500942282613223,0,4.262572782994976,0.7531879020200952,-0.004357651354482295
1.3,0,adam,0,0.0005741766469818,860005,5.639092703068481,5.646875,0,0.0046597828292509,False,6.85141581396918e-05,-7.024928823987865,-0.0004813070843667,0,-0.0013781599436003,0,5.644042373794404,0.9994983727804148,-0.0008769726373608622
1.3,0,adam,0,0.0005741766469818,860006,5.830049144084605,5.834375,0,0.0044310184467031,False,7.089960693490735e-05,-7.031679964339571,-0.0004985433455637,0,-0.0007414428992641,0,5.8335610818840955,0.9998604960915429,-0.0006020229753651574
1.3,0,adam,0,0.0005741766469818,860007,5.067898973069955,5.071875,0,0.0007535207650786,False,6.196952273958482e-05,-6.997016830996028,-0.0004336017936176,0,-0.0007839363016725,0,5.070746928386485,0.9997775829227818,-0.0005616441437032993
1.3,0,adam,0,0.0005741766469818,860008,5.236505553977791,5.265625,0,-0.0025847243712249,False,6.891398821268792e-05,-7.061086935910376,-0.00048660766187,0,-0.0055301025086688,0,5.265314680056628,0.9999410668356801,-0.005471491796673944
1.3,0,adam,0,0.0005741766469818,860009,5.498412487026593,5.503125,0,-0.0001427688435051,False,7.613233077200532e-05,-7.0373035566531925,-0.0005357663221181,0,-0.0008563339872175,0,5.504604859446335,1.0002689125626503,-0.0011249440382836706
1.3,0,adam,0,0.0005741766469818,860010,5.179689127973249,4.684375,0,0.001626000353482,False,6.738391162588406e-05,-7.054602829183491,-0.0004753667335974,0,0.1057375056380516,0,5.19789872756701,1.1096248117554657,-0.003503261711734873
1.3,0,adam,0,0.0005741766469818,860011,4.567656876252446,4.621875,0,-0.0053356826665629,False,7.264907102544689e-05,-7.046684283422504,-0.0005119350670002,0,-0.0117307637587675,0,4.624568261784122,1.0005827206023794,-0.012306313218894971
1.3,0,adam,0,0.0005741766469818,860012,5.413829197443459,4.965625,0,-0.001485376774208,False,7.016006099914837e-05,-7.052516269585915,-0.0004948049716716,0,0.0902613865210237,0,5.415034799527506,1.0905041761163008,-0.0002226397666276192
1.3,0,adam,0,0.0005741766469818,860013,6.041331181531896,6.046875,0,0.0072126742395819,False,6.230717903404217e-05,-6.822824794156653,-0.0004251109659674,0,-0.0009168071885237,0,6.044290816943877,0.9995726415617782,-0.0004896580097841774
1.3,0,adam,0,0.0005741766469818,860014,5.12937611905113,5.134375,0,0.0002613881787598,False,7.13297786681526e-05,-7.042710408979056,-0.0005023549746963,0,-0.0009736104100053,0,5.13303408802393,0.99973883637715,-0.0007126329009454757
1.3,0,adam,0,0.0005741766469818,860015,4.578159499997443,4.584375,0,-0.0006577369840128,False,7.3429204891632e-05,-7.0034801538959215,-0.0005142599791749,0,-0.0013558009548862,0,4.583356896719108,0.9997779188480673,-0.0011339716366808306
1.3,0,adam,0,0.0005741766469818,860016,4.305357426087618,6.140625,0,-0.0135457999736132,False,5.912693349518223e-05,-6.997722430987442,-0.0004137538687947,0,-0.298873090917029,0,4.307454773315346,0.7014684618121683,-0.00048691102706877043
1.3,0,adam,0,0.0005741766469818,860017,4.901905869511194,5.278125,0,-0.0002745022421692,False,6.919200182108171e-05,-7.054618349095706,-0.0004881231656576,0,-0.0712789353205554,0,4.905832102594112,0.9294649335879904,-0.0008003194974491867
1.3,0,adam,0,0.0005741766469818,860018,5.324429233326311,4.878125,0,0.0007158118181402,False,5.747166967293747e-05,-6.89144807125667,-0.0003960630271194,0,0.0914909382859829,0,5.330965438936095,1.0928308395000323,-0.0012260829083688973
1.3,0,adam,0,0.0005741766469818,860019,5.324429233326311,5.328125,0,0.00246782447114,False,8.26011422978034e-05,-7.022315722124292,-0.0005800513002232,0,-0.0006936336279065,0,5.330962216920211,1.0005324981903037,-0.0012254792527257585
1.3,0,adam,0,0.0005741766469818,860020,5.318318416837401,5.321875,0,-0.0115317049742023,False,5.376603910938432e-05,-6.931312041140228,-0.0003726691942832,0,-0.0006682951333129,0,5.32234010241274,1.0000873944639324,-0.0007556235599293082
1.3,0,adam,0,0.0005741766469818,860021,4.039522744408033,6.215625,0,-0.0022261190925654,False,0.0001358771150414,-7.320126480301634,-0.0009946376678819,0,-0.35010192146276,0,4.052098341352384,0.6519213017761502,-0.0031034777256057078
1.3,0,adam,0,0.0005741766469818,860022,5.520556378303773,5.521875,0,0.0010290362455545,False,7.834917185358863e-05,-7.135152778359301,-0.0005590333112332,0,-0.0002387996280659,0,5.524782266513483,1.000526499877937,-0.0007648967879374524
1.3,0,adam,0,0.0005741766469818,860023,4.655029203225081,5.246875,0,0.0025185691434481,False,5.84951586462064e-05,-6.975706094400272,-0.0004080450346612,0,-0.1127996753829506,0,4.657926937194966,0.8877526026815896,-0.0006221080770386633
1.3,0,adam,0,0.0005741766469818,860024,5.1529916593443765,5.159375,0,-0.004448878366472,False,7.255720145355068e-05,-7.020621645574336,-0.000509396659067,0,-0.0012372313808597,0,5.158302323567154,0.999792091787698,-0.0010295372178001916
1.3,0,adam,0,0.0005741766469818,860025,5.697675951926084,5.703125,0,0.006506384870736,False,8.366644966499658e-05,-7.049566285319757,-0.0005898121827707,0,-0.0009554495252893,0,5.7034259779714045,1.0000527742196434,-0.001008170539519404
1.3,0,adam,0,0.0005741766469818,860026,5.1529916593443765,5.103125,0,-1.5984245926858875e-08,False,7.164990910294271e-05,-7.0082381485709275,-0.0005021396263168,0,0.0097717887263932,0,5.1576487268804545,1.010684380037811,-0.0009029439154718544
1.3,0,adam,0,0.0005741766469818,860027,5.72062234183585,5.728125,0,0.0031120936824144,False,7.029603566399908e-05,-7.0372125454892815,-0.0004946881440728,0,-0.0013097930237468,0,5.725640202317312,0.9995662109882922,-0.0008763841778655079
1.3,0,adam,0,0.0005741766469818,860028,5.0824692240052265,5.084375,0,0.0003926977736008,False,7.759341237757638e-05,-6.97364315325536,-0.0005411087689646,0,-0.0003748299436554,0,5.087450897678229,1.0006049706558289,-0.0009792082072529462
1.3,0,adam,0,0.0005741766469818,860029,5.4763574186663995,5.484375,0,-0.003324803495702,False,8.040660396472319e-05,-7.072227911070983,-0.0005686538287937,0,-0.0014618951719385,0,5.483220611605762,0.9997895132272614,-0.0012516718595702025
1.3,0,adam,0,0.0005741766469818,860030,4.969922875514581,4.903125,0,0.0037000246614149,False,6.390513449548763e-05,-7.0100080353234535,-0.0004479755063117,0,0.0136235310163581,0,4.972906791787421,1.0142321053996013,-0.0006000346271857193
1.3,0,adam,0,0.0005741766469818,860031,5.826702626853277,5.834375,0,0.002243494360123,False,6.815899336009219e-05,-6.998704232142965,-0.0004770246352878,0,-0.0013150291413772,0,5.8322620067214395,0.9996378372527374,-0.0009532116118506906
1.3,0,adam,0,0.0005741766469818,860032,5.398309014939474,5.403125,0,0.0040062155620899,False,7.511694580272199e-05,-6.978692484017312,-0.0005242180650957,0,-0.0008913332674195,0,5.401335507139681,0.9996688040975696,-0.0005603229416514255
1.3,0,adam,0,0.0005741766469818,860033,4.757712078016615,4.759375,0,-0.001543001584134,False,7.315913481665576e-05,-6.99898651106363,-0.0005120397977428,0,-0.0003493992348544,0,4.761023807791217,1.0003464336790475,-0.000695591937427853
1.3,0,adam,0,0.0005741766469818,860034,4.387712363631617,5.296875,0,-0.0031618096573571,False,6.600839978759154e-05,-7.0365257217394035,-0.0004644698029562,0,-0.1716413236801667,0,4.391500972662051,0.8290739299420982,-0.0008627139226471403
1.3,0,adam,0,0.0005741766469818,860035,5.395210321653696,4.790625,0,0.0012727696152392,False,7.086387587333462e-05,-7.006101125788932,-0.0004964794805339,0,0.1262017631631979,0,5.398022434508462,1.126788766498831,-0.0005209524207955285
1.3,0,adam,0,0.0005741766469818,860036,5.221493716899656,5.228125,0,0.0004384214778481,False,7.620039741350435e-05,-6.967419723220627,-0.0005309201518561,0,-0.0012683864866169,0,5.226069651668261,0.9996068670256089,-0.000875597738569156
1.3,0,adam,0,0.0005741766469818,860037,5.533250047744183,5.540625,0,0.0031362037190345,False,9.381191259929636e-05,-7.072397484943352,-0.0006634751347249,0,-0.0013310686530523,0,5.539018436404993,0.9997100392834729,-0.0010414099044873115
1.3,0,adam,0,0.0005741766469818,860038,5.287869373776358,5.296875,0,-0.0004109804565732,False,7.399100414519416e-05,-7.04602886002377,-0.0005213427505891,0,-0.0017001772221625,0,5.2939509204526,0.9994479613833818,-0.0011487727724763808
1.3,0,adam,0,0.0005741766469818,860039,5.370484722397094,5.378125,0,-0.0098590144180192,False,7.790533903925111e-05,-7.017951073941278,-0.0005467358577762,0,-0.0014206210534164,0,5.376380316683799,0.9996755963618918,-0.0010965731476267893
1.3,0,adam,1,0.0007982380138771,860000,4.556513876729148,6.059375,0,-0.0130541852839725,False,0.0001070376871405,-7.121239108086848,-0.0007622409637045,0,-0.248022464902874,0,4.561271205028657,0.75276265374377,-0.0010429829943600089
1.3,0,adam,1,0.0007982380138771,860001,5.277400384129174,5.284375,0,-0.0047053541449613,False,0.0001127544962214,-7.1349229465239485,-0.000804494642414,0,-0.0013198563445678,0,5.284926053959541,1.0001042798740705,-0.0014239877253777733
1.3,0,adam,1,0.0007982380138771,860002,4.430974334509354,5.371875,0,0.0022017865026864,False,0.0001441785566756,-7.221595315262499,-0.0010411991894503,0,-0.1751531198121039,0,4.436461122882362,0.8258682718571004,-0.0012367488908462398
1.3,0,adam,1,0.0007982380138771,860003,6.136782669348479,6.146875,0,0.0031592523639849,False,0.0001444247817536,-7.125587260970636,-0.0010291113850326,0,-0.0016418636545432,0,6.145854564329206,0.9998339911465919,-0.0014760998467782116
1.3,0,adam,1,0.0007982380138771,860004,4.257608421577157,5.659375,0,-0.002231148582696,False,0.0001068681259979,-7.189492795198222,-0.0007683276218987,0,-0.2476892904998949,0,4.262572782994976,0.7531879020200952,-0.0011646396837197148
1.3,0,adam,1,0.0007982380138771,860005,5.620914809101454,5.646875,0,0.0042763354264767,False,0.0001172907359917,-7.044297760467323,-0.0008262308688701,0,-0.0045972667888957,0,5.644042373794404,0.9994983727804148,-0.0040976950847024796
1.3,0,adam,1,0.0007982380138771,860006,5.817197768256533,5.834375,0,0.0043978964645998,False,0.0001198038426397,-7.066469342028142,-0.0008465901810708,0,-0.0029441425591372,0,5.8335610818840955,0.9998604960915429,-0.0028050299633234355
1.3,0,adam,1,0.0007982380138771,860007,5.066871096050943,5.071875,0,0.0007134594157633,False,0.0001001420153752,-7.092646509791894,-0.0007102719158346,0,-0.0009865984372756,0,5.070746928386485,0.9997775829227818,-0.0007643513648540878
1.3,0,adam,1,0.0007982380138771,860008,5.247994265218397,5.265625,0,-0.00208322317311,False,0.000117360140466,-7.082210122422932,-0.0008311691747776,0,-0.0033482701068919,0,5.265314680056628,0.9999410668356801,-0.003289530805031582
1.3,0,adam,1,0.0007982380138771,860009,5.496677197119429,5.503125,0,-0.0001896931487288,False,0.0001309550743322,-7.134322734028253,-0.0009342757639451,0,-0.0011716620793768,0,5.504604859446335,1.0002689125626503,-0.0014401873575541346
1.3,0,adam,1,0.0007982380138771,860010,5.189672674497324,4.684375,0,0.0016754758982351,False,0.0001154106776663,-7.09297196426976,-0.0008186047010645,0,0.1078687497259129,0,5.19789872756701,1.1096248117554657,-0.0015825727858180816
1.3,0,adam,1,0.0007982380138771,860011,4.618767417112028,4.621875,0,-0.0044632627124272,False,0.0001207773449763,-7.070591954752615,-0.000853967323706,0,-0.0006723641136925,0,4.624568261784122,1.0005827206023794,-0.0012543537782826464
1.3,0,adam,1,0.0007982380138771,860012,5.409620829387873,4.965625,0,-0.0013967535107606,False,0.0001169247601091,-7.149923627923951,-0.0008360031049937,0,0.0894138863462048,0,5.415034799527506,1.0905041761163008,-0.0009998033881711832
1.3,0,adam,1,0.0007982380138771,860013,6.020334949786997,6.046875,0,0.0067775336201671,False,0.000104907811753,-7.086439627786796,-0.0007434228744712,0,-0.0043890522316077,0,6.044290816943877,0.9995726415617782,-0.003963387580512401
1.3,0,adam,1,0.0007982380138771,860014,5.127904296335481,5.134375,0,0.0002212303158017,False,0.0001177454402212,-7.116197060868432,-0.000837899755633,0,-0.0012602709510932,0,5.13303408802393,0.99973883637715,-0.0009993683268960663
1.3,0,adam,1,0.0007982380138771,860015,4.578389315857358,4.584375,0,-0.0006921794005374,False,0.0001110417184168,-7.102517368814235,-0.0007886757337187,0,-0.0013056707059614,0,4.583356896719108,0.9997779188480673,-0.0010838302522996335
1.3,0,adam,1,0.0007982380138771,860016,4.302020058485771,6.140625,0,-0.0139903315474958,False,9.13862508088094e-05,-7.0590276234327085,-0.0006450980688613,0,-0.2994165808063884,0,4.307454773315346,0.7014684618121683,-0.0012616998008297964
1.3,0,adam,1,0.0007982380138771,860017,4.903727978114233,5.278125,0,-0.0004687830959673,False,0.0001099379622043,-7.1357729824004155,-0.0007844923404378,0,-0.0709337164022767,0,4.905832102594112,0.9294649335879904,-0.0004289026684721753
1.3,0,adam,1,0.0007982380138771,860018,5.323943260317913,4.878125,0,0.0007249581348722,False,0.0001012300787268,-7.08028869006861,-0.0007167381815041,0,0.0913913153758694,0,5.330965438936095,1.0928308395000323,-0.001317243320861583
1.3,0,adam,1,0.0007982380138771,860019,5.285832356261078,5.328125,0,0.0021840405860378,False,0.0001328627825473,-7.185185630212197,-0.0009546437559495,0,-0.0079376222853109,0,5.330962216920211,1.0005324981903037,-0.008465612552250645
1.3,0,adam,1,0.0007982380138771,860020,5.319695182138115,5.321875,0,-0.0115281661630368,False,8.973005891096863e-05,-7.0808773924301525,-0.0006353675455641,0,-0.0004095958401664,0,5.32234010241274,1.0000873944639324,-0.0004969468736930605
1.3,0,adam,1,0.0007982380138771,860021,4.045561549093,6.215625,0,-0.0021289463817453,False,0.0002290113601202,-7.394908212844473,-0.0016935179877878,0,-0.3491303691755858,0,4.052098341352384,0.6519213017761502,-0.0016131869734440363
1.3,0,adam,1,0.0007982380138771,860022,5.514255872874416,5.521875,0,0.0010869405123767,False,0.0001410258989272,-7.258158459622964,-0.0010235883213248,0,-0.0013798079684136,0,5.524782266513483,1.000526499877937,-0.001905304703656796
1.3,0,adam,1,0.0007982380138771,860023,4.652068776298322,5.246875,0,0.002588174555465,False,9.741974828677668e-05,-7.0805600724764926,-0.00068978637999,0,-0.1133639020753644,0,4.657926937194966,0.8877526026815896,-0.001257675565896954
1.3,0,adam,1,0.0007982380138771,860024,5.152522932715076,5.159375,0,-0.0045232347512422,False,0.0001178667563227,-7.092793469855755,-0.0008360045595591,0,-0.0013280808789676,0,5.158302323567154,0.999792091787698,-0.0011204056081927094
1.3,0,adam,1,0.0007982380138771,860025,5.6931644522636695,5.703125,0,0.0065058900582877,False,0.0001462613444375,-7.1354606292778575,-0.001043642064819,0,-0.0017465070003428,0,5.7034259779714045,1.0000527742196434,-0.0017991862693350624
1.3,0,adam,1,0.0007982380138771,860026,5.152522932715076,5.103125,0,-5.497493483508365e-05,False,0.00011169990099,-7.156050366323366,-0.0007993301173978,0,0.0096799378253669,0,5.1576487268804545,1.010684380037811,-0.000993823821049289
1.3,0,adam,1,0.0007982380138771,860027,5.7204968550153525,5.728125,0,0.0030430198876056,False,0.0001185646740433,-7.1238671130023326,-0.0008446389821809,0,-0.0013317001609859,0,5.725640202317312,0.9995662109882922,-0.0008983008223041322
1.3,0,adam,1,0.0007982380138771,860028,5.0426617021821745,5.084375,0,0.0003955419705912,False,0.0001173121945086,-7.118150129490893,-0.0008350458125324,0,-0.0082042134614038,0,5.087450897678229,1.0006049706558289,-0.008803858041459445
1.3,0,adam,1,0.0007982380138771,860029,5.46168778203916,5.484375,0,-0.003382571300539,False,0.0001416868465881,-7.134844857088784,-0.0010109136686967,0,-0.0041367007108084,0,5.483220611605762,0.9997895132272614,-0.003927040528157066
1.3,0,adam,1,0.0007982380138771,860030,4.966759105362356,4.903125,0,0.003640402565499,False,0.0001049466385553,-7.118353074554882,-0.0007470472272246,0,0.0129782751535716,0,4.972906791787421,1.0142321053996013,-0.0012362360049090748
1.3,0,adam,1,0.0007982380138771,860031,5.826492202238694,5.834375,0,0.0021690149630777,False,0.0001155487757282,-7.089079637562047,-0.0008191344731601,0,-0.0013510954920288,0,5.8322620067214395,0.9996378372527374,-0.0009892910291231516
1.3,0,adam,1,0.0007982380138771,860032,5.396681833209143,5.403125,0,0.0039995984118625,False,0.0001197334847227,-7.084372830707263,-0.0008482366460958,0,-0.0011924889375791,0,5.401335507139681,0.9996688040975696,-0.000861578386380013
1.3,0,adam,1,0.0007982380138771,860033,4.757216285387329,4.759375,0,-0.0015787080463041,False,0.0001116655328848,-7.10632252491714,-0.0007935312915966,0,-0.0004535710282697,0,4.761023807791217,1.0003464336790475,-0.00079972765472347
