a,seed,precision,exact_sep,inner_max_logit,outer_min_logit,margin,lip_certified,lipschitz,certify_threshold,margin_grid
1.45,178,float64,True,-0.4587842327075222,0.0538563498907223,0.0538563498907223,True,12.546011691066006,0.0025104575669967,0.0538563498907223
1.45,180,float32,True,-0.5219243268018054,0.20185925927224346,0.20185925927224346,True,12.726113970729983,0.002546496042167,0.2018592592722434
1.45,184,float32,True,-0.5266141779974731,0.09278926447863611,0.09278926447863611,True,12.473831484190928,0.0024960143039901,0.0927892644786361
1.45,188,float32,True,-0.3449760461740894,0.003319384144059967,0.003319384144059967,True,11.095388955572616,0.002220187885057,0.0033193841440599
1.45,190,float32,True,-0.5846717682613569,0.10330915327572754,0.10330915327572754,True,11.249371269796626,0.0022509997538362,0.1033091532757275
1.45,191,float32,True,-0.46626361117530735,0.015163505278572131,0.015163505278572131,True,11.95581626497855,0.002392359432712,0.0151635052785721
1.45,192,float64,True,-0.6478344429823366,0.322216082532794,0.322216082532794,True,14.236565732872418,0.0028487375153321,0.322216082532794
1.45,194,float32,True,-0.5200363592725097,0.0366693893016361,0.0366693893016361,True,12.080343411645265,0.0024172773209895,0.0366693893016361
1.45,194,float64,True,-0.5002534450856757,0.13488551533515647,0.13488551533515647,True,11.24431594606217,0.002249988183304,0.1348855153351564
1.45,195,float64,True,-0.6315701711484056,0.06433697565388741,0.06433697565388741,True,10.558591808484538,0.0021127747490714,0.0643369756538874
1.45,198,float64,True,-0.5051456632610325,0.048874108920752946,0.048874108920752946,True,10.935440167678678,0.002188182124598,0.0488741089207529
1.5,0,float64,True,-0.5068328288543142,0.04904836361853526,0.04904836361853526,True,10.38244207096729,0.0020775271777823,0.0490483636185352
1.5,1,float32,True,-0.4723453967265403,0.07706129329954692,0.07706129329954692,True,10.719799208392688,0.0021450323578574,0.0770612932995469
1.5,1,float64,True,-0.5914751475237328,0.23531513603254162,0.23531513603254162,True,12.547574952175127,0.0025107703756228,0.2353151360325416
1.5,2,float32,True,-0.7129080651351458,0.1999868101165525,0.1999868101165525,True,12.772041891596327,0.0025556862214299,0.1999868101165525
1.5,2,float64,True,-0.5798011931205114,0.11243771288945581,0.11243771288945581,True,11.385621233350902,0.0022782633783593,0.1124377128894558
1.5,5,float32,True,-0.4647483971127695,0.11643273044314029,0.11643273044314029,True,11.163975181951358,0.0022339119923864,0.1164327304431402
1.5,5,float64,True,-0.7022658282392094,0.2524720339225439,0.2524720339225439,True,13.067666497084092,0.0026148407197767,0.2524720339225439
1.5,7,float32,True,-0.682457864231182,0.17921112947697537,0.17921112947697537,True,12.685652577241411,0.0025383997153059,0.1792111294769753
