configuration,q,activation,parameter,monotonic,depth,width,seed,final_eval_accuracy,perfect_eval,eval_errors,dense_errors,dense_min_margin,regionally_separating,duration_seconds
winding_q1,1,gelu,,False,5,5,19,0.999,False,2,,,False,1.3463860000483692
winding_q1,1,gelu,,False,5,6,0,1.0,True,0,0.0,5.733954429626465,True,1.527444374980405
winding_q1,1,gelu,,False,5,6,1,0.9995,False,1,,,False,1.3700603330507874
winding_q1,1,gelu,,False,5,6,2,1.0,True,0,0.0,4.813457012176514,True,1.5458084589336067
winding_q1,1,gelu,,False,5,6,3,0.9995,False,1,,,False,1.371073333080858
winding_q1,1,gelu,,False,5,6,4,1.0,True,0,0.0,5.7837934494018555,True,1.538280125008896
winding_q1,1,gelu,,False,5,6,5,1.0,True,0,0.0,4.5697455406188965,True,1.5396027499809861
winding_q1,1,gelu,,False,5,6,6,1.0,True,0,0.0,1.6945257186889648,True,1.5199959161691368
winding_q1,1,gelu,,False,5,6,7,1.0,True,0,0.0,3.0426502227783203,True,1.5310858329758048
winding_q1,1,gelu,,False,5,6,8,1.0,True,0,0.0,4.185050010681152,True,1.5490744998678565
winding_q1,1,gelu,,False,5,6,9,1.0,True,0,0.0,2.2509407997131348,True,1.5552063339855522
winding_q1,1,gelu,,False,5,6,10,1.0,True,0,0.0,3.2522695064544678,True,1.5212596249766648
winding_q1,1,gelu,,False,5,6,11,1.0,True,0,0.0,4.443907737731934,True,1.5483651659451425
winding_q1,1,gelu,,False,5,6,12,1.0,True,0,0.0,4.645790100097656,True,1.5302803749218583
winding_q1,1,gelu,,False,5,6,13,1.0,True,0,0.0,0.49657976627349854,True,1.539947458077222
winding_q1,1,gelu,,False,5,6,14,1.0,True,0,0.0,3.3154897689819336,True,1.5227381670847535
winding_q1,1,gelu,,False,5,6,15,1.0,True,0,0.0,5.54591178894043,True,1.556886374950409
winding_q1,1,gelu,,False,5,6,16,1.0,True,0,1.0,-0.8965060710906982,False,1.5412705419585109
winding_q1,1,gelu,,False,5,6,17,1.0,True,0,0.0,5.334717750549316,True,1.5184843339957297
winding_q1,1,gelu,,False,5,6,18,1.0,True,0,0.0,6.257987976074219,True,1.5312129170633852
winding_q1,1,gelu,,False,5,6,19,1.0,True,0,0.0,6.997443199157715,True,1.5323558750096709
winding_q1,1,sin_family,2.0,False,5,3,0,1.0,True,0,0.0,0.36102330684661865,True,1.4778861671220511
winding_q1,1,sin_family,2.0,False,5,3,1,0.94,False,120,,,False,1.3169502499513328
winding_q1,1,sin_family,2.0,False,5,3,2,0.969,False,62,,,False,1.3643180411309004
winding_q1,1,sin_family,2.0,False,5,3,3,0.943,False,114,,,False,1.4798276249784976
winding_q1,1,sin_family,2.0,False,5,3,4,0.994,False,12,,,False,1.4558422500267625
winding_q1,1,sin_family,2.0,False,5,3,5,0.9585,False,83,,,False,1.3833224580157548
winding_q1,1,sin_family,2.0,False,5,3,6,0.9475,False,105,,,False,1.6909611248411238
winding_q1,1,sin_family,2.0,False,5,3,7,1.0,True,0,0.0,1.6197190284729004,True,1.4989405828528106
winding_q1,1,sin_family,2.0,False,5,3,8,1.0,True,0,0.0,2.1077089309692383,True,1.9874224581290036
winding_q1,1,sin_family,2.0,False,5,3,9,0.9695,False,61,,,False,1.5176452919840813
winding_q1,1,sin_family,2.0,False,5,3,10,1.0,True,0,7.0,-1.0907433032989502,False,1.5045970838982612
winding_q1,1,sin_family,2.0,False,5,3,11,1.0,True,0,26.0,-1.9697003364562988,False,1.6575990410055965
winding_q1,1,sin_family,2.0,False,5,3,12,0.9765,False,47,,,False,1.4315790000837296
winding_q1,1,sin_family,2.0,False,5,3,13,0.982,False,36,,,False,1.3352609579451382
winding_q1,1,sin_family,2.0,False,5,3,14,0.9675,False,65,,,False,1.317581000039354
winding_q1,1,sin_family,2.0,False,5,3,15,1.0,True,0,0.0,2.0505409240722656,True,1.5043139168992639
winding_q1,1,sin_family,2.0,False,5,3,16,1.0,True,0,0.0,0.8699519634246826,True,1.4851082910317928
winding_q1,1,sin_family,2.0,False,5,3,17,0.93,False,140,,,False,1.3246697909198701
winding_q1,1,sin_family,2.0,False,5,3,18,1.0,True,0,0.0,4.482499122619629,True,1.4995373750571162
winding_q1,1,sin_family,2.0,False,5,3,19,0.9215,False,157,,,False,1.3199520001653582
winding_q1,1,sin_family,2.0,False,5,4,0,1.0,True,0,0.0,4.2320146560668945,True,1.4820146670099348
winding_q1,1,sin_family,2.0,False,5,4,1,1.0,True,0,0.0,1.6774234771728516,True,1.4701896670740098
winding_q1,1,sin_family,2.0,False,5,4,2,1.0,True,0,0.0,4.613787651062012,True,1.5213807080872357
winding_q1,1,sin_family,2.0,False,5,4,3,1.0,True,0,0.0,2.0440433025360107,True,1.6563126249238849
winding_q1,1,sin_family,2.0,False,5,4,4,1.0,True,0,0.0,3.158980369567871,True,1.5196917089633644
winding_q1,1,sin_family,2.0,False,5,4,5,1.0,True,0,0.0,3.633962631225586,True,1.4852785000111908
winding_q1,1,sin_family,2.0,False,5,4,6,1.0,True,0,0.0,4.431877136230469,True,1.4861054171342403
winding_q1,1,sin_family,2.0,False,5,4,7,1.0,True,0,0.0,1.7695649862289429,True,1.4810198340564966
winding_q1,1,sin_family,2.0,False,5,4,8,0.999,False,2,,,False,1.424742667004466
winding_q1,1,sin_family,2.0,False,5,4,9,1.0,True,0,0.0,4.212985515594482,True,1.4838951248675585
winding_q1,1,sin_family,2.0,False,5,4,10,1.0,True,0,0.0,3.719531536102295,True,1.4777318749111146
winding_q1,1,sin_family,2.0,False,5,4,11,1.0,True,0,0.0,2.3044047355651855,True,1.6319940839894116
winding_q1,1,sin_family,2.0,False,5,4,12,1.0,True,0,0.0,2.7762203216552734,True,1.6563992500305176
winding_q1,1,sin_family,2.0,False,5,4,13,1.0,True,0,14.0,-2.6951656341552734,False,1.5320858748164028
winding_q1,1,sin_family,2.0,False,5,4,14,1.0,True,0,0.0,3.666506767272949,True,1.4913306669332087
winding_q1,1,sin_family,2.0,False,5,4,15,1.0,True,0,4.0,-0.6515516638755798,False,1.4994429170619696
winding_q1,1,sin_family,2.0,False,5,4,16,1.0,True,0,0.0,6.2967681884765625,True,1.4793899999931455
winding_q1,1,sin_family,2.0,False,5,4,17,1.0,True,0,0.0,4.461668968200684,True,1.4763636668212712
winding_q1,1,sin_family,2.0,False,5,4,18,1.0,True,0,0.0,5.553389549255371,True,1.535366625059396
winding_q1,1,sin_family,2.0,False,5,4,19,1.0,True,0,2.0,-0.2809784412384033,False,1.4962958751711994
winding_q1,1,sin_family,2.0,False,5,5,0,1.0,True,0,0.0,6.3238396644592285,True,1.6298369171563536
winding_q1,1,sin_family,2.0,False,5,5,1,1.0,True,0,0.0,5.331178188323975,True,1.7286534998565912
winding_q1,1,sin_family,2.0,False,5,5,2,1.0,True,0,0.0,6.618656158447266,True,1.7854624160099775
winding_q1,1,sin_family,2.0,False,5,5,3,1.0,True,0,0.0,5.432343482971191,True,1.6512027499265969
winding_q1,1,sin_family,2.0,False,5,5,4,1.0,True,0,0.0,5.128705978393555,True,1.755791167030111
winding_q1,1,sin_family,2.0,False,5,5,5,1.0,True,0,0.0,5.221827983856201,True,1.907109167193994
winding_q1,1,sin_family,2.0,False,5,5,6,1.0,True,0,0.0,5.722423076629639,True,1.6789805830921978
winding_q1,1,sin_family,2.0,False,5,5,7,1.0,True,0,0.0,6.141044616699219,True,1.6583309578709304
winding_q1,1,sin_family,2.0,False,5,5,8,1.0,True,0,0.0,5.007866859436035,True,1.6227188329212368
winding_q1,1,sin_family,2.0,False,5,5,9,1.0,True,0,0.0,5.160739421844482,True,1.7145250409375876
winding_q1,1,sin_family,2.0,False,5,5,10,1.0,True,0,0.0,3.15385365486145,True,1.8400321658700705
winding_q1,1,sin_family,2.0,False,5,5,11,1.0,True,0,4.0,-0.3648260831832886,False,1.7051505409181118
winding_q1,1,sin_family,2.0,False,5,5,12,1.0,True,0,0.0,3.9059433937072754,True,1.7270603340584785
winding_q1,1,sin_family,2.0,False,5,5,13,1.0,True,0,0.0,4.050136089324951,True,1.7083086669445038
winding_q1,1,sin_family,2.0,False,5,5,14,1.0,True,0,0.0,1.924180507659912,True,1.70980295795016
winding_q1,1,sin_family,2.0,False,5,5,15,1.0,True,0,0.0,4.369055271148682,True,1.7393329159822315
winding_q1,1,sin_family,2.0,False,5,5,16,1.0,True,0,0.0,5.35334587097168,True,1.8442177921533585
winding_q1,1,sin_family,2.0,False,5,5,17,1.0,True,0,0.0,1.9878380298614502,True,1.6218419158831239
winding_q1,1,sin_family,2.0,False,5,5,18,1.0,True,0,0.0,5.636989593505859,True,1.6497893338091671
winding_q1,1,sin_family,2.0,False,5,5,19,1.0,True,0,0.0,4.269876480102539,True,1.6893033750820905
winding_q1,1,sin_family,2.0,False,5,6,0,1.0,True,0,0.0,5.55324649810791,True,1.7885389160364866
winding_q1,1,sin_family,2.0,False,5,6,1,1.0,True,0,0.0,1.640812635421753,True,1.8219395419582725
winding_q1,1,sin_family,2.0,False,5,6,2,1.0,True,0,0.0,6.226207733154297,True,1.73294858308509
winding_q1,1,sin_family,2.0,False,5,6,3,1.0,True,0,0.0,4.569471836090088,True,1.8687824162188917
winding_q1,1,sin_family,2.0,False,5,6,4,1.0,True,0,0.0,4.319873809814453,True,1.8914614161476493
winding_q1,1,sin_family,2.0,False,5,6,5,1.0,True,0,0.0,3.8309178352355957,True,1.7392373750917614
winding_q1,1,sin_family,2.0,False,5,6,6,1.0,True,0,0.0,4.154991149902344,True,1.669519083108753
winding_q1,1,sin_family,2.0,False,5,6,7,1.0,True,0,0.0,5.441311836242676,True,1.7429548751097172
winding_q1,1,sin_family,2.0,False,5,6,8,1.0,True,0,0.0,5.514686584472656,True,1.786712208064273
winding_q1,1,sin_family,2.0,False,5,6,9,1.0,True,0,0.0,4.869097709655762,True,1.685293208109215
winding_q1,1,sin_family,2.0,False,5,6,10,1.0,True,0,0.0,4.902909278869629,True,1.7701578340493143
winding_q1,1,sin_family,2.0,False,5,6,11,1.0,True,0,0.0,3.8218016624450684,True,1.864048750139773
winding_q1,1,sin_family,2.0,False,5,6,12,1.0,True,0,0.0,4.3413896560668945,True,1.811326416907832
winding_q1,1,sin_family,2.0,False,5,6,13,1.0,True,0,0.0,5.945029258728027,True,1.7448297091759741
winding_q1,1,sin_family,2.0,False,5,6,14,1.0,True,0,0.0,5.983177185058594,True,1.8130165829788893
winding_q1,1,sin_family,2.0,False,5,6,15,1.0,True,0,0.0,3.9666152000427246,True,1.6396497911773622
winding_q1,1,sin_family,2.0,False,5,6,16,1.0,True,0,0.0,4.788060665130615,True,1.9407411660067737
winding_q1,1,sin_family,2.0,False,5,6,17,1.0,True,0,0.0,5.041294097900391,True,2.036316999932751
winding_q1,1,sin_family,2.0,False,5,6,18,1.0,True,0,0.0,6.519239902496338,True,2.1510024170856923
winding_q1,1,sin_family,2.0,False,5,6,19,1.0,True,0,0.0,3.4907498359680176,True,1.878170375013724
winding_q2,2,tanh,,True,5,3,0,0.898,False,204,,,False,1.3753376670647413
winding_q2,2,tanh,,True,5,3,1,0.8835,False,233,,,False,1.4885520830284804
winding_q2,2,tanh,,True,5,3,2,0.8965,False,207,,,False,1.6549822089727968
winding_q2,2,tanh,,True,5,3,3,0.9595,False,81,,,False,1.7391659580171108
winding_q2,2,tanh,,True,5,3,4,0.892,False,216,,,False,1.8545626250561327
winding_q2,2,tanh,,True,5,3,5,0.9035,False,193,,,False,1.422063667094335
winding_q2,2,tanh,,True,5,3,6,0.897,False,206,,,False,1.2957167089916766
winding_q2,2,tanh,,True,5,3,7,0.9275,False,145,,,False,1.2873334588948637
winding_q2,2,tanh,,True,5,3,8,0.9575,False,85,,,False,1.2711510830558836
winding_q2,2,tanh,,True,5,3,9,0.9385,False,123,,,False,1.271782125113532
winding_q2,2,tanh,,True,5,3,10,0.7955,False,409,,,False,1.2609254999551922
winding_q2,2,tanh,,True,5,3,11,0.9175,False,165,,,False,1.2773447080980986
winding_q2,2,tanh,,True,5,3,12,0.904,False,192,,,False,1.3040534581523389
winding_q2,2,tanh,,True,5,3,13,0.888,False,224,,,False,2.36773525015451
winding_q2,2,tanh,,True,5,3,14,0.8995,False,201,,,False,1.2913520829752088
winding_q2,2,tanh,,True,5,3,15,0.801,False,398,,,False,1.566721625160426
winding_q2,2,tanh,,True,5,3,16,0.915,False,170,,,False,1.3713869999628514
winding_q2,2,tanh,,True,5,3,17,0.9195,False,161,,,False,1.64128483296372
winding_q2,2,tanh,,True,5,3,18,0.9315,False,137,,,False,1.3850585001055151
winding_q2,2,tanh,,True,5,3,19,0.8905,False,219,,,False,1.40939262509346
winding_q2,2,tanh,,True,5,4,0,0.958,False,84,,,False,1.2911232500337064
winding_q2,2,tanh,,True,5,4,1,0.986,False,28,,,False,1.6567897910717875
winding_q2,2,tanh,,True,5,4,2,0.984,False,32,,,False,1.6914967910852283
winding_q2,2,tanh,,True,5,4,3,1.0,True,0,31.0,-2.425384998321533,False,1.6944357499014586
winding_q2,2,tanh,,True,5,4,4,1.0,True,0,42.0,-4.734918594360352,False,1.6949828339274973
winding_q2,2,tanh,,True,5,4,5,0.9995,False,1,,,False,1.4068848751485348
winding_q2,2,tanh,,True,5,4,6,0.969,False,62,,,False,1.2536046670284122
winding_q2,2,tanh,,True,5,4,7,1.0,True,0,0.0,0.4339258670806885,True,1.4661675831303
winding_q2,2,tanh,,True,5,4,8,0.9975,False,5,,,False,1.281991166062653
winding_q2,2,tanh,,True,5,4,9,0.907,False,186,,,False,1.7151366660837084
winding_q2,2,tanh,,True,5,4,10,0.998,False,4,,,False,1.5184724999126047
winding_q2,2,tanh,,True,5,4,11,1.0,True,0,20.0,-4.105928421020508,False,1.6722957917954773
winding_q2,2,tanh,,True,5,4,12,0.9305,False,139,,,False,1.4576059160754085
winding_q2,2,tanh,,True,5,4,13,0.8915,False,217,,,False,1.4858515840023756
winding_q2,2,tanh,,True,5,4,14,1.0,True,0,67.0,-5.083492755889893,False,1.4252983329351991
winding_q2,2,tanh,,True,5,4,15,0.9725,False,55,,,False,1.245355041930452
winding_q2,2,tanh,,True,5,4,16,0.9995,False,1,,,False,1.2688018339686096
winding_q2,2,tanh,,True,5,4,17,0.9985,False,3,,,False,1.3067201250232756
winding_q2,2,tanh,,True,5,4,18,0.938,False,124,,,False,1.2409846249502152
winding_q2,2,tanh,,True,5,4,19,0.963,False,74,,,False,1.2390910829417408
winding_q2,2,tanh,,True,5,5,0,1.0,True,0,3.0,-1.4243874549865723,False,1.506092166993767
winding_q2,2,tanh,,True,5,5,1,0.9765,False,47,,,False,1.3522412499878556
winding_q2,2,tanh,,True,5,5,2,0.9995,False,1,,,False,1.5121065001003444
winding_q2,2,tanh,,True,5,5,3,0.9995,False,1,,,False,1.5991699581500143
winding_q2,2,tanh,,True,5,5,4,0.9995,False,1,,,False,1.8044703339692205
winding_q2,2,tanh,,True,5,5,5,0.9995,False,1,,,False,1.5925158748868853
winding_q2,2,tanh,,True,5,5,6,0.9665,False,67,,,False,1.6406322079710662
winding_q2,2,tanh,,True,5,5,7,1.0,True,0,17.0,-3.067950487136841,False,1.8729132500011474
winding_q2,2,tanh,,True,5,5,8,1.0,True,0,2.0,-3.018507719039917,False,1.7218335829675198
winding_q2,2,tanh,,True,5,5,9,1.0,True,0,0.0,2.263683795928955,True,1.684554458130151
winding_q2,2,tanh,,True,5,5,10,0.9995,False,1,,,False,1.4330378752201796
winding_q2,2,tanh,,True,5,5,11,1.0,True,0,0.0,4.751431941986084,True,1.8506246251054108
winding_q2,2,tanh,,True,5,5,12,0.999,False,2,,,False,1.4811373329721391
winding_q2,2,tanh,,True,5,5,13,1.0,True,0,0.0,3.243229389190674,True,1.6808382500894368
winding_q2,2,tanh,,True,5,5,14,0.984,False,32,,,False,1.5621066659223288
winding_q2,2,tanh,,True,5,5,15,1.0,True,0,16.0,-3.4139697551727295,False,2.1165436250157654
winding_q2,2,tanh,,True,5,5,16,0.9995,False,1,,,False,1.7172073749825358
winding_q2,2,tanh,,True,5,5,17,0.9985,False,3,,,False,1.4604279580526054
winding_q2,2,tanh,,True,5,5,18,1.0,True,0,97.0,-6.858307838439941,False,1.8415132500231266
winding_q2,2,tanh,,True,5,5,19,1.0,True,0,0.0,1.6897099018096924,True,1.9878905420191586
winding_q2,2,tanh,,True,5,6,0,1.0,True,0,0.0,3.472505569458008,True,1.9984006250742823
winding_q2,2,tanh,,True,5,6,1,0.9995,False,1,,,False,1.5829859159421176
winding_q2,2,tanh,,True,5,6,2,1.0,True,0,5.0,-0.8809723258018494,False,1.6119989580474794
winding_q2,2,tanh,,True,5,6,3,1.0,True,0,0.0,0.868364691734314,True,1.7509035000111908
winding_q2,2,tanh,,True,5,6,4,1.0,True,0,0.0,1.521689534187317,True,1.7450569591019303
winding_q2,2,tanh,,True,5,6,5,1.0,True,0,0.0,2.0435171127319336,True,1.7147877500392497
winding_q2,2,tanh,,True,5,6,6,0.9995,False,1,,,False,1.4464427498169243
winding_q2,2,tanh,,True,5,6,7,1.0,True,0,0.0,3.403090715408325,True,1.7350919998716563
winding_q2,2,tanh,,True,5,6,8,1.0,True,0,0.0,0.5642663240432739,True,1.619958041002974
winding_q2,2,tanh,,True,5,6,9,1.0,True,0,28.0,-5.695353984832764,False,1.6678700828924775
winding_q2,2,tanh,,True,5,6,10,1.0,True,0,0.0,1.1211519241333008,True,1.6328782921191305
winding_q2,2,tanh,,True,5,6,11,0.999,False,2,,,False,1.4202151661738753
winding_q2,2,tanh,,True,5,6,12,1.0,True,0,0.0,1.7118384838104248,True,1.9880589579697698
winding_q2,2,tanh,,True,5,6,13,1.0,True,0,0.0,3.8420841693878174,True,1.6273989588953555
winding_q2,2,tanh,,True,5,6,14,1.0,True,0,0.0,0.2888588607311249,True,1.616222457960248
winding_q2,2,tanh,,True,5,6,15,1.0,True,0,0.0,2.9837093353271484,True,1.738185958005488
winding_q2,2,tanh,,True,5,6,16,0.9995,False,1,,,False,1.4605414578691125
winding_q2,2,tanh,,True,5,6,17,1.0,True,0,91.0,-7.374558925628662,False,1.7115174168720841
winding_q2,2,tanh,,True,5,6,18,0.999,False,2,,,False,1.4155088330153376
winding_q2,2,tanh,,True,5,6,19,1.0,True,0,0.0,3.5023789405822754,True,1.7644173339940608
winding_q2,2,relu,,True,5,3,0,0.5,False,1000,,,False,1.267972124973312
winding_q2,2,relu,,True,5,3,1,0.5,False,1000,,,False,1.4656922919675708
winding_q2,2,relu,,True,5,3,2,0.796,False,408,,,False,1.2749140840023756
winding_q2,2,relu,,True,5,3,3,0.5,False,1000,,,False,1.3829950829967856
winding_q2,2,relu,,True,5,3,4,0.9005,False,199,,,False,1.563364541856572
winding_q2,2,relu,,True,5,3,5,0.8065,False,387,,,False,1.209858249872923
winding_q2,2,relu,,True,5,3,6,0.723,False,554,,,False,1.2409360001329333
winding_q2,2,relu,,True,5,3,7,0.693,False,614,,,False,1.2394372499547899
winding_q2,2,relu,,True,5,3,8,0.5,False,1000,,,False,1.1811327079776675
winding_q2,2,relu,,True,5,3,9,0.8815,False,237,,,False,1.151437042048201
winding_q2,2,relu,,True,5,3,10,0.5,False,1000,,,False,1.2346252501010895
winding_q2,2,relu,,True,5,3,11,0.5,False,1000,,,False,1.325399166205898
winding_q2,2,relu,,True,5,3,12,0.5,False,1000,,,False,1.394043458858505
winding_q2,2,relu,,True,5,3,13,0.806,False,388,,,False,1.2443372919224203
winding_q2,2,relu,,True,5,3,14,0.872,False,256,,,False,1.1728799161501229
winding_q2,2,relu,,True,5,3,15,0.5,False,1000,,,False,1.2562517910264432
winding_q2,2,relu,,True,5,3,16,0.8905,False,219,,,False,1.5213015840854496
winding_q2,2,relu,,True,5,3,17,0.5,False,1000,,,False,1.3406757921911776
winding_q2,2,relu,,True,5,3,18,0.6165,False,767,,,False,1.2425814168527722
winding_q2,2,relu,,True,5,3,19,0.682,False,636,,,False,1.3007418331690133
winding_q2,2,relu,,True,5,4,0,0.5,False,1000,,,False,1.1583736250177026
winding_q2,2,relu,,True,5,4,1,0.768,False,464,,,False,1.2123666249681264
winding_q2,2,relu,,True,5,4,2,0.923,False,154,,,False,1.1974068328272551
winding_q2,2,relu,,True,5,4,3,0.5,False,1000,,,False,1.215353125007823
winding_q2,2,relu,,True,5,4,4,0.966,False,68,,,False,1.2819462909828871
winding_q2,2,relu,,True,5,4,5,0.5,False,1000,,,False,1.1234991250094026
winding_q2,2,relu,,True,5,4,6,0.878,False,244,,,False,1.1071514999493957
winding_q2,2,relu,,True,5,4,7,0.5,False,1000,,,False,1.118506999919191
winding_q2,2,relu,,True,5,4,8,0.8455,False,309,,,False,1.241098124999553
winding_q2,2,relu,,True,5,4,9,0.5,False,1000,,,False,1.3308192088734359
winding_q2,2,relu,,True,5,4,10,0.9095,False,181,,,False,1.094829750014469
winding_q2,2,relu,,True,5,4,11,0.955,False,90,,,False,1.0809456668794155
winding_q2,2,relu,,True,5,4,12,0.5,False,1000,,,False,1.1343337090220302
winding_q2,2,relu,,True,5,4,13,0.5,False,1000,,,False,1.1394850409124047
winding_q2,2,relu,,True,5,4,14,0.911,False,178,,,False,1.1725207089912146
winding_q2,2,relu,,True,5,4,15,0.914,False,172,,,False,1.1359315409790725
winding_q2,2,relu,,True,5,4,16,0.9225,False,155,,,False,1.1037757089361548
winding_q2,2,relu,,True,5,4,17,0.5,False,1000,,,False,1.071616082917899
winding_q2,2,relu,,True,5,4,18,0.9245,False,151,,,False,1.1779300840571523
winding_q2,2,relu,,True,5,4,19,0.5,False,1000,,,False,1.187038749922067
winding_q2,2,relu,,True,5,5,0,1.0,True,0,37.0,-3.1281802654266357,False,1.7518843750003725
winding_q2,2,relu,,True,5,5,1,0.915,False,170,,,False,1.212052624905482
winding_q2,2,relu,,True,5,5,2,0.999,False,2,,,False,1.234577083028853
winding_q2,2,relu,,True,5,5,3,0.5,False,1000,,,False,1.1519102919846773
winding_q2,2,relu,,True,5,5,4,0.8915,False,217,,,False,1.3234874170739204
winding_q2,2,relu,,True,5,5,5,0.999,False,2,,,False,1.2569673750549555
winding_q2,2,relu,,True,5,5,6,0.997,False,6,,,False,1.447936541866511
winding_q2,2,relu,,True,5,5,7,0.9935,False,13,,,False,1.2844557499047369
winding_q2,2,relu,,True,5,5,8,0.925,False,150,,,False,1.2020082499366254
winding_q2,2,relu,,True,5,5,9,0.9215,False,157,,,False,1.1427967499475926
winding_q2,2,relu,,True,5,5,10,0.884,False,232,,,False,1.1689186671283096
winding_q2,2,relu,,True,5,5,11,0.5,False,1000,,,False,1.1624165419489145
winding_q2,2,relu,,True,5,5,12,0.848,False,304,,,False,1.2092203330248594
winding_q2,2,relu,,True,5,5,13,0.5,False,1000,,,False,1.1804302919190377
winding_q2,2,relu,,True,5,5,14,0.7945,False,411,,,False,1.1708914581686258
winding_q2,2,relu,,True,5,5,15,0.889,False,222,,,False,1.152605958050117
winding_q2,2,relu,,True,5,5,16,0.9585,False,83,,,False,1.1598733749706298
winding_q2,2,relu,,True,5,5,17,0.902,False,196,,,False,1.1513196669984609
winding_q2,2,relu,,True,5,5,18,0.5,False,1000,,,False,1.2375596249476075
winding_q2,2,relu,,True,5,5,19,1.0,True,0,5.0,-1.9262163639068604,False,1.310213082935661
winding_q2,2,relu,,True,5,6,0,0.5,False,1000,,,False,1.1512701658066362
winding_q2,2,relu,,True,5,6,1,0.8875,False,225,,,False,1.2020692501682788
winding_q2,2,relu,,True,5,6,2,0.9365,False,127,,,False,1.155762166948989
winding_q2,2,relu,,True,5,6,3,0.847,False,306,,,False,1.2658499169629067
winding_q2,2,relu,,True,5,6,4,1.0,True,0,10.0,-2.814633369445801,False,1.3210451658815145
winding_q2,2,relu,,True,5,6,5,0.968,False,64,,,False,1.1952315410599113
winding_q2,2,relu,,True,5,6,6,0.909,False,182,,,False,1.1480725419241935
winding_q2,2,relu,,True,5,6,7,0.952,False,96,,,False,1.1687896670773625
winding_q2,2,relu,,True,5,6,8,0.972,False,56,,,False,1.1573938748333603
winding_q2,2,relu,,True,5,6,9,0.961,False,78,,,False,1.1478569591417909
winding_q2,2,relu,,True,5,6,10,0.9245,False,151,,,False,1.1529196670744568
winding_q2,2,relu,,True,5,6,11,0.949,False,102,,,False,1.1607288750819862
winding_q2,2,relu,,True,5,6,12,0.897,False,206,,,False,1.1477877921424806
winding_q2,2,relu,,True,5,6,13,0.9995,False,1,,,False,1.1811073748394847
winding_q2,2,relu,,True,5,6,14,1.0,True,0,0.0,2.2762744426727295,True,1.3077800839673728
winding_q2,2,relu,,True,5,6,15,1.0,True,0,2.0,-1.0697858333587646,False,1.3371785408817232
winding_q2,2,relu,,True,5,6,16,1.0,True,0,18.0,-3.0798885822296143,False,1.3166912079323083
winding_q2,2,relu,,True,5,6,17,0.914,False,172,,,False,1.151948916958645
winding_q2,2,relu,,True,5,6,18,0.914,False,172,,,False,1.1567450419533998
winding_q2,2,relu,,True,5,6,19,0.944,False,112,,,False,1.1809701658785343
winding_q2,2,leaky_relu,,True,5,3,0,0.8875,False,225,,,False,1.1633616250474006
winding_q2,2,leaky_relu,,True,5,3,1,0.654,False,692,,,False,1.1504834580700845
winding_q2,2,leaky_relu,,True,5,3,2,0.9225,False,155,,,False,1.1467664169613272
winding_q2,2,leaky_relu,,True,5,3,3,0.746,False,508,,,False,1.1833566250279546
winding_q2,2,leaky_relu,,True,5,3,4,0.9025,False,195,,,False,1.1866708751767874
winding_q2,2,leaky_relu,,True,5,3,5,0.8815,False,237,,,False,1.2839856250211596
winding_q2,2,leaky_relu,,True,5,3,6,0.7775,False,445,,,False,1.3288163330871612
winding_q2,2,leaky_relu,,True,5,3,7,0.897,False,206,,,False,1.2996862919535488
winding_q2,2,leaky_relu,,True,5,3,8,0.9165,False,167,,,False,1.2590680420398712
winding_q2,2,leaky_relu,,True,5,3,9,0.8985,False,203,,,False,1.4709516658913344
winding_q2,2,leaky_relu,,True,5,3,10,0.871,False,258,,,False,1.2207365001086146
winding_q2,2,leaky_relu,,True,5,3,11,0.821,False,358,,,False,1.1552732919808477
winding_q2,2,leaky_relu,,True,5,3,12,0.9505,False,99,,,False,1.1685165830422193
winding_q2,2,leaky_relu,,True,5,3,13,0.793,False,414,,,False,1.255745999980718
winding_q2,2,leaky_relu,,True,5,3,14,0.885,False,230,,,False,1.2609711249824613
winding_q2,2,leaky_relu,,True,5,3,15,0.894,False,212,,,False,1.3333282908424735
winding_q2,2,leaky_relu,,True,5,3,16,0.8885,False,223,,,False,1.1947410840075463
winding_q2,2,leaky_relu,,True,5,3,17,0.9425,False,115,,,False,1.166079832939431
winding_q2,2,leaky_relu,,True,5,3,18,0.878,False,244,,,False,1.1899453338701278
winding_q2,2,leaky_relu,,True,5,3,19,0.889,False,222,,,False,1.244875374948606
winding_q2,2,leaky_relu,,True,5,4,0,0.868,False,264,,,False,1.1682061657775193
winding_q2,2,leaky_relu,,True,5,4,1,0.88,False,240,,,False,1.1116388328373432
winding_q2,2,leaky_relu,,True,5,4,2,0.996,False,8,,,False,1.142380208009854
winding_q2,2,leaky_relu,,True,5,4,3,0.9975,False,5,,,False,1.3962096669711173
winding_q2,2,leaky_relu,,True,5,4,4,0.9085,False,183,,,False,1.192742499988526
winding_q2,2,leaky_relu,,True,5,4,5,0.897,False,206,,,False,1.1698169589508325
winding_q2,2,leaky_relu,,True,5,4,6,0.896,False,208,,,False,1.228349082870409
winding_q2,2,leaky_relu,,True,5,4,7,0.8855,False,229,,,False,1.492069749860093
winding_q2,2,leaky_relu,,True,5,4,8,0.9175,False,165,,,False,1.1763687918428332
winding_q2,2,leaky_relu,,True,5,4,9,0.984,False,32,,,False,1.1938664170447737
winding_q2,2,leaky_relu,,True,5,4,10,0.907,False,186,,,False,1.1699244999326766
