A,source,type,dmu,var,max_abs_alpha_over_A,t,G_lo,G_hi,G_n
5.0,search,single_unit,0.9677930348298257,0.7197872029944596,1.0,-1.0,-0.23806764798115798,-0.23806764798115798,-0.23806764798115798
5.0,search,single_unit,0.9677930348298257,0.7197872029944761,1.0,1.0,-0.23806764798138558,-0.23806764798138558,-0.23806764798138558
5.0,search,single_unit,0.9677930348298257,0.7197872029942259,1.0,-1.0,-0.23806764797791113,-0.23806764797791113,-0.23806764797791113
5.0,search,pair,0.9677930348298258,0.7197872029938616,1.0,3.31347627575172e-17,-0.23806764797285107,-0.23806764797285107,-0.23806764797285107
5.0,search,single_unit,0.9677930348298257,0.7197872029944609,1.0,-1.0,-0.23806764798117397,-0.23806764798117397,-0.23806764798117397
5.0,search,pair,0.9677930348298258,0.7197872029992505,1.0,3.729561859219497e-18,-0.23806764804770142,-0.23806764804770142,-0.23806764804770142
5.0,search,single_unit,0.9677930348298257,0.7197872029944657,1.0,1.0,-0.2380676479812437,-0.2380676479812437,-0.2380676479812437
5.0,search,single_unit,0.9677930348298257,0.7197872029943823,1.0,1.0,-0.23806764798008095,-0.23806764798008095,-0.23806764798008095
5.0,search,single_unit,0.9677930348298257,0.7197872029944482,1.0,-1.0,-0.23806764798099778,-0.23806764798099778,-0.23806764798099778
5.0,search,pair,0.9677930348298258,0.7197872035234048,1.0,-4.5297207833942874e-17,-0.23806765532805152,-0.23806765532805152,-0.23806765532805152
5.0,search,pair,0.9677930348298259,0.7197872029821394,1.0,4.494068398949724e-17,-0.23806764781003364,-0.23806764781003364,-0.23806764781003364
5.0,search,single_unit,0.9677930348298257,0.7197872029942678,1.0,-1.0,-0.23806764797849345,-0.23806764797849345,-0.23806764797849345
5.0,search,single_unit,0.9677930348298257,0.7197872029944606,1.0,-1.0,-0.23806764798117364,-0.23806764798117364,-0.23806764798117364
5.0,search,pair,0.9677930348298259,0.7197872029188142,1.0,-1.6429643572348234e-17,-0.23806764693046334,-0.23806764693046334,-0.23806764693046334
5.0,search,single_unit,0.9677930348298258,0.7197872029944601,1.0,1.0,-0.23806764798116498,-0.23806764798116498,-0.23806764798116498
5.0,search,pair,0.9677930348298259,0.719787202939726,1.0,-2.2898465652335385e-17,-0.23806764722092466,-0.23806764722092466,-0.23806764722092466
5.0,search,single_unit,0.9677930348298257,0.719787202994461,1.0,1.0,-0.23806764798117663,-0.23806764798117663,-0.23806764798117663
5.0,search,pair,0.9677930348298259,0.7197872029731048,1.0,-2.1047689479617967e-17,-0.23806764768454602,-0.23806764768454602,-0.23806764768454602
5.0,search,single_unit,0.9677930348298258,0.719787202994586,1.0,-1.0,-0.23806764798291302,-0.23806764798291302,-0.23806764798291302
5.0,search,single_unit,0.9677930348298257,0.7197872029944761,1.0,-1.0,-0.23806764798138447,-0.23806764798138447,-0.23806764798138447
5.0,search,pair,0.9677930348298259,0.7197872030200773,1.0,-8.928804159087797e-18,-0.23806764833697913,-0.23806764833697913,-0.23806764833697913
5.0,search,single_unit,0.9677930348298257,0.719787202994454,1.0,1.0,-0.23806764798107827,-0.23806764798107827,-0.23806764798107827
5.0,search,single_unit,0.9677930348298257,0.7197872029944606,1.0,1.0,-0.23806764798117364,-0.23806764798117364,-0.23806764798117364
5.0,search,pair,0.9677930348298259,0.719787203024071,1.0,5.7063559355351795e-18,-0.23806764839245065,-0.23806764839245065,-0.23806764839245065
5.0,search,single_unit,0.9677930348298258,0.7197872029944405,1.0,-1.0,-0.2380676479808923,-0.2380676479808923,-0.2380676479808923
5.0,search,single_unit,0.9677930348298258,0.7197872029944954,1.0,1.0,-0.23806764798165414,-0.23806764798165414,-0.23806764798165414
5.0,search,single_unit,0.9677930348298258,0.7197872030257362,1.0,1.0,-0.23806764841558148,-0.23806764841558148,-0.23806764841558148
5.0,search,single_unit,0.9677930348298258,0.7197872029943297,1.0,1.0,-0.23806764797935442,-0.23806764797935442,-0.23806764797935442
5.0,search,single_unit,0.9677930348298257,0.7197872029944434,1.0,1.0,-0.23806764798093294,-0.23806764798093294,-0.23806764798093294
5.0,search,single_unit,0.9677930348298258,0.7197872029945073,1.0,1.0,-0.23806764798182034,-0.23806764798182034,-0.23806764798182034
5.0,search,single_unit,0.9677930348298257,0.7197872029944548,1.0,1.0,-0.2380676479810887,-0.2380676479810887,-0.2380676479810887
5.0,search,single_unit,0.9677930348298258,0.7197872029997135,1.0,1.0,-0.23806764805413394,-0.23806764805413394,-0.23806764805413394
5.0,search,pair,0.9677930348298258,0.7197872029948436,1.0,-1.3926813994372776e-17,-0.23806764798648883,-0.23806764798648883,-0.23806764798648883
5.0,search,pair,0.9677930348298259,0.7197872029698874,1.0,3.3107403750562053e-17,-0.23806764763985522,-0.23806764763985522,-0.23806764763985522
5.0,search,single_unit,0.9677930348298258,0.7197872029944654,1.0,-1.0,-0.23806764798123614,-0.23806764798123614,-0.23806764798123614
5.0,search,pair,0.9677930348298259,0.7197872029837376,1.0,-2.4945329051420794e-17,-0.23806764783223078,-0.23806764783223078,-0.23806764783223078
5.0,search,single_unit,0.9677930348298257,0.7197872029944531,1.0,-1.0,-0.2380676479810674,-0.2380676479810674,-0.2380676479810674
5.0,search,single_unit,0.9677930348298258,0.7197872029944548,1.0,-1.0,-0.23806764798109048,-0.23806764798109048,-0.23806764798109048
5.0,search,single_unit,0.9677930348298258,0.719787202994462,1.0,-1.0,-0.2380676479811893,-0.2380676479811893,-0.2380676479811893
5.0,search,pair,0.9677930348298258,0.7197872029928977,1.0,2.21532520591487e-18,-0.2380676479594619,-0.2380676479594619,-0.2380676479594619
5.0,search,single_unit,0.9677930348298257,0.7197872029944609,1.0,-1.0,-0.23806764798117286,-0.23806764798117286,-0.23806764798117286
5.0,search,single_unit,0.9677930348298258,0.7197872029944569,1.0,-1.0,-0.2380676479811188,-0.2380676479811188,-0.2380676479811188
5.0,search,pair,0.9677930348298259,0.7197872029500841,1.0,-2.1791731927972008e-17,-0.2380676473647937,-0.2380676473647937,-0.2380676473647937
5.0,search,pair,0.9677930348298259,0.7197872030012781,1.0,-3.3466824420158586e-17,-0.23806764807586245,-0.23806764807586245,-0.23806764807586245
5.0,search,single_unit,0.9677930348298257,0.7197872029944601,1.0,1.0,-0.23806764798116276,-0.23806764798116276,-0.23806764798116276
5.0,search,pair,0.9677930348298258,0.7197872029501232,1.0,-4.8159876670678726e-18,-0.23806764736533692,-0.23806764736533692,-0.23806764736533692
5.0,search,pair,0.9677930348298259,0.7197872029939183,1.0,6.527299916580653e-18,-0.23806764797363722,-0.23806764797363722,-0.23806764797363722
5.0,search,pair,0.9677930348298259,0.7197872028625814,1.0,-2.3291701042320773e-18,-0.23806764614940723,-0.23806764614940723,-0.23806764614940723
5.0,search,single_unit,0.9677930348298257,0.7197872029944609,1.0,-1.0,-0.23806764798117286,-0.23806764798117286,-0.23806764798117286
5.0,search,single_unit,0.9677930348298258,0.7197872029950021,1.0,1.0,-0.2380676479886925,-0.2380676479886925,-0.2380676479886925
5.0,search,single_unit,0.9677930348298256,0.7197872029944555,1.0,1.0,-0.23806764798110136,-0.23806764798110136,-0.23806764798110136
5.0,search,single_unit,0.9677930348298258,0.7197872029944581,1.0,1.0,-0.23806764798113444,-0.23806764798113444,-0.23806764798113444
5.0,search,single_unit,0.9677930348298257,0.7197872029944609,1.0,-1.0,-0.23806764798117286,-0.23806764798117286,-0.23806764798117286
5.0,search,single_unit,0.9677930348298257,0.7197872029944606,1.0,1.0,-0.2380676479811732,-0.2380676479811732,-0.2380676479811732
5.0,search,pair,0.9677930348298259,0.719787202962442,1.0,-3.125181435221612e-19,-0.23806764753644338,-0.23806764753644338,-0.23806764753644338
5.0,search,single_unit,0.9677930348298256,0.7197872029944261,1.0,1.0,-0.2380676479806919,-0.2380676479806919,-0.2380676479806919
5.0,search,single_unit,0.9677930348298257,0.7197872029944398,1.0,-1.0,-0.23806764798088154,-0.23806764798088154,-0.23806764798088154
5.0,search,pair,0.9677930348298259,0.7197872029867886,1.0,2.5864709609693576e-18,-0.23806764787460843,-0.23806764787460843,-0.23806764787460843
5.0,search,single_unit,0.9677930348298257,0.7197872029944605,1.0,-1.0,-0.23806764798117253,-0.23806764798117253,-0.23806764798117253
5.0,search,single_unit,0.9677930348298257,0.7197872029944518,1.0,1.0,-0.23806764798104763,-0.23806764798104763,-0.23806764798104763
5.0,search,single_unit,0.9677930348298257,0.7197872029944642,1.0,1.0,-0.23806764798122015,-0.23806764798122015,-0.23806764798122015
5.0,search,single_unit,0.9677930348298257,0.719787202994536,1.0,1.0,-0.2380676479822179,-0.2380676479822179,-0.2380676479822179
5.0,search,single_unit,0.9677930348298257,0.7197872029944609,1.0,1.0,-0.23806764798117286,-0.23806764798117286,-0.23806764798117286
5.0,search,pair,0.9677930348298258,0.7197872029944863,1.0,2.474645582780225e-19,-0.2380676479815279,-0.2380676479815279,-0.2380676479815279
5.0,search,single_unit,0.9677930348298257,0.7197872029944606,1.0,-1.0,-0.23806764798117364,-0.23806764798117364,-0.23806764798117364
5.0,search,single_unit,0.9677930348298257,0.7197872029946321,1.0,1.0,-0.2380676479835524,-0.2380676479835524,-0.2380676479835524
5.0,search,single_unit,0.9677930348298256,0.71978720299446,1.0,1.0,-0.2380676479811613,-0.2380676479811613,-0.2380676479811613
5.0,search,single_unit,0.9677930348298259,0.7197872029855675,1.0,-1.0,-0.2380676478576479,-0.2380676478576479,-0.2380676478576479
5.0,search,single_unit,0.9677930348298257,0.7197872029944622,1.0,1.0,-0.23806764798119262,-0.23806764798119262,-0.23806764798119262
5.0,search,pair,0.9677930348298258,0.7197872030166467,1.0,-9.723642175786906e-19,-0.23806764828932836,-0.23806764828932836,-0.23806764828932836
5.0,search,single_unit,0.9677930348298257,0.7197872029944606,1.0,1.0,-0.2380676479811732,-0.2380676479811732,-0.2380676479811732
5.0,search,single_unit,0.9677930348298257,0.7197872029945038,1.0,1.0,-0.23806764798177227,-0.23806764798177227,-0.23806764798177227
5.0,search,single_unit,0.9677930348298257,0.7197872029944584,1.0,1.0,-0.23806764798114122,-0.23806764798114122,-0.23806764798114122
5.0,search,pair,0.9677930348298259,0.7197872029880108,1.0,-1.9250588356826403e-17,-0.23806764789158463,-0.23806764789158463,-0.23806764789158463
5.0,search,single_unit,0.9677930348298257,0.7197872029944583,1.0,1.0,-0.238067647981139,-0.238067647981139,-0.238067647981139
5.0,search,single_unit,0.9677930348298257,0.7197872029944612,1.0,-1.0,-0.23806764798118107,-0.23806764798118107,-0.23806764798118107
5.0,search,single_unit,0.9677930348298257,0.7197872029944605,1.0,1.0,-0.23806764798117253,-0.23806764798117253,-0.23806764798117253
5.0,search,single_unit,0.9677930348298256,0.7197872029944813,1.0,1.0,-0.23806764798145819,-0.23806764798145819,-0.23806764798145819
5.0,search,pair,0.9677930348298258,0.7197872030097406,1.0,-6.383095965014107e-19,-0.2380676481934052,-0.2380676481934052,-0.2380676481934052
5.0,search,pair,0.9677930348298259,0.7197872030017524,1.0,3.024529610094351e-17,-0.23806764808245218,-0.23806764808245218,-0.23806764808245218
5.0,search,pair,0.9677930348298259,0.7197872029400587,1.0,3.3947546258312374e-18,-0.23806764722554508,-0.23806764722554508,-0.23806764722554508
5.0,search,single_unit,0.9677930348298256,0.7197872029944,1.0,1.0,-0.23806764798032898,-0.23806764798032898,-0.23806764798032898
5.0,search,single_unit,0.9677930348298259,0.7197872029049859,1.0,-1.0,-0.2380676467383921,-0.2380676467383921,-0.2380676467383921
5.0,search,single_unit,0.9677930348298257,0.7197872029942433,1.0,-1.0,-0.2380676479781514,-0.2380676479781514,-0.2380676479781514
5.0,search,single_unit,0.9677930348298257,0.7197872029944609,1.0,-1.0,-0.23806764798117286,-0.23806764798117286,-0.23806764798117286
5.0,search,single_unit,0.9677930348298257,0.7197872029944389,1.0,-1.0,-0.23806764798087077,-0.23806764798087077,-0.23806764798087077
5.0,search,single_unit,0.9677930348298257,0.7197872029944861,1.0,-1.0,-0.23806764798152524,-0.23806764798152524,-0.23806764798152524
5.0,search,pair,0.9677930348298258,0.719787202992242,1.0,1.351897115762559e-18,-0.23806764795035362,-0.23806764795035362,-0.23806764795035362
5.0,search,pair,0.9677930348298258,0.719787202995074,1.0,2.168682262244828e-17,-0.23806764798969315,-0.23806764798969315,-0.23806764798969315
5.0,search,single_unit,0.9677930348298257,0.7197872029944614,1.0,-1.0,-0.2380676479811803,-0.2380676479811803,-0.2380676479811803
5.0,search,pair,0.9677930348298258,0.7197872029944602,1.0,-2.305245755586037e-17,-0.2380676479811662,-0.2380676479811662,-0.2380676479811662
5.0,search,pair,0.9677930348298259,0.7197872030095879,1.0,-8.215638620530267e-17,-0.238067648191287,-0.238067648191287,-0.238067648191287
5.0,search,single_unit,0.9677930348298257,0.7197872029943881,1.0,1.0,-0.2380676479801651,-0.2380676479801651,-0.2380676479801651
5.0,search,single_unit,0.9677930348298258,0.7197872029944624,1.0,1.0,-0.23806764798119673,-0.23806764798119673,-0.23806764798119673
5.0,search,single_unit,0.9677930348298258,0.71978720299446,1.0,1.0,-0.2380676479811613,-0.2380676479811613,-0.2380676479811613
5.0,search,single_unit,0.9677930348298257,0.719787202994216,1.0,1.0,-0.2380676479777748,-0.2380676479777748,-0.2380676479777748
5.0,search,single_unit,0.9677930348298257,0.7197872029944606,1.0,-1.0,-0.23806764798117286,-0.23806764798117286,-0.23806764798117286
5.0,search,pair,0.9677930348298258,0.719787202995074,1.0,-3.174385629877501e-17,-0.23806764798969315,-0.23806764798969315,-0.23806764798969315
5.0,search,pair,0.9677930348298259,0.7197872029678155,1.0,-4.228043907382726e-17,-0.23806764761107646,-0.23806764761107646,-0.23806764761107646
5.0,search,single_unit,0.9677930348298256,0.7197872029944458,1.0,-1.0,-0.23806764798096536,-0.23806764798096536,-0.23806764798096536
5.0,search,pair,0.9677930348298258,0.719787202994686,1.0,1.6350192894404826e-17,-0.23806764798430302,-0.23806764798430302,-0.23806764798430302
5.0,search,single_unit,0.9677930348298257,0.7197872029944592,1.0,-1.0,-0.23806764798115276,-0.23806764798115276,-0.23806764798115276
5.0,search,single_unit,0.9677930348298256,0.7197872029946129,1.0,1.0,-0.23806764798328528,-0.23806764798328528,-0.23806764798328528
5.0,search,single_unit,0.9677930348298256,0.7197872029945213,1.0,1.0,-0.23806764798201407,-0.23806764798201407,-0.23806764798201407
5.0,search,single_unit,0.9677930348298258,0.7197872029944602,1.0,1.0,-0.23806764798116542,-0.23806764798116542,-0.23806764798116542
5.0,search,single_unit,0.9677930348298257,0.7197872029944543,1.0,-1.0,-0.2380676479810827,-0.2380676479810827,-0.2380676479810827
5.0,search,single_unit,0.9677930348298257,0.7197872029944599,1.0,1.0,-0.23806764798116054,-0.23806764798116054,-0.23806764798116054
5.0,search,pair,0.9677930348298259,0.7197872029944387,1.0,-1.2349451569993453e-17,-0.23806764798086621,-0.23806764798086621,-0.23806764798086621
5.0,search,single_unit,0.9677930348298256,0.7197872029944229,1.0,-1.0,-0.23806764798064683,-0.23806764798064683,-0.23806764798064683
5.0,search,pair,0.9677930348298258,0.7197872030074697,1.0,5.309815160261666e-18,-0.23806764816186365,-0.23806764816186365,-0.23806764816186365
5.0,search,single_unit,0.9677930348298257,0.719787202994461,1.0,-1.0,-0.23806764798117697,-0.23806764798117697,-0.23806764798117697
5.0,search,single_unit,0.9677930348298257,0.7197872029943584,1.0,-1.0,-0.23806764797975077,-0.23806764797975077,-0.23806764797975077
5.0,search,single_unit,0.9677930348298257,0.7197872029944508,1.0,1.0,-0.23806764798103197,-0.23806764798103197,-0.23806764798103197
5.0,search,pair,0.9677930348298258,0.7197872029943605,1.0,2.2549790232418248e-17,-0.23806764797978064,-0.23806764797978064,-0.23806764797978064
5.0,search,pair,0.9677930348298259,0.7197872031041155,1.0,-4.830914793002609e-18,-0.23806764950424386,-0.23806764950424386,-0.23806764950424386
5.0,search,single_unit,0.9677930348298258,0.7197872030090386,1.0,-1.0,-0.23806764818365433,-0.23806764818365433,-0.23806764818365433
5.0,search,pair,0.9677930348298259,0.7197872030013069,1.0,-7.919072782302698e-19,-0.2380676480762648,-0.2380676480762648,-0.2380676480762648
5.0,search,single_unit,0.9677930348298257,0.7197872029944606,1.0,1.0,-0.23806764798117364,-0.23806764798117364,-0.23806764798117364
5.0,search,single_unit,0.9677930348298258,0.7197872030211765,1.0,1.0,-0.2380676483522457,-0.2380676483522457,-0.2380676483522457
5.0,search,single_unit,0.9677930348298258,0.7197872029943528,1.0,1.0,-0.23806764797967406,-0.23806764797967406,-0.23806764797967406
5.0,search,single_unit,0.9677930348298257,0.7197872029944449,1.0,-1.0,-0.2380676479809516,-0.2380676479809516,-0.2380676479809516
5.0,search,single_unit,0.9677930348298256,0.7197872029944524,1.0,-1.0,-0.2380676479810574,-0.2380676479810574,-0.2380676479810574
5.0,search,pair,0.967793034811939,0.7197871759124922,0.9999999999990832,-1.8350678638269457e-11,-0.23806727218521273,-0.23806727218521273,-0.23806727218521273
5.0,search,single_unit,0.9677930348298257,0.7197872029944553,1.0,-1.0,-0.23806764798109648,-0.23806764798109648,-0.23806764798109648
5.0,search,single_unit,0.9677930348298257,0.7197872029944402,1.0,-1.0,-0.23806764798088897,-0.23806764798088897,-0.23806764798088897
5.0,search,single_unit,0.9677930348298256,0.7197872029944665,1.0,1.0,-0.23806764798125446,-0.23806764798125446,-0.23806764798125446
5.0,search,single_unit,0.9677930348298258,0.7197872029948874,1.0,-1.0,-0.23806764798710023,-0.23806764798710023,-0.23806764798710023
5.0,search,single_unit,0.9677930348298258,0.7197872029896224,1.0,-1.0,-0.23806764791396995,-0.23806764791396995,-0.23806764791396995
5.0,search,single_unit,0.9677930348298257,0.7197872029944606,1.0,-1.0,-0.23806764798117064,-0.23806764798117064,-0.23806764798117064
5.0,search,pair,0.9677930348298258,0.7197872029944606,1.0,-2.843399714077875e-17,-0.23806764798117364,-0.23806764798117364,-0.23806764798117364
5.0,search,single_unit,0.9677930348298257,0.7197872029947077,1.0,-1.0,-0.23806764798460223,-0.23806764798460223,-0.23806764798460223
5.0,search,single_unit,0.9677930348298259,0.7197872029496167,1.0,1.0,-0.23806764735830233,-0.23806764735830233,-0.23806764735830233
5.0,search,single_unit,0.9677930348298257,0.7197872029944606,1.0,-1.0,-0.2380676479811732,-0.2380676479811732,-0.2380676479811732
5.0,search,pair,0.9677930348298258,0.7197872030078274,1.0,-5.292841042858559e-19,-0.238067648166832,-0.238067648166832,-0.238067648166832
5.0,search,pair,0.9677930348298259,0.7197872029980164,1.0,3.7660793363545164e-18,-0.23806764803056013,-0.23806764803056013,-0.23806764803056013
