configuration,amplitude,frequency,activation,width,depth,seed,eval_errors,dense_errors,regionally_separating,duration_seconds
A_f10,0.3,10.0,tanh,6,5,16,0,0.0,True,1.1028764590155333
A_f10,0.3,10.0,tanh,6,5,17,0,0.0,True,1.102284915978089
A_f10,0.3,10.0,tanh,6,5,18,0,0.0,True,1.1003086669370532
A_f10,0.3,10.0,tanh,6,5,19,0,0.0,True,1.1017966668587178
A_f10,0.3,10.0,tanh,6,5,20,0,0.0,True,1.102434666827321
A_f10,0.3,10.0,tanh,6,5,21,0,0.0,True,1.1020569999236614
A_f10,0.3,10.0,tanh,6,5,22,0,0.0,True,1.1040841250214726
A_f10,0.3,10.0,tanh,6,5,23,0,0.0,True,1.104885583044961
A_f10,0.3,10.0,tanh,6,5,24,0,0.0,True,1.097389250062406
A_f10,0.3,10.0,tanh,6,5,25,0,0.0,True,1.1025999581906945
A_f10,0.3,10.0,tanh,6,5,26,0,0.0,True,1.1005936248693615
A_f10,0.3,10.0,tanh,6,5,27,0,0.0,True,1.102072167210281
A_f10,0.3,10.0,tanh,6,5,28,0,0.0,True,1.1024637499358505
A_f10,0.3,10.0,tanh,6,5,29,0,0.0,True,1.1017690838780254
A_f50,0.3,50.0,gelu,3,5,0,100,,False,0.9673391249962151
A_f50,0.3,50.0,gelu,3,5,1,0,7.0,False,0.9638017078395933
A_f50,0.3,50.0,gelu,3,5,2,72,,False,0.9570335419848561
A_f50,0.3,50.0,gelu,3,5,3,109,,False,0.9536826659459621
A_f50,0.3,50.0,gelu,3,5,4,76,,False,0.9522444999311119
A_f50,0.3,50.0,gelu,3,5,5,93,,False,0.9694198751822114
A_f50,0.3,50.0,gelu,3,5,6,105,,False,0.9565972092095762
A_f50,0.3,50.0,gelu,3,5,7,94,,False,0.9609622911084443
A_f50,0.3,50.0,gelu,3,5,8,94,,False,0.9442697919439524
A_f50,0.3,50.0,gelu,3,5,9,206,,False,0.9444864590186626
A_f50,0.3,50.0,gelu,3,5,10,115,,False,0.9442833329085261
A_f50,0.3,50.0,gelu,3,5,11,86,,False,0.947476709028706
A_f50,0.3,50.0,gelu,3,5,12,123,,False,0.9595468749757856
A_f50,0.3,50.0,gelu,3,5,13,140,,False,0.9664422909263521
A_f50,0.3,50.0,gelu,3,5,14,140,,False,0.9626212499570101
A_f50,0.3,50.0,gelu,3,5,15,132,,False,0.963977999985218
A_f50,0.3,50.0,gelu,3,5,16,94,,False,0.947824832983315
A_f50,0.3,50.0,gelu,3,5,17,0,0.0,True,0.958780457964167
A_f50,0.3,50.0,gelu,3,5,18,66,,False,0.9545863750390708
A_f50,0.3,50.0,gelu,3,5,19,96,,False,0.9568708329461515
A_f50,0.3,50.0,gelu,3,5,20,118,,False,0.9615638749673963
A_f50,0.3,50.0,gelu,3,5,21,45,,False,0.9513069170061499
A_f50,0.3,50.0,gelu,3,5,22,64,,False,0.9566819579340518
A_f50,0.3,50.0,gelu,3,5,23,156,,False,0.9760808341670781
A_f50,0.3,50.0,gelu,3,5,24,0,11.0,False,0.9711724577937275
A_f50,0.3,50.0,gelu,3,5,25,556,,False,1.0337922081816941
A_f50,0.3,50.0,gelu,3,5,26,87,,False,1.1157985001336783
A_f50,0.3,50.0,gelu,3,5,27,184,,False,1.1275107921101153
A_f50,0.3,50.0,gelu,3,5,28,130,,False,1.098499332787469
A_f50,0.3,50.0,gelu,3,5,29,100,,False,1.0266414999496192
A_f50,0.3,50.0,gelu,4,5,0,97,,False,0.9242860830854625
A_f50,0.3,50.0,gelu,4,5,1,0,0.0,True,0.9361154579091817
A_f50,0.3,50.0,gelu,4,5,2,0,0.0,True,0.9499550829641521
A_f50,0.3,50.0,gelu,4,5,3,0,1.0,False,0.9769355829339474
A_f50,0.3,50.0,gelu,4,5,4,191,,False,0.9122284590266645
A_f50,0.3,50.0,gelu,4,5,5,0,6.0,False,0.9439192090649158
A_f50,0.3,50.0,gelu,4,5,6,0,0.0,True,0.933900292031467
A_f50,0.3,50.0,gelu,4,5,7,33,,False,1.0770356671418995
A_f50,0.3,50.0,gelu,4,5,8,0,5.0,False,0.9378398330882192
A_f50,0.3,50.0,gelu,4,5,9,0,0.0,True,0.924632916925475
A_f50,0.3,50.0,gelu,4,5,10,0,8.0,False,0.9427312919870019
A_f50,0.3,50.0,gelu,4,5,11,0,0.0,True,0.9176452921237797
A_f50,0.3,50.0,gelu,4,5,12,0,0.0,True,0.9197045841719955
A_f50,0.3,50.0,gelu,4,5,13,0,0.0,True,0.9434758750721812
A_f50,0.3,50.0,gelu,4,5,14,0,4.0,False,0.9331979169510305
A_f50,0.3,50.0,gelu,4,5,15,0,8.0,False,0.9378911671228707
A_f50,0.3,50.0,gelu,4,5,16,0,30.0,False,0.928819291992113
A_f50,0.3,50.0,gelu,4,5,17,0,0.0,True,0.9214750831015408
A_f50,0.3,50.0,gelu,4,5,18,0,3.0,False,0.9467376670800149
A_f50,0.3,50.0,gelu,4,5,19,0,0.0,True,0.9985245841089636
A_f50,0.3,50.0,gelu,4,5,20,13,,False,0.96373779210262
A_f50,0.3,50.0,gelu,4,5,21,0,0.0,True,0.9701611250638962
A_f50,0.3,50.0,gelu,4,5,22,198,,False,0.9159395000897348
A_f50,0.3,50.0,gelu,4,5,23,4,,False,0.9590594999026507
A_f50,0.3,50.0,gelu,4,5,24,1,,False,1.0195610409136862
A_f50,0.3,50.0,gelu,4,5,25,0,0.0,True,0.9467227081768215
A_f50,0.3,50.0,gelu,4,5,26,22,,False,0.990423875162378
A_f50,0.3,50.0,gelu,4,5,27,0,34.0,False,0.9652496248017997
A_f50,0.3,50.0,gelu,4,5,28,0,0.0,True,0.9287690829951316
A_f50,0.3,50.0,gelu,4,5,29,3,,False,0.9300556660164148
A_f50,0.3,50.0,gelu,6,5,0,0,0.0,True,1.0802470839116722
A_f50,0.3,50.0,gelu,6,5,1,0,0.0,True,1.069628749974072
A_f50,0.3,50.0,gelu,6,5,2,0,26.0,False,1.0733875830192119
A_f50,0.3,50.0,gelu,6,5,3,0,0.0,True,1.078608333133161
A_f50,0.3,50.0,gelu,6,5,4,0,0.0,True,1.0817016251385212
A_f50,0.3,50.0,gelu,6,5,5,0,0.0,True,1.0786622499581426
A_f50,0.3,50.0,gelu,6,5,6,0,0.0,True,1.0848937088157982
A_f50,0.3,50.0,gelu,6,5,7,0,0.0,True,1.0859428339172155
A_f50,0.3,50.0,gelu,6,5,8,0,0.0,True,1.0766747910529375
A_f50,0.3,50.0,gelu,6,5,9,0,0.0,True,1.0864571249112487
A_f50,0.3,50.0,gelu,6,5,10,0,0.0,True,1.084185249870643
A_f50,0.3,50.0,gelu,6,5,11,0,1.0,False,1.1035434158984572
A_f50,0.3,50.0,gelu,6,5,12,0,0.0,True,1.1455790840554982
A_f50,0.3,50.0,gelu,6,5,13,0,0.0,True,1.149905625032261
A_f50,0.3,50.0,gelu,6,5,14,0,0.0,True,1.085542457876727
A_f50,0.3,50.0,gelu,6,5,15,0,0.0,True,1.0868454580195248
A_f50,0.3,50.0,gelu,6,5,16,0,0.0,True,1.0995749169960618
A_f50,0.3,50.0,gelu,6,5,17,0,0.0,True,1.0770124169066548
A_f50,0.3,50.0,gelu,6,5,18,0,0.0,True,1.0874786670319736
A_f50,0.3,50.0,gelu,6,5,19,0,0.0,True,1.1164966670330614
A_f50,0.3,50.0,gelu,6,5,20,7,,False,1.1842502080835402
A_f50,0.3,50.0,gelu,6,5,21,0,0.0,True,1.1127147909719497
A_f50,0.3,50.0,gelu,6,5,22,0,0.0,True,1.301699083065614
A_f50,0.3,50.0,gelu,6,5,23,0,0.0,True,1.376810209127143
A_f50,0.3,50.0,gelu,6,5,24,0,0.0,True,1.1295776248443872
A_f50,0.3,50.0,gelu,6,5,25,0,0.0,True,1.0776160419918597
A_f50,0.3,50.0,gelu,6,5,26,0,0.0,True,1.0752624170854688
A_f50,0.3,50.0,gelu,6,5,27,0,0.0,True,1.112098874989897
A_f50,0.3,50.0,gelu,6,5,28,0,0.0,True,1.073664000025019
A_f50,0.3,50.0,gelu,6,5,29,0,0.0,True,1.0882185001391917
A_f50,0.3,50.0,tanh,4,5,0,0,0.0,True,0.954828292131424
A_f50,0.3,50.0,tanh,4,5,1,0,10.0,False,0.9545531249605119
A_f50,0.3,50.0,tanh,4,5,2,0,0.0,True,0.9524205829948187
A_f50,0.3,50.0,tanh,4,5,3,0,1.0,False,0.9508490001317114
A_f50,0.3,50.0,tanh,4,5,4,0,0.0,True,0.9521040839608759
A_f50,0.3,50.0,tanh,4,5,5,0,0.0,True,0.9524257921148092
A_f50,0.3,50.0,tanh,4,5,6,0,0.0,True,0.9548001249786466
A_f50,0.3,50.0,tanh,4,5,7,103,,False,0.9371133330278099
A_f50,0.3,50.0,tanh,4,5,8,0,0.0,True,0.9518755828030407
A_f50,0.3,50.0,tanh,4,5,9,0,0.0,True,0.948735874844715
A_f50,0.3,50.0,tanh,4,5,10,140,,False,0.9326406249310821
A_f50,0.3,50.0,tanh,4,5,11,0,0.0,True,0.9516965411603451
A_f50,0.3,50.0,tanh,4,5,12,0,0.0,True,0.9541743330191821
A_f50,0.3,50.0,tanh,4,5,13,104,,False,0.9329955419525504
A_f50,0.3,50.0,tanh,4,5,14,0,0.0,True,0.9494654170703143
A_f50,0.3,50.0,tanh,4,5,15,169,,False,0.9334613329265267
A_f50,0.3,50.0,tanh,4,5,16,0,22.0,False,0.9581419578753412
A_f50,0.3,50.0,tanh,4,5,17,111,,False,0.9380555409006774
A_f50,0.3,50.0,tanh,4,5,18,81,,False,0.986788708018139
A_f50,0.3,50.0,tanh,4,5,19,0,0.0,True,1.0271928750444204
A_f50,0.3,50.0,tanh,4,5,20,93,,False,1.04282195889391
A_f50,0.3,50.0,tanh,4,5,21,0,0.0,True,1.0527377501130104
A_f50,0.3,50.0,tanh,4,5,22,0,3.0,False,1.0230197908822447
A_f50,0.3,50.0,tanh,4,5,23,117,,False,0.9862975410651416
A_f50,0.3,50.0,tanh,4,5,24,0,0.0,True,1.0367483750451356
A_f50,0.3,50.0,tanh,4,5,25,110,,False,1.011755249928683
A_f50,0.3,50.0,tanh,4,5,26,107,,False,0.9715810408815742
A_f50,0.3,50.0,tanh,4,5,27,0,4.0,False,0.9616330829448998
A_f50,0.3,50.0,tanh,4,5,28,0,0.0,True,1.0280012080911547
A_f50,0.3,50.0,tanh,4,5,29,0,1.0,False,0.9659393331967294
A_f50,0.3,50.0,tanh,6,5,0,0,0.0,True,1.1654004999436438
A_f50,0.3,50.0,tanh,6,5,1,0,0.0,True,1.1114069169852883
A_f50,0.3,50.0,tanh,6,5,2,0,0.0,True,1.1055528330616653
A_f50,0.3,50.0,tanh,6,5,3,0,0.0,True,1.1007284161169082
A_f50,0.3,50.0,tanh,6,5,4,0,0.0,True,1.1032256660982966
A_f50,0.3,50.0,tanh,6,5,5,0,0.0,True,1.1050836669746786
A_f50,0.3,50.0,tanh,6,5,6,0,0.0,True,1.1023783748969436
A_f50,0.3,50.0,tanh,6,5,7,0,0.0,True,1.0996940000914037
A_f50,0.3,50.0,tanh,6,5,8,0,0.0,True,1.1035759579390287
A_f50,0.3,50.0,tanh,6,5,9,0,0.0,True,1.1024965839460492
A_f50,0.3,50.0,tanh,6,5,10,0,0.0,True,1.1031902090180665
A_f50,0.3,50.0,tanh,6,5,11,0,0.0,True,1.1153069171123207
A_f50,0.3,50.0,tanh,6,5,12,0,0.0,True,1.109833334106952
A_f50,0.3,50.0,tanh,6,5,13,0,0.0,True,1.1075976251158863
A_f50,0.3,50.0,tanh,6,5,14,0,0.0,True,1.1044316668994725
A_f50,0.3,50.0,tanh,6,5,15,0,0.0,True,1.1081562500912696
A_f50,0.3,50.0,tanh,6,5,16,0,0.0,True,1.1062818749342114
A_f50,0.3,50.0,tanh,6,5,17,0,0.0,True,1.1030942921061069
A_f50,0.3,50.0,tanh,6,5,18,0,0.0,True,1.1116842909250408
A_f50,0.3,50.0,tanh,6,5,19,0,0.0,True,1.1070314578246325
A_f50,0.3,50.0,tanh,6,5,20,0,0.0,True,1.1194233749993145
A_f50,0.3,50.0,tanh,6,5,21,0,0.0,True,1.134663000004366
A_f50,0.3,50.0,tanh,6,5,22,0,0.0,True,1.1331917089410126
A_f50,0.3,50.0,tanh,6,5,23,0,0.0,True,1.1100565830711275
A_f50,0.3,50.0,tanh,6,5,24,0,0.0,True,1.1355762081220746
A_f50,0.3,50.0,tanh,6,5,25,0,0.0,True,1.19090774981305
A_f50,0.3,50.0,tanh,6,5,26,0,0.0,True,1.137901792069897
A_f50,0.3,50.0,tanh,6,5,27,0,0.0,True,1.112586332950741
A_f50,0.3,50.0,tanh,6,5,28,0,0.0,True,1.1793560001533478
A_f50,0.3,50.0,tanh,6,5,29,0,0.0,True,1.1981955000665039
A_f200,0.3,200.0,gelu,3,5,0,0,18.0,False,1.1618829171638936
A_f200,0.3,200.0,gelu,3,5,1,1,,False,0.9709554158616811
A_f200,0.3,200.0,gelu,3,5,2,37,,False,0.9668007919099182
A_f200,0.3,200.0,gelu,3,5,3,110,,False,0.9858990411739796
A_f200,0.3,200.0,gelu,3,5,4,179,,False,0.9511027920525521
A_f200,0.3,200.0,gelu,3,5,5,98,,False,0.9678604579530656
A_f200,0.3,200.0,gelu,3,5,6,122,,False,0.9864695409778506
A_f200,0.3,200.0,gelu,3,5,7,1,,False,0.9616151668597013
A_f200,0.3,200.0,gelu,3,5,8,92,,False,0.9577480421867222
A_f200,0.3,200.0,gelu,3,5,9,208,,False,0.9515254171565175
A_f200,0.3,200.0,gelu,3,5,10,125,,False,0.9482950000092387
A_f200,0.3,200.0,gelu,3,5,11,106,,False,0.9534980829339474
A_f200,0.3,200.0,gelu,3,5,12,100,,False,0.9691826251801103
A_f200,0.3,200.0,gelu,3,5,13,125,,False,0.9976237080991268
A_f200,0.3,200.0,gelu,3,5,14,133,,False,1.0462401248514652
A_f200,0.3,200.0,gelu,3,5,15,115,,False,0.9997967919334769
A_f200,0.3,200.0,gelu,3,5,16,117,,False,1.0079716669861227
A_f200,0.3,200.0,gelu,3,5,17,0,0.0,True,1.0504526670556515
A_f200,0.3,200.0,gelu,3,5,18,99,,False,1.0852828749921173
A_f200,0.3,200.0,gelu,3,5,19,129,,False,1.162638499867171
A_f200,0.3,200.0,gelu,3,5,20,121,,False,1.0381507920101285
A_f200,0.3,200.0,gelu,3,5,21,59,,False,1.052689166041091
A_f200,0.3,200.0,gelu,3,5,22,2,,False,1.0347281252034009
A_f200,0.3,200.0,gelu,3,5,23,170,,False,1.0628769581671804
A_f200,0.3,200.0,gelu,3,5,24,0,1.0,False,1.0759733328595757
A_f200,0.3,200.0,gelu,3,5,25,100,,False,1.0129588341806084
A_f200,0.3,200.0,gelu,3,5,26,108,,False,1.0225559999234974
A_f200,0.3,200.0,gelu,3,5,27,181,,False,1.0345699999015778
A_f200,0.3,200.0,gelu,3,5,28,122,,False,1.051022833911702
A_f200,0.3,200.0,gelu,3,5,29,104,,False,1.0714798748958856
A_f200,0.3,200.0,gelu,4,5,0,84,,False,0.9380024999845773
A_f200,0.3,200.0,gelu,4,5,1,0,0.0,True,1.0087676660623401
A_f200,0.3,200.0,gelu,4,5,2,0,0.0,True,0.921816874993965
A_f200,0.3,200.0,gelu,4,5,3,0,0.0,True,0.9210916250012815
A_f200,0.3,200.0,gelu,4,5,4,186,,False,0.9131007080432028
A_f200,0.3,200.0,gelu,4,5,5,0,20.0,False,0.9256977080367506
A_f200,0.3,200.0,gelu,4,5,6,0,0.0,True,0.9166912920773029
A_f200,0.3,200.0,gelu,4,5,7,123,,False,0.9124357500113547
A_f200,0.3,200.0,gelu,4,5,8,4,,False,0.9224657500162721
A_f200,0.3,200.0,gelu,4,5,9,0,0.0,True,0.9208420841023326
A_f200,0.3,200.0,gelu,4,5,10,0,8.0,False,0.9378150829579681
A_f200,0.3,200.0,gelu,4,5,11,0,0.0,True,0.9209943749010563
A_f200,0.3,200.0,gelu,4,5,12,0,0.0,True,0.9210912080015987
A_f200,0.3,200.0,gelu,4,5,13,0,0.0,True,0.9388394579291344
A_f200,0.3,200.0,gelu,4,5,14,0,1.0,False,0.9242740410845727
A_f200,0.3,200.0,gelu,4,5,15,0,8.0,False,0.9367771660909057
A_f200,0.3,200.0,gelu,4,5,16,0,0.0,True,0.9219517079181969
A_f200,0.3,200.0,gelu,4,5,17,0,0.0,True,0.9326041250023991
A_f200,0.3,200.0,gelu,4,5,18,0,0.0,True,0.9353802921250463
A_f200,0.3,200.0,gelu,4,5,19,0,8.0,False,0.9345372091047466
A_f200,0.3,200.0,gelu,4,5,20,175,,False,0.9179985001683235
A_f200,0.3,200.0,gelu,4,5,21,0,0.0,True,0.9220922919921577
A_f200,0.3,200.0,gelu,4,5,22,0,0.0,True,0.9200295000337064
A_f200,0.3,200.0,gelu,4,5,23,8,,False,0.9242209168151021
A_f200,0.3,200.0,gelu,4,5,24,1,,False,0.9194949159864336
A_f200,0.3,200.0,gelu,4,5,25,0,0.0,True,0.9268251669127494
A_f200,0.3,200.0,gelu,4,5,26,25,,False,0.9196662500035018
A_f200,0.3,200.0,gelu,4,5,27,1,,False,0.9275256250984967
A_f200,0.3,200.0,gelu,4,5,28,0,0.0,True,0.9207813751418144
A_f200,0.3,200.0,gelu,4,5,29,11,,False,0.9207551248837262
A_f200,0.3,200.0,gelu,6,5,0,0,0.0,True,1.0760637500789016
A_f200,0.3,200.0,gelu,6,5,1,0,0.0,True,1.0712249581702054
A_f200,0.3,200.0,gelu,6,5,2,0,0.0,True,1.0903999998699874
A_f200,0.3,200.0,gelu,6,5,3,0,0.0,True,1.0812912918627262
A_f200,0.3,200.0,gelu,6,5,4,0,0.0,True,1.078155499882996
A_f200,0.3,200.0,gelu,6,5,5,0,0.0,True,1.0737932089250535
A_f200,0.3,200.0,gelu,6,5,6,0,0.0,True,1.0683877498377115
A_f200,0.3,200.0,gelu,6,5,7,0,0.0,True,1.0746104998979717
A_f200,0.3,200.0,gelu,6,5,8,0,0.0,True,1.072633249917999
A_f200,0.3,200.0,gelu,6,5,9,0,0.0,True,1.09266100008972
A_f200,0.3,200.0,gelu,6,5,10,0,0.0,True,1.0765777910128236
A_f200,0.3,200.0,gelu,6,5,11,0,0.0,True,1.0802923750597984
A_f200,0.3,200.0,gelu,6,5,12,0,0.0,True,1.0935162499081343
A_f200,0.3,200.0,gelu,6,5,13,0,0.0,True,1.0993289158213884
A_f200,0.3,200.0,gelu,6,5,14,0,0.0,True,1.0729879171121866
A_f200,0.3,200.0,gelu,6,5,15,0,1.0,False,1.1017831659410149
A_f200,0.3,200.0,gelu,6,5,16,0,0.0,True,1.0659199580550194
A_f200,0.3,200.0,gelu,6,5,17,0,0.0,True,1.064696375047788
A_f200,0.3,200.0,gelu,6,5,18,0,0.0,True,1.0806569170672446
A_f200,0.3,200.0,gelu,6,5,19,0,0.0,True,1.0827547500375658
A_f200,0.3,200.0,gelu,6,5,20,0,0.0,True,1.0976900830864906
A_f200,0.3,200.0,gelu,6,5,21,0,0.0,True,1.0824344160500914
A_f200,0.3,200.0,gelu,6,5,22,0,0.0,True,1.0977307080756873
A_f200,0.3,200.0,gelu,6,5,23,0,0.0,True,1.0896204579621553
A_f200,0.3,200.0,gelu,6,5,24,0,0.0,True,1.1101720419246703
A_f200,0.3,200.0,gelu,6,5,25,0,0.0,True,1.0816521251108497
A_f200,0.3,200.0,gelu,6,5,26,0,0.0,True,1.0868886248208582
A_f200,0.3,200.0,gelu,6,5,27,0,0.0,True,1.2808679169975221
A_f200,0.3,200.0,gelu,6,5,28,0,0.0,True,1.1510637090541422
A_f200,0.3,200.0,gelu,6,5,29,0,0.0,True,1.235842291964218
A_f200,0.3,200.0,tanh,4,5,0,0,0.0,True,0.9738314999267459
A_f200,0.3,200.0,tanh,4,5,1,0,1.0,False,0.9566217919345945
A_f200,0.3,200.0,tanh,4,5,2,0,0.0,True,0.9999206669162959
A_f200,0.3,200.0,tanh,4,5,3,0,0.0,True,0.9739070830401033
A_f200,0.3,200.0,tanh,4,5,4,152,,False,0.9377510419581085
A_f200,0.3,200.0,tanh,4,5,5,0,0.0,True,0.9592751658055931
A_f200,0.3,200.0,tanh,4,5,6,0,0.0,True,0.9886688329279423
A_f200,0.3,200.0,tanh,4,5,7,118,,False,0.9492265828885138
A_f200,0.3,200.0,tanh,4,5,8,0,0.0,True,0.9966188329271972
A_f200,0.3,200.0,tanh,4,5,9,0,8.0,False,0.9482758750673383
A_f200,0.3,200.0,tanh,4,5,10,0,11.0,False,0.9501557080075145
A_f200,0.3,200.0,tanh,4,5,11,0,0.0,True,0.947987750172615
A_f200,0.3,200.0,tanh,4,5,12,0,0.0,True,0.9486589999869466
A_f200,0.3,200.0,tanh,4,5,13,109,,False,0.9387787079904228
A_f200,0.3,200.0,tanh,4,5,14,0,0.0,True,0.9499952502083033
A_f200,0.3,200.0,tanh,4,5,15,117,,False,0.9416072501335293
A_f200,0.3,200.0,tanh,4,5,16,0,14.0,False,0.9422572089824826
A_f200,0.3,200.0,tanh,4,5,17,100,,False,0.9280280000530183
A_f200,0.3,200.0,tanh,4,5,18,108,,False,0.9413392920978367
A_f200,0.3,200.0,tanh,4,5,19,0,0.0,True,0.951433541951701
A_f200,0.3,200.0,tanh,4,5,20,109,,False,0.9540758340153843
A_f200,0.3,200.0,tanh,4,5,21,0,0.0,True,0.964818875072524
A_f200,0.3,200.0,tanh,4,5,22,0,10.0,False,0.9586875000968575
A_f200,0.3,200.0,tanh,4,5,23,99,,False,0.9481976251117885
A_f200,0.3,200.0,tanh,4,5,24,0,29.0,False,0.9534571249969304
A_f200,0.3,200.0,tanh,4,5,25,117,,False,0.9328677919693291
A_f200,0.3,200.0,tanh,4,5,26,105,,False,0.9335979579482228
A_f200,0.3,200.0,tanh,4,5,27,0,30.0,False,0.9521270832046866
A_f200,0.3,200.0,tanh,4,5,28,0,0.0,True,0.9482405409216881
A_f200,0.3,200.0,tanh,4,5,29,0,0.0,True,0.9451495420653373
A_f200,0.3,200.0,tanh,6,5,0,0,0.0,True,1.109771124785766
A_f200,0.3,200.0,tanh,6,5,1,0,0.0,True,1.109463542001322
A_f200,0.3,200.0,tanh,6,5,2,0,0.0,True,1.1082096670288593
A_f200,0.3,200.0,tanh,6,5,3,0,0.0,True,1.1026411659549922
A_f200,0.3,200.0,tanh,6,5,4,0,0.0,True,1.1038677918259054
A_f200,0.3,200.0,tanh,6,5,5,0,0.0,True,1.1052229998167604
A_f200,0.3,200.0,tanh,6,5,6,0,0.0,True,1.1052616669330746
A_f200,0.3,200.0,tanh,6,5,7,0,0.0,True,1.106169292004779
A_f200,0.3,200.0,tanh,6,5,8,0,1.0,False,1.1015965829137713
A_f200,0.3,200.0,tanh,6,5,9,0,0.0,True,1.0999631248414516
A_f200,0.3,200.0,tanh,6,5,10,0,0.0,True,1.104986417107284
A_f200,0.3,200.0,tanh,6,5,11,0,0.0,True,1.1035482080187649
A_f200,0.3,200.0,tanh,6,5,12,0,0.0,True,1.1191069998312742
A_f200,0.3,200.0,tanh,6,5,13,0,0.0,True,1.1083759169559926
A_f200,0.3,200.0,tanh,6,5,14,0,0.0,True,1.1211569579318166
A_f200,0.3,200.0,tanh,6,5,15,0,15.0,False,1.1034619170241058
A_f200,0.3,200.0,tanh,6,5,16,0,0.0,True,1.114055332960561
A_f200,0.3,200.0,tanh,6,5,17,0,0.0,True,1.1074697498697788
A_f200,0.3,200.0,tanh,6,5,18,0,0.0,True,1.1142549579963088
A_f200,0.3,200.0,tanh,6,5,19,0,0.0,True,1.1109195840544999
A_f200,0.3,200.0,tanh,6,5,20,0,0.0,True,1.1058318340219557
A_f200,0.3,200.0,tanh,6,5,21,0,0.0,True,1.1151526251342148
A_f200,0.3,200.0,tanh,6,5,22,0,0.0,True,1.108460749965161
A_f200,0.3,200.0,tanh,6,5,23,0,0.0,True,1.1044847909361124
A_f200,0.3,200.0,tanh,6,5,24,0,0.0,True,1.1066523340996355
A_f200,0.3,200.0,tanh,6,5,25,0,0.0,True,1.1077532500494272
A_f200,0.3,200.0,tanh,6,5,26,0,0.0,True,1.1090448750182986
A_f200,0.3,200.0,tanh,6,5,27,0,0.0,True,1.1067364590708166
A_f200,0.3,200.0,tanh,6,5,28,0,0.0,True,1.1100533339194953
A_f200,0.3,200.0,tanh,6,5,29,0,0.0,True,1.1055970001034439
