act,a,seed,budget,heldout_errors,heldout_acc,train_acc,perfect,wout_fro,train_loss
0.9,0.9,17,16000,1741,0.91295,0.9217000007629395,False,6.9957051277160645,0.1854797601699829
0.9,0.9,17,64000,1351,0.93245,0.9427000284194946,False,16.62393569946289,0.13624505698680878
0.9,0.9,11,1000,3215,0.83925,0.8500000238418579,False,1.7029180526733398,0.348231703042984
0.9,0.9,11,4000,2300,0.885,0.8974999785423279,False,2.853137969970703,0.25917965173721313
0.9,0.9,11,16000,1971,0.90145,0.9124000072479248,False,6.8185715675354,0.22163273394107819
0.9,0.9,11,64000,1769,0.91155,0.9259999990463257,False,11.314244270324707,0.19298014044761658
0.9,0.9,16,1000,2978,0.8511,0.8583999872207642,False,1.9277664422988892,0.32314619421958923
0.9,0.9,16,4000,1665,0.91675,0.9205999970436096,False,3.5376346111297607,0.2050313502550125
0.9,0.9,16,16000,1389,0.93055,0.9380999803543091,False,9.58861255645752,0.16129164397716522
0.9,0.9,16,64000,854,0.9573,0.9617000222206116,False,16.377044677734375,0.10981374233961105
0.9,0.9,18,1000,3054,0.8472999999999999,0.8550000190734863,False,1.3231667280197144,0.3484672009944916
0.9,0.9,18,4000,2233,0.88835,0.8946999907493591,False,2.884101152420044,0.24687480926513672
0.9,0.9,18,16000,2132,0.8934,0.9003999829292297,False,6.002277374267578,0.22634555399417877
0.9,0.9,18,64000,1927,0.90365,0.90829998254776,False,9.365744590759277,0.2060190737247467
0.9,0.9,19,1000,5600,0.72,0.7300000190734863,False,1.3514809608459473,0.5147309303283691
0.9,0.9,19,4000,3045,0.84775,0.8567000031471252,False,2.565913200378418,0.3213191628456116
0.9,0.9,19,16000,2611,0.8694500000000001,0.8737000226974487,False,4.657926082611084,0.28531694412231445
0.9,0.9,19,64000,1757,0.91215,0.9128000140190125,False,7.743241786956787,0.2193605899810791
1.0,1.0,0,1000,3540,0.823,0.826200008392334,False,1.5511105060577393,0.3770490288734436
1.0,1.0,0,4000,2429,0.8785499999999999,0.887499988079071,False,3.277423858642578,0.27406275272369385
1.0,1.0,0,16000,2054,0.8973,0.9023000001907349,False,6.7923712730407715,0.24155664443969727
1.0,1.0,0,64000,1955,0.90225,0.9156000018119812,False,11.736104011535645,0.22266310453414917
1.0,1.0,3,1000,5499,0.72505,0.7372000217437744,False,1.05800199508667,0.49947476387023926
1.0,1.0,3,4000,2240,0.888,0.8967999815940857,False,2.42594838142395,0.25081026554107666
1.0,1.0,3,16000,1634,0.9183,0.9254999756813049,False,3.831618547439575,0.19287824630737305
1.0,1.0,3,64000,1282,0.9359,0.9465000033378601,False,8.174774169921875,0.1394728124141693
1.0,1.0,2,1000,3756,0.8122,0.816100001335144,False,1.664086103439331,0.39748212695121765
1.0,1.0,2,4000,2411,0.87945,0.883400022983551,False,3.469237804412842,0.2848694920539856
1.0,1.0,2,16000,2012,0.8994,0.9021000266075134,False,7.459074020385742,0.24116674065589905
1.0,1.0,2,64000,1862,0.9069,0.9154999852180481,False,12.194633483886719,0.21531295776367188
1.0,1.0,1,1000,3057,0.84715,0.8514000177383423,False,1.3093551397323608,0.32607054710388184
1.0,1.0,1,4000,2815,0.8592500000000001,0.8654000163078308,False,2.1060876846313477,0.2899623215198517
1.0,1.0,1,16000,2599,0.87005,0.8773999810218811,False,3.255082130432129,0.27343663573265076
1.0,1.0,1,64000,2559,0.87205,0.8820000290870667,False,4.597724437713623,0.2652910649776459
1.0,1.0,4,1000,4704,0.7648,0.7674000263214111,False,1.6780173778533936,0.438215047121048
1.0,1.0,4,4000,2339,0.88305,0.8860999941825867,False,3.6240367889404297,0.2649337649345398
