family,activation,parameter,monotonic,depth,width,seed,train_data_seed,eval_data_seed,passed,final_train_accuracy,final_eval_accuracy,perfect_eval,at_chance,eval_errors,final_train_loss,final_gradient_norm,inactive_unit_fraction,max_steps,learning_rate,initialization_scheme,initialization_gain,duration_seconds
A,sin_family,0.0,True,5,3,3,10003,20003,False,0.683,0.6785,False,False,643,0.4810955226421356,1.6014434154482643e-08,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.0144900418817997
A,sin_family,0.0,True,5,3,4,10004,20004,False,0.6505,0.6815,False,False,637,0.517293393611908,2.6717404241484103e-05,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.0270692908670753
A,sin_family,0.0,True,5,3,5,10005,20005,False,0.676,0.662,False,False,676,0.5014553070068359,1.5857426740714097e-08,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.0593347079120576
A,sin_family,0.0,True,5,3,6,10006,20006,False,0.665,0.664,False,False,672,0.5038326382637024,8.639559358846795e-09,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.0292689159978181
A,sin_family,0.0,True,5,3,7,10007,20007,False,0.6755,0.6705,False,False,659,0.49608907103538513,1.8494354991156452e-07,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.0052212080918252
A,sin_family,0.0,True,5,3,8,10008,20008,False,0.667,0.684,False,False,632,0.4972107410430908,2.1627240369801644e-08,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.0039373748004436
A,sin_family,0.0,True,5,3,9,10009,20009,False,0.674,0.6715,False,False,657,0.4925004839897156,1.5137162215751397e-07,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.0144740000832826
A,sin_family,0.0,True,5,3,10,10010,20010,False,0.6585,0.6885,False,False,623,0.5088799595832825,1.0736611793788684e-06,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.006059416104108
A,sin_family,0.0,True,5,3,11,10011,20011,False,0.689,0.6825,False,False,635,0.4844321012496948,8.34677612434304e-09,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.002224000170827
A,sin_family,0.0,True,5,3,12,10012,20012,False,0.655,0.675,False,False,650,0.5106666684150696,2.675004775876854e-07,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.002690166933462
