q,a,budget,seed,w2,solved,ghat_certified,R
1.0,2.1,2000,19,10.916199684143066,True,0.2216003740712446,1.2095169667212529
1.0,2.1,8000,0,1.4716601371765137,False,0.2216003740712446,0.16306021845202728
1.0,2.1,8000,1,28.32416725158691,True,0.2216003740712446,3.138323029104078
1.0,2.1,8000,2,29.832435607910156,True,0.2216003740712446,3.305439445084604
1.0,2.1,8000,3,27.518068313598633,True,0.2216003740712446,3.04900711600576
1.0,2.1,8000,4,1.1403206586837769,False,0.2216003740712446,0.1263477422627465
1.0,2.1,8000,5,0.3944235742092132,False,0.2216003740712446,0.043702205793639474
1.0,2.1,8000,6,29.865337371826172,True,0.2216003740712446,3.3090849666803006
1.0,2.1,8000,7,0.1373083889484405,False,0.2216003740712446,0.015213795177047181
1.0,2.1,8000,8,29.118099212646484,True,0.2216003740712446,3.226290838883037
1.0,2.1,8000,9,27.96472930908203,True,0.2216003740712446,3.098497237846838
1.0,2.1,8000,10,28.9697322845459,True,0.2216003740712446,3.2098517554995913
1.0,2.1,8000,11,29.788724899291992,True,0.2216003740712446,3.300596290394252
1.0,2.1,8000,12,29.059646606445312,True,0.2216003740712446,3.2198142791832276
1.0,2.1,8000,13,29.388538360595703,True,0.2216003740712446,3.256255547057565
1.0,2.1,8000,14,0.8104124069213867,False,0.2216003740712446,0.08979384626287851
1.0,2.1,8000,15,27.797588348388672,True,0.2216003740712446,3.0799779881407003
1.0,2.1,8000,16,29.19178009033203,True,0.2216003740712446,3.2344546939115446
1.0,2.1,8000,17,0.9095288515090942,False,0.2216003740712446,0.10077596686150239
1.0,2.1,8000,18,29.57506561279297,True,0.2216003740712446,3.2769228014882628
1.0,2.1,8000,19,27.88193702697754,True,0.2216003740712446,3.0893238375045544
1.0,2.1,32000,0,0.5572823286056519,False,0.2216003740712446,0.06174698624115336
1.0,2.1,32000,1,105.3502426147461,True,0.2216003740712446,11.672826585962055
1.0,2.1,32000,2,104.0562744140625,True,0.2216003740712446,11.529454667308165
1.0,2.1,32000,3,105.2474136352539,True,0.2216003740712446,11.661433115801637
1.0,2.1,32000,4,25.359373092651367,True,0.2216003740712446,2.8098232817718993
1.0,2.1,32000,5,0.2961733341217041,False,0.2216003740712446,0.032816060815648675
1.0,2.1,32000,6,105.675537109375,True,0.2216003740712446,11.708869276808596
1.0,2.1,32000,7,0.1533509045839309,False,0.2216003740712446,0.016991308909981417
1.0,2.1,32000,8,104.14942169189452,True,0.2216003740712446,11.539775403113811
1.0,2.1,32000,9,103.1346435546875,True,0.2216003740712446,11.427337795711614
1.0,2.1,32000,10,103.49735260009766,True,0.2216003740712446,11.46752602578257
1.0,2.1,32000,11,105.88127899169922,True,0.2216003740712446,11.73166551585118
1.0,2.1,32000,12,106.98371124267578,True,0.2216003740712446,11.853815215453485
1.0,2.1,32000,13,107.2332763671875,True,0.2216003740712446,11.881467077926953
1.0,2.1,32000,14,0.4583079218864441,False,0.2216003740712446,0.05078060346492538
1.0,2.1,32000,15,106.13802337646484,True,0.2216003740712446,11.760112841703558
1.0,2.1,32000,16,106.01107025146484,True,0.2216003740712446,11.7460464117088
1.0,2.1,32000,17,75.5208511352539,True,0.2216003740712446,8.367724430875523
1.0,2.1,32000,18,105.50372314453124,True,0.2216003740712446,11.689832257368575
1.0,2.1,32000,19,102.02131652832033,True,0.2216003740712446,11.303980952958318
