act,a,depth,seed,budget,heldout_errors,heldout_acc,strat_errors,big_errors,train_acc,perfect,wout_fro,train_loss
relu,,5,119,1000,530,0.9735,428,,0.9746999740600586,False,1.6005182266235352,0.0889076441526413
relu,,5,119,4000,265,0.98675,83,,0.9902999997138977,False,2.6453073024749756,0.035658106207847595
relu,,5,119,16000,241,0.98795,51,,0.9919000267982483,False,3.4959301948547363,0.0275350883603096
relu,,5,119,64000,247,0.98765,68,,0.9925000071525574,False,5.473082065582275,0.025637472048401833
gelu,,5,100,1000,354,0.9823,667,,0.9851999878883362,False,1.7552709579467773,0.041767094284296036
gelu,,5,100,4000,70,0.9965,22,,0.9993000030517578,False,3.04020619392395,0.00537522230297327
gelu,,5,100,16000,70,0.9965,28,,0.9987000226974487,False,8.247788429260254,0.0059958938509225845
gelu,,5,100,64000,54,0.9973,1,,1.0,False,10.30418586730957,3.7408414144124436e-09
gelu,,5,103,1000,1056,0.9472,6515,,0.9490000009536743,False,1.6008281707763672,0.1365034431219101
gelu,,5,103,4000,101,0.99495,35,,0.9987999796867371,False,3.0192339420318604,0.009655497036874294
gelu,,5,103,16000,29,0.99855,1,,1.0,False,5.793191909790039,5.3125681915844325e-06
gelu,,5,103,64000,16,0.9992,0,,1.0,False,7.599574089050293,2.684536794250736e-11
gelu,,5,101,1000,1038,0.9480999999999999,7139,,0.9488999843597412,False,1.6073029041290283,0.12818080186843872
gelu,,5,101,4000,30,0.9985,23,,0.9998000264167786,False,3.655250072479248,0.0011653057299554348
gelu,,5,101,16000,31,0.99845,24,,1.0,False,5.647280693054199,2.3463420006919478e-07
gelu,,5,101,64000,29,0.99855,16,,1.0,False,7.668960094451904,3.3232504392799456e-07
gelu,,5,104,1000,995,0.95025,6268,,0.9513999819755554,False,1.5098206996917725,0.1293109804391861
gelu,,5,104,4000,128,0.9936,6,,0.9962000250816345,False,2.945719003677368,0.01935269497334957
gelu,,5,104,16000,91,0.99545,25,,0.9988999962806702,False,7.828376770019531,0.005492495838552713
gelu,,5,104,64000,76,0.9962,39,,0.9994999766349792,False,10.302931785583496,0.0036877349484711885
gelu,,5,102,1000,1241,0.93795,8733,,0.9415000081062317,False,1.3636260032653809,0.13652753829956055
gelu,,5,102,4000,0,1.0,0,2,1.0,True,2.37670636177063,2.8505659429356456e-05
gelu,,5,102,16000,0,1.0,0,0,1.0,True,2.7101213932037354,1.6723546991670446e-08
gelu,,5,102,64000,0,1.0,0,0,1.0,True,2.9884581565856934,2.378388319623781e-10
gelu,,5,106,1000,1260,0.937,8932,,0.9376000165939331,False,1.5424209833145142,0.14394214749336243
gelu,,5,106,4000,143,0.99285,22,,0.9972000122070312,False,2.8268792629241943,0.014120534062385559
gelu,,5,106,16000,10,0.9995,0,,1.0,False,4.83089542388916,1.2230958645886858e-07
gelu,,5,106,64000,13,0.99935,0,,1.0,False,5.492621421813965,1.074567171355234e-10
gelu,,5,105,1000,2078,0.8961,11348,,0.8962000012397766,False,1.7564914226531982,0.22011063992977142
gelu,,5,105,4000,76,0.9962,2,,0.9987999796867371,False,3.6082265377044678,0.005446497350931168
gelu,,5,105,16000,52,0.9974,44,,1.0,False,7.431084156036377,6.65492843836546e-05
gelu,,5,105,64000,55,0.99725,81,,0.9998999834060669,False,12.420854568481445,0.0005741749191656709
gelu,,5,108,1000,1042,0.9479,7653,,0.9480999708175659,False,1.7577418088912964,0.12702077627182007
gelu,,5,108,4000,3,0.99985,0,,1.0,False,3.318868637084961,7.349904626607895e-05
gelu,,5,108,16000,1,0.99995,0,,1.0,False,3.5127274990081787,1.4773040568627493e-08
gelu,,5,108,64000,0,1.0,0,35,1.0,True,3.7111873626708984,1.3440680513010506e-10
gelu,,5,107,1000,880,0.956,4093,,0.9613000154495239,False,1.3072547912597656,0.11926831305027008
gelu,,5,107,4000,2,0.9999,0,,1.0,False,2.5875065326690674,0.0005944400327280164
gelu,,5,107,16000,0,1.0,0,0,1.0,True,2.7476954460144043,5.149877857490992e-09
gelu,,5,107,64000,0,1.0,0,0,1.0,True,2.8663625717163086,1.1112238906818561e-10
gelu,,5,109,1000,343,0.98285,596,,0.9843000173568726,False,2.11385178565979,0.04540684074163437
gelu,,5,109,4000,60,0.997,22,,0.9991999864578247,False,3.4887280464172363,0.004169783554971218
gelu,,5,109,16000,52,0.9974,12,,0.9998000264167786,False,7.3886027336120605,0.0013124034740030766
gelu,,5,109,64000,100,0.995,98,,1.0,False,19.2215633392334,8.274589191614723e-08
gelu,,5,110,1000,1243,0.93785,8829,,0.9387999773025513,False,1.5761483907699585,0.14189118146896362
gelu,,5,110,4000,132,0.9934,24,,0.9976999759674072,False,3.1338765621185303,0.009923098608851433
gelu,,5,110,16000,2,0.9999,0,,1.0,False,3.7165908813476562,3.982979634997719e-08
gelu,,5,110,64000,2,0.9999,0,,1.0,False,3.9905948638916016,1.9204841883446733e-10
gelu,,5,111,1000,2106,0.8947,11244,,0.8925999999046326,False,1.5765206813812256,0.22140337526798248
gelu,,5,111,4000,1948,0.9026,10139,,0.9042999744415283,False,2.4109692573547363,0.20476725697517395
gelu,,5,111,16000,83,0.99585,9,,0.9991999864578247,False,8.0751953125,0.004088166169822216
gelu,,5,111,64000,87,0.99565,7,,0.9995999932289124,False,18.52230453491211,0.0022134799510240555
gelu,,5,113,1000,1054,0.9473,6421,,0.9488000273704529,False,1.4917484521865845,0.13314135372638702
gelu,,5,113,4000,1,0.99995,0,,1.0,False,2.4913768768310547,1.6448399037471972e-05
gelu,,5,113,16000,0,1.0,0,3,1.0,True,2.706878900527954,1.2424983708569926e-08
gelu,,5,113,64000,0,1.0,0,4,1.0,True,2.928314447402954,1.6419576809312275e-10
gelu,,5,114,1000,1498,0.9251,683,,0.9243999719619751,False,2.599576473236084,0.18871095776557922
gelu,,5,114,4000,964,0.9518,236,,0.9532999992370605,False,6.540521144866943,0.09123460948467255
gelu,,5,114,16000,235,0.98825,189,,0.9923999905586243,False,26.01151466369629,0.029002923518419266
gelu,,5,114,64000,116,0.9942,78,,0.9980000257492065,False,55.59953689575195,0.008003665134310722
gelu,,5,112,1000,2091,0.89545,11180,,0.8964999914169312,False,1.651602029800415,0.21618163585662842
gelu,,5,112,4000,164,0.9918,61,,0.9959999918937683,False,4.698086261749268,0.018431201577186584
gelu,,5,112,16000,121,0.99395,78,,0.9980000257492065,False,8.50994873046875,0.008919106796383858
gelu,,5,112,64000,134,0.9933,154,,0.9983000159263611,False,10.817585945129395,0.0068201287649571896
gelu,,5,115,1000,2164,0.8918,11353,,0.8931000232696533,False,1.5510170459747314,0.22522205114364624
gelu,,5,115,4000,1968,0.9016,10255,,0.902899980545044,False,2.117964029312134,0.19422106444835663
gelu,,5,115,16000,72,0.9964,0,,0.9979000091552734,False,9.422802925109863,0.0075439102947711945
gelu,,5,115,64000,73,0.99635,114,,0.9998999834060669,False,21.33780288696289,0.0003790455812122673
gelu,,5,116,1000,388,0.9806,744,,0.982699990272522,False,2.144566535949707,0.06128612160682678
gelu,,5,116,4000,27,0.99865,2,,0.9998000264167786,False,3.5796446800231934,0.0011824002722278237
gelu,,5,116,16000,3,0.99985,1,,1.0,False,4.3622612953186035,2.722743452920895e-08
gelu,,5,116,64000,2,0.9999,0,,1.0,False,4.675236225128174,3.687768840299199e-11
gelu,,5,117,1000,1119,0.9440500000000001,7487,,0.9473999738693237,False,1.658789038658142,0.13104717433452606
gelu,,5,117,4000,1,0.99995,0,,1.0,False,2.413546562194824,3.4024935303023085e-05
gelu,,5,117,16000,0,1.0,0,17,1.0,True,2.78277325630188,1.3995863135107811e-08
gelu,,5,117,64000,0,1.0,0,13,1.0,True,3.0489511489868164,1.4671824866141492e-10
gelu,,5,118,1000,846,0.9577,4426,,0.9592999815940857,False,1.4058319330215454,0.1165037602186203
gelu,,5,118,4000,5,0.99975,0,,1.0,False,2.3814191818237305,4.89777848997619e-05
gelu,,5,118,16000,5,0.99975,0,,1.0,False,2.5929760932922363,5.451803009037803e-09
gelu,,5,118,64000,5,0.99975,0,,1.0,False,2.766315460205078,7.940684221274807e-11
gelu,,5,119,1000,1237,0.93815,5725,,0.9416999816894531,False,1.2756781578063965,0.15086151659488678
gelu,,5,119,4000,1,0.99995,0,,1.0,False,2.391712188720703,7.111913873814046e-05
gelu,,5,119,16000,0,1.0,0,0,1.0,True,2.6594483852386475,1.9967162145917428e-08
gelu,,5,119,64000,0,1.0,0,0,1.0,True,2.9307656288146973,1.24550744717844e-10
