init_seed,alpha,loss,a,kind
12,0.4,8.742707252502441,1.1,found
12,0.45,9.837652206420898,1.1,found
12,0.5,10.899327278137207,1.1,found
12,0.55,11.90111255645752,1.1,found
12,0.6,12.75648307800293,1.1,found
12,0.65,13.253703117370605,1.1,found
12,0.7,13.07165241241455,1.1,found
12,0.75,11.943294525146484,1.1,found
12,0.8,9.813224792480469,1.1,found
12,0.85,6.962742328643799,1.1,found
12,0.9,4.194422721862793,1.1,found
12,0.95,1.1513229608535767,1.1,found
12,1.0,0.0029167199973016977,1.1,found
13,0.0,1.7630778551101685,1.1,found
13,0.05,0.976529598236084,1.1,found
13,0.1,0.7089850306510925,1.1,found
13,0.15,1.124964714050293,1.1,found
13,0.2,1.7950043678283691,1.1,found
13,0.25,2.460946798324585,1.1,found
13,0.3,3.074337959289551,1.1,found
13,0.35,3.674665927886963,1.1,found
13,0.4,4.376017093658447,1.1,found
13,0.45,5.233376979827881,1.1,found
13,0.5,6.172453880310059,1.1,found
13,0.55,7.069986820220947,1.1,found
13,0.6,7.79483699798584,1.1,found
13,0.65,8.189146995544434,1.1,found
13,0.7,8.089426040649414,1.1,found
13,0.75,7.410648345947266,1.1,found
13,0.8,6.206613063812256,1.1,found
13,0.85,4.777832984924316,1.1,found
13,0.9,2.796769142150879,1.1,found
13,0.95,0.5287877321243286,1.1,found
13,1.0,0.0029167199973016977,1.1,found
14,0.0,0.6618489027023315,1.1,found
14,0.05,0.7439001798629761,1.1,found
14,0.1,0.6781757473945618,1.1,found
14,0.15,0.6180505156517029,1.1,found
14,0.2,0.6789708733558655,1.1,found
14,0.25,0.802343487739563,1.1,found
14,0.3,0.9437148571014404,1.1,found
14,0.35,1.0914669036865234,1.1,found
14,0.4,1.2497435808181763,1.1,found
14,0.45,1.464932918548584,1.1,found
14,0.5,1.8905335664749146,1.1,found
14,0.55,2.6391072273254395,1.1,found
14,0.6,3.581784963607788,1.1,found
14,0.65,4.561712265014648,1.1,found
14,0.7,5.449062824249268,1.1,found
14,0.75,6.018592834472656,1.1,found
14,0.8,5.951226234436035,1.1,found
14,0.85,4.830528259277344,1.1,found
14,0.9,2.4541614055633545,1.1,found
14,0.95,0.3624175190925598,1.1,found
14,1.0,0.0029167199973016977,1.1,found
15,0.0,0.8402164578437805,1.1,found
15,0.05,0.7094718217849731,1.1,found
15,0.1,0.6933298707008362,1.1,found
15,0.15,0.7665876746177673,1.1,found
15,0.2,0.9528907537460327,1.1,found
15,0.25,1.4081178903579712,1.1,found
15,0.3,2.274900436401367,1.1,found
15,0.35,3.4461004734039307,1.1,found
15,0.4,4.720259666442871,1.1,found
15,0.45,5.896560192108154,1.1,found
15,0.5,6.851068019866943,1.1,found
15,0.55,7.534767150878906,1.1,found
15,0.6,7.913299083709717,1.1,found
15,0.65,7.973525047302246,1.1,found
15,0.7,7.755217552185059,1.1,found
15,0.75,7.0799784660339355,1.1,found
15,0.8,5.450632095336914,1.1,found
15,0.85,2.8488473892211914,1.1,found
15,0.9,1.1476094722747803,1.1,found
15,0.95,0.2665269374847412,1.1,found
15,1.0,0.0029167199973016977,1.1,found
16,0.0,0.6865023374557495,1.1,found
16,0.05,0.8497049808502197,1.1,found
16,0.1,1.3955044746398926,1.1,found
16,0.15,2.2779839038848877,1.1,found
16,0.2,3.3378148078918457,1.1,found
16,0.25,4.481714725494385,1.1,found
16,0.3,5.658594608306885,1.1,found
16,0.35,6.8325581550598145,1.1,found
16,0.4,7.973302841186523,1.1,found
16,0.45,9.049243927001953,1.1,found
16,0.5,10.018047332763672,1.1,found
16,0.55,10.809100151062012,1.1,found
16,0.6,11.292899131774902,1.1,found
16,0.65,11.254331588745117,1.1,found
16,0.7,10.434542655944824,1.1,found
16,0.75,8.691767692565918,1.1,found
16,0.8,6.223928928375244,1.1,found
16,0.85,3.974031448364258,1.1,found
16,0.9,1.9897103309631348,1.1,found
16,0.95,0.37570831179618835,1.1,found
16,1.0,0.0029167199973016977,1.1,found
17,0.0,0.9093088507652283,1.1,found
17,0.05,0.9141829013824463,1.1,found
17,0.1,0.7702950239181519,1.1,found
17,0.15,0.6730397939682007,1.1,found
17,0.2,1.1299797296524048,1.1,found
17,0.25,2.2210187911987305,1.1,found
17,0.3,3.4892797470092773,1.1,found
17,0.35,4.616438388824463,1.1,found
17,0.4,5.4406208992004395,1.1,found
17,0.45,5.986252784729004,1.1,found
17,0.5,6.098665237426758,1.1,found
17,0.55,5.540015697479248,1.1,found
17,0.6,4.658411502838135,1.1,found
17,0.65,4.799515724182129,1.1,found
17,0.7,6.068902492523193,1.1,found
17,0.75,7.280104637145996,1.1,found
17,0.8,7.901015758514404,1.1,found
17,0.85,7.51441764831543,1.1,found
17,0.9,5.5186076164245605,1.1,found
17,0.95,1.4790971279144287,1.1,found
17,1.0,0.0029167199973016977,1.1,found
18,0.0,0.7210830450057983,1.1,found
18,0.05,0.7908621430397034,1.1,found
18,0.1,1.048069953918457,1.1,found
18,0.15,1.4201104640960693,1.1,found
18,0.2,1.7478094100952148,1.1,found
18,0.25,2.143118143081665,1.1,found
18,0.3,2.845292568206787,1.1,found
18,0.35,3.8382816314697266,1.1,found
18,0.4,5.076110363006592,1.1,found
18,0.45,6.627375602722168,1.1,found
18,0.5,8.09595012664795,1.1,found
18,0.55,9.044222831726074,1.1,found
18,0.6,9.058276176452637,1.1,found
18,0.65,7.627204418182373,1.1,found
18,0.7,5.861100196838379,1.1,found
18,0.75,4.6018500328063965,1.1,found
18,0.8,4.175938129425049,1.1,found
18,0.85,3.7313640117645264,1.1,found
18,0.9,3.401583433151245,1.1,found
18,0.95,1.838371992111206,1.1,found
18,1.0,0.0029167199973016977,1.1,found
19,0.0,0.6962960362434387,1.1,found
19,0.05,0.726154625415802,1.1,found
19,0.1,0.8715877532958984,1.1,found
19,0.15,1.368996024131775,1.1,found
19,0.2,2.395089864730835,1.1,found
19,0.25,3.8150477409362793,1.1,found
19,0.3,5.357490062713623,1.1,found
19,0.35,6.796455383300781,1.1,found
19,0.4,8.080330848693848,1.1,found
19,0.45,9.329412460327148,1.1,found
19,0.5,10.672245979309082,1.1,found
19,0.55,12.071717262268066,1.1,found
19,0.6,13.339909553527832,1.1,found
19,0.65,14.331830978393555,1.1,found
19,0.7,15.057950973510742,1.1,found
19,0.75,15.310467720031738,1.1,found
19,0.8,13.931485176086426,1.1,found
19,0.85,9.667900085449219,1.1,found
19,0.9,3.9798433780670166,1.1,found
19,0.95,0.9325452446937561,1.1,found
19,1.0,0.0029167199973016977,1.1,found
0,0.0,1.0006548166275024,1.25,found
0,0.05,0.6900836825370789,1.25,found
0,0.1,0.6406381726264954,1.25,found
0,0.15,0.8451696634292603,1.25,found
0,0.2,1.1240577697753906,1.25,found
0,0.25,1.3941112756729126,1.25,found
0,0.3,1.663280963897705,1.25,found
0,0.35,1.981175184249878,1.25,found
0,0.4,2.416391611099243,1.25,found
0,0.45,2.9684932231903076,1.25,found
0,0.5,3.524890899658203,1.25,found
0,0.55,3.963717460632324,1.25,found
0,0.6,4.208067417144775,1.25,found
0,0.65,4.18935489654541,1.25,found
0,0.7,3.8330631256103516,1.25,found
0,0.75,3.2771027088165283,1.25,found
0,0.8,3.4681522846221924,1.25,found
0,0.85,4.340909004211426,1.25,found
0,0.9,3.8686344623565674,1.25,found
0,0.95,0.9239531755447388,1.25,found
0,1.0,4.359065860626288e-05,1.25,found
1,0.0,1.2116855382919312,1.25,found
1,0.05,1.1836796998977661,1.25,found
1,0.1,1.2143669128417969,1.25,found
1,0.15,1.3050849437713623,1.25,found
1,0.2,1.4545347690582275,1.25,found
1,0.25,1.655157446861267,1.25,found
1,0.3,1.8712310791015625,1.25,found
1,0.35,2.029301166534424,1.25,found
1,0.4,2.042858839035034,1.25,found
1,0.45,1.8446283340454102,1.25,found
1,0.5,1.4333961009979248,1.25,found
1,0.55,1.037418246269226,1.25,found
1,0.6,1.0679389238357544,1.25,found
1,0.65,1.6111854314804077,1.25,found
1,0.7,2.190032720565796,1.25,found
1,0.75,2.577087640762329,1.25,found
1,0.8,3.3650119304656982,1.25,found
1,0.85,4.111011505126953,1.25,found
1,0.9,3.4860599040985107,1.25,found
1,0.95,0.348727285861969,1.25,found
1,1.0,4.359065860626288e-05,1.25,found
2,0.0,1.9221371412277222,1.25,found
2,0.05,1.9667128324508667,1.25,found
2,0.1,2.0531702041625977,1.25,found
2,0.15,2.0266144275665283,1.25,found
2,0.2,1.7339274883270264,1.25,found
2,0.25,1.1778061389923096,1.25,found
2,0.3,0.7867886424064636,1.25,found
2,0.35,0.7584002017974854,1.25,found
2,0.4,0.8820606470108032,1.25,found
2,0.45,1.1210577487945557,1.25,found
2,0.5,1.5384454727172852,1.25,found
2,0.55,2.0488834381103516,1.25,found
2,0.6,2.524343490600586,1.25,found
2,0.65,2.930248260498047,1.25,found
2,0.7,3.2831647396087646,1.25,found
2,0.75,3.637002468109131,1.25,found
2,0.8,3.83221697807312,1.25,found
2,0.85,3.4283864498138428,1.25,found
2,0.9,2.334005832672119,1.25,found
2,0.95,0.3875810503959656,1.25,found
2,1.0,4.359065860626288e-05,1.25,found
3,0.0,0.954739511013031,1.25,found
3,0.05,0.8341541886329651,1.25,found
3,0.1,0.800788938999176,1.25,found
3,0.15,0.8148598074913025,1.25,found
3,0.2,0.8493993878364563,1.25,found
3,0.25,0.9049199223518372,1.25,found
3,0.3,1.027026653289795,1.25,found
3,0.35,1.3159780502319336,1.25,found
3,0.4,1.7704564332962036,1.25,found
3,0.45,2.2131004333496094,1.25,found
3,0.5,2.525319814682007,1.25,found
3,0.55,2.7771763801574707,1.25,found
3,0.6,3.027919292449951,1.25,found
3,0.65,3.1986401081085205,1.25,found
3,0.7,3.210524082183838,1.25,found
3,0.75,3.256922721862793,1.25,found
3,0.8,3.044512987136841,1.25,found
3,0.85,2.815394878387451,1.25,found
3,0.9,2.4891014099121094,1.25,found
3,0.95,0.8323194980621338,1.25,found
3,1.0,4.359065860626288e-05,1.25,found
4,0.0,0.8194754123687744,1.25,found
4,0.05,0.9994876980781555,1.25,found
4,0.1,1.2070690393447876,1.25,found
4,0.15,1.387801170349121,1.25,found
4,0.2,1.5289555788040161,1.25,found
4,0.25,1.6582331657409668,1.25,found
4,0.3,1.8166600465774536,1.25,found
4,0.35,2.0220000743865967,1.25,found
4,0.4,2.2589223384857178,1.25,found
4,0.45,2.508157730102539,1.25,found
4,0.5,2.7864272594451904,1.25,found
4,0.55,3.1350061893463135,1.25,found
4,0.6,3.5187177658081055,1.25,found
4,0.65,3.811967611312866,1.25,found
4,0.7,3.9815328121185303,1.25,found
4,0.75,4.2069549560546875,1.25,found
4,0.8,4.024601936340332,1.25,found
4,0.85,3.0557186603546143,1.25,found
4,0.9,1.8294506072998047,1.25,found
4,0.95,0.14225122332572937,1.25,found
4,1.0,4.359065860626288e-05,1.25,found
5,0.0,0.5931691527366638,1.25,found
5,0.05,0.6326918601989746,1.25,found
5,0.1,0.7054318785667419,1.25,found
5,0.15,0.7482059597969055,1.25,found
5,0.2,0.7296410799026489,1.25,found
5,0.25,0.6862286925315857,1.25,found
5,0.3,0.6955565214157104,1.25,found
5,0.35,0.8036501407623291,1.25,found
5,0.4,1.003364086151123,1.25,found
5,0.45,1.2828272581100464,1.25,found
5,0.5,1.626168966293335,1.25,found
5,0.55,2.004194974899292,1.25,found
5,0.6,2.3476336002349854,1.25,found
5,0.65,2.570456027984619,1.25,found
5,0.7,2.5827152729034424,1.25,found
5,0.75,2.272836208343506,1.25,found
5,0.8,2.525850296020508,1.25,found
5,0.85,2.8313863277435303,1.25,found
5,0.9,2.2412519454956055,1.25,found
5,0.95,0.3495710492134094,1.25,found
5,1.0,4.359065860626288e-05,1.25,found
6,0.0,0.6434738636016846,1.25,found
6,0.05,0.6315691471099854,1.25,found
6,0.1,0.6217648386955261,1.25,found
6,0.15,0.6153895258903503,1.25,found
6,0.2,0.6418359875679016,1.25,found
6,0.25,0.7818993330001831,1.25,found
6,0.3,1.0805747509002686,1.25,found
6,0.35,1.4132015705108643,1.25,found
6,0.4,1.5955066680908203,1.25,found
6,0.45,1.494136929512024,1.25,found
6,0.5,1.1115293502807617,1.25,found
6,0.55,0.7575960159301758,1.25,found
6,0.6,0.7404351234436035,1.25,found
6,0.65,1.0614492893218994,1.25,found
6,0.7,1.6826032400131226,1.25,found
6,0.75,2.392667055130005,1.25,found
6,0.8,3.8217954635620117,1.25,found
6,0.85,4.596296310424805,1.25,found
6,0.9,3.5976500511169434,1.25,found
6,0.95,0.8384504318237305,1.25,found
6,1.0,4.359065860626288e-05,1.25,found
7,0.0,0.6078901290893555,1.25,found
7,0.05,0.6345174312591553,1.25,found
7,0.1,0.6231179237365723,1.25,found
7,0.15,0.5855324268341064,1.25,found
7,0.2,0.571566104888916,1.25,found
7,0.25,0.6543933153152466,1.25,found
7,0.3,0.8658009767532349,1.25,found
7,0.35,1.1564515829086304,1.25,found
7,0.4,1.5265295505523682,1.25,found
7,0.45,2.0381505489349365,1.25,found
7,0.5,2.6202120780944824,1.25,found
7,0.55,3.1017534732818604,1.25,found
7,0.6,3.678927183151245,1.25,found
7,0.65,4.044651508331299,1.25,found
7,0.7,4.004663944244385,1.25,found
7,0.75,3.883629560470581,1.25,found
7,0.8,4.151470184326172,1.25,found
7,0.85,3.909123420715332,1.25,found
7,0.9,3.722944736480713,1.25,found
7,0.95,1.2262043952941895,1.25,found
7,1.0,4.359065860626288e-05,1.25,found
8,0.0,1.4994908571243286,1.25,found
8,0.05,1.5198974609375,1.25,found
8,0.1,1.5170838832855225,1.25,found
8,0.15,1.5466428995132446,1.25,found
8,0.2,1.6686384677886963,1.25,found
8,0.25,1.893319845199585,1.25,found
8,0.3,2.1773111820220947,1.25,found
8,0.35,2.46696138381958,1.25,found
8,0.4,2.752760648727417,1.25,found
8,0.45,3.074083089828491,1.25,found
8,0.5,3.3843460083007812,1.25,found
8,0.55,3.6065638065338135,1.25,found
8,0.6,3.6685986518859863,1.25,found
8,0.65,3.4663426876068115,1.25,found
8,0.7,3.2237021923065186,1.25,found
8,0.75,3.2772529125213623,1.25,found
8,0.8,3.310168743133545,1.25,found
8,0.85,3.7419142723083496,1.25,found
8,0.9,3.404057502746582,1.25,found
8,0.95,0.8465577960014343,1.25,found
8,1.0,4.359065860626288e-05,1.25,found
9,0.0,0.9660091996192932,1.25,found
9,0.05,0.866147518157959,1.25,found
9,0.1,0.778541624546051,1.25,found
9,0.15,0.7080284357070923,1.25,found
9,0.2,0.6542235016822815,1.25,found
9,0.25,0.6258760690689087,1.25,found
9,0.3,0.655168890953064,1.25,found
9,0.35,0.7614531517028809,1.25,found
9,0.4,0.8772944808006287,1.25,found
9,0.45,0.8984819650650024,1.25,found
9,0.5,0.7614213824272156,1.25,found
9,0.55,0.6703237295150757,1.25,found
9,0.6,1.259360909461975,1.25,found
9,0.65,2.0713751316070557,1.25,found
9,0.7,2.802243709564209,1.25,found
9,0.75,3.5679125785827637,1.25,found
9,0.8,4.200458526611328,1.25,found
9,0.85,4.6644697189331055,1.25,found
9,0.9,4.101858615875244,1.25,found
9,0.95,0.4676990211009979,1.25,found
9,1.0,4.359065860626288e-05,1.25,found
10,0.0,0.9789173603057861,1.25,found
10,0.05,0.9577175378799438,1.25,found
10,0.1,0.8971362113952637,1.25,found
10,0.15,0.8232098817825317,1.25,found
10,0.2,0.7408081293106079,1.25,found
10,0.25,0.6978572607040405,1.25,found
10,0.3,0.877156674861908,1.25,found
10,0.35,1.1511024236679077,1.25,found
10,0.4,1.2683104276657104,1.25,found
10,0.45,1.3613065481185913,1.25,found
10,0.5,1.5975791215896606,1.25,found
10,0.55,2.0976295471191406,1.25,found
10,0.6,2.7660205364227295,1.25,found
10,0.65,3.28863525390625,1.25,found
10,0.7,3.5833773612976074,1.25,found
10,0.75,3.9876019954681396,1.25,found
10,0.8,4.400753021240234,1.25,found
10,0.85,4.595959663391113,1.25,found
10,0.9,3.505195140838623,1.25,found
10,0.95,0.3421582281589508,1.25,found
10,1.0,4.359065860626288e-05,1.25,found
11,0.0,0.7913914322853088,1.25,found
11,0.05,0.8392027020454407,1.25,found
11,0.1,0.8962985277175903,1.25,found
11,0.15,0.9556753039360046,1.25,found
11,0.2,1.0443472862243652,1.25,found
11,0.25,1.1908339262008667,1.25,found
11,0.3,1.3971809148788452,1.25,found
11,0.35,1.707107663154602,1.25,found
11,0.4,2.124666452407837,1.25,found
11,0.45,2.4944913387298584,1.25,found
11,0.5,2.660794496536255,1.25,found
11,0.55,2.6808459758758545,1.25,found
11,0.6,2.6728286743164062,1.25,found
11,0.65,2.5308635234832764,1.25,found
11,0.7,2.794165849685669,1.25,found
11,0.75,3.473883628845215,1.25,found
11,0.8,4.20315408706665,1.25,found
11,0.85,4.495203971862793,1.25,found
11,0.9,3.2730305194854736,1.25,found
11,0.95,0.1622091829776764,1.25,found
11,1.0,4.359065860626288e-05,1.25,found
12,0.0,0.7179319262504578,1.25,found
12,0.05,0.7726753950119019,1.25,found
12,0.1,0.8709771037101746,1.25,found
12,0.15,1.1235558986663818,1.25,found
12,0.2,1.8812302350997925,1.25,found
12,0.25,3.0456275939941406,1.25,found
12,0.3,4.126802444458008,1.25,found
12,0.35,4.984935283660889,1.25,found
12,0.4,5.816586494445801,1.25,found
12,0.45,6.855505466461182,1.25,found
12,0.5,8.166411399841309,1.25,found
12,0.55,9.387308120727539,1.25,found
12,0.6,9.386178016662598,1.25,found
12,0.65,6.729004383087158,1.25,found
12,0.7,4.933830738067627,1.25,found
12,0.75,4.1102495193481445,1.25,found
12,0.8,3.8699843883514404,1.25,found
12,0.85,3.8048524856567383,1.25,found
12,0.9,2.9375271797180176,1.25,found
12,0.95,0.44550609588623047,1.25,found
12,1.0,4.359065860626288e-05,1.25,found
13,0.0,1.9343292713165283,1.25,found
13,0.05,1.730117917060852,1.25,found
13,0.1,1.5604461431503296,1.25,found
13,0.15,1.4929697513580322,1.25,found
13,0.2,1.6064821481704712,1.25,found
13,0.25,1.8562395572662354,1.25,found
13,0.3,2.1041862964630127,1.25,found
13,0.35,2.2256171703338623,1.25,found
13,0.4,2.2528061866760254,1.25,found
13,0.45,2.332667827606201,1.25,found
13,0.5,2.4217820167541504,1.25,found
13,0.55,2.4597747325897217,1.25,found
13,0.6,2.6472718715667725,1.25,found
13,0.65,2.9486491680145264,1.25,found
13,0.7,3.1316239833831787,1.25,found
13,0.75,3.1385815143585205,1.25,found
13,0.8,2.9772140979766846,1.25,found
13,0.85,2.6430060863494873,1.25,found
13,0.9,1.4360899925231934,1.25,found
13,0.95,0.05068293586373329,1.25,found
13,1.0,4.359065860626288e-05,1.25,found
14,0.0,0.651033878326416,1.25,found
14,0.05,0.6433250308036804,1.25,found
14,0.1,0.7322418093681335,1.25,found
14,0.15,1.076754093170166,1.25,found
14,0.2,1.7202333211898804,1.25,found
14,0.25,2.3995959758758545,1.25,found
14,0.3,2.835625648498535,1.25,found
14,0.35,2.9003875255584717,1.25,found
14,0.4,2.6202874183654785,1.25,found
14,0.45,2.3384599685668945,1.25,found
14,0.5,2.3186328411102295,1.25,found
14,0.55,2.543919324874878,1.25,found
14,0.6,2.965625524520874,1.25,found
14,0.65,3.5159738063812256,1.25,found
14,0.7,4.179971694946289,1.25,found
14,0.75,4.625058650970459,1.25,found
14,0.8,4.686661243438721,1.25,found
14,0.85,4.119813919067383,1.25,found
14,0.9,2.3919827938079834,1.25,found
14,0.95,0.23837654292583466,1.25,found
14,1.0,4.359065860626288e-05,1.25,found
15,0.0,0.8796507716178894,1.25,found
15,0.05,0.7924284934997559,1.25,found
15,0.1,0.7236847877502441,1.25,found
15,0.15,0.8081263303756714,1.25,found
15,0.2,1.1335903406143188,1.25,found
15,0.25,1.5887395143508911,1.25,found
15,0.3,2.0549676418304443,1.25,found
15,0.35,2.5340442657470703,1.25,found
15,0.4,3.0128679275512695,1.25,found
15,0.45,3.26651668548584,1.25,found
15,0.5,3.0989177227020264,1.25,found
15,0.55,3.1758322715759277,1.25,found
15,0.6,3.4694154262542725,1.25,found
15,0.65,3.431697130203247,1.25,found
15,0.7,3.6123640537261963,1.25,found
15,0.75,3.4068808555603027,1.25,found
15,0.8,3.224961757659912,1.25,found
15,0.85,3.025692939758301,1.25,found
15,0.9,2.631563901901245,1.25,found
15,0.95,0.29126110672950745,1.25,found
15,1.0,4.359065860626288e-05,1.25,found
16,0.0,0.6924994587898254,1.25,found
16,0.05,0.6845526099205017,1.25,found
16,0.1,0.8001556396484375,1.25,found
16,0.15,0.9702445864677429,1.25,found
16,0.2,1.158728003501892,1.25,found
16,0.25,1.318631887435913,1.25,found
16,0.3,1.4063242673873901,1.25,found
16,0.35,1.4544193744659424,1.25,found
16,0.4,1.5351762771606445,1.25,found
16,0.45,1.6962693929672241,1.25,found
16,0.5,1.9356878995895386,1.25,found
16,0.55,2.1696345806121826,1.25,found
16,0.6,2.345454216003418,1.25,found
16,0.65,2.492485523223877,1.25,found
16,0.7,2.600552558898926,1.25,found
16,0.75,2.5935964584350586,1.25,found
16,0.8,2.432178020477295,1.25,found
16,0.85,2.074692487716675,1.25,found
16,0.9,1.718612790107727,1.25,found
16,0.95,0.489362508058548,1.25,found
16,1.0,4.359065860626288e-05,1.25,found
17,0.0,0.9696323275566101,1.25,found
17,0.05,0.8202897906303406,1.25,found
17,0.1,0.6985694766044617,1.25,found
17,0.15,0.6318492889404297,1.25,found
17,0.2,0.6199986934661865,1.25,found
17,0.25,0.7410890460014343,1.25,found
17,0.3,1.069888710975647,1.25,found
17,0.35,1.442422866821289,1.25,found
17,0.4,1.6461749076843262,1.25,found
17,0.45,1.6342504024505615,1.25,found
17,0.5,1.5161381959915161,1.25,found
17,0.55,1.4495697021484375,1.25,found
17,0.6,1.5694407224655151,1.25,found
17,0.65,1.8702936172485352,1.25,found
17,0.7,2.228376865386963,1.25,found
17,0.75,2.4602227210998535,1.25,found
17,0.8,2.583745002746582,1.25,found
17,0.85,2.5884549617767334,1.25,found
17,0.9,2.162550210952759,1.25,found
17,0.95,0.3230760991573334,1.25,found
17,1.0,4.359065860626288e-05,1.25,found
18,0.0,0.7246327996253967,1.25,found
18,0.05,0.694675087928772,1.25,found
18,0.1,0.6970021724700928,1.25,found
18,0.15,0.6994209885597229,1.25,found
18,0.2,0.6838440895080566,1.25,found
18,0.25,0.7209341526031494,1.25,found
18,0.3,1.024733304977417,1.25,found
18,0.35,1.585559368133545,1.25,found
18,0.4,2.060335397720337,1.25,found
18,0.45,2.255812406539917,1.25,found
18,0.5,2.2091400623321533,1.25,found
18,0.55,2.073594808578491,1.25,found
18,0.6,2.0452442169189453,1.25,found
18,0.65,2.2658920288085938,1.25,found
18,0.7,2.616166353225708,1.25,found
18,0.75,3.0637757778167725,1.25,found
18,0.8,3.7312445640563965,1.25,found
18,0.85,3.963364362716675,1.25,found
18,0.9,3.183436632156372,1.25,found
18,0.95,0.3901900053024292,1.25,found
18,1.0,4.359065860626288e-05,1.25,found
19,0.0,0.7084847092628479,1.25,found
19,0.05,0.6818024516105652,1.25,found
19,0.1,0.6519029140472412,1.25,found
19,0.15,0.6121073365211487,1.25,found
19,0.2,0.8349605798721313,1.25,found
19,0.25,1.6392290592193604,1.25,found
19,0.3,2.0255088806152344,1.25,found
19,0.35,2.2881357669830322,1.25,found
19,0.4,2.940537691116333,1.25,found
19,0.45,3.8978097438812256,1.25,found
19,0.5,5.064147472381592,1.25,found
19,0.55,6.073586463928223,1.25,found
19,0.6,6.539515972137451,1.25,found
19,0.65,6.667832851409912,1.25,found
19,0.7,6.493469715118408,1.25,found
19,0.75,5.757133960723877,1.25,found
19,0.8,5.031017303466797,1.25,found
19,0.85,4.343313694000244,1.25,found
19,0.9,2.7903242111206055,1.25,found
19,0.95,0.27539804577827454,1.25,found
19,1.0,4.359065860626288e-05,1.25,found
0,0.0,1.0843275785446167,2.0,found
0,0.05,0.9216002225875854,2.0,found
0,0.1,0.8640300035476685,2.0,found
0,0.15,0.8891530632972717,2.0,found
0,0.2,0.9819268584251404,2.0,found
0,0.25,1.137040615081787,2.0,found
0,0.3,1.3453667163848877,2.0,found
0,0.35,1.5880990028381348,2.0,found
0,0.4,1.8340672254562378,2.0,found
0,0.45,2.0373637676239014,2.0,found
0,0.5,2.1632235050201416,2.0,found
0,0.55,2.2797162532806396,2.0,found
0,0.6,2.5156638622283936,2.0,found
0,0.65,2.7559432983398438,2.0,found
0,0.7,2.816427707672119,2.0,found
0,0.75,2.800809621810913,2.0,found
0,0.8,2.711906671524048,2.0,found
0,0.85,2.2582061290740967,2.0,found
0,0.9,1.2043309211730957,2.0,found
0,0.95,0.12321186065673828,2.0,found
0,1.0,4.6057764848228544e-05,2.0,found
1,0.0,1.6825228929519653,2.0,found
1,0.05,1.3379511833190918,2.0,found
1,0.1,0.9729241132736206,2.0,found
1,0.15,0.6954542994499207,2.0,found
1,0.2,0.653070867061615,2.0,found
1,0.25,0.8398388624191284,2.0,found
1,0.3,1.0577901601791382,2.0,found
1,0.35,1.0753369331359863,2.0,found
1,0.4,0.8510928750038147,2.0,found
1,0.45,0.655314028263092,2.0,found
1,0.5,0.7393313646316528,2.0,found
1,0.55,1.0539350509643555,2.0,found
1,0.6,1.711157202720642,2.0,found
1,0.65,2.497976779937744,2.0,found
1,0.7,2.819697380065918,2.0,found
1,0.75,2.701099157333374,2.0,found
1,0.8,2.3247790336608887,2.0,found
1,0.85,1.6408414840698242,2.0,found
1,0.9,0.4509366750717163,2.0,found
1,0.95,0.005545573774725199,2.0,found
1,1.0,4.6057764848228544e-05,2.0,found
2,0.0,2.180929660797119,2.0,found
2,0.05,2.666141986846924,2.0,found
2,0.1,2.715801239013672,2.0,found
2,0.15,2.3772597312927246,2.0,found
2,0.2,1.8869125843048096,2.0,found
2,0.25,1.3633182048797607,2.0,found
2,0.3,0.9152684807777405,2.0,found
2,0.35,0.7529771327972412,2.0,found
2,0.4,0.918883740901947,2.0,found
2,0.45,1.3283082246780396,2.0,found
2,0.5,1.7897942066192627,2.0,found
2,0.55,2.298626661300659,2.0,found
2,0.6,2.9214868545532227,2.0,found
2,0.65,3.5349247455596924,2.0,found
2,0.7,3.949138879776001,2.0,found
2,0.75,4.0243306159973145,2.0,found
2,0.8,3.5141563415527344,2.0,found
2,0.85,2.195283889770508,2.0,found
2,0.9,0.4851273000240326,2.0,found
2,0.95,0.008937796577811241,2.0,found
2,1.0,4.6057764848228544e-05,2.0,found
3,0.0,1.4967520236968994,2.0,found
3,0.05,1.4317851066589355,2.0,found
3,0.1,1.3065927028656006,2.0,found
3,0.15,1.1566071510314941,2.0,found
3,0.2,1.04343581199646,2.0,found
3,0.25,1.0077751874923706,2.0,found
3,0.3,1.0382755994796753,2.0,found
3,0.35,1.1096640825271606,2.0,found
3,0.4,1.1866135597229004,2.0,found
3,0.45,1.1942824125289917,2.0,found
3,0.5,1.0506614446640015,2.0,found
3,0.55,0.7882924675941467,2.0,found
3,0.6,0.6013408899307251,2.0,found
3,0.65,0.6807851791381836,2.0,found
3,0.7,1.1610842943191528,2.0,found
3,0.75,1.5488241910934448,2.0,found
3,0.8,1.7094603776931763,2.0,found
3,0.85,1.5582630634307861,2.0,found
3,0.9,0.7298492789268494,2.0,found
3,0.95,0.03536326065659523,2.0,found
3,1.0,4.6057764848228544e-05,2.0,found
4,0.0,1.171353816986084,2.0,found
4,0.05,1.0467523336410522,2.0,found
4,0.1,0.8884185552597046,2.0,found
4,0.15,0.7610920071601868,2.0,found
4,0.2,0.7104385495185852,2.0,found
4,0.25,0.7498837113380432,2.0,found
4,0.3,0.8493820428848267,2.0,found
4,0.35,0.9492760896682739,2.0,found
4,0.4,1.0142496824264526,2.0,found
4,0.45,1.075322151184082,2.0,found
