a,seed,precision,w1,b1,w2,b2,solved,gap,gap_continuous,placement_ok,bias_ok,bias_lo,bias_hi,bias_width,margin_grid,lipschitz,certify_threshold,certified,rho,R,predicted_solved,failure
1.15,10,float64,0.7368899189862722,-2.5039513135705853,5.2114043844927584,15.6549334896132,False,-0.12715905604302513,-0.12715905604302513,False,False,16.282313623107633,15.61963636091705,-0.6626772621905815,-0.6273801334944338,8.25649741259118,0.0016521255452908816,False,-4.017338417494565,0.08247715195025365,False,placement
1.15,11,float32,0.0352342240512371,0.0216846857219934,0.5078429579734802,-0.0236079581081867,False,-0.21206400732086156,-0.21206400732086156,False,False,0.053253854639304626,-0.054441358118231475,-0.1076952127575361,-0.07686181274749132,0.038470923012773266,7.698033619364335e-06,False,-6.6997421189544575,0.00803726552794115,False,placement
1.15,11,float64,-0.8624791000870812,2.3855734554314565,-2.807424955868464,8.146108342829283,False,-0.32595634240171467,-0.32595634240171467,False,False,8.87877162080121,7.963673650619031,-0.9150979701821798,-0.7326632779719269,5.2058925014238095,0.0010416993499597418,False,-10.297944774875889,0.044431097184302416,False,placement
1.15,12,float32,-0.7545451521873474,-2.4861576557159424,4.309510231018066,12.824971199035645,False,-0.1514086883808723,-0.1514086883808723,False,False,13.482332775407594,12.829835483765198,-0.6524972916423953,-0.6573615763719491,6.991198114200383,0.00139893909238627,False,-4.783457501989731,0.06820352134109921,False,placement
1.15,12,float64,0.0368585180867789,-0.0815440515973423,-0.5862676988796166,-0.1058382766323901,False,-0.22162618443943793,-0.22162618443943793,False,False,-0.009865707711160441,-0.13979798087393921,-0.12993227316277878,-0.09597256892122966,0.046459260953124484,9.29650044084532e-06,False,-7.001840158124758,0.009278437541308955,False,placement
1.15,13,float32,-0.0601123310625553,0.0278633330017328,0.6277211904525757,-0.039798941463232,False,-0.3616413259277499,-0.3616413259277499,False,False,0.1245561472170085,-0.10245377641120658,-0.2270099236282151,-0.1643550886802405,0.08112763563325309,1.623364394862493e-05,False,-11.425341121686575,0.009934492161346713,False,placement
1.15,13,float64,0.8519308336407191,2.3872769111391516,-3.0550002806770813,8.882058320514615,False,-0.3107358999632557,-0.3107358999632557,False,False,9.641625462431811,8.692327200827618,-0.9492982616041915,-0.7595671419171968,5.595695212163191,0.0011196988918785776,False,-9.817085054443575,0.048349293926841556,False,placement
1.15,14,float32,0.0078147342428565,-0.7216127514839172,0.5206425786018372,0.7713083624839783,False,-0.04069396873685438,-0.04069396873685438,False,False,0.7863412511980181,0.7651542383813198,-0.021187012816698412,-0.01503288871403985,0.008747669282671101,1.7504090610647529e-06,False,-1.285645309537158,0.008239835925013367,False,placement
1.15,14,float64,0.7578579516507582,-2.4786814069944683,4.197527577370776,12.522891403964207,False,-0.15781228253795287,-0.15781228253795287,False,False,13.13112369495317,12.468702286952285,-0.6624214080008858,-0.6082322909889619,6.83942875133514,0.0013685700352846703,False,-4.985766371037793,0.06643125235960484,False,placement
1.15,15,float32,0.8676096200942993,-2.3728678226470947,2.6157824993133545,7.499081611633301,False,-0.3396714307640214,-0.3396714307640214,False,False,8.270458901730622,7.381952317621367,-0.888506584109255,-0.7713772900973215,4.879377830028939,0.0009763637478797277,False,-10.731245816042666,0.041398109750732895,False,placement
1.15,15,float64,-0.7330933958290197,2.512623699522557,-5.251271168261478,15.79672053309334,False,-0.12030834203037433,-0.12030834203037433,False,False,16.408173108813703,15.776401381008258,-0.6317717278054452,-0.6114525757203619,8.276795258293633,0.0016561871452313425,False,-3.8009036825514375,0.08310809488618177,False,placement
1.15,16,float32,0.0230623967945575,-0.3269262611865997,0.3207547962665558,0.223462700843811,False,-0.13455344418940096,-0.13455344418940096,False,False,0.2540949346743018,0.21093627209636706,-0.04315866257793469,-0.030632233830490768,0.01590435492830203,3.182462216768791e-06,False,-4.250949459434439,0.005076355645930999,False,placement
1.15,16,float64,0.0115135252740568,-0.0271053944088216,0.3635637456589524,0.0213206933610162,False,-0.06928837421297901,-0.06928837421297901,False,False,0.0391778511748485,0.013987110315358691,-0.025190740859489816,-0.017857157813832302,0.008999685804906479,1.8008375797711814e-06,False,-2.189028892423966,0.005753862122759715,False,placement
1.15,17,float32,-0.0020254668779671,0.2869651019573211,0.8692192435264587,-0.5324423313140869,False,-0.011928838667884634,-0.011928838667884634,False,False,-0.5249585201644221,-0.5353272962874699,-0.010368776123047851,-0.0074838111496647874,0.003785235793027091,7.574258715411889e-07,False,-0.37686802142014036,0.013756508291650092,False,placement
1.15,17,float64,0.0037655840524423,-0.258004630793396,-0.4203740503493853,-0.231875145880515,False,-0.02227439056311542,-0.02227439056311542,False,False,-0.22511683631599738,-0.23448041209607834,-0.009363575780080954,-0.006758309564517617,0.0034033507131208765,6.810106479481494e-07,False,-0.7037152344478284,0.0066529579876355134,False,placement
1.15,18,float32,0.8145270347595215,2.4123573303222656,-3.2842187881469727,9.594649314880373,False,-0.25066130039975176,-0.25066130039975176,False,False,10.314795336257532,9.491568784023316,-0.823226552234217,-0.7201460213771593,5.751432730673355,0.0011508619771232328,False,-7.9191471155176405,0.05197697051372471,False,placement
1.15,18,float64,0.7345591628331283,-2.5202394436015236,4.760871824110721,14.345285917956913,False,-0.11893946866391714,-0.11893946866391714,False,False,14.887644647886642,14.3213890827499,-0.5662555651367431,-0.5423587299297292,7.518855346170389,0.0015045233308995276,False,-3.7576568408802244,0.07534689689813436,False,placement
1.15,19,float32,0.7949506640434265,-2.4636714458465576,3.889062643051147,11.491686820983888,False,-0.20428139261074563,-0.20428139261074563,False,False,12.228176154407135,11.433713021734219,-0.7944631326729155,-0.736489333423247,6.646967800789984,0.0013300585894527232,False,-6.453865827981298,0.06154939952643974,False,placement
1.15,19,float64,0.7357697657944802,-2.5236310783445637,5.451712080451185,16.40298112653219,False,-0.11891019805768899,-0.11891019805768899,False,False,17.055616261918573,16.407352098678626,-0.6482641632399461,-0.6526351353863831,8.624090579316888,0.0017256809563415485,False,-3.7567320940744295,0.08628032915395623,False,placement
1.15,20,float32,0.8936004042625427,-2.3338663578033447,2.4202728271484375,6.88944149017334,False,-0.3986809363760564,-0.3986809363760564,False,False,7.663387147892455,6.698470510879391,-0.9649166370130643,-0.773945657719115,4.6499270700458055,0.0009304506393288255,False,-12.595534221992912,0.03830391867493142,False,placement
1.15,20,float64,0.8545775753736432,-2.374454747517332,2.870320920140352,8.302890098010211,False,-0.32102864501224637,-0.32102864501224637,False,False,9.051705602424434,8.130250366681473,-0.9214552357429614,-0.7488155044142228,5.273760568827241,0.0010552797536422694,False,-10.142263939797965,0.045426506409836,False,placement
1.15,21,float32,-0.0252742413431406,-0.1861099451780319,-0.998157799243927,-0.4002213776111603,False,-0.15094799081715027,-0.15094799081715027,False,False,-0.290444058975134,-0.44111397328947316,-0.1506699143143392,-0.1097773186360263,0.05423951440075255,1.0853329544922972e-05,False,-4.768902675309039,0.01579712614963099,False,placement
1.15,21,float64,0.8408741484557123,-2.3880912863120356,3.007999884308936,8.71437130399684,False,-0.29579246179677554,-0.29579246179677554,False,False,9.472743059050455,8.582999368186298,-0.8897436908641563,-0.7583717550536146,5.438101083737289,0.0010881642988969063,False,-9.344976735116774,0.047605452430965214,False,placement
1.15,22,float32,0.9516071677207948,2.3066534996032715,-1.9207515716552737,5.337382793426514,False,-0.507045117753369,-0.507045117753369,False,False,6.150325478147965,5.176417771323048,-0.9739077068249169,-0.8129426847214516,3.9297720704460013,0.0007863475878831419,False,-16.019085815362153,0.030398354751647205,False,placement
1.15,22,float64,0.7604038821508649,2.5001286582428555,-4.641121940077088,13.907410371453729,False,-0.15200710025484243,-0.15200710025484243,False,False,14.550231665895103,13.844748177854857,-0.7054834880402467,-0.642821294441374,7.587623352655868,0.0015182838124373924,False,-4.802363139429913,0.07345170154333587,False,placement
1.15,23,float32,0.8471763134002686,2.352793455123902,-2.646592855453491,7.608608245849609,False,-0.323555972089697,-0.323555972089697,False,False,8.316558563781504,7.460237639709603,-0.8563209240719013,-0.7079503179318944,4.820581173462344,0.0009645985339594486,False,-10.222109831060175,0.041885723115102205,False,placement
1.15,23,float64,-0.7835507007179041,-2.4218113500259033,3.5965595359247593,10.600531322313843,False,-0.2107819387645149,-0.2107819387645149,False,False,11.24636031235069,10.488270520486466,-0.7580897918642248,-0.645828990036847,6.0588865007771355,0.001212383491901378,False,-6.6592377032600645,0.05692016306108865,False,placement
1.15,24,float32,0.8470033407211304,2.391010046005249,-3.0607783794403076,8.848207473754883,False,-0.3022750800256495,-0.3022750800256495,False,False,9.653719376268963,8.728522346682867,-0.9251970295860968,-0.8055119025140804,5.5738524520748385,0.0011153281544922138,False,-9.5497822131316,0.04844073974346179,False,placement
1.15,24,float64,-0.8308921093443242,-2.4074601105240823,3.299406161995682,9.598954735883206,False,-0.2732110919491011,-0.2732110919491011,False,False,10.389824830351206,9.488390470048774,-0.9014343603024331,-0.7908700944679996,5.894118672877144,0.001179413441296077,False,-8.631563098434686,0.052217330165025735,False,placement
1.15,25,float32,-1.019212007522583,2.170249938964844,-1.4655346870422363,3.825286865234375,False,-0.7233312314484452,-0.7233312314484452,False,False,4.691922794842735,3.6318557849340616,-1.0600670099086726,-0.8666359296083597,3.211434683519741,0.0006426082408243604,False,-22.852217019354658,0.023193964266374024,False,placement
1.15,25,float64,-0.7905987661093714,2.4168044791694148,-3.6795105486672703,10.81142749020425,False,-0.22097476720588016,-0.22097476720588016,False,False,11.51386092378436,10.700781936861029,-0.8130789869233305,-0.7024334335801097,6.254385474274934,0.001251502846278126,False,-6.981259921375406,0.058232969125947005,False,placement
1.15,26,float32,-0.3478000462055206,-1.0402216911315918,0.2843084037303924,0.5489245057106018,False,-1.3143064934669195,-1.3143064934669195,False,False,0.8160214354512607,0.4423530542811914,-0.3736683811700693,-0.2670969297406589,0.21259732330120376,4.2540735027754634e-05,False,-41.52290944013218,0.004499544783932171,False,placement
1.15,26,float64,-0.8310575713458666,-2.387807819434135,2.9816122513922654,8.67995373660444,False,-0.28349970960431214,-0.28349970960431214,False,False,9.3717243399736,8.526438132551233,-0.8452862074223666,-0.6917706033691591,5.327466588124846,0.0010660263307903644,False,-8.956611586960795,0.047187834328606494,False,placement
1.15,27,float32,0.8903013467788696,-2.3448734283447266,2.547356128692627,7.090597629547119,False,-0.38748927021165125,-0.38748927021165125,False,False,8.06982984640163,7.082756679125347,-0.9870731672762831,-0.9792322168545109,4.8760163730159745,0.0009756911201632766,False,-12.24195570515628,0.04031517475841423,False,placement
1.15,27,float64,-0.8653492996127152,2.3715975895241854,-2.814180139835463,7.945267177185858,False,-0.33720907704059844,-0.33720907704059844,False,False,8.892139757401422,7.943172669821523,-0.9489670875798988,-0.9468725802155635,5.235784947929856,0.0010476808300009719,False,-10.653452629160084,0.04453800662624785,False,placement
1.15,28,float32,-0.8427702784538269,-2.3552286624908447,2.7162206172943115,7.8055315017700195,False,-0.31649756929876016,-0.31649756929876016,False,False,8.530378342959542,7.670701119906715,-0.8596772230528275,-0.7248468411895228,4.921672512855178,0.0009848269160290502,False,-9.999113580690189,0.04298767166286595,False,placement
1.15,28,float64,-0.8574445203501401,-2.339954408149232,2.5407754850075537,7.259322455736574,False,-0.34460394976041275,-0.34460394976041275,False,False,7.989784873587843,7.114223605999812,-0.8755612675880313,-0.7304624178512693,4.683934136678348,0.0009372554550632012,False,-10.887078980237593,0.040211027640075205,False,placement
1.15,29,float32,-0.0320435501635074,0.2522113025188446,0.3568046391010284,-0.193326249718666,False,-0.1900807274409263,-0.1900807274409263,False,False,-0.14386120526881238,-0.21168289062343304,-0.06782168535462064,-0.04946504444985361,0.024581567805952807,4.918772947664394e-06,False,-6.005223949723023,0.0056468906007867345,False,placement
1.15,29,float64,0.9888098695051843,2.2495688507426617,-1.6530970891820345,4.482201627922324,False,-0.6086396013862174,-0.6086396013862174,False,False,5.306309170561012,4.300168817148542,-1.0061403534124698,-0.8241075426386884,3.5143872416219986,0.0007032290628558276,False,-19.22876222225265,0.026162379610896253,False,placement
1.15,30,float32,0.8168503642082214,2.397097110748291,-3.117879867553711,9.109880447387695,False,-0.261254877763589,-0.261254877763589,False,False,9.78309923576532,8.96853791208602,-0.8145613236792999,-0.6732187883776248,5.4757088065427695,0.0010956896061116099,False,-8.253830201778083,0.04934444395911021,False,placement
1.15,30,float64,-0.0084280443366584,0.4837815342916555,0.4456727592517498,-0.4540274136018727,False,-0.047685464251115084,-0.047685464251115084,False,False,-0.4388048821713915,-0.4600569946003866,-0.021252112428995135,-0.01522253143048119,0.00807572201542146,1.615952379273929e-06,False,-1.5065277570733913,0.007053342472189123,False,placement
1.15,31,float32,-0.7721765637397766,2.478217840194702,-4.678563594818115,13.866219520568848,False,-0.17294271334861655,-0.17294271334861655,False,False,14.669658829427991,13.860535346766088,-0.8091234826619023,-0.8034393088591436,7.767255893752037,0.001554228292896856,False,-5.463782352442656,0.07404426370499302,False,placement
1.15,31,float64,0.9238673138949122,-2.322995685550038,2.3361774444929364,6.481384662443441,False,-0.45154430653569877,-0.45154430653569877,False,False,7.441536710542048,6.386649086424144,-1.054887624117904,-0.9601520480986068,4.640383657914974,0.0009285410020840369,False,-14.265647656530444,0.03697300148987641,False,placement
1.15,32,float32,0.8388529419898987,-2.371831178665161,2.8364500999450684,8.253762245178223,False,-0.30200844784127945,-0.30200844784127945,False,False,8.915134357066366,8.058502465002713,-0.8566318920636521,-0.6613721118881433,5.115633698964895,0.0010236385590725152,False,-9.541358497582408,0.044890457280307924,False,placement
1.15,32,float64,-0.1501512652590701,-0.4414501342457358,0.153647984674289,0.1359129703507541,False,-0.8341397584102676,-0.8341397584102676,False,False,0.23334073889777499,0.10517684608133905,-0.12816389281643592,-0.0974277685470209,0.049601444502204016,9.925251526203906e-06,False,-26.352992868139584,0.0024316762323300357,False,placement
1.15,33,float32,0.8200405240058899,2.425257921218872,-3.5590932369232178,10.417318344116213,False,-0.2511339385058471,-0.2511339385058471,False,False,11.203290558073707,10.309481455975655,-0.8938091020980516,-0.7859722139574945,6.274991468433519,0.001255626106740074,False,-7.934079179975135,0.05632721087243125,False,placement
1.15,33,float64,0.9135710607761872,2.329213553827459,-2.3571523470603903,6.6317204526298426,False,-0.4316768803284545,-0.4316768803284545,False,False,7.49479419622583,6.477266024587906,-1.0175281716379239,-0.8630737435959874,4.629866265747337,0.00092643647138516,False,-13.63797569164817,0.03730495619892669,False,placement
1.15,34,float32,0.8351632356643677,-2.415992259979248,2.9800312519073486,8.672842025756836,False,-0.27455056375814113,-0.27455056375814113,False,False,9.40030536880109,8.582136108573048,-0.8181692602280417,-0.7274633430442545,5.350946966856337,0.001070724755749142,False,-8.673881056156759,0.04716281298596443,False,placement
1.15,34,float64,0.8264325091728189,-2.4254840622131857,3.0996231281134645,9.056446820479447,False,-0.2589954960299399,-0.2589954960299399,False,False,9.769584724140977,8.966796294569356,-0.8027884295716207,-0.7131379036615293,5.507503036402362,0.001102051633097021,False,-8.182449512735353,0.04905550766443118,False,placement
1.15,35,float32,-0.939012050628662,-2.292757749557495,1.9791836738586424,5.476133823394775,False,-0.49431211065866876,-0.49431211065866876,False,False,6.304429065785966,5.326094606579722,-0.9783344592062438,-0.8282952423911905,3.9957262383456613,0.0007995450201792219,False,-15.616811685909175,0.031323117640234495,False,placement
1.15,35,float64,0.9142939416676102,2.319657871386053,-2.1784254424144427,6.110293570615918,False,-0.4383935736963478,-0.4383935736963478,False,False,6.919641373533885,5.964633658802771,-0.955007714731115,-0.8093478029179675,4.282200546404333,0.000856868543552643,False,-13.850176309874202,0.03447637392349517,False,placement
1.15,36,float32,-0.7738896012306213,2.4558265209198,-4.5423665046691895,13.492856979370115,False,-0.18428403483952138,-0.18428403483952138,False,False,14.220233240155775,13.383147612955442,-0.8370856272003319,-0.7273762607856593,7.557873936324806,0.0015123309527413319,False,-5.822088932786824,0.07188877023900503,False,placement
1.15,36,float64,-0.8736502500436285,2.3526556683800233,-2.788905111856576,7.989841778025897,False,-0.3591840993570514,-0.3591840993570514,False,False,8.810057726253833,7.808327355459352,-1.0017303707944811,-0.8202159482279354,5.238534443891121,0.0010482310042803644,False,-11.347709917035171,0.044137996922651516,False,placement
1.15,37,float32,-0.0318879671394825,0.2195581495761871,0.3345575928688049,-0.1589282900094986,False,-0.18987670621806912,-0.18987670621806912,False,False,-0.11181183686812643,-0.17533653064230087,-0.06352469377417444,-0.04711645314137217,0.02293697728447935,4.5896903020468935e-06,False,-5.9987783034428945,0.005294802588196629,False,placement
1.15,37,float64,-0.7903455743900423,-2.4747338264540315,3.9883784016726977,11.815332193904997,False,-0.19451460700484624,-0.19451460700484624,False,False,12.542642293635156,11.766844436247174,-0.7757978573879816,-0.7273100997301594,6.777224020322921,0.0013561228654973328,False,-6.1453035890737,0.06312119866358952,False,placement
1.15,38,float32,0.745816171169281,2.493004560470581,-5.550709247589111,16.517032623291016,False,-0.14001869172442882,-0.14001869172442882,False,False,17.351320473133196,16.574117426143083,-0.777203046990116,-0.8342878498421804,8.900588744368287,0.0017810082530001577,False,-4.4236131262373455,0.08784708617265459,False,placement
1.15,38,float64,-0.7867497441800118,-2.450551232378785,4.4296714897096106,12.98809601558736,False,-0.20060298746287986,-0.20060298746287986,False,False,13.891018364674416,13.002413030359524,-0.8886053343148933,-0.9029223490870564,7.492842259360635,0.0014993181109275908,False,-6.337653905877764,0.07010522722696874,False,placement
1.15,39,float32,-0.7652134299278259,2.457192897796631,-4.190742015838623,12.445383071899414,False,-0.17461689587758844,-0.17461689587758844,False,False,13.103065047336449,12.371290685106919,-0.731774362229528,-0.6576819754370344,6.894645954547427,0.0013796190004096902,False,-5.516674832151386,0.06632386215376695,False,placement
1.15,39,float64,-0.987155133898606,2.222717197602389,-1.6218348660422333,4.350920474462548,False,-0.6243044047808564,-0.6243044047808564,False,False,5.184025939528376,4.171507288831039,-1.0125186506973363,-0.8331054650658283,3.442155620851099,0.000688775511926183,False,-19.72366064662039,0.025667614872263312,False,placement
1.15,40,float32,0.801112711429596,2.4505598545074463,-3.8951361179351807,11.519776344299316,False,-0.21699923577055547,-0.21699923577055547,False,False,12.246365835264907,11.401124274450686,-0.8452415608142224,-0.7265894909655906,6.708952572176766,0.0013424617453080075,False,-6.8556608829578565,0.061645520048648116,False,placement
1.15,40,float64,0.8404892097252574,-2.4086211307944323,2.808714462926173,8.217739140726483,False,-0.28497794125406983,-0.28497794125406983,False,False,8.862917683970377,8.062496018755146,-0.8004216652152313,-0.6451785432438939,5.075492528470749,0.0010156063088485742,False,-9.003313386905885,0.044451505285783864,False,placement
1.15,41,float32,-0.9064526557922364,-2.301838636398315,2.2205967903137207,6.265928268432617,False,-0.43742482191253584,-0.43742482191253584,False,False,7.026149117054409,6.0548049615118815,-0.971344155542528,-0.7602208486217918,4.327661594750714,0.0008659653016009434,False,-13.819570516789302,0.03514378953971285,False,placement
1.15,41,float64,0.0520523733570388,-0.0618451288259526,-0.4977807959557262,-0.0668259862905699,False,-0.31312851309429013,-0.31312851309429013,False,False,0.04522025655595593,-0.11064910392855286,-0.15586936048450878,-0.11204624284652584,0.055707944458260536,1.1147162472888552e-05,False,-9.892674925496522,0.007878018920988935,False,placement
1.15,42,float32,0.7805997729301453,2.449270248413086,-3.751991033554077,11.156559944152832,False,-0.1944302777238489,-0.1944302777238489,False,False,11.75245429195896,11.022953633287651,-0.7295006586713101,-0.5958943478061283,6.296927199980745,0.001260015447720009,False,-6.142639372534097,0.059380065671213296,False,placement
1.15,42,float64,-0.8489774565698772,2.40446283348902,-2.9110480169915496,8.454165255795617,False,-0.298218084664053,-0.298218084664053,False,False,9.198339932147665,8.330212768155356,-0.8681271639923095,-0.7441746763520474,5.313540404049282,0.0010632397006601864,False,-9.421609483379466,0.04607106490264539,False,placement
1.15,43,float32,-0.9263616800308228,-2.3073184490203857,2.2033958435058594,6.158263683319092,False,-0.46483505918013357,-0.46483505918013357,False,False,7.009117129299547,5.984901491986241,-1.0242156373133064,-0.8508534459804551,4.388454172030492,0.0008781298993557764,False,-14.685542651487305,0.03487156251626756,False,placement
1.15,43,float64,0.8623305160866948,2.373555808292356,-2.8774631087225147,8.27898418966936,False,-0.3320077810715434,-0.3320077810715434,False,False,9.088117362178327,8.13277722033614,-0.9553401418421873,-0.8091331725089663,5.334847132264988,0.0010675031780420187,False,-10.489127989079597,0.04553954069569975,False,placement
1.15,44,float32,-0.7748557925224304,-2.477427244186402,4.476257801055908,13.345614433288574,False,-0.17615175579597775,-0.17615175579597775,False,False,14.040852223479787,13.252351552428346,-0.7885006710514407,-0.6952377901912126,7.457176714839558,0.001492181433684754,False,-5.565165690038311,0.07084251529679186,False,placement
1.15,44,float64,1.1710553253648572,2.074185103156476,-0.999128354578162,2.4032550092224834,False,-1.1353508151670813,-1.1353508151670813,False,False,3.3134487967354325,2.1790876049085717,-1.1343611918268608,-0.9101937875129491,2.5155743477563353,0.000503366552827681,False,-35.86915937439179,0.015812486431403792,False,placement
1.15,45,float32,-0.959280014038086,2.310579776763916,-2.117936372756958,5.811176776885986,False,-0.5181099936822617,-0.5181099936822617,False,False,6.8003262030546585,5.703002202346119,-1.0973240007085399,-0.9891494261686722,4.368142171788646,0.0008740654670912749,False,-16.368658645935156,0.03351905688927783,False,placement
1.15,45,float64,-0.8147678594400704,2.453243995526271,-3.913928056084135,11.467104077100066,False,-0.23230364058413722,-0.23230364058413722,False,False,12.341724454357266,11.432504717944525,-0.9092197364127398,-0.8746203772571999,6.856226986154929,0.0013719313629124421,False,-7.339173228265669,0.061942926548662396,False,placement
1.15,46,float32,-0.0425248183310031,-0.049276664853096,-0.5748292803764343,-0.0612295866012573,False,-0.25587989977751147,-0.25587989977751147,False,False,0.04420616263773991,-0.10288109601416114,-0.14708725865190106,-0.1054357492389972,0.052555698046600596,1.0516397808224232e-05,False,-8.084018422510464,0.009097409912026375,False,placement
1.15,46,float64,-0.0357137112233856,-0.2210441025386599,-0.6218330717137477,-0.2938541483274326,False,-0.21266604546882062,-0.21266604546882062,False,False,-0.19962996367838864,-0.3318727439814809,-0.13224278030309225,-0.09422418464904397,0.04774712851752157,9.554202804906768e-06,False,-6.7187623213360705,0.009841305137639911,False,placement
1.15,47,float32,-0.8769240975379944,-2.360554456710815,2.703956365585327,7.7261128425598145,False,-0.35941795996602854,-0.35941795996602854,False,False,8.555212661562706,7.583362180806871,-0.9718504807558351,-0.8290998190028915,5.098003665697011,0.001020110788533669,False,-11.355098279594772,0.04279357416493085,False,placement
1.15,47,float64,0.8098268538472653,2.4296413468228004,-3.690978488103643,10.829372603183549,False,-0.23671072232645773,-0.23671072232645773,False,False,11.600707783765499,10.727013599755068,-0.8736941840104303,-0.7713351805819499,6.426465017773655,0.0012859359715405012,False,-7.47840624354122,0.058414463961823586,False,placement
1.15,48,float32,0.010367571376264,-0.2700141668319702,-0.7871164679527283,-0.4541977643966675,False,-0.06125683525256487,-0.06125683525256487,False,False,-0.4195253293918517,-0.46774159319381275,-0.04821626380196103,-0.03467243500481576,0.017545045250305362,3.510764432277211e-06,False,-1.935288332991385,0.012457126666865425,False,placement
1.15,48,float64,0.8368066472171044,2.3912859056686853,-2.8896021627274155,8.389870893093224,False,-0.28891144721740414,-0.28891144721740414,False,False,9.095481371133971,8.260642228417852,-0.8348391427161186,-0.7056104780407466,5.198782339803928,0.0010402766062639175,False,-9.127584713806899,0.045731656779547276,False,placement
1.15,49,float32,-0.9352285265922546,2.324885606765747,-2.0736289024353027,5.771844863891602,False,-0.468984464754334,-0.468984464754334,False,False,6.62662784921706,5.654128108309322,-0.9724997409077375,-0.8547829853254587,4.169531341715917,0.0008343234300582126,False,-14.816634898801261,0.03281783439863317,False,placement
1.15,49,float64,-1.0038952898143183,2.2563588073220604,-1.6201260820965124,4.343641647513988,False,-0.6324503876957901,-0.6324503876957901,False,False,5.2293720883043795,4.204722719566378,-1.0246493687380007,-0.8857304407903914,3.496839426852331,0.0006997177442425875,False,-19.981016836032058,0.025640571176794056,False,placement
1.15,50,float32,-0.0519401952624321,0.0644088312983512,-1.0384758710861206,0.137353703379631,False,-0.31177004221774873,-0.31177004221774873,False,False,0.3747959164710527,0.05103025030041953,-0.32376566617063324,-0.23744221309142172,0.11596807496700534,2.320521760220217e-05,False,-9.849756729882277,0.016435211297573988,False,placement
1.15,50,float64,0.902151911068849,-2.3290014889525614,2.3666631186555853,6.689521462493635,False,-0.41428148270649645,-0.41428148270649645,False,False,7.5042063541657456,6.5237416483023285,-0.9804647058634168,-0.8146848916721101,4.590442759005291,0.0009185478257139152,False,-13.088402571738879,0.037455476345924915,False,placement
1.15,51,float32,0.768799901008606,2.47355580329895,-3.71347451210022,11.074953079223633,False,-0.17125811891259257,-0.17125811891259257,False,False,11.632464498128073,10.996501838555933,-0.6359626595721412,-0.5575114189044399,6.138075500196356,0.0012282292146465945,False,-5.410560929161196,0.05877049236655903,False,placement
1.15,51,float64,-0.8354202393366206,2.4054292924319256,-3.156109853306002,9.172708480764436,False,-0.2799730651368497,-0.2799730651368497,False,False,9.945537703420573,9.061911953881879,-0.8836257495386945,-0.7728292226561368,5.668857805396368,0.001134338730444496,False,-8.84519424284975,0.04994948246913838,False,placement
1.15,52,float32,0.792926549911499,-2.444272994995117,3.665923357009888,10.85199737548828,False,-0.2103497297311976,-0.2103497297311976,False,False,11.502040102861292,10.730914115498976,-0.7711259873623145,-0.6500427273730125,6.249637113384737,0.0012505526990264607,False,-6.645582915249164,0.058017934408196505,False,placement
1.15,52,float64,0.7166359916861161,-2.5243785046879506,5.725374210142302,17.32995938251585,False,-0.10101476472363125,-0.10101476472363125,False,False,17.862779083636788,17.28443175484452,-0.5783473287922707,-0.532819701120939,8.8214698334478,0.0017651765549670437,False,-3.19136133663268,0.09061138300975122,False,placement
1.15,53,float32,0.8266355991363525,-2.400226354598999,3.227562427520752,9.403311729431152,False,-0.2715215796031063,-0.2715215796031063,False,False,10.148183790202687,9.271830941614617,-0.8763528485880708,-0.7448720607715344,5.736238702200734,0.0011478216512657798,False,-8.578186303532247,0.05108031101091931,False,placement
1.15,53,float64,0.8648422908387842,-2.3600582042507545,2.7150834091420033,7.78659065347562,False,-0.34281886492760716,-0.34281886492760716,False,False,8.567592305218046,7.636810492712206,-0.9307818125058396,-0.7810016517424261,5.048455754068604,0.0010101962489381898,False,-10.830682761985624,0.0429696738867087,False,placement
1.15,54,float32,1.002405881881714,-2.201827049255371,1.528022527694702,4.072713375091553,False,-0.6674553878901208,-0.6674553878901208,False,False,4.890597806868456,3.8707109379411464,-1.0198868689273102,-0.8178844317769034,3.2931523542292074,0.0006589599508212521,False,-21.08693045682449,0.02418291441268632,False,placement
1.15,54,float64,0.7740865826872805,-2.4451370300666904,3.992358085109821,11.835278813051984,False,-0.18937559505251844,-0.18937559505251844,False,False,12.488237513651294,11.732182325620888,-0.7560551880304054,-0.65295870059931,6.644426277978181,0.0013295500306109418,False,-5.982946689089599,0.06318418225329794,False,placement
1.15,55,float32,-0.0273829121142625,0.5030386447906494,0.1133637204766273,-0.1199198439717292,False,-0.15459125105116833,-0.15459125105116833,False,False,-0.10732074501453824,-0.124845784386835,-0.017525039372296762,-0.012599098957190955,0.0066740919087282065,1.3354861248080453e-06,False,-4.884004263497133,0.0017941261336807443,False,placement
1.15,55,float64,-0.0174429310861024,0.3265683096384411,0.3815651960892262,-0.2657495589022714,False,-0.10221833901326183,-0.10221833901326183,False,False,-0.23747895283056578,-0.276481913400076,-0.03900296056951025,-0.028270606071705645,0.01430957315351497,2.863346303854922e-06,False,-3.229385881501947,0.006038758141744655,False,placement
