seed,ck_step,level,variant,k,G_4000,placed_4000,dist_4000,w1_4000,b1_4000,G_16000,placed_16000,dist_16000,w1_16000,b1_16000,G_64000,placed_64000,dist_64000,w1_64000,b1_64000,first_hit,settle_step,w2_sign,block4_reproduced_rows,block4_reproduced_all
200001,801,0.9,preserved,1.876138123238166,-0.013709084550027395,False,0.007615006292625631,-0.8402426045763925,2.439427887996806,-0.013709022432202289,False,0.007614930971814673,-0.8402427217349949,2.4394279877943834,-0.013649047242100032,False,0.007515420139589677,-0.8403899928194023,2.4395350831414837,12.0,,-1.0,3258,False
200001,801,0.9,reset,1.876138123238166,-0.013709084550027839,False,0.0076150062926252145,-0.840242604576393,2.4394278879968057,-0.013706880899881924,False,0.007608357021647238,-0.8402515618041198,2.439432935875647,-0.013709086544804183,False,0.0076150063281505,-0.8402426036880898,2.439427885694438,,,-1.0,3258,False
200001,801,0.95,preserved,1.9803680189736192,-0.004587385977279812,False,0.0071095005654924015,-0.8333914425224276,2.4466336724768736,-0.004584655437716023,False,0.007110985116252693,-0.8333907450638369,2.4466362743402184,-0.00458378875153187,False,0.007111677870161575,-0.8333902638173054,2.4466370208544754,11.0,,-1.0,3258,False
200001,801,0.95,reset,1.9803680189736192,-0.004587385977279368,False,0.007109500565492577,-0.8333914425224277,2.446633672476874,-0.004568431434097242,False,0.007107360653864886,-0.8334012510492874,2.446656206478408,-0.004602683003205321,False,0.0071607628506394775,-0.8333256882717606,2.446597832973406,,,-1.0,3258,False
200001,801,1.0,preserved,2.084597914709073,0.0035666736810955335,True,0.006602348771039329,-0.8271214107780236,2.45321341139803,0.0043520741449945,True,0.0056562633784858485,-0.828753972154976,2.4545223828158385,0.0034730740157482565,True,0.0072467648046312455,-0.8263789138517201,2.4528952447480674,10.0,58.0,-1.0,3258,False
200001,801,1.0,reset,2.084597914709073,0.0035666736810950894,True,0.0066023487710394355,-0.8271214107780235,2.45321341139803,0.0035670667825651314,True,0.006602088236113235,-0.8271218354276259,2.4532139488682763,0.0035667798064489276,True,0.006602300868350788,-0.8271214999153587,2.4532135489215516,74.0,74.0,-1.0,3258,False
200001,801,1.05,preserved,2.1888278104445265,0.01089146901425142,True,0.006274858369944838,-0.821361705377018,2.4592417259577903,0.010891481458167096,True,0.00627485059862257,-0.8213617175365757,2.4592417426779782,0.010892706737980706,True,0.006223171935241562,-0.8214195246464304,2.459259770631393,10.0,27.0,-1.0,3258,False
200001,801,1.05,reset,2.1888278104445265,0.010891469014251864,True,0.006274858369944838,-0.821361705377018,2.459241725957791,0.010891402066274924,True,0.0062748483095294945,-0.8213616975424136,2.45924165266481,0.01089142360741846,True,0.006274888926452453,-0.8213616585665029,2.459241664240831,68.0,68.0,-1.0,3258,False
200001,801,1.1,preserved,2.2930577061799804,0.017500370313028313,True,0.0058898293681166,-0.8160528139750802,2.4647815167445617,0.01751858485261293,True,0.005868170814007389,-0.8160804946168071,2.46480889874199,0.01750035009414308,True,0.005889852673932309,-0.816052784151238,2.464781486604916,9.0,9.0,-1.0,3258,False
200001,801,1.1,reset,2.2930577061799804,0.017500370313028757,True,0.0058898293681168175,-0.81605281397508,2.4647815167445617,0.01749407384856827,True,0.005896557227813752,-0.8160441099225196,2.464772295469545,0.017481885876820424,True,0.0059112694299179305,-0.8160255002815168,2.4647539497578514,16.0,47.0,-1.0,3258,False
