seed,level,held_s,global_branch,global_G,global_L
200068,0.9,4.460625000000001,-1,-0.012976169444230301,0.35356217366667964
200068,0.95,4.7084375000000005,-1,-0.002789416024205682,0.34573462132454774
200068,1.0,4.956250000000001,-1,0.006315685556285366,0.3381077305690507
200068,1.05,5.204062500000001,-1,0.014495752612642132,0.3306716964775077
200068,1.1,5.451875000000001,-1,0.021878792195369368,0.32341794395498236
200069,0.9,4.460625000000001,1,-0.022081788262681368,0.3382017868560176
200069,0.95,4.7084375000000005,1,-0.008796907115359964,0.33057514084648143
200069,1.0,4.956250000000001,1,0.002644771740806462,0.3231503260385786
200069,1.05,5.204062500000001,1,0.010962899842572593,0.31591708285184855
200069,1.1,5.451875000000001,1,0.018452590785848155,0.30886645543655944
200070,0.9,4.460625000000001,1,-0.01115145398713624,0.3619290274343699
200070,0.95,4.7084375000000005,1,0.0009475225037789414,0.3535769684995262
200070,1.0,4.956250000000001,1,0.011290227686218124,0.345440200412167
200070,1.05,5.204062500000001,1,0.018978284216691677,0.33750873243696655
200070,1.1,5.451875000000001,1,0.02592406946067749,0.32977379260448736
200071,0.9,4.460625000000001,1,-0.046918895417600304,0.34484031640337287
200071,0.95,4.7084375000000005,1,-0.03562023129660696,0.3372744241318079
200071,1.0,4.956250000000001,1,-0.02552358633804719,0.3299044836703733
200071,1.05,5.204062500000001,1,-0.01645491626069351,0.3227206497071141
200071,1.1,5.451875000000001,1,-0.008271962552275358,0.3157143268425609
200072,0.9,4.460625000000001,-1,-0.03423559465667969,0.344520711873936
200072,0.95,4.7084375000000005,-1,-0.02065509760975548,0.33656717318202195
200072,1.0,4.956250000000001,-1,-0.008497642883936951,0.3288242368420139
200072,1.05,5.204062500000001,-1,0.002442770138824102,0.3212815169048111
200072,1.1,5.451875000000001,-1,0.010256058260036838,0.3139299315793765
200073,0.9,4.460625000000001,-1,-0.04363067308721913,0.3543272212391723
200073,0.95,4.7084375000000005,-1,-0.032785932885994296,0.34639076664509216
200073,1.0,4.956250000000001,-1,-0.02308069373631305,0.3386576421160871
200073,1.05,5.204062500000001,-1,-0.014350750357224662,0.3311180999058838
200073,1.1,5.451875000000001,-1,-0.006461787890478465,0.32376360544217436
200074,0.9,4.460625000000001,1,-0.018190728011844737,0.35436651482640313
200074,0.95,4.7084375000000005,1,-0.008307897999803249,0.34632068942447874
200074,1.0,4.956250000000001,1,0.0005198097153131798,0.33848378402363166
200074,1.05,5.204062500000001,1,0.008444897979318355,0.3308457549860324
200074,1.1,5.451875000000001,1,0.015592085236352027,0.32339780151725533
200075,0.9,4.460625000000001,1,-0.023928896325679183,0.3601559861155137
200075,0.95,4.7084375000000005,1,-0.014128359939787671,0.3520220866222435
200075,1.0,4.956250000000001,1,-0.005369384149605416,0.34409644365378356
200075,1.05,5.204062500000001,1,0.0024985623891256026,0.33636920199853193
200075,1.1,5.451875000000001,1,0.00959862029562819,0.3288317223491777
200076,0.9,4.460625000000001,-1,-0.031046539032543397,0.3624417539125658
200076,0.95,4.7084375000000005,-1,-0.020756990091186367,0.354377819935028
200076,1.0,4.956250000000001,-1,-0.011547439237534984,0.34652015858918916
