activation,width,depth,seed,layer,final_layer,distortion,native_min_distance,reportable_native,rand_n,rand_n_reportable,rand_frac_zero_all,rand_frac_zero_reportable,rand_any_nonzero_reportable,rand_distinct_all,rand_distinct_reportable,rand_min_proj_dist,rand_median_proj_dist,pca_n,pca_n_reportable,pca_frac_zero_all,pca_frac_zero_reportable,pca_any_nonzero_reportable,pca_distinct_all,pca_distinct_reportable,pca_min_proj_dist,pca_median_proj_dist
tanh,8,5,2,5,True,0.9959949994045965,4.911546472307673,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.9602457558410689,2.8099831348235766,20,10,0.65,1.0,False,"(-2, -1, 0, 1)","(0,)",6.277045912519667e-05,2.452784601592621
tanh,10,5,2,1,False,0.35520195216310735,0.8140645066831176,True,48,43,0.1875,0.16279069767441862,True,"(-1, 0, 1, 2)","(-1, 0, 1, 2)",0.004478941464884169,0.10667422587293854,20,16,0.8,0.875,True,"(-1, 0, 1)","(-1, 0, 1)",0.0056495907277051395,0.06130885454860545
tanh,10,5,2,2,False,0.5624444072095619,0.514509710839158,True,48,42,0.3333333333333333,0.38095238095238093,True,"(-1, 0, 1)","(-1, 0, 1)",0.00987305858259538,0.056853262581178794,20,12,0.55,0.5833333333333334,True,"(-1, 0, 1)","(-1, 0, 1)",0.0035933681833454794,0.03158002020738461
tanh,10,5,2,3,False,0.7110003052533211,0.6672995596316745,True,48,44,0.9583333333333334,1.0,False,"(0, 1)","(0,)",0.003391307627532733,0.1848131292509377,20,16,0.9,1.0,False,"(-3, 0, 1)","(0,)",0.00351562421160495,0.17186795947856598
tanh,10,5,2,4,False,0.8268573744839308,1.9120353975062674,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.1418106229623938,0.9425394507126584,20,10,0.85,1.0,False,"(-1, 0, 1)","(0,)",0.000644603711847369,0.9578441194395305
tanh,10,5,2,5,True,0.9794775339020712,5.363658429511392,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.3330555479850514,2.9285286953389833,20,10,0.8,1.0,False,"(0, 1, 2)","(0,)",4.412066228499329e-05,2.681073387134155
tanh,12,5,2,1,False,0.1799279093611353,0.571611043119271,True,48,41,0.3541666666666667,0.34146341463414637,True,"(-2, -1, 0, 1)","(-1, 0, 1)",0.004599609798484812,0.07139641238385988,20,11,0.45,0.5454545454545454,True,"(-1, 0, 1)","(-1, 0, 1)",0.0018676900144008678,0.02256020972209632
tanh,12,5,2,2,False,0.419645571322621,0.3774574299643334,True,48,35,0.5833333333333334,0.6857142857142857,True,"(-1, 0, 1)","(-1, 0, 1)",0.0028859206206560653,0.04422612711150451,20,14,0.6,0.7142857142857143,True,"(-1, 0, 1)","(-1, 0, 1)",0.00332396044740391,0.045971895121753516
tanh,12,5,2,3,False,0.5986408750282998,0.6226295328622699,True,48,39,0.8958333333333334,0.9487179487179487,True,"(-1, 0, 1)","(0, 1)",0.005263390983047551,0.1780560496455252,20,15,0.7,0.8666666666666667,True,"(-1, 0, 1, 2)","(-1, 0)",0.001248228897608651,0.06305546230049112
tanh,12,5,2,4,False,0.8942999989828108,1.7887474677180446,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.10773371592956976,0.893097378591649,20,13,0.85,0.9230769230769231,True,"(-1, 0, 1)","(-1, 0)",0.005210128135676832,0.9092577866629175
tanh,12,5,2,5,True,0.9909510309488885,5.825586049235161,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.6954693609219169,2.4361829674653004,20,10,0.7,1.0,False,"(-1, 0, 1, 2)","(0,)",6.182302767168383e-05,2.9123200835506045
tanh,15,5,2,1,False,0.40528347444306445,0.6923676433941457,True,48,42,0.16666666666666666,0.11904761904761904,True,"(-1, 0, 1, 2)","(-1, 0, 1)",0.00434137600407623,0.07562241319643132,20,10,0.7,0.7,True,"(-1, 0, 1)","(-1, 0, 1)",0.005645139320536316,0.0210068109819001
tanh,15,5,2,2,False,0.5761636903075172,0.5239813450519926,True,48,35,0.5833333333333334,0.5714285714285714,True,"(-1, 0, 1)","(-1, 0, 1)",0.0020788982906693805,0.04200015221692943,20,16,0.85,0.875,True,"(0, 1)","(0, 1)",0.0035815867355512127,0.12827984522172675
tanh,15,5,2,3,False,0.7427672465327664,0.6929484028104367,True,48,38,0.7708333333333334,0.868421052631579,True,"(-1, 0, 1)","(-1, 0, 1)",0.0036861959156434293,0.08307886598596625,20,16,0.95,0.9375,True,"(0, 2)","(0, 2)",0.0035432546383554328,0.0834187043472415
tanh,15,5,2,4,False,0.8538099804233,1.918058609130694,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.08142989395402608,0.7808896555268783,20,12,0.7,1.0,False,"(-2, -1, 0, 1, 2)","(0,)",0.0009912095038138147,0.9754821127731175
tanh,15,5,2,5,True,0.9822284777738791,6.479677280816897,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.3007529133902627,2.724808973167348,20,10,0.7,1.0,False,"(-2, -1, 0, 1)","(0,)",0.0001784973540878861,3.239333756631052
tanh,4,8,0,1,False,0.9998788703845917,0.005787598070751777,False,48,0,0.1875,,False,"(-4, -3, -2, -1, 0, 1, 2, 3, 6, 13)",(),0.000808354023113025,0.00516607053476139,4,0,0.0,,False,"(-2, -1, 1, 3)",(),0.00068047414088204,0.003982369134349564
tanh,4,8,0,2,False,0.9998897926505952,0.0069893147725428,False,48,0,0.20833333333333334,,False,"(-2, -1, 0, 1, 2, 3, 4, 5, 7, 11)",(),0.001259394685651364,0.006074089312531162,4,0,0.25,,False,"(-2, -1, 0, 2)",(),0.0020533768512981743,0.004654592728025174
tanh,4,8,0,3,False,0.9998475160240285,0.00367336528398336,False,48,0,0.10416666666666667,,False,"(-87, -16, -10, -5, -4, -3, -2, -1, 0, 1, 2, 3, 6)",(),0.0015960202027012283,0.0030949661347645496,4,0,0.0,,False,"(-2, 1, 4)",(),0.0012494714747500217,0.0031656676897629755
tanh,4,8,0,4,False,0.999763131669198,0.0020609660224095608,False,48,0,0.125,,False,"(-3, -2, -1, 0, 1, 2, 3, 8)",(),0.00039633984310834394,0.0016853397437548723,4,0,0.5,,False,"(-2, 0, 2)",(),0.00014183207201475456,0.0014634141434380801
tanh,4,8,0,5,False,0.9999597121212626,0.0010508144960493212,False,48,0,0.9375,,False,"(-1, 0, 1)",(),0.00014778163189081177,0.0008576845448286515,4,0,0.75,,False,"(-4, 0)",(),0.0003942543710970578,0.0008661207318353757
tanh,4,8,0,6,False,0.9999930170532113,0.0006359494379364827,False,48,0,0.8125,,False,"(-3, -1, 0, 1)",(),0.00015756009248165276,0.0005465893444066459,4,0,0.75,,False,"(-2, 0)",(),0.00018827726421147983,0.0005520350507146827
tanh,4,8,0,7,False,0.9999995587722486,0.0005517981557416188,False,48,0,0.625,,False,"(-3, -1, 0, 1, 2)",(),0.00020019829031634622,0.0004564299114598859,4,0,0.5,,False,"(0, 1, 3)",(),4.739776878118885e-05,0.0004242495819614721
tanh,4,8,0,8,True,0.999999953798802,0.0004697577262972715,False,48,0,0.9791666666666666,,False,"(0, 1)",(),0.00012628586192718833,0.00044162483192507326,4,0,0.75,,False,"(0, 1)",(),8.488345871757974e-05,0.0004155182873236317
tanh,5,8,0,1,False,0.5901352286694548,0.1966365315966461,True,48,43,0.2708333333333333,0.2558139534883721,True,"(-1, 0, 1)","(-1, 0, 1)",0.00677184842509513,0.08122527546852207,10,4,0.8,0.75,True,"(0, 1)","(0, 1)",0.001996272504072802,0.0161208321668733
tanh,5,8,0,2,False,0.813883205629713,0.10913197262389807,True,48,39,0.7291666666666666,0.8205128205128205,True,"(-1, 0, 1)","(-1, 0, 1)",0.0030193888447928936,0.04624847313532747,10,5,0.7,0.8,True,"(-1, 0, 1)","(0, 1)",0.000641393128150283,0.022683290713215898
tanh,5,8,0,3,False,0.7397292684761945,0.17861929290151174,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.021184382724806175,0.12965988958332786,10,6,0.8,0.8333333333333334,True,"(-1, 0)","(-1, 0)",0.00073758691309201,0.0500175482661613
tanh,5,8,0,4,False,0.899830801123534,0.36928371556238937,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.03291612346874888,0.29444145106295894,10,8,1.0,1.0,False,"(0,)","(0,)",0.0010922321692109066,0.36504705711855817
tanh,5,8,0,5,False,0.9715099943753022,0.6525616159665805,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.07628182073477234,0.4895662503180429,10,6,0.8,1.0,False,"(0, 1)","(0,)",0.0016058808145834789,0.651700079459795
tanh,5,8,0,6,False,0.9963613059065047,1.3983475396998821,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.36005669180863803,1.114341787536661,10,6,0.7,1.0,False,"(-1, 0)","(0,)",0.0008501084671902593,1.3977086311805424
tanh,5,8,0,7,False,0.9994528240165391,2.8167545637480527,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.5081450532563166,2.377318144973951,10,6,0.9,1.0,False,"(0, 1)","(0,)",0.00016704403041112054,2.80703317350012
tanh,5,8,0,8,True,0.9999435042246976,3.8733540476298987,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.991082203603095,2.9280476760379246,10,6,0.9,1.0,False,"(0, 1)","(0,)",1.114375150938646e-05,3.8724959300958997
tanh,6,8,0,1,False,0.40182313570752076,0.29610161838570326,True,48,42,0.20833333333333334,0.21428571428571427,True,"(-1, 0, 1)","(-1, 0, 1)",0.003503720606926059,0.09174727927752482,20,11,0.65,0.7272727272727273,True,"(-5, -1, 0, 1)","(-1, 0, 1)",0.0020874632914780885,0.031061859575292644
tanh,6,8,0,2,False,0.758624171091476,0.12343173693884246,True,48,31,0.6666666666666666,0.6129032258064516,True,"(-1, 0, 1)","(-1, 0, 1)",0.003654015231099193,0.03176654941541873,20,7,0.65,0.8571428571428571,True,"(-1, 0, 1, 3)","(0, 1)",0.0011469076983107117,0.0060817813617941585
tanh,6,8,0,3,False,0.8069577816270084,0.15616162602635097,True,48,38,0.8958333333333334,0.9736842105263158,True,"(-1, 0, 1)","(0, 1)",0.003874040512519221,0.06124199051868358,20,8,0.75,1.0,False,"(-2, -1, 0, 1)","(0,)",0.0005277284913468232,0.009355609306982513
tanh,6,8,0,4,False,0.9356944927807305,0.1943873088910994,True,48,47,1.0,1.0,False,"(0,)","(0,)",0.0166463912930195,0.13143983626251954,20,12,0.85,1.0,False,"(-1, 0, 1)","(0,)",0.0006414685844687081,0.10259617354483597
tanh,6,8,0,5,False,0.9824533491545493,0.37928183781188757,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.1271233930493022,0.2786602493554381,20,10,0.65,1.0,False,"(-1, 0, 1, 2)","(0,)",0.0002621437720359314,0.19445842242753014
tanh,6,8,0,6,False,0.9987718633106554,0.8598873619970169,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.1383709368322564,0.5937791257624032,20,10,0.8,1.0,False,"(-1, 0, 2)","(0,)",5.033521876098141e-05,0.42922114989355326
tanh,6,8,0,7,False,0.999634251673272,2.0894095465532123,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.7394717774006476,1.5906236370013,20,10,0.75,1.0,False,"(-2, 0, 1)","(0,)",8.51179586012889e-06,1.043018518759142
tanh,6,8,0,8,True,0.9999587842964122,4.286179510707882,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.7134551339444509,3.063542610672763,20,10,0.85,1.0,False,"(-1, 0, 1)","(0,)",2.1337921235183106e-06,2.1430367350062767
tanh,7,8,0,1,False,0.3576047290690676,0.5051926873180923,True,48,39,0.2708333333333333,0.1794871794871795,True,"(-1, 0, 1)","(-1, 0, 1)",0.0037909210242257703,0.0931456573436103,20,16,0.75,0.875,True,"(-2, -1, 0, 1)","(-1, 0)",0.004676817800918235,0.04568457128812125
tanh,7,8,0,2,False,0.6741049336783769,0.31259936081915507,True,48,42,0.875,0.8809523809523809,True,"(-2, 0, 1)","(0, 1)",0.005759067596023217,0.07048731016519079,20,8,0.8,0.875,True,"(-2, -1, 0, 1)","(-1, 0)",0.0021069170661593057,0.011201412150982751
tanh,7,8,0,3,False,0.801956555254146,0.18809541196250304,True,48,47,1.0,1.0,False,"(0,)","(0,)",0.0015242226853377611,0.0968716212039721,20,10,0.85,1.0,False,"(-1, 0, 2)","(0,)",0.0006753173602670933,0.057887226611250266
tanh,7,8,0,4,False,0.9436063118784812,0.34618411514068403,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.07122984244864845,0.2076611223852971,20,10,0.75,1.0,False,"(-2, 0, 1, 2)","(0,)",0.00020115053311504068,0.1664993664556173
tanh,7,8,0,5,False,0.9861490762670563,0.6350608140338094,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.138944296615561,0.39206712760701634,20,10,0.65,1.0,False,"(-2, -1, 0, 1, 2)","(0,)",0.00012562364169087706,0.3204172931704049
tanh,7,8,0,6,False,0.9976297140819737,1.4189903441383356,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.14916468282507153,0.8810415376654384,20,10,0.7,1.0,False,"(-1, 0, 1)","(0,)",2.7994321748926408e-05,0.7049396358643214
tanh,7,8,0,7,False,0.9997282455432294,3.1902664174480155,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.8744157968843633,1.9004064680427515,20,10,0.8,1.0,False,"(-1, 0, 1, 3, 20)","(0,)",3.655760757276106e-05,1.5918493192154677
tanh,7,8,0,8,True,0.9999578464113316,4.981795137753252,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.8785289193955127,3.2590854998315324,20,10,0.8,1.0,False,"(-1, 0, 1, 2, 4)","(0,)",2.363729428072971e-06,2.490937030242438
tanh,8,8,0,1,False,0.4928988382425699,0.5168747345814878,True,48,37,0.2708333333333333,0.24324324324324326,True,"(-2, -1, 0, 1)","(-1, 0, 1)",0.008065719525008709,0.09229439042287751,20,9,0.6,0.7777777777777778,True,"(-1, 0, 1)","(-1, 0)",0.0018761904458277597,0.017641717502998644
tanh,8,8,0,2,False,0.7245920212688269,0.5031761251048237,True,48,37,0.625,0.7027027027027027,True,"(-1, 0, 1)","(-1, 0, 1)",0.004086921488280188,0.045629929259283414,20,14,0.5,0.5,True,"(-2, -1, 0, 1, 2)","(-2, -1, 0, 1)",0.0028976438538914047,0.03846413767034851
tanh,8,8,0,3,False,0.7736607517727779,0.45048460788163147,True,48,45,0.9583333333333334,0.9555555555555556,True,"(-1, 0)","(-1, 0)",0.004676327528828622,0.1643269981751075,20,12,0.7,0.9166666666666666,True,"(-1, 0)","(-1, 0)",0.0014420026562557901,0.06250468515554941
tanh,8,8,0,4,False,0.9749051459070498,0.9025515284312058,True,48,47,1.0,1.0,False,"(0,)","(0,)",0.016137459283953763,0.4886562156568143,20,10,0.65,1.0,False,"(-1, 0, 1)","(0,)",0.0005626220820285702,0.4536470990723184
tanh,8,8,0,5,False,0.9942157395963584,1.7056678834717967,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.14071734222961263,1.111395808244812,20,10,0.6,1.0,False,"(-1, 0, 1, 2)","(0,)",0.0003089409723098098,0.8512360177152508
tanh,8,8,0,6,False,0.9988014395755379,3.2291832393900264,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.6061711234233845,1.7967685689602946,20,10,0.8,1.0,False,"(-1, 0, 1, 2)","(0,)",5.57249971050699e-05,1.59778588623088
tanh,8,8,0,7,False,0.9997991031030946,4.521195472554353,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.5355834231990033,2.552880970215211,20,10,0.8,1.0,False,"(-1, 0, 1)","(0,)",9.176310859722163e-06,2.25641753290085
tanh,8,8,0,8,True,0.9999637412954361,5.511952825048711,True,48,48,1.0,1.0,False,"(0,)","(0,)",1.4949528082716408,3.1211450109843657,20,10,0.9,1.0,False,"(-1, 0, 1)","(0,)",1.8686994733987705e-07,2.7559416851605585
tanh,10,8,0,1,False,0.5125423672344268,0.6307533211182542,True,48,44,0.25,0.22727272727272727,True,"(-1, 0, 1)","(-1, 0, 1)",0.005027582311636477,0.11917996776922325,20,15,0.6,0.6666666666666666,True,"(-1, 0, 1, 2)","(-1, 0, 1)",0.00472626675804164,0.050514029287909684
tanh,10,8,0,2,False,0.7339733172666617,0.4458845243048136,True,48,35,0.4583333333333333,0.4857142857142857,True,"(-2, -1, 0, 1)","(-1, 0, 1)",0.004303963902004421,0.050404434305146587,20,10,0.55,0.6,True,"(-1, 0, 1)","(-1, 0, 1)",0.0015747596033442298,0.017480812880860248
tanh,10,8,0,3,False,0.9269492779599655,0.38324866997167517,True,48,43,0.9375,0.9767441860465116,True,"(-1, 0)","(-1, 0)",0.004207608008087012,0.13305105649290874,20,13,0.6,0.8461538461538461,True,"(-1, 0, 1, 2, 7)","(-1, 0, 1)",0.002301715089506531,0.0535934888982963
tanh,10,8,0,4,False,0.9399424031614328,0.544822325784759,True,48,48,0.9791666666666666,0.9791666666666666,True,"(-1, 0)","(-1, 0)",0.022898250865904357,0.220073639057671,20,10,0.65,0.9,True,"(-3, -1, 0, 1)","(-1, 0)",0.0011905044431574482,0.020424670881672567
tanh,10,8,0,5,False,0.9384873871608191,1.00558120379326,True,48,47,1.0,1.0,False,"(0,)","(0,)",0.01739244663206711,0.5603462700055593,20,11,0.7,1.0,False,"(-1, 0, 1, 2)","(0,)",0.00031423763958575055,0.5289678411720533
tanh,10,8,0,6,False,0.983006766180468,1.8422774047690818,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.22771774026013236,1.011955009866159,20,11,0.85,1.0,False,"(-1, 0, 1)","(0,)",0.0007622132287834687,0.9276283745149363
tanh,10,8,0,7,False,0.9975621362832875,3.3915898601442063,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.7006524482208788,1.9734765090618676,20,10,0.85,1.0,False,"(-1, 0, 1)","(0,)",7.252684529061496e-05,1.6913876159362047
tanh,10,8,0,8,True,0.9995910330513661,5.958530978764911,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.9573910365621795,3.1359497718623413,20,10,0.75,1.0,False,"(-2, -1, 0, 1)","(0,)",7.4643648638636206e-06,2.979237450061199
tanh,12,8,0,1,False,0.42745645554215,0.7625510143247003,True,48,39,0.20833333333333334,0.1794871794871795,True,"(-1, 0, 1)","(-1, 0, 1)",0.005382445755102457,0.07656081113528473,20,12,0.6,0.5833333333333334,True,"(-1, 0, 1)","(-1, 0, 1)",0.00864443671083353,0.022989041419048426
tanh,12,8,0,2,False,0.38404251175253107,0.46999625316082166,True,48,37,0.5416666666666666,0.5675675675675675,True,"(-1, 0, 1)","(-1, 0, 1)",0.001141403927910893,0.049640813067541215,20,18,0.75,0.7777777777777778,True,"(-2, -1, 0, 1)","(-2, -1, 0, 1)",0.0045744107858256885,0.15197877599161436
tanh,12,8,0,3,False,0.7648800764128701,0.29411697353316096,True,48,45,0.875,0.9111111111111111,True,"(-1, 0, 1)","(-1, 0, 1)",0.0019550054374700893,0.0850121389521257,20,12,0.65,0.8333333333333334,True,"(-2, -1, 0, 1)","(-1, 0, 1)",0.0007377778901478929,0.0356582125843022
tanh,12,8,0,4,False,0.8439296919712299,0.37270368492451483,True,48,45,1.0,1.0,False,"(0,)","(0,)",0.002380249391310197,0.1474583864029473,20,10,0.85,1.0,False,"(-2, -1, 0, 1)","(0,)",0.0009774983622443105,0.030530893607905132
tanh,12,8,0,5,False,0.8852305902733255,0.7751668580949703,True,48,47,1.0,1.0,False,"(0,)","(0,)",0.014537881391961245,0.28855944595287936,20,11,0.75,1.0,False,"(-2, -1, 0, 1)","(0,)",0.0006031842057870966,0.3215884730070256
tanh,12,8,0,6,False,0.959948443595168,1.5618794658299309,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.1051826164603927,0.7063706187909802,20,11,0.75,1.0,False,"(-2, -1, 0, 1, 8)","(0,)",8.808781432593397e-05,0.7812416672076722
tanh,12,8,0,7,False,0.9929800340851906,3.5326877076457763,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.15051629758998605,1.5717004749321442,20,10,0.85,1.0,False,"(-1, 0, 1)","(0,)",0.00045234472921023807,1.7614362803945132
tanh,12,8,0,8,True,0.9987884340971582,6.292999357883158,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.9399294169840642,3.0550709999711154,20,10,0.95,1.0,False,"(-5, 0)","(0,)",4.239702644545896e-05,3.14630983146565
tanh,15,8,0,1,False,0.3694517323735811,0.7330849118067405,True,48,40,0.22916666666666666,0.125,True,"(-1, 0, 1)","(-1, 0, 1)",0.002392874861194091,0.08715480619463793,20,16,0.6,0.5,True,"(-1, 0, 1)","(-1, 0, 1)",0.011992254951249733,0.04148638726073154
tanh,15,8,0,2,False,0.5413558740184444,0.49196734699374933,True,48,40,0.5416666666666666,0.5,True,"(-1, 0, 1)","(-1, 0, 1)",0.004873894913468407,0.06948137133755661,20,17,0.75,0.7647058823529411,True,"(-1, 0, 1)","(-1, 0, 1)",0.0037954624869322826,0.05624390266132746
tanh,15,8,0,3,False,0.7776971219457458,0.3681370172851499,True,48,42,0.8958333333333334,0.9285714285714286,True,"(-1, 0, 1)","(-1, 0, 1)",0.010977985470953798,0.0746708542152012,20,14,0.7,0.7857142857142857,True,"(-2, -1, 0, 1, 2)","(-1, 0, 1)",0.006494248411549428,0.04463475695839894
tanh,15,8,0,4,False,0.8317935086313905,0.7765275905873418,True,48,47,1.0,1.0,False,"(0,)","(0,)",0.012425599318454566,0.2417808258843705,20,18,0.9,1.0,False,"(-1, 0, 1)","(0,)",0.01071728522087585,0.4128510721265919
tanh,15,8,0,5,False,0.8559101843987301,1.3972049980787056,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.03765367278583851,0.634232382049492,20,15,0.8,1.0,False,"(-2, -1, 0, 1)","(0,)",0.0008575467402903089,0.8000420097243957
tanh,15,8,0,6,False,0.9444157691162068,2.6034939910885386,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.03396878920326434,1.0826057639305775,20,10,0.9,1.0,False,"(-1, 0, 1)","(0,)",0.0004621029840359037,1.304933209702509
tanh,15,8,0,7,False,0.9892538744945929,4.816612779189834,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.4201185845156879,1.950607108811749,20,10,0.85,1.0,False,"(0, 1)","(0,)",0.0005132663009908886,2.4010285187192437
tanh,15,8,0,8,True,0.9981484517654294,7.152608003249551,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.6674427197355939,3.067099409729021,20,10,0.95,1.0,False,"(-1, 0)","(0,)",2.6784518463199805e-05,3.574869199854658
tanh,4,8,1,1,False,0.9994111281877858,0.0032064821742020626,False,48,0,0.9166666666666666,,False,"(0, 1)",(),0.0014771125072724383,0.0029766478265387786,4,0,0.75,,False,"(-2, 0)",(),0.0008356177565688918,0.0026134702445362694
tanh,4,8,1,2,False,0.9997826956691179,0.0014558157527295335,False,48,0,0.22916666666666666,,False,"(-2, -1, 0, 1, 2, 3)",(),0.0002624117057887073,0.0011787484638347144,4,0,0.25,,False,"(-1, 0)",(),0.0010164580110894354,0.0012738047615976184
tanh,4,8,1,3,False,0.9999712514935144,0.00034202233347941686,False,48,0,0.25,,False,"(-8, -4, -2, -1, 0, 1)",(),9.234842661600972e-05,0.000276620447216642,4,0,0.25,,False,"(-1, 0, 1)",(),0.00012459571955037994,0.00023780089543660318
tanh,4,8,1,4,False,0.9999981000979741,0.00027842156517333874,False,48,0,0.875,,False,"(-1, 0, 1)",(),3.824628389628803e-05,0.00024453628411709916,4,0,0.75,,False,"(0, 1)",(),4.477692955002488e-05,0.00017992104234904995
tanh,4,8,1,5,False,0.9999998132488904,0.00037466570640388254,False,48,0,1.0,,False,"(0,)",(),5.2437754651840014e-05,0.00032004056454805257,4,0,1.0,,False,"(0,)",(),6.408371765135948e-05,0.0003284996321043229
tanh,4,8,1,6,False,0.9999999505903743,0.0005667002321614674,False,48,0,0.9791666666666666,,False,"(0, 1)",(),7.850077866730123e-05,0.00045259753853414784,4,0,0.75,,False,"(-1, 0)",(),2.1300916097029777e-05,0.0003126451311583404
tanh,4,8,1,7,False,0.9999999841249965,0.0003922412605886599,False,48,0,0.9791666666666666,,False,"(-2, 0)",(),5.504903713327612e-05,0.00035571540528147845,4,0,1.0,,False,"(0,)",(),0.00014511560074777398,0.0002972111101271969
tanh,4,8,1,8,True,0.9999999958577979,0.0005405913627007096,False,48,0,0.3125,,False,"(-6, -3, -2, -1, 0, 1, 2, 3, 16)",(),0.0001237369689572895,0.0004272399594361325,4,0,0.5,,False,"(-4, 0, 2)",(),1.998033743890256e-05,0.00044750277327698846
tanh,5,8,1,1,False,0.14401524243562083,0.23461145624891996,True,48,38,0.3333333333333333,0.2894736842105263,True,"(-1, 0, 1)","(-1, 0, 1)",0.003387662048487578,0.053720238058944464,10,7,0.8,0.8571428571428571,True,"(-1, 0)","(-1, 0)",0.0070313514512494926,0.070939746473965
tanh,5,8,1,2,False,0.9043967782542834,0.13458432593434103,True,48,39,0.7916666666666666,0.8461538461538461,True,"(-1, 0, 1, 2)","(-1, 0, 1)",0.006261405216048304,0.06098613643844872,10,9,0.6,0.5555555555555556,True,"(-1, 0, 1)","(-1, 0, 1)",0.013847309797068408,0.03975041930408761
tanh,5,8,1,3,False,0.8979996462504825,0.16680160160623647,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.02096976748795462,0.1290799566020714,10,3,0.4,1.0,False,"(-1, 0, 1)","(0,)",0.0010053117067238084,0.007232995862249845
tanh,5,8,1,4,False,0.9603418004566864,0.35654605694556807,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.09981865871976597,0.27892013574248986,10,6,0.9,1.0,False,"(0, 1)","(0,)",0.00011020560880382802,0.3563824879884467
tanh,5,8,1,5,False,0.9906363914752608,0.7073686843312983,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.24288455119537666,0.5891278187540558,10,6,0.8,1.0,False,"(-2, -1, 0)","(0,)",0.0002167863290324226,0.7059327537156611
tanh,5,8,1,6,False,0.998144915345752,1.4431495938409211,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.15085272816207423,1.118794085420199,10,6,0.9,1.0,False,"(0, 2)","(0,)",0.0001698683705512895,1.4365646511206052
tanh,5,8,1,7,False,0.9996839830855572,2.6733105188687585,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.934905835875727,2.2412802181112523,10,6,0.9,1.0,False,"(-1, 0)","(0,)",3.0157976981028405e-05,2.668189463483908
tanh,5,8,1,8,True,0.9999506424713623,4.2006792619899995,True,48,48,1.0,1.0,False,"(0,)","(0,)",1.0846645025643682,3.0354259374319117,10,6,0.7,1.0,False,"(-1, 0, 1)","(0,)",9.821429853982305e-06,4.200594030063615
tanh,6,8,1,1,False,0.44994414034636393,0.576664010600373,True,48,39,0.4166666666666667,0.38461538461538464,True,"(-1, 0, 1)","(-1, 0, 1)",0.002969070715993712,0.09473377048363305,20,16,0.55,0.5625,True,"(-1, 0, 1)","(-1, 0, 1)",0.004611022004754035,0.04099457944497939
tanh,6,8,1,2,False,0.44893753320222896,0.47316934369117625,True,48,46,0.7291666666666666,0.7391304347826086,True,"(-1, 0, 1)","(-1, 0, 1)",0.012059841991108752,0.16039720756052633,20,15,0.65,0.7333333333333333,True,"(0, 1)","(0, 1)",0.003345519317445957,0.04431726375507234
tanh,6,8,1,3,False,0.9217171548776165,0.5282741598137317,True,48,47,0.9791666666666666,0.9787234042553191,True,"(-1, 0)","(-1, 0)",0.013389986434245368,0.24465660119015642,20,13,0.8,1.0,False,"(-2, -1, 0, 1)","(0,)",0.0019505679987338676,0.02762071896991481
tanh,6,8,1,4,False,0.9778892249916532,0.924436193012386,True,48,47,1.0,1.0,False,"(0,)","(0,)",0.01757226563525687,0.5882767293627317,20,11,0.65,0.9090909090909091,True,"(-1, 0, 1)","(0, 1)",0.0032757996898130845,0.2477223298433882
