a,w2,solved,budget,opt,src,gstar,R
1.45,5.293097019195557,True,2000,adam,refine,0.1512839606725933,0.4003803406441007
1.45,0.4900080263614654,False,2000,adam,refine,0.1512839606725933,0.0370651774946615
1.45,5.196598052978516,True,2000,adam,refine,0.1512839606725933,0.39308096773903833
1.45,0.5456666946411133,False,2000,adam,refine,0.1512839606725933,0.041275309386215084
1.45,0.4702359139919281,False,2000,adam,refine,0.1512839606725933,0.03556957575959791
1.45,3.378816843032837,False,2000,adam,refine,0.1512839606725933,0.2555803972006378
1.45,0.3382691442966461,False,2000,adam,refine,0.1512839606725933,0.025587347961262802
1.45,0.8397777676582336,False,2000,adam,refine,0.1512839606725933,0.06352245338806321
1.45,4.49418830871582,False,2000,adam,refine,0.1512839606725933,0.3399493036754964
1.45,4.9232072830200195,True,2000,adam,refine,0.1512839606725933,0.3724011484937128
1.45,3.5207390785217285,False,2000,adam,refine,0.1512839606725933,0.2663156761467718
1.45,0.9577722549438475,False,2000,adam,refine,0.1512839606725933,0.07244779007511302
1.45,2.896698474884033,False,2000,adam,refine,0.1512839606725933,0.21911200907735856
1.45,3.6095833778381343,False,2000,adam,refine,0.1512839606725933,0.2730360348886554
1.45,3.7064883708953857,False,2000,adam,refine,0.1512839606725933,0.280366120467981
1.45,1.932872414588928,False,2000,adam,refine,0.1512839606725933,0.14620629717690592
1.45,0.3812998831272125,False,2000,adam,refine,0.1512839606725933,0.028842278261740822
1.45,3.5363757610321045,False,2000,adam,refine,0.1512839606725933,0.26749846577774655
1.45,3.88690733909607,False,2000,adam,refine,0.1512839606725933,0.29401336851291204
1.45,0.3464124798774719,False,2000,adam,refine,0.1512839606725933,0.026203325991139493
1.45,4.410348415374756,False,2000,adam,refine,0.1512839606725933,0.33360748811199437
1.45,5.448766708374023,False,2000,adam,refine,0.1512839606725933,0.41215550421189573
1.45,4.1184401512146,False,2000,adam,refine,0.1512839606725933,0.31152696893438936
1.45,4.489541053771973,False,2000,adam,refine,0.1512839606725933,0.3395977761084161
1.45,4.118671894073486,False,2000,adam,refine,0.1512839606725933,0.31154449842316434
1.45,2.9814000129699707,False,2000,adam,refine,0.1512839606725933,0.2255190011557091
1.45,5.2280778884887695,False,2000,adam,refine,0.1512839606725933,0.39546216483769486
1.45,0.2973255813121795,False,2000,adam,refine,0.1512839606725933,0.022490295775093854
1.45,5.949618339538574,False,2000,adam,refine,0.1512839606725933,0.4500409134478468
1.45,5.357658386230469,True,2000,adam,refine,0.1512839606725933,0.40526389029984
1.45,4.809225559234619,True,2000,adam,refine,0.1512839606725933,0.36377934518444033
1.45,3.3160903453826904,False,2000,adam,refine,0.1512839606725933,0.25083564069882064
1.45,5.048202991485596,True,2000,adam,refine,0.1512839606725933,0.38185607141558736
1.45,3.1285150051116943,False,2000,adam,refine,0.1512839606725933,0.2366470704984678
1.45,6.304530143737793,True,2000,adam,refine,0.1512839606725933,0.47688714516220365
1.45,3.092639446258545,False,2000,adam,refine,0.1512839606725933,0.23393337218114424
1.45,0.5490080118179321,False,2000,adam,refine,0.1512839606725933,0.04152805323440134
1.45,3.9477477073669434,False,2000,adam,refine,0.1512839606725933,0.2986154544533105
1.45,0.6364807486534119,False,2000,adam,refine,0.1512839606725933,0.048144664274072754
1.45,3.1030399799346924,False,2000,adam,refine,0.1512839606725933,0.23472008914496237
1.45,0.9983811974525452,False,2000,adam,refine,0.1512839606725933,0.07551953090583373
1.45,4.767692565917969,True,2000,adam,refine,0.1512839606725933,0.36063770732067474
1.45,4.1392107009887695,False,2000,adam,refine,0.1512839606725933,0.3130980944519812
1.45,4.368455410003662,False,2000,adam,refine,0.1512839606725933,0.33043861822348575
1.45,0.9695076942443848,False,2000,adam,refine,0.1512839606725933,0.07333548194392206
1.45,0.1024341508746147,False,2000,adam,refine,0.1512839606725933,0.0077483220262228505
1.45,3.89899468421936,False,2000,adam,refine,0.1512839606725933,0.294927679235046
1.45,0.7294185161590576,False,2000,adam,refine,0.1512839606725933,0.05517466105623412
1.45,1.6214144229888916,False,2000,adam,refine,0.1512839606725933,0.12264699790071353
1.45,0.1585328578948974,False,2000,adam,refine,0.1512839606725933,0.01199173931954274
1.45,4.497101306915283,False,2000,adam,refine,0.1512839606725933,0.34016964862801985
1.45,5.330687999725342,True,2000,adam,refine,0.1512839606725933,0.4032237968541568
1.45,4.416325569152832,False,2000,adam,refine,0.1512839606725933,0.33405961186054267
1.45,5.385296821594238,True,2000,adam,refine,0.1512839606725933,0.40735451628415226
1.45,3.369189977645874,False,2000,adam,refine,0.1512839606725933,0.254852202038337
1.45,0.2175599485635757,False,2000,adam,refine,0.1512839606725933,0.016456665351211704
1.45,0.1861805021762848,False,2000,adam,refine,0.1512839606725933,0.014083061884620371
1.45,5.464943885803223,True,2000,adam,refine,0.1512839606725933,0.413379177948892
1.45,0.6761457920074463,False,2000,adam,refine,0.1512839606725933,0.05114500670349698
1.45,4.4716291427612305,False,2000,adam,refine,0.1512839606725933,0.3382428836879561
1.45,0.8220701813697815,False,2000,adam,refine,0.1512839606725933,0.06218301649422884
1.45,5.719990253448486,True,2000,adam,refine,0.1512839606725933,0.43267139027515894
1.45,3.537966012954712,False,2000,adam,refine,0.1512839606725933,0.2676187555824062
1.45,4.155472278594971,False,2000,adam,refine,0.1512839606725933,0.31432815238550665
1.45,0.3328330814838409,False,2000,adam,refine,0.1512839606725933,0.025176153404869714
1.45,5.32908296585083,True,2000,adam,refine,0.1512839606725933,0.40310238891338196
1.45,4.886653423309326,False,2000,adam,refine,0.1512839606725933,0.3696361421562608
1.45,5.599786281585693,True,2000,adam,refine,0.1512839606725933,0.4235789237991688
1.45,3.580882787704468,False,2000,adam,refine,0.1512839606725933,0.27086506541412453
1.45,0.2590115964412689,False,2000,adam,refine,0.1512839606725933,0.01959215008488327
1.45,0.4840201735496521,False,2000,adam,refine,0.1512839606725933,0.03661224445001368
1.45,3.063009262084961,False,2000,adam,refine,0.1512839606725933,0.23169208637252514
1.45,1.1264467239379885,False,2000,adam,refine,0.1512839606725933,0.08520666094200312
1.45,4.25269079208374,False,2000,adam,refine,0.1512839606725933,0.3216819532711481
1.45,5.1822919845581055,True,2000,adam,refine,0.1512839606725933,0.39199882839289196
1.45,4.942379951477051,False,2000,adam,refine,0.1512839606725933,0.3738514071041339
1.45,0.5679417252540588,False,2000,adam,refine,0.1512839606725933,0.04296023681382992
1.45,4.16309928894043,False,2000,adam,refine,0.1512839606725933,0.31490507455208255
1.45,4.961174964904785,False,2000,adam,refine,0.1512839606725933,0.37527309914025503
1.45,5.475585460662842,True,2000,adam,refine,0.1512839606725933,0.41418412774517055
1.45,5.6699137687683105,True,2000,adam,refine,0.1512839606725933,0.4288835058056702
1.45,4.6700053215026855,False,2000,adam,refine,0.1512839606725933,0.3532484506995069
1.45,0.662482738494873,False,2000,adam,refine,0.1512839606725933,0.050111506278365144
1.45,4.560530662536621,False,2000,adam,refine,0.1512839606725933,0.34496757069867306
1.45,3.843195915222168,False,2000,adam,refine,0.1512839606725933,0.29070694984777085
1.45,5.406936168670654,True,2000,adam,refine,0.1512839606725933,0.4089913593501968
1.45,5.292079925537109,True,2000,adam,refine,0.1512839606725933,0.4003034056655883
1.45,3.4479849338531494,False,2000,adam,refine,0.1512839606725933,0.26081240856636706
1.45,1.0955992937088013,False,2000,adam,refine,0.1512839606725933,0.08287330023118165
1.45,0.2045570611953735,False,2000,adam,refine,0.1512839606725933,0.015473101200591075
1.45,4.643449306488037,True,2000,adam,refine,0.1512839606725933,0.3512397011339584
1.45,1.6871201992034912,False,2000,adam,refine,0.1512839606725933,0.12761711293311936
1.45,3.6112446784973145,False,2000,adam,refine,0.1512839606725933,0.2731616989604498
1.45,0.2182189673185348,False,2000,adam,refine,0.1512839606725933,0.01650651483491557
1.45,4.3005547523498535,False,2000,adam,refine,0.1512839606725933,0.32530247801241474
1.45,4.1461076736450195,False,2000,adam,refine,0.1512839606725933,0.31361979512202526
1.45,5.2946367263793945,True,2000,adam,refine,0.1512839606725933,0.40049680714462427
1.45,3.491086959838867,False,2000,adam,refine,0.1512839606725933,0.2640727311684333
1.45,4.810156345367432,True,2000,adam,refine,0.1512839606725933,0.36384975169079586
1.45,4.626474857330322,False,2000,adam,refine,0.1512839606725933,0.3499557201845511
1.45,5.02263879776001,True,2000,adam,refine,0.1512839606725933,0.3799223451764833
1.45,3.5686371326446533,False,2000,adam,refine,0.1512839606725933,0.26993877981488495
1.45,3.4373703002929688,False,2000,adam,refine,0.1512839606725933,0.2600094966633309
1.45,4.875970363616943,False,2000,adam,refine,0.1512839606725933,0.3688280543650781
1.45,4.5481061935424805,False,2000,adam,refine,0.1512839606725933,0.3440277592593293
1.45,5.429659366607666,True,2000,adam,refine,0.1512839606725933,0.410710187041726
1.45,6.413478851318359,True,2000,adam,refine,0.1512839606725933,0.4851282411586778
1.45,0.2800077497959137,False,2000,adam,refine,0.1512839606725933,0.021180340704073177
1.45,5.35093355178833,False,2000,adam,refine,0.1512839606725933,0.40475521050520286
1.45,4.592092037200928,False,2000,adam,refine,0.1512839606725933,0.347354935580417
1.45,0.6334896087646484,False,2000,adam,refine,0.1512839606725933,0.0479184085294238
1.45,0.7244510650634766,False,2000,adam,refine,0.1512839606725933,0.05479891321814066
1.45,2.2160427570343018,False,2000,adam,refine,0.1512839606725933,0.1676258626519813
1.45,5.274934768676758,True,2000,adam,refine,0.1512839606725933,0.3990065120474949
1.45,5.22554349899292,True,2000,adam,refine,0.1512839606725933,0.39527045859728527
1.45,0.2975957989692688,False,2000,adam,refine,0.1512839606725933,0.022510735573797923
1.45,3.937086343765259,False,2000,adam,refine,0.1512839606725933,0.2978090077973938
1.45,5.107722759246826,True,2000,adam,refine,0.1512839606725933,0.3863582645182033
1.45,0.747078001499176,False,2000,adam,refine,0.1512839606725933,0.05651045949908048
1.45,4.929654598236084,True,2000,adam,refine,0.1512839606725933,0.37288883618450824
1.45,5.269351482391357,True,2000,adam,refine,0.1512839606725933,0.3985841812160827
1.45,4.487849235534668,False,2000,adam,refine,0.1512839606725933,0.3394698036265773
1.45,3.947828769683838,False,2000,adam,refine,0.1512839606725933,0.29862158616749107
1.45,0.3383825123310089,False,2000,adam,refine,0.1512839606725933,0.025595923343888837
1.45,5.002408504486084,False,2000,adam,refine,0.1512839606725933,0.3783920857304595
1.45,1.0484920740127563,False,2000,adam,refine,0.1512839606725933,0.07931001684523581
1.45,0.4791927635669708,False,2000,adam,refine,0.1512839606725933,0.03624708959902846
1.45,4.402297019958496,False,2000,adam,refine,0.1512839606725933,0.3329984646182379
1.45,4.119687557220459,False,2000,adam,refine,0.1512839606725933,0.31162132519495594
1.45,2.1543209552764893,False,2000,adam,refine,0.1512839606725933,0.16295710333709604
1.45,2.6171023845672607,False,2000,adam,refine,0.1512839606725933,0.19796280711151182
1.45,4.60650634765625,True,2000,adam,refine,0.1512839606725933,0.3484452625684398
1.45,4.125833988189697,False,2000,adam,refine,0.1512839606725933,0.31208625340546947
1.45,0.4931255877017975,False,2000,adam,refine,0.1512839606725933,0.037300996008264094
1.45,3.777885198593139,False,2000,adam,refine,0.1512839606725933,0.28576671790476843
1.45,4.668205738067627,False,2000,adam,refine,0.1512839606725933,0.35311232664469866
1.45,4.6910600662231445,False,2000,adam,refine,0.1512839606725933,0.3548410732856376
1.45,5.416296482086182,True,2000,adam,refine,0.1512839606725933,0.4096993919935157
1.45,2.5110573768615723,False,2000,adam,refine,0.1512839606725933,0.18994135272387572
1.45,0.3120613992214203,False,2000,adam,refine,0.1512839606725933,0.023604942223623894
1.45,6.059490203857422,True,2000,adam,refine,0.1512839606725933,0.4583518388481653
1.45,5.846685886383057,True,2000,adam,refine,0.1512839606725933,0.44225489885029035
1.45,5.21879243850708,True,2000,adam,refine,0.1512839606725933,0.3947597950127662
1.45,4.354439735412598,False,2000,adam,refine,0.1512839606725933,0.3293784448416685
1.45,3.718822717666626,False,2000,adam,refine,0.1512839606725933,0.2812991148839122
1.45,3.8768932819366455,False,2000,adam,refine,0.1512839606725933,0.2932558853981723
1.45,0.7443849444389343,False,2000,adam,refine,0.1512839606725933,0.05630675132988515
1.45,0.2136845737695694,False,2000,adam,refine,0.1512839606725933,0.0161635243272477
1.45,0.214891567826271,False,2000,adam,refine,0.1512839606725933,0.01625482374795075
1.45,5.267328262329102,True,2000,adam,refine,0.1512839606725933,0.3984311408439175
1.45,0.0937472283840179,False,2000,adam,refine,0.1512839606725933,0.007091226006006194
1.45,0.3486359715461731,False,2000,adam,refine,0.1512839606725933,0.026371515304221306
1.45,4.309230804443359,False,2000,adam,refine,0.1512839606725933,0.3259587517742684
1.45,4.1390910148620605,False,2000,adam,refine,0.1512839606725933,0.3130890411563381
1.45,4.711454391479492,True,2000,adam,refine,0.1512839606725933,0.35638374043565024
1.45,3.888758897781372,False,2000,adam,refine,0.1512839606725933,0.2941534240785772
1.45,2.195000410079956,False,2000,adam,refine,0.1512839606725933,0.16603417785743113
1.45,3.247173547744751,False,2000,adam,refine,0.1512839606725933,0.2456226376470511
1.45,4.741993427276611,True,2000,adam,refine,0.1512839606725933,0.35869377358090543
1.45,5.755322456359863,True,2000,adam,refine,0.1512839606725933,0.43534398807301933
1.45,2.7320868968963623,False,2000,adam,refine,0.1512839606725933,0.20666046333208837
1.45,1.2032209634780884,False,2000,adam,refine,0.1512839606725933,0.09101401645962948
1.45,6.464077472686768,True,2000,adam,refine,0.1512839606725933,0.48895562108127066
1.45,5.097051620483398,True,2000,adam,refine,0.1512839606725933,0.3855510784496942
1.45,3.2493889331817627,False,2000,adam,refine,0.1512839606725933,0.24579021378871485
1.45,2.593394041061402,False,2000,adam,refine,0.1512839606725933,0.19616946105823546
1.45,0.4126696586608886,False,2000,adam,refine,0.1512839606725933,0.03121515020581319
1.45,0.5154978632926941,False,2000,adam,refine,0.1512839606725933,0.038993279238588904
1.45,4.462838172912598,False,2000,adam,refine,0.1512839606725933,0.3375779173195288
1.45,0.2831063568592071,False,2000,adam,refine,0.1512839606725933,0.021414725478624726
1.45,5.647812366485596,True,2000,adam,refine,0.1512839606725933,0.4272117119687965
1.45,4.241089820861816,False,2000,adam,refine,0.1512839606725933,0.32080443283409743
1.45,2.565523624420166,False,2000,adam,refine,0.1512839606725933,0.1940612875506947
1.45,4.727405071258545,False,2000,adam,refine,0.1512839606725933,0.35759028144184796
1.45,5.4741411209106445,True,2000,adam,refine,0.1512839606725933,0.4140748750260359
1.45,0.3712826073169708,False,2000,adam,refine,0.1512839606725933,0.02808455168187926
1.45,3.216296911239624,False,2000,adam,refine,0.1512839606725933,0.24328706771567932
1.45,2.5073461532592773,False,2000,adam,refine,0.1512839606725933,0.18966062842112733
1.45,4.816780090332031,True,2000,adam,refine,0.1512839606725933,0.3643507848771607
1.45,3.925865411758423,False,2000,adam,refine,0.1512839606725933,0.2969602342791778
1.45,5.1107707023620605,True,2000,adam,refine,0.1512839606725933,0.386588816971392
1.45,5.357490062713623,True,2000,adam,refine,0.1512839606725933,0.4052511579756886
1.45,4.006543159484863,False,2000,adam,refine,0.1512839606725933,0.3030628588862779
1.45,4.321617126464844,False,2000,adam,refine,0.1512839606725933,0.32689567770105654
1.45,5.350201606750488,True,2000,adam,refine,0.1512839606725933,0.4046998447330432
1.45,4.331972599029541,False,2000,adam,refine,0.1512839606725933,0.32767898615316843
1.45,0.6362214684486389,False,2000,adam,refine,0.1512839606725933,0.04812505180592173
1.45,2.285888433456421,False,2000,adam,refine,0.1512839606725933,0.17290912793447855
1.45,4.4877190589904785,False,2000,adam,refine,0.1512839606725933,0.3394599568149815
1.45,4.050604343414307,False,2000,adam,refine,0.1512839606725933,0.3063957340946628
1.25,0.3708362281322479,False,1000,adam,alpha_comp,0.06624635170956061,0.012283273597747876
1.25,1.8765047788619995,False,1000,adam,alpha_comp,0.06624635170956061,0.062155797782581644
1.25,2.80378794670105,False,1000,adam,alpha_comp,0.06624635170956061,0.09287036121809226
1.25,1.6509802341461182,False,1000,adam,alpha_comp,0.06624635170956061,0.05468570862838824
1.25,0.6775860786437988,False,1000,adam,alpha_comp,0.06624635170956061,0.022443802839669548
1.25,2.1640238761901855,False,1000,adam,alpha_comp,0.06624635170956061,0.07167934340499084
1.25,0.7714656591415405,False,1000,adam,alpha_comp,0.06624635170956061,0.025553392693669248
1.25,2.9465012550354004,False,1000,adam,alpha_comp,0.06624635170956061,0.09759747922686844
1.25,0.6544660925865173,False,1000,adam,alpha_comp,0.06624635170956061,0.021677995475734145
1.25,1.9974933862686155,False,1000,adam,alpha_comp,0.06624635170956061,0.06616332470213596
1.25,2.661083221435547,False,1000,adam,alpha_comp,0.06624635170956061,0.0881435275078149
1.25,0.4833816885948181,False,1000,adam,alpha_comp,0.06624635170956061,0.01601113667630681
1.25,2.5821733474731445,False,1000,adam,alpha_comp,0.06624635170956061,0.0855297818758797
1.25,0.4455087184906006,False,1000,adam,alpha_comp,0.06624635170956061,0.014756663627401977
1.25,0.5093320608139038,False,1000,adam,alpha_comp,0.06624635170956061,0.016870695418816594
1.25,0.1442234814167022,False,1000,adam,alpha_comp,0.06624635170956061,0.004777139737354066
1.25,0.3374419510364532,False,1000,adam,alpha_comp,0.06624635170956061,0.011177149084960605
1.25,0.8568949699401855,False,1000,adam,alpha_comp,0.06624635170956061,0.02838308277840545
1.25,1.9823973178863523,False,1000,adam,alpha_comp,0.06624635170956061,0.06566329497439446
1.25,2.3106026649475098,False,1000,adam,alpha_comp,0.06624635170956061,0.07653449840158039
1.25,1.4382085800170898,False,1000,adam,alpha_comp,0.06624635170956061,0.04763803571175994
1.25,0.8859589695930481,False,1000,adam,alpha_comp,0.06624635170956061,0.029345774749950492
1.25,1.0407689809799194,False,1000,adam,alpha_comp,0.06624635170956061,0.03447357398119837
1.25,0.4665118455886841,False,1000,adam,alpha_comp,0.06624635170956061,0.015452353899772099
1.25,0.3962945342063904,False,1000,adam,alpha_comp,0.06624635170956061,0.013126533546806518
1.25,0.3262757956981659,False,1000,adam,alpha_comp,0.06624635170956061,0.01080729055806872
1.25,0.4191018342971802,False,1000,adam,alpha_comp,0.06624635170956061,0.013881983758486495
1.25,1.6036893129348757,False,1000,adam,alpha_comp,0.06624635170956061,0.053119283128773696
1.25,1.519026756286621,False,1000,adam,alpha_comp,0.06624635170956061,0.050314990376598256
1.25,0.3351641893386841,False,1000,adam,alpha_comp,0.06624635170956061,0.011101702383690116
1.25,0.1345161497592926,False,2000,adam,alpha_comp,0.06624635170956061,0.004455602083785012
1.25,3.7140841484069824,False,2000,adam,alpha_comp,0.06624635170956061,0.12302226238713644
1.25,5.272712707519531,False,2000,adam,alpha_comp,0.06624635170956061,0.17464899024290423
1.25,3.2361056804656982,False,2000,adam,alpha_comp,0.06624635170956061,0.10719009753871882
1.25,0.6782063841819763,False,2000,adam,alpha_comp,0.06624635170956061,0.022464349329094295
1.25,4.22374963760376,False,2000,adam,alpha_comp,0.06624635170956061,0.13990400201291392
1.25,0.7338951826095581,False,2000,adam,alpha_comp,0.06624635170956061,0.0243089391925525
1.25,5.387142658233643,False,2000,adam,alpha_comp,0.06624635170956061,0.1784392736234616
1.25,0.6549157500267029,False,2000,adam,alpha_comp,0.06624635170956061,0.02169288955819982
1.25,3.897718667984009,False,2000,adam,alpha_comp,0.06624635170956061,0.12910482087209438
1.25,4.977720260620117,False,2000,adam,alpha_comp,0.06624635170956061,0.164877903548423
1.25,0.5019962191581726,False,2000,adam,alpha_comp,0.06624635170956061,0.016627709045610985
1.25,4.866057872772217,False,2000,adam,alpha_comp,0.06624635170956061,0.1611792906393723
1.25,0.5990753173828125,False,2000,adam,alpha_comp,0.06624635170956061,0.019843277087929222
1.25,0.5040199160575867,False,2000,adam,alpha_comp,0.06624635170956061,0.01669474031388705
1.25,3.0303754806518555,False,2000,adam,alpha_comp,0.06624635170956061,0.10037565995164581
1.25,0.3255179524421692,False,2000,adam,alpha_comp,0.06624635170956061,0.010782188382629983
1.25,0.859085738658905,False,2000,adam,alpha_comp,0.06624635170956061,0.028455647995932747
1.25,3.9064884185791016,False,2000,adam,alpha_comp,0.06624635170956061,0.1293953028632582
1.25,4.493669033050537,False,2000,adam,alpha_comp,0.06624635170956061,0.1488445896149135
1.25,2.9077279567718506,False,2000,adam,alpha_comp,0.06624635170956061,0.09631318445001504
1.25,0.9839862585067748,False,2000,adam,alpha_comp,0.06624635170956061,0.03259274987920722
1.25,2.3116791248321533,False,2000,adam,alpha_comp,0.06624635170956061,0.07657015417164005
1.25,3.063464879989624,False,2000,adam,alpha_comp,0.06624635170956061,0.10147168594483977
1.25,3.4679741859436035,False,2000,adam,alpha_comp,0.06624635170956061,0.11487031882084855
1.25,1.6624757051467896,False,2000,adam,alpha_comp,0.06624635170956061,0.05506647513587701
1.25,0.3378886282444,False,2000,adam,alpha_comp,0.06624635170956061,0.01119194445266975
1.25,2.9869844913482666,False,2000,adam,alpha_comp,0.06624635170956061,0.09893841258243014
1.25,3.257817268371582,False,2000,adam,alpha_comp,0.06624635170956061,0.10790925428301192
1.25,0.3531687557697296,False,2000,adam,alpha_comp,0.06624635170956061,0.011698070803774711
1.25,4.638856410980225,False,4000,adam,alpha_comp,0.06624635170956061,0.153653656665973
1.25,8.171405792236328,False,4000,adam,alpha_comp,0.06624635170956061,0.2706629110370143
1.25,10.33377742767334,True,4000,adam,alpha_comp,0.06624635170956061,0.3422875269809833
1.25,7.352989673614502,False,4000,adam,alpha_comp,0.06624635170956061,0.2435543700175168
1.25,0.6811823844909668,False,4000,adam,alpha_comp,0.06624635170956061,0.022562923910672866
1.25,9.050145149230955,False,4000,adam,alpha_comp,0.06624635170956061,0.2997695492892639
1.25,3.656521797180176,False,4000,adam,alpha_comp,0.06624635170956061,0.1211156145048363
1.25,10.437630653381348,True,4000,adam,alpha_comp,0.06624635170956061,0.34572747563919587
1.25,0.6570822596549988,False,4000,adam,alpha_comp,0.06624635170956061,0.02176465123760894
1.25,8.424997329711914,False,4000,adam,alpha_comp,0.06624635170956061,0.2790626681281022
1.25,9.897018432617188,False,4000,adam,alpha_comp,0.06624635170956061,0.32782068198158126
1.25,5.5649213790893555,False,4000,adam,alpha_comp,0.06624635170956061,0.18432786945760327
1.25,9.795036315917969,False,4000,adam,alpha_comp,0.06624635170956061,0.32444271039611033
1.25,4.652296543121338,False,4000,adam,alpha_comp,0.06624635170956061,0.15409883652639458
1.25,2.3022964000701904,False,4000,adam,alpha_comp,0.06624635170956061,0.07625936852935256
1.25,7.727530479431152,False,4000,adam,alpha_comp,0.06624635170956061,0.25596035099337283
1.25,6.416335582733154,False,4000,adam,alpha_comp,0.06624635170956061,0.21252941185015456
1.25,0.8695502877235413,False,4000,adam,alpha_comp,0.06624635170956061,0.028802267094841672
1.25,8.419023513793945,False,4000,adam,alpha_comp,0.06624635170956061,0.27886479637292727
1.25,9.459400177001951,False,4000,adam,alpha_comp,0.06624635170956061,0.3133253755435756
1.25,6.8021721839904785,False,4000,adam,alpha_comp,0.06624635170956061,0.22530954544481163
1.25,1.2604265213012695,False,4000,adam,alpha_comp,0.06624635170956061,0.041749329317090945
1.25,5.704631805419922,False,4000,adam,alpha_comp,0.06624635170956061,0.18895552247769695
1.25,8.866851806640625,False,4000,adam,alpha_comp,0.06624635170956061,0.2936982916696339
1.25,8.748825073242188,False,4000,adam,alpha_comp,0.06624635170956061,0.2897888714237122
1.25,4.9895429611206055,False,4000,adam,alpha_comp,0.06624635170956061,0.16526950893617906
1.25,7.966619968414307,False,4000,adam,alpha_comp,0.06624635170956061,0.2638797541819914
1.25,6.687413215637207,False,4000,adam,alpha_comp,0.06624635170956061,0.22150836395513307
1.25,7.520362377166748,False,4000,adam,alpha_comp,0.06624635170956061,0.24909828551056787
1.25,0.4145060181617737,False,4000,adam,alpha_comp,0.06624635170956061,0.013729755732437189
1.25,14.222579002380373,True,8000,adam,alpha_comp,0.06624635170956061,0.47109698540435097
1.25,18.297624588012695,True,8000,adam,alpha_comp,0.06624635170956061,0.6060754369534965
1.25,20.573631286621097,True,8000,adam,alpha_comp,0.06624635170956061,0.6814640070781607
1.25,17.414438247680664,True,8000,adam,alpha_comp,0.06624635170956061,0.5768215004901388
1.25,0.7061007022857666,False,8000,adam,alpha_comp,0.06624635170956061,0.023388297732995323
1.25,19.43394660949707,True,8000,adam,alpha_comp,0.06624635170956061,0.643714031098783
1.25,14.851370811462402,True,8000,adam,alpha_comp,0.06624635170956061,0.49192456707262044
1.25,20.666913986206055,True,8000,adam,alpha_comp,0.06624635170956061,0.6845538263407218
1.25,0.679036021232605,False,8000,adam,alpha_comp,0.06624635170956061,0.02249182954301791
1.25,18.54138565063477,True,8000,adam,alpha_comp,0.06624635170956061,0.6141495774972756
1.25,20.09302520751953,True,8000,adam,alpha_comp,0.06624635170956061,0.665544807403203
1.25,16.539270401000977,True,8000,adam,alpha_comp,0.06624635170956061,0.5478331620021182
1.25,20.051803588867188,True,8000,adam,alpha_comp,0.06624635170956061,0.6641794164795627
1.25,14.844282150268556,True,8000,adam,alpha_comp,0.06624635170956061,0.49168976810132176
1.25,13.323750495910645,True,8000,adam,alpha_comp,0.06624635170956061,0.4413249307212646
1.25,17.888818740844727,True,8000,adam,alpha_comp,0.06624635170956061,0.5925344889872894
1.25,17.481040954589844,True,8000,adam,alpha_comp,0.06624635170956061,0.579027593663496
1.25,0.945038080215454,False,8000,adam,alpha_comp,0.06624635170956061,0.031302662520440463
1.25,18.45786476135254,True,8000,adam,alpha_comp,0.06624635170956061,0.6113831003940327
1.25,19.944988250732425,True,8000,adam,alpha_comp,0.06624635170956061,0.6606413532505372
1.25,16.732528686523438,True,8000,adam,alpha_comp,0.06624635170956061,0.5542344901788719
1.25,3.975149393081665,False,8000,adam,alpha_comp,0.06624635170956061,0.1316695723960672
1.25,15.23119831085205,True,8000,adam,alpha_comp,0.06624635170956061,0.5045056601293852
1.25,19.172178268432617,True,8000,adam,alpha_comp,0.06624635170956061,0.635043432304491
1.25,19.152202606201172,True,8000,adam,alpha_comp,0.06624635170956061,0.6343817749315831
1.25,14.42680835723877,True,8000,adam,alpha_comp,0.06624635170956061,0.47786171024003393
1.25,18.854516983032227,True,8000,adam,alpha_comp,0.06624635170956061,0.6245214816859183
1.25,16.35668182373047,True,8000,adam,alpha_comp,0.06624635170956061,0.5417852484481129
1.25,17.627622604370117,True,8000,adam,alpha_comp,0.06624635170956061,0.5838828434262519
1.25,8.535923957824707,False,8000,adam,alpha_comp,0.06624635170956061,0.2827369103380601
1.25,34.59524917602539,True,16000,adam,alpha_comp,0.06624635170956061,1.1459045221974324
1.25,38.632476806640625,True,16000,adam,alpha_comp,0.06624635170956061,1.279630322972079
1.25,40.98859024047851,True,16000,adam,alpha_comp,0.06624635170956061,1.3576722825749015
1.25,37.75860977172851,True,16000,adam,alpha_comp,0.06624635170956061,1.2506850715009894
1.25,0.668734610080719,False,16000,adam,alpha_comp,0.06624635170956061,0.022150614089881594
1.25,39.875003814697266,True,16000,adam,alpha_comp,0.06624635170956061,1.3207867635642532
1.25,35.24280548095703,True,16000,adam,alpha_comp,0.06624635170956061,1.167353643561555
1.25,41.06884002685547,True,16000,adam,alpha_comp,0.06624635170956061,1.360330410361374
1.25,0.8068639039993286,False,16000,adam,alpha_comp,0.06624635170956061,0.026725894983044337
1.25,38.87409210205078,True,16000,adam,alpha_comp,0.06624635170956061,1.2876333888911542
1.25,40.426273345947266,True,16000,adam,alpha_comp,0.06624635170956061,1.3390465611912292
1.25,37.17678451538086,True,16000,adam,alpha_comp,0.06624635170956061,1.2314131712182337
1.25,40.491641998291016,True,16000,adam,alpha_comp,0.06624635170956061,1.3412117785582012
1.25,35.35658645629883,True,16000,adam,alpha_comp,0.06624635170956061,1.1711224308167298
