family,window,a,seed,stored_cross_step,stored_cross_w2,cross_step,cross_w2,G_cross,reproduced,prev_step,G_prev,w2_prev,cross_w2_interp
Block G base (lambda),base,1.3,0,4050,4.994369798659602,4050,4.994369798659602,0.0027675815702239426,True,4000,-0.0011364829446889324,4.885334112991219,4.9170746737968205
Block G base (lambda),base,1.3,1,2650,5.331265817117603,2650,5.331265817117603,0.0024924499657652532,True,2600,-0.0019509592483588634,5.221242698497538,5.269550340324178
Block G base (lambda),base,1.3,2,1900,5.140586310235811,1900,5.140586310235811,0.003442795087834405,True,1850,-0.0007590054017190262,5.01657477496103,5.038975987342019
Block G base (lambda),base,1.3,3,3250,6.007437874616698,3250,6.007437874616698,0.00193938067230226,True,3200,-0.0010247291122609248,5.8985465002331035,5.936191584091365
Block G base (lambda),base,1.3,5,2450,5.4432172487197015,2450,5.4432172487197015,0.000495963662903609,True,2400,-0.0030468659816929033,5.326582159541804,5.426889405765134
Block G base (lambda),base,1.3,6,4400,4.946332441787589,4400,4.946332441787589,0.0030465880592518424,True,4350,-0.0029365633535114455,4.780141442138304,4.8617088913946365
Block G base (lambda),base,1.3,7,1900,5.217137467965294,1900,5.217137467965294,0.000900942993148135,True,1850,-0.003134137365018219,5.0944495835655985,5.189744013564722
Block G base (lambda),base,1.3,9,2850,5.98794191239085,2850,5.98794191239085,0.0014046147182105173,True,2800,-0.0015943237809139532,5.874982136564427,5.935034870870033
Block G base (lambda),base,1.3,10,2150,5.486879841491428,2150,5.486879841491428,0.0029689943250432727,True,2100,-0.0007212046892077772,5.367319212214189,5.390685888685126
Block G base (lambda),base,1.3,11,3900,5.577452592932275,3900,5.577452592932275,0.0010091861777414834,True,3850,-0.003592635953426626,5.421884165764947,5.5433362142641585
Block G base (lambda),base,1.3,12,2000,5.021856438337489,2000,5.021856438337489,0.003839609237732855,True,1950,-0.00017904571509275158,4.903166825942878,4.9084548804722505
Block G base (lambda),base,1.3,13,4350,5.851786939844847,4350,5.851786939844847,0.0017627107795510355,True,4300,-0.0018519571815529545,5.725811927137109,5.790354599379974
Block G base (lambda),base,1.3,14,4650,4.993247711544304,4650,4.993247711544304,0.0022912006393025486,True,4600,-0.0026748466594139764,4.85147653858473,4.927838305918304
Block G base (lambda),base,1.3,15,2850,5.18590488760881,2850,5.18590488760881,0.00148346217566786,True,2800,-0.002542957373969479,5.067274878636373,5.142197785296136
Block G base (lambda),base,1.3,16,3700,5.27365758131861,3700,5.27365758131861,0.003301549767896983,True,3650,-0.002114869762508409,5.102398963313338,5.169267799959974
Block G base (lambda),base,1.3,18,2650,5.543506448814323,2650,5.543506448814323,0.003273031827378592,True,2600,-8.677065221585067e-05,5.432160696736368,5.435036325166297
Block G base (lambda),base,1.3,19,2200,5.151991382600736,2200,5.151991382600736,0.00328062147529673,True,2150,-0.0007771071513280603,5.0330870367073235,5.05585874620792
Block G base (lambda),base,1.3,20,3400,5.8295188711081325,3400,5.8295188711081325,0.0025143386634707277,True,3350,-0.0004591175914874235,5.72360740938104,5.73996070704196
Block G base (lambda),base,1.3,21,8500,5.63919719430401,8500,5.63919719430401,0.0016422734537999695,True,8450,-0.003071261424078653,5.4830601221129385,5.584796457817076
Block G base (lambda),base,1.3,22,3550,5.17752763435729,3550,5.17752763435729,0.00211214605360599,True,3500,-0.001969206086291031,5.079847954417823,5.126977291375406
Block G base (lambda),base,1.3,23,2800,5.746092068662132,2800,5.746092068662132,0.003465197286391941,True,2750,-0.0005382727575775625,5.603850073811575,5.622974730664415
Block G base (lambda),base,1.3,24,2800,5.770544233241964,2800,5.770544233241964,0.0009054262764482957,True,2750,-0.002912497383917856,5.638430896305849,5.739213358826378
Block G base (lambda),base,1.3,25,4350,6.050066424422292,4350,6.050066424422292,0.002702007467814127,True,4300,-6.915039130372946e-05,5.944804797713288,5.947431455250045
Block G base (lambda),base,1.3,26,3250,5.653409966174804,3250,5.653409966174804,0.0001871855952755297,True,3200,-0.004459512872346583,5.490631226440996,5.646852657688449
Block G base (lambda),base,1.3,27,3200,5.34425440360989,3200,5.34425440360989,0.0011321061029359036,True,3150,-0.0022147879102560886,5.245628702689541,5.310893694403633
Block G base (lambda),base,1.3,28,3150,5.89291999083053,3150,5.89291999083053,8.967980718965762e-05,True,3100,-0.002783391937531743,5.782146406391762,5.889462313968673
Block G base (lambda),base,1.3,29,6850,5.347335199746908,6850,5.347335199746908,0.001237391317958636,True,6800,-0.003670763779775932,5.196617179086977,5.309337792062992
Block G base (lambda),base,1.3,30,2800,5.722860340357375,2800,5.722860340357375,0.001992751647773794,True,2750,-0.0010861146064997662,5.611745496797069,5.650942865121293
Block G base (lambda),base,1.3,31,2100,5.577110871260391,2100,5.577110871260391,0.000999084417327989,True,2050,-0.002949763826241014,5.453962982331011,5.545953650403258
Block G base (lambda),base,1.3,32,3050,5.896954385331893,3050,5.896954385331893,0.0028431188714286293,True,3000,-0.00012703014395976098,5.78614913693445,5.790888160661037
Block G base (lambda),base,1.3,33,2550,5.62697240214195,2550,5.62697240214195,0.002442691203316194,True,2500,-0.0013882287385720282,5.503434929376899,5.5482017928416765
Block G base (lambda),base,1.3,34,2550,4.8866658326276795,2550,4.8866658326276795,0.003191555378052602,True,2500,-0.0006980211899079158,4.780979018305448,4.799945513655728
Block G base (lambda),base,1.3,35,3700,5.519099386510101,3700,5.519099386510101,0.0028132020858047113,True,3650,-0.0001820595725749996,5.4194920086627345,5.4255463967945605
Block G base (lambda),base,1.3,36,2450,6.271601907705926,2450,6.271601907705926,0.0013959248292367832,True,2400,-0.001832255071592126,6.1461969201427715,6.217374466476709
Block G base (lambda),base,1.3,37,3650,5.0567484663224604,3650,5.0567484663224604,0.0017610317667249298,True,3600,-0.00522665494209118,4.901286890635862,5.017569152094792
Block G base (lambda),base,1.3,38,2000,5.994392951543871,2000,5.994392951543871,0.001390415846898474,True,1950,-0.002284270097936414,5.869865309139585,5.947274582797503
Block G base (lambda),base,1.3,39,2150,5.467468345460975,2150,5.467468345460975,0.0008415275973345793,True,2100,-0.0030827951050200753,5.3419464520463915,5.440551563791954
Block G base (lambda),base,1.5,0,2900,2.676413175443801,2900,2.676413175443801,0.009145254908780043,True,2850,-0.008913108142457826,2.5461149633021245,2.610426554130844
Block G base (lambda),base,1.5,1,1250,2.8219509859212066,1250,2.8219509859212066,0.005173981644954306,True,1200,-0.011301048614667852,2.7163316479384814,2.78878124313693
Block G base (lambda),base,1.5,2,850,2.6670195693183407,850,2.6670195693183407,0.0008086666655122698,True,800,-0.017953109655313604,2.5327839796033307,2.6612337713815313
Block G base (lambda),base,1.5,3,1550,3.125353166479126,1550,3.125353166479126,0.002295277891831926,True,1500,-0.008381417077769182,3.0269924471849636,3.1042075605530055
Block G base (lambda),base,1.5,5,1200,2.945106057165209,1200,2.945106057165209,0.012023363081646643,True,1150,-0.00013716074712721849,2.8356370540291636,2.836871774709689
Block G base (lambda),base,1.5,6,4050,2.600534561046244,4050,2.600534561046244,0.0033180746291767704,True,4000,-0.05082265147836429,2.295455830610502,2.5818374716620047
Block G base (lambda),base,1.5,7,850,2.745100039266731,850,2.745100039266731,0.0009633745145651851,True,800,-0.015418169932280179,2.620017152684096,2.7377440988343156
Block G base (lambda),base,1.5,9,1350,3.176734296642256,1350,3.176734296642256,0.006481870966275061,True,1300,-0.004399109598141493,3.0701182562463227,3.113222427221077
Block G base (lambda),base,1.5,10,950,2.866486251117602,950,2.866486251117602,0.0028722960784919316,True,900,-0.012535130449821796,2.7435739372859334,2.8435725895552184
Block G base (lambda),base,1.5,11,2950,3.0863806318213625,2950,3.0863806318213625,0.02005110446707281,True,2900,-0.00565161148664961,2.846197909841957,2.8990102053549136
Block G base (lambda),base,1.5,12,900,2.668865773074861,900,2.668865773074861,0.009045172652633937,True,850,-0.007056432977987193,2.5474132641503116,2.6006391044109027
Block G base (lambda),base,1.5,13,3050,3.104113291059015,3050,3.104113291059015,0.007621486899429097,True,3000,-0.010132841741079979,2.9456059540457824,3.0360700765297213
Block G base (lambda),base,1.5,14,3100,2.62471398405098,3100,2.62471398405098,0.0030910150181244767,True,3050,-0.02256811244520751,2.4446309871231744,2.603020368443506
Block G base (lambda),base,1.5,15,1750,2.724292393259573,1750,2.724292393259573,0.0017526676074490766,True,1700,-0.01770531352992899,2.581817893940227,2.7114590762735236
Block G base (lambda),base,1.5,16,3900,2.94078585265958,3900,2.94078585265958,0.025079979336602776,True,3850,-0.006440331566038182,2.6681583567244904,2.7238624858260088
Block G base (lambda),base,1.5,18,1250,2.949557489726198,1250,2.949557489726198,0.009054849295223821,True,1200,-0.0036131451948762106,2.840751144258443,2.8717847166685107
Block G base (lambda),base,1.5,19,1050,2.785925280699135,1050,2.785925280699135,0.01603945319225053,True,1000,-3.900800426315243e-05,2.6696400180816893,2.66992213811572
Block G base (lambda),base,1.5,20,1700,3.0407019573961462,1700,3.0407019573961462,0.003569377942244323,True,1650,-0.006908019308770719,2.9468752995515524,3.0087376446110645
Block G base (lambda),base,1.5,21,7950,3.184089205912572,7950,3.184089205912572,0.025039779766498516,True,7900,-0.0009467944211491996,2.9398081866305406,2.948708317312591
Block G base (lambda),base,1.5,22,1850,2.733951378013042,1850,2.733951378013042,0.002330541462081115,True,1800,-0.011735868515503789,2.6461325464655796,2.7194014375236764
Block G base (lambda),base,1.5,23,1800,2.983231440849219,1800,2.983231440849219,0.0016708513865388852,True,1750,-0.02272017377753066,2.7777691604501027,2.9691567173073805
Block G base (lambda),base,1.5,24,1800,3.062654372316414,1800,3.062654372316414,0.005917158283231583,True,1750,-0.013444031718012894,2.8917204257163216,3.0104136155269194
Block G base (lambda),base,1.5,25,2600,3.176726184784452,2600,3.176726184784452,0.005393977715741904,True,2550,-0.004839399326496352,3.078110674630032,3.1247462897797122
Block G base (lambda),base,1.5,26,2750,3.168287715155155,2750,3.168287715155155,0.020674352215964475,True,2700,-0.004249055968201354,2.9209901004000063,2.9631505223668904
Block G base (lambda),base,1.5,27,1550,2.823010434836865,1550,2.823010434836865,0.0009148016427831251,True,1500,-0.010596434444150482,2.736826654736102,2.8161613820486133
Block G base (lambda),base,1.5,28,1600,3.1253157503627516,1600,3.1253157503627516,0.00349569474025202,True,1550,-0.007166274662966821,3.019060048682889,3.090478143590784
Block G base (lambda),base,1.5,29,6250,2.942157930809711,6250,2.942157930809711,0.016867379624250223,True,6200,-0.010909806061588867,2.7127185278536823,2.802833466690453
Block G base (lambda),base,1.5,30,1300,3.016753554444774,1300,3.016753554444774,0.005067622325802379,True,1250,-0.006296984157670771,2.9117669674721496,2.969938702313645
Block G base (lambda),base,1.5,31,950,2.9289353769267104,950,2.9289353769267104,0.0005023429020973857,True,900,-0.01605607131047604,2.7993338030422406,2.9250035734396302
Block G base (lambda),base,1.5,32,1450,3.0741058608635816,1450,3.0741058608635816,0.004129428594898954,True,1400,-0.006735415615045426,2.9720892814056588,3.035332163585737
Block G base (lambda),base,1.5,33,1450,3.051634263013746,1450,3.051634263013746,0.01453361628634342,True,1400,-0.002599008754909704,2.9041904298322616,2.926557569273731
Block G base (lambda),base,1.5,34,1200,2.5789875533194975,1200,2.5789875533194975,0.006252213361125136,True,1150,-0.0080015016853201,2.480285213904984,2.5356930098793553
Block G base (lambda),base,1.5,35,1900,2.9145757770125647,1900,2.9145757770125647,0.007773865765239751,True,1850,-0.002032651550728737,2.8301392273389014,2.8476408620275877
Block G base (lambda),base,1.5,36,1250,3.298403007918231,1250,3.298403007918231,0.0037614471418483397,True,1200,-0.01075058438547627,3.156607384339207,3.2616502802223417
Block G base (lambda),base,1.5,37,2600,2.7571526736926,2600,2.7571526736926,0.015795830233402697,True,2550,-0.027086732188311924,2.507595186803766,2.665227950127701
Block G base (lambda),base,1.5,38,850,3.172049598311692,850,3.172049598311692,0.0035396267115217483,True,800,-0.01143254601408561,3.0431961995045382,3.141586889882735
Block G base (lambda),base,1.5,39,1000,2.9411694619353663,1000,2.9411694619353663,0.010151281410622826,True,950,-0.005034613235988417,2.811698668357084,2.854622406878384
Block G other windows (B2),G1_wide_gap,1.3,0,2600,2.8168409601655604,2600,2.8168409601655604,0.005584998148879805,True,2550,-0.004424770495104813,2.725273347487824,2.765750374010022
Block G other windows (B2),G1_wide_gap,1.3,1,1500,2.9551768200972,1500,2.9551768200972,0.0018217997604770275,True,1450,-0.007882286482547407,2.858632569827585,2.937052054136567
Block G other windows (B2),G1_wide_gap,1.3,2,1000,2.870412296308336,1000,2.870412296308336,0.0059989395933612855,True,950,-0.006967288476994682,2.746204382289305,2.8129464111507936
Block G other windows (B2),G1_wide_gap,1.3,3,1800,3.064212379513504,1800,3.064212379513504,0.005361211796717669,True,1750,-0.003139393956749892,2.976199264715445,3.0087037530690015
Block G other windows (B2),G1_wide_gap,1.3,4,9600,2.66708122535872,9600,2.66708122535872,0.001983808102070217,True,9550,-0.03624251074850582,2.3683321530768584,2.651577225813397
Block G other windows (B2),G1_wide_gap,1.3,5,1250,2.8433001963774887,1250,2.8433001963774887,0.004249687208083053,True,1200,-0.006499747542160428,2.738691894676327,2.801944295167088
Block G other windows (B2),G1_wide_gap,1.3,6,3000,2.886439633164774,3000,2.886439633164774,0.010048107421626984,True,2950,-0.013868623093571397,2.663723482203664,2.7928701627069947
Block G other windows (B2),G1_wide_gap,1.3,7,950,2.84771871558584,950,2.84771871558584,0.006166980028134983,True,900,-0.006471461259812017,2.72738354612595,2.789000668808259
Block G other windows (B2),G1_wide_gap,1.3,9,1300,2.713579381761349,1300,2.713579381761349,0.0009466241927671426,True,1250,-0.009906317932664166,2.616391439108489,2.7051023755544437
Block G other windows (B2),G1_wide_gap,1.3,10,1100,3.003895482902599,1100,3.003895482902599,0.009411108644890032,True,1050,-0.002059937388255939,2.8874773136760616,2.9083833530005574
Block G other windows (B2),G1_wide_gap,1.3,11,3600,3.000615537186676,3600,3.000615537186676,0.004639648628959936,True,3550,-0.01792751279068483,2.7773794999349155,2.9547197882748093
Block G other windows (B2),G1_wide_gap,1.3,12,1050,2.7850629162199394,1050,2.7850629162199394,0.006648985928466633,True,1000,-0.0056918662902294415,2.67188479984136,2.724084979698547
Block G other windows (B2),G1_wide_gap,1.3,13,3300,3.078225160623775,3300,3.078225160623775,0.002141907249687769,True,3250,-0.011544136718236064,2.9378328767655493,3.0562533438372053
Block G other windows (B2),G1_wide_gap,1.3,14,2100,2.739937242747629,2100,2.739937242747629,0.005506401916593795,True,2050,-0.006262696652059141,2.632920190312208,2.6898672310809606
Block G other windows (B2),G1_wide_gap,1.3,15,1650,2.8530215843713247,1650,2.8530215843713247,0.0028061600185056434,True,1600,-0.008919209545622753,2.7431270559940297,2.8267212080720276
Block G other windows (B2),G1_wide_gap,1.3,16,6250,2.7289973850919873,6250,2.7289973850919873,6.749830935115497e-05,True,6200,-0.0281312675437575,2.4914936555115523,2.728428881481057
Block G other windows (B2),G1_wide_gap,1.3,18,1400,2.91540613910621,1400,2.91540613910621,0.0069011602697530705,True,1350,-0.0032259036044490763,2.8165331604161534,2.848028439037964
Block G other windows (B2),G1_wide_gap,1.3,19,1200,2.9297397790054465,1200,2.9297397790054465,0.0040883440688115336,True,1150,-0.007360337871168188,2.818507887265095,2.8900186785990045
Block G other windows (B2),G1_wide_gap,1.3,20,1900,3.0078646315922035,1900,3.0078646315922035,0.00410688865979747,True,1850,-0.004229452244260301,2.922396727692961,2.96575896804747
Block G other windows (B2),G1_wide_gap,1.3,21,7350,3.068390198108312,7350,3.068390198108312,0.014410956552473486,True,7300,-0.008156223833205356,2.840080554067959,2.9225961598391734
Block G other windows (B2),G1_wide_gap,1.3,22,2200,2.8861136884597958,2200,2.8861136884597958,0.0005427306640686247,True,2150,-0.007506777714565427,2.807954523958163,2.880843879018313
Block G other windows (B2),G1_wide_gap,1.3,23,1650,2.8965756401400267,1650,2.8965756401400267,0.012589255592744486,True,1600,-0.006825792063936298,2.7111403138582353,2.776334229468952
Block G other windows (B2),G1_wide_gap,1.3,24,1700,3.1246358392979228,1700,3.1246358392979228,0.01248572424392247,True,1650,-0.0007445750271601881,2.9834270393418354,2.991373990798358
Block G other windows (B2),G1_wide_gap,1.3,25,2650,2.9554015153479454,2650,2.9554015153479454,0.005491246362405278,True,2600,-0.003071478350892498,2.871163154248599,2.9013797396340304
Block G other windows (B2),G1_wide_gap,1.3,26,2500,2.833569901426583,2500,2.833569901426583,0.0028039205061243244,True,2450,-0.02317145593224401,2.600532593236504,2.8084146129680483
