activation,parameter,seed,eval_errors,solved,w2_abs,w1_abs,gstar,R,bin
pwl_family,-0.5,158,0,True,4.228787422180176,3.821096420288086,1.5999999999999996,3.3830299377441397,"(3.214, 4.247]"
pwl_family,-0.5,159,192,False,0.163009762763977,0.5190706849098206,1.5999999999999996,0.13040781021118156,"(0.129, 0.228]"
pwl_family,-0.5,160,0,True,2.680339813232422,4.772087574005127,1.5999999999999996,2.144271850585937,"(2.026, 2.449]"
pwl_family,-0.5,161,0,True,2.997859001159668,4.23821496963501,1.5999999999999996,2.398287200927734,"(2.026, 2.449]"
pwl_family,-0.5,162,197,False,0.4459233582019806,0.0086579918861389,1.5999999999999996,0.3567386865615844,"(0.228, 0.365]"
pwl_family,-0.5,163,0,True,3.280402898788452,4.088770389556885,1.5999999999999996,2.624322319030761,"(2.449, 3.214]"
pwl_family,-0.5,164,200,False,0.1364110559225082,0.1593201756477356,1.5999999999999996,0.10912884473800655,"(0.0527, 0.129]"
pwl_family,-0.5,165,196,False,0.7247790694236755,0.2827416360378265,1.5999999999999996,0.5798232555389403,"(0.365, 0.598]"
pwl_family,-0.5,166,0,True,3.6187057495117183,3.937323093414306,1.5999999999999996,2.894964599609374,"(2.449, 3.214]"
pwl_family,-0.5,167,200,False,0.2451183497905731,0.651710033416748,1.5999999999999996,0.19609467983245843,"(0.129, 0.228]"
pwl_family,-0.5,168,199,False,0.0282378066331148,0.438527911901474,1.5999999999999996,0.022590245306491837,"(0.0006999999999999999, 0.0527]"
pwl_family,-0.5,169,195,False,0.5268136262893677,0.2163227945566177,1.5999999999999996,0.4214509010314941,"(0.365, 0.598]"
pwl_family,-0.5,170,200,False,0.3871391713619232,0.1985874474048614,1.5999999999999996,0.3097113370895385,"(0.228, 0.365]"
pwl_family,-0.5,171,0,True,3.2109158039093018,4.064218044281006,1.5999999999999996,2.568732643127441,"(2.449, 3.214]"
pwl_family,-0.5,172,0,True,3.826717376708984,2.9763147830963135,1.5999999999999996,3.0613739013671863,"(2.449, 3.214]"
pwl_family,-0.5,173,0,True,3.313167095184326,4.7433977127075195,1.5999999999999996,2.6505336761474605,"(2.449, 3.214]"
