a,opt,budget,w2,gstar,R,solved
1.5,adam,2000,4.963428020477295,0.1744776842420989,0.4330037134576119,True
1.5,adam,2000,5.451706409454346,0.1744776842420989,0.4756005547447012,True
1.5,adam,2000,5.641021728515625,0.1744776842420989,0.4921162039753843,True
1.5,adam,2000,4.70586633682251,0.1744776842420989,0.4105343304008204,True
1.5,adam,2000,0.6551933884620667,0.1744776842420989,0.0571583125747976,False
1.5,adam,2000,4.6084442138671875,0.1744776842420989,0.4020353371972235,False
1.5,adam,2000,3.93535041809082,0.1744776842420989,0.3433154138148311,False
1.5,adam,2000,5.367824077606201,0.1744776842420989,0.4682827572398554,True
1.5,adam,2000,5.299600601196289,0.1744776842420989,0.462331020152382,True
1.5,adam,2000,3.546597957611084,0.1744776842420989,0.3094010992908699,False
1.5,adam,2000,1.1365143060684204,0.1744776842420989,0.099148192115417,False
1.5,adam,2000,0.2046158164739608,0.1744776842420989,0.0178504469088415,False
1.5,adam,2000,4.675905227661133,0.1744776842420989,0.4079205579289195,True
1.5,adam,2000,1.6383583545684814,0.1744776842420989,0.1429284858319021,False
1.5,adam,2000,3.712788820266723,0.1744776842420989,0.3238993977200462,False
1.5,adam,2000,0.2164743989706039,0.1744776842420989,0.0188849759150455,False
1.5,adam,2000,4.342245101928711,0.1744776842420989,0.3788124348980592,False
1.5,adam,2000,4.212334632873535,0.1744776842420989,0.3674791959982832,False
1.5,adam,2000,5.28944730758667,0.1744776842420989,0.4614452585741638,True
1.5,adam,2000,3.5588440895080566,0.1744776842420989,0.3104694376580235,False
1.5,adam,2000,4.833158493041992,0.1744776842420989,0.4216391507204998,True
1.5,adam,2000,4.648002624511719,0.1744776842420989,0.4054863671380015,False
1.5,adam,2000,5.045774936676025,0.1744776842420989,0.4401875630790282,True
1.5,adam,2000,3.655632972717285,0.1744776842420989,0.318913187759386,False
1.5,adam,2000,3.5358963012695312,0.1744776842420989,0.3084674991828555,False
1.5,adam,2000,4.924875259399414,0.1744776842420989,0.4296404152206081,True
1.5,adam,2000,4.603061676025391,0.1744776842420989,0.4015657708282324,True
1.5,adam,2000,5.466433048248291,0.1744776842420989,0.4768852896614199,True
1.5,adam,2000,6.359365940093994,0.1744776842420989,0.5547837212378394,True
1.5,adam,2000,0.2778626680374145,0.1744776842420989,0.0242404174282495,False
1.5,adam,2000,5.3204731941223145,0.1744776842420989,0.4641519209913124,True
1.5,adam,2000,4.651944160461426,0.1744776842420989,0.4058302221704324,True
1.5,adam,2000,0.6308103799819946,0.1744776842420989,0.0550311671475684,False
1.5,adam,2000,0.7232435345649719,0.1744776842420989,0.0630949285269833,False
1.5,adam,2000,2.13529896736145,0.1744776842420989,0.1862810094948855,False
1.5,adam,2000,5.2865729331970215,0.1744776842420989,0.4611945014805884,True
1.5,adam,2000,5.227266311645508,0.1744776842420989,0.4560206604863231,True
1.5,adam,2000,0.2948482632637024,0.1744776842420989,0.0257222210885277,False
1.5,adam,2000,3.990781784057617,0.1744776842420989,0.3481511819989626,False
1.5,adam,2000,5.10560417175293,0.1744776842420989,0.4454069962721255,True
1.5,adam,2000,0.7281273603439331,0.1744776842420989,0.0635209878330608,False
1.5,adam,2000,4.968574523925781,0.1744776842420989,0.4334526884594298,True
1.5,adam,2000,5.285677433013916,0.1744776842420989,0.4611163790814951,True
1.5,adam,2000,4.523744106292725,0.1744776842420989,0.3946461978848991,True
1.5,adam,2000,4.004523277282715,0.1744776842420989,0.3493499739569344,False
1.5,adam,2000,0.3346916735172272,0.1744776842420989,0.0291981140651992,False
1.5,adam,2000,4.995568752288818,0.1744776842420989,0.4358076336857724,True
1.5,adam,2000,0.9779290556907654,0.1744776842420989,0.0853133984949937,False
1.5,adam,2000,0.4786578714847564,0.1744776842420989,0.0417575584804562,False
1.5,adam,2000,4.460597515106201,0.1744776842420989,0.3891373623858955,False
1.5,adam,2000,4.199401378631592,0.1744776842420989,0.366350913873359,True
1.5,adam,2000,2.2267065048217773,0.1744776842420989,0.1942552972240609,False
1.5,adam,2000,2.707616090774536,0.1744776842420989,0.2362092926674929,False
1.5,adam,2000,4.650447845458984,0.1744776842420989,0.4056996853821711,True
1.5,adam,2000,4.197580337524414,0.1744776842420989,0.3661920483557139,True
1.5,adam,2000,0.490139901638031,0.1744776842420989,0.0427592374962269,False
1.5,adam,2000,3.8813154697418217,0.1744776842420989,0.3386014674867938,False
1.5,adam,2000,4.716057300567627,0.1744776842420989,0.411423378278042,False
1.5,adam,2000,4.731468200683594,0.1744776842420989,0.4127678073602021,True
1.5,adam,2000,5.40040922164917,0.1744776842420989,0.4711254474765117,True
1.5,adam,2000,2.6095454692840576,0.1744776842420989,0.2276537252025719,False
1.5,adam,2000,0.3118724226951599,0.1744776842420989,0.0272073890454122,False
1.5,adam,2000,6.013608932495117,0.1744776842420989,0.5246202802396744,True
1.5,adam,2000,5.796195030212402,0.1744776842420989,0.5056533431435114,True
1.5,adam,2000,5.218911647796631,0.1744776842420989,0.4552918092858365,True
1.5,adam,2000,4.415456771850586,0.1744776842420989,0.3851993362117921,False
1.5,adam,2000,3.813009738922119,0.1744776842420989,0.3326425546198508,False
1.5,adam,2000,3.956167221069336,0.1744776842420989,0.3451314476033388,False
1.5,adam,2000,0.438950777053833,0.1744776842420989,0.0382935575383113,False
1.5,adam,2000,0.2092207223176956,0.1744776842420989,0.0182521735627253,False
1.5,adam,2000,0.2153984755277633,0.1744776842420989,0.0187911135996812,False
1.5,adam,2000,5.25136661529541,0.1744776842420989,0.4581231430715063,True
1.5,adam,2000,0.0921014249324798,0.1744776842420989,0.0080348216688082,False
1.5,adam,2000,0.3457370698451996,0.1744776842420989,0.0301617016516196,False
1.5,adam,2000,4.379771709442139,0.1744776842420989,0.3820862126862617,True
1.5,adam,2000,4.2863993644714355,0.1744776842420989,0.3739405174248904,True
1.5,adam,2000,4.719155788421631,0.1744776842420989,0.4116936867707514,True
1.5,adam,2000,3.971914291381836,0.1744776842420989,0.3465052037842001,False
1.5,adam,2000,2.191383600234986,0.1744776842420989,0.1911737679275569,False
1.5,adam,2000,3.334364891052246,0.1744776842420989,0.2908861323044773,False
1.5,adam,2000,4.786880016326904,0.1744776842420989,0.4176018699967496,True
1.5,adam,2000,5.7052741050720215,0.1744776842420989,0.4977215069096899,True
1.5,adam,2000,2.822153091430664,0.1744776842420989,0.2462013679847514,False
1.5,adam,2000,1.223957896232605,0.1744776842420989,0.1067766696722481,False
1.5,adam,2000,6.273715019226074,0.1744776842420989,0.5473116340747204,True
1.5,adam,2000,5.094657897949219,0.1744776842420989,0.4444520560199497,True
1.5,adam,2000,3.3481552600860596,0.1744776842420989,0.2920891881314091,False
1.5,adam,2000,2.6926066875457764,0.1744776842420989,0.234899889708888,False
1.5,adam,2000,0.4088185429573059,0.1744776842420989,0.0356648563252098,False
1.5,adam,2000,0.5059255361557007,0.1744776842420989,0.0441363579736944,False
1.5,adam,2000,4.501636981964111,0.1744776842420989,0.3927175979558448,False
1.5,adam,2000,0.2748587727546692,0.1744776842420989,0.02397836108193,False
1.5,adam,2000,5.608259201049805,0.1744776842420989,0.489258039014307,True
1.5,adam,2000,4.289140701293945,0.1744776842420989,0.37417966847515,True
1.5,adam,2000,2.639211654663086,0.1744776842420989,0.2302417688651867,False
1.5,adam,2000,4.765478134155273,0.1744776842420989,0.4157347945768854,True
1.5,adam,2000,5.451155662536621,0.1744776842420989,0.4755525082212972,True
1.5,adam,2000,0.3706267476081848,0.1744776842420989,0.0323330483204284,False
1.5,adam,2000,3.310790538787842,0.1744776842420989,0.2888295331091769,False
1.5,adam,2000,2.5988075733184814,0.1744776842420989,0.2267169635917187,False
1.5,adam,2000,4.843935012817383,0.1744776842420989,0.4225792818277994,True
1.5,adam,2000,3.996049642562866,0.1744776842420989,0.3486107438754181,False
1.5,adam,2000,5.0819196701049805,0.1744776842420989,0.4433407877721443,True
1.5,adam,2000,5.332267761230469,0.1744776842420989,0.4651808653691469,True
1.5,adam,2000,4.096521377563477,0.1744776842420989,0.3573757817027643,False
1.5,adam,2000,4.386134147644043,0.1744776842420989,0.3826412644280626,True
1.5,adam,2000,5.280445098876953,0.1744776842420989,0.4606599163097961,True
1.5,adam,2000,4.3815016746521,0.1744776842420989,0.3822371328480884,False
1.5,adam,2000,0.6358219981193542,0.1744776842420989,0.0554683749110245,False
1.5,adam,2000,2.474881649017334,0.1744776842420989,0.2159058094469058,False
1.5,adam,2000,4.539113998413086,0.1744776842420989,0.3959870494770048,True
1.5,adam,2000,4.126767635345459,0.1744776842420989,0.3600144302101592,False
2.0,adam,2000,0.3531569242477417,0.4402489042560642,0.077738474465255,False
2.0,adam,2000,4.2373456954956055,0.4402489042560642,0.9327433996980452,True
2.0,adam,2000,4.824608325958252,0.4402489042560642,1.0620142644839023,True
2.0,adam,2000,4.009288787841797,0.4402489042560642,0.8825424978467376,True
2.0,adam,2000,0.6485653519630432,0.4402489042560642,0.1427650927700892,False
2.0,adam,2000,4.295177459716797,0.4402489042560642,0.9454735851128326,True
2.0,adam,2000,0.7629460692405701,0.4402489042560642,0.1679430854948161,False
2.0,adam,2000,4.748504161834717,0.4402489042560642,1.0452618770515474,True
2.0,adam,2000,0.6080554127693176,0.4402489042560642,0.1338478645993304,False
2.0,adam,2000,4.321439266204834,0.4402489042560642,0.9512544508779042,True
2.0,adam,2000,4.757082939147949,0.4402489042560642,1.047150275707551,True
2.0,adam,2000,0.4877121448516845,0.4402489042560642,0.1073573686816645,False
2.0,adam,2000,4.695028305053711,0.4402489042560642,1.0334905333755513,True
2.0,adam,2000,0.4070973992347717,0.4402489042560642,0.0896120919693008,False
2.0,adam,2000,3.598517656326294,0.4402489042560642,0.7921217275718756,True
2.0,adam,2000,2.9154484272003174,0.4402489042560642,0.6417614877450027,True
2.0,adam,2000,0.3552423417568207,0.4402489042560642,0.0781975258518992,False
2.0,adam,2000,0.7749478220939636,0.4402489042560642,0.1705849647662454,False
2.0,adam,2000,4.364462375640869,0.4402489042560642,0.9607248892713558,True
2.0,adam,2000,4.529655456542969,0.4402489042560642,0.9970879257002722,True
2.0,adam,2000,3.6932942867279057,0.4402489042560642,0.8129843814135714,True
2.0,adam,2000,0.8992564678192139,0.4402489042560642,0.1979483373012938,False
2.0,adam,2000,3.309783935546875,0.4402489042560642,0.7285643754744178,True
2.0,adam,2000,4.114715099334717,0.4402489042560642,0.9057494069039956,True
2.0,adam,2000,3.031413316726685,0.4402489042560642,0.6672881955180823,True
2.0,adam,2000,1.9234997034072876,0.4402489042560642,0.4234093183809614,False
2.0,adam,2000,0.4098754823207855,0.4402489042560642,0.0902236159865758,False
2.0,adam,2000,3.6918442249298096,0.4402489042560642,0.8126651873547137,True
2.0,adam,2000,3.9854178428649902,0.4402489042560642,0.8772879191619396,True
2.0,adam,2000,0.3307662308216095,0.4402489042560642,0.072809735342061,False
2.0,adam,2000,4.326162815093994,0.4402489042560642,0.9522942194892304,True
2.0,adam,2000,4.845518589019775,0.4402489042560642,1.0666171246841734,True
2.0,adam,2000,4.1548614501953125,0.4402489042560642,0.914586600392124,True
2.0,adam,2000,4.1352949142456055,0.4402489042560642,0.9102795273861516,True
2.0,adam,2000,4.019410610198975,0.4402489042560642,0.8847705584476485,True
2.0,adam,2000,3.3744168281555176,0.4402489042560642,0.7427916555493452,True
2.0,adam,2000,4.554447174072266,0.4402489042560642,1.0025451889387216,True
2.0,adam,2000,3.662664651870727,0.4402489042560642,0.8062420498217533,True
2.0,adam,2000,5.03345251083374,0.4402489042560642,1.1079859762597446,True
2.0,adam,2000,4.860977649688721,0.4402489042560642,1.0700200419443389,True
2.0,adam,2000,4.346960067749023,0.4402489042560642,0.9568722033356872,True
2.0,adam,2000,3.605232000350952,0.4402489042560642,0.7935997188717027,True
2.0,adam,2000,4.675406455993652,0.4402489042560642,1.029171284601467,True
2.0,adam,2000,3.2675693035125732,0.4402489042560642,0.7192719027260807,True
2.0,adam,2000,5.135777950286865,0.4402489042560642,1.130510307558124,True
2.0,adam,2000,3.4414024353027344,0.4402489042560642,0.7575368256230899,True
2.0,adam,2000,0.507098913192749,0.4402489042560642,0.1116248704412744,False
2.0,adam,2000,4.079677581787109,0.4402489042560642,0.8980367925499023,True
2.0,adam,2000,0.5055896043777466,0.4402489042560642,0.1112926346652799,False
2.0,adam,2000,3.48555326461792,0.4402489042560642,0.7672555027370933,True
2.0,adam,2000,0.9005262851715088,0.4402489042560642,0.1982278551502704,False
2.0,adam,2000,4.4018874168396,0.4402489042560642,0.9689630559610952,True
2.0,adam,2000,3.308876037597656,0.4402489042560642,0.7283645249357578,True
2.0,adam,2000,4.223332405090332,0.4402489042560642,0.9296587318250736,True
2.0,adam,2000,0.605531632900238,0.4402489042560642,0.1332923189383575,False
2.0,adam,2000,0.0882331952452659,0.4402489042560642,0.0194222837628698,False
2.0,adam,2000,4.0270915031433105,0.4402489042560642,0.8864613107988746,True
2.0,adam,2000,0.7306461334228516,0.4402489042560642,0.1608330798191702,False
2.0,adam,2000,0.6268489956855774,0.4402489042560642,0.1379847917422949,False
2.0,adam,2000,0.1382462531328201,0.4402489042560642,0.0304313807296152,False
2.0,adam,2000,4.288803577423096,0.4402489042560642,0.944070537765003,True
2.0,adam,2000,4.801079750061035,0.4402489042560642,1.0568350496051746,True
2.0,adam,2000,4.203826427459717,0.4402489042560642,0.9253649891859128,True
2.0,adam,2000,4.817289352416992,0.4402489042560642,1.0604031794429931,True
2.0,adam,2000,3.6197662353515625,0.4402489042560642,0.7967990593883121,True
2.0,adam,2000,0.8110166192054749,0.4402489042560642,0.1785245889693339,False
2.0,adam,2000,0.1667510122060775,0.4402489042560642,0.0367059752036576,False
2.0,adam,2000,4.875526428222656,0.4402489042560642,1.0732225838482534,True
2.0,adam,2000,0.6438107490539551,0.4402489042560642,0.1417184884096398,False
2.0,adam,2000,4.280987739562988,0.4402489042560642,0.9423500807381254,True
2.0,adam,2000,0.8134192824363708,0.4402489042560642,0.1790534738966831,False
2.0,adam,2000,4.912041187286377,0.4402489042560642,1.081260375181742,True
2.0,adam,2000,2.4606399536132812,0.4402489042560642,0.5416470216734699,True
2.0,adam,2000,3.9812793731689458,0.4402489042560642,0.8763769407874493,True
2.0,adam,2000,0.3269521296024322,0.4402489042560642,0.0719701584008287,False
2.0,adam,2000,4.651020050048828,0.4402489042560642,1.023803240353491,True
2.0,adam,2000,4.566331386566162,0.4402489042560642,1.0051611947029135,True
2.0,adam,2000,4.877734184265137,0.4402489042560642,1.0737085649375369,True
2.0,adam,2000,3.737634897232056,0.4402489042560642,0.82274483400782,True
2.0,adam,2000,0.2564354240894317,0.4402489042560642,0.0564477072339057,False
2.0,adam,2000,0.4605961740016937,0.4402489042560642,0.1013884804543905,False
2.0,adam,2000,3.4305505752563477,0.4402489042560642,0.755148065875809,True
2.0,adam,2000,1.0570887327194214,0.4402489042560642,0.2326910781405784,False
2.0,adam,2000,4.104116439819336,0.4402489042560642,0.903416382784881,True
2.0,adam,2000,4.63154411315918,0.4402489042560642,1.019516110415977,True
2.0,adam,2000,4.563902378082275,0.4402489042560642,1.0046265105411838,True
2.0,adam,2000,0.5598271489143372,0.4402489042560642,0.1232316444411667,False
2.0,adam,2000,4.2187180519104,0.4402489042560642,0.9286429998594158,True
2.0,adam,2000,4.44328498840332,0.4402489042560642,0.9780756737209904,True
2.0,adam,2000,4.832404613494873,0.4402489042560642,1.0637304180065337,True
2.0,adam,2000,5.024059295654297,0.4402489042560642,1.105918299914649,True
2.0,adam,2000,4.413700580596924,0.4402489042560642,0.971563422161075,True
2.0,adam,2000,0.5902003049850464,0.4402489042560642,0.1299175187806308,False
2.0,adam,2000,4.37233304977417,0.4402489042560642,0.962457417102827,True
2.0,adam,2000,3.9976067543029785,0.4402489042560642,0.8799709966142638,True
2.0,adam,2000,4.631659507751465,0.4402489042560642,1.019541511587382,True
2.0,adam,2000,4.729337215423584,0.4402489042560642,1.0410427634738293,True
2.0,adam,2000,3.729283332824707,0.4402489042560642,0.8209064504682403,True
2.0,adam,2000,1.0560989379882812,0.4402489042560642,0.2324732001176669,False
2.0,adam,2000,0.2049102187156677,0.4402489042560642,0.0451057496302215,False
2.0,adam,2000,4.308969974517822,0.4402489042560642,0.948509654876876,True
2.0,adam,2000,0.2316437363624572,0.4402489042560642,0.0509904505556762,False
2.0,adam,2000,3.935352325439453,0.4402489042560642,0.8662672745681368,True
2.0,adam,2000,0.2007591426372528,0.4402489042560642,0.0441919962827187,False
2.0,adam,2000,4.114137649536133,0.4402489042560642,0.905622296083451,True
2.0,adam,2000,4.102431774139404,0.4402489042560642,0.9030455466750672,True
2.0,adam,2000,4.777005195617676,0.4402489042560642,1.0515356514981038,True
2.0,adam,2000,3.512770891189575,0.4402489042560642,0.7732467678744044,True
2.0,adam,2000,4.443955898284912,0.4402489042560642,0.9782233573911032,True
2.0,adam,2000,4.264392375946045,0.4402489042560642,0.9386970354140802,True
2.0,adam,2000,4.6551127433776855,0.4402489042560642,1.0247041422302336,True
2.0,adam,2000,3.7317943572998047,0.4402489042560642,0.8214591883551012,True
2.0,adam,2000,3.692458152770996,0.4402489042560642,0.812800327884401,True
