window,a,seed,cross_step,cross_w2,final_w2,early_defined,early_step,early_branch,early_w2,branch_cross
V70,1.3,400051,,,0.7146154170271876,False,,,,
V70,1.3,400052,3550.0,3.707659429999171,24.332769128808447,True,250.0,1.0,0.12319501603846435,1.0
V70,1.3,400053,1850.0,4.381411873119674,28.225566788418522,True,0.0,1.0,0.23466252508335828,1.0
V70,1.3,400054,1500.0,4.101168782370613,30.36940983775068,True,0.0,1.0,0.9745103027623663,1.0
V70,1.3,400055,1300.0,3.3656530152653255,28.89607458631818,True,0.0,1.0,0.13372934703299094,1.0
V70,1.3,400056,2500.0,3.8960954983557916,26.186921474066352,True,100.0,1.0,0.18496527299406357,1.0
V70,1.3,400057,2300.0,3.9062375422006195,26.929703203080045,True,0.0,-1.0,0.8709938441032997,-1.0
V70,1.3,400058,2650.0,4.015498527702218,25.157890211678552,True,0.0,-1.0,0.06220804818072603,-1.0
V70,1.3,400059,1600.0,3.5382526590635384,27.938175148545334,True,0.0,-1.0,0.1911840527163762,-1.0
V70,1.5,400000,600.0,2.3164135215661266,24.173754064223417,True,0.0,1.0,0.4159330052535997,-1.0
V70,1.5,400001,1850.0,2.337414175481002,20.343487515120053,True,0.0,-1.0,0.6891875173255155,-1.0
V70,1.5,400002,1950.0,2.300041085980572,21.58817753325468,True,100.0,1.0,0.39817354946916295,1.0
V70,1.5,400003,4100.0,2.5306768899567365,18.33188135401426,True,100.0,1.0,0.5404843311079263,1.0
V70,1.5,400004,7050.0,2.052538046068154,13.631935725714902,True,6850.0,1.0,0.2772508510893536,1.0
V70,1.5,400005,1350.0,2.312453001896057,22.492580849742833,True,0.0,1.0,0.1407360938955991,1.0
V70,1.5,400006,3300.0,2.3000053201428776,20.054247304289095,True,0.0,-1.0,0.6476340200074271,-1.0
V70,1.5,400007,700.0,2.122201250443806,23.495912037506766,True,100.0,1.0,0.09387426991978054,1.0
V70,1.5,400008,6350.0,2.2955433479295486,15.035979097032884,True,6000.0,1.0,0.25627275040777076,1.0
V70,1.5,400009,8250.0,2.1409542712938694,11.413701306568637,True,8100.0,1.0,0.7407876029508637,1.0
V70,1.5,400010,4700.0,2.2735665972526204,17.946067727415695,True,0.0,1.0,0.8094268943413971,1.0
V70,1.5,400011,4350.0,2.4450565881440918,18.286197218723487,True,0.0,-1.0,0.8880437519964512,1.0
V70,1.5,400012,1250.0,2.206501815972713,21.971909359357326,True,0.0,-1.0,0.4875063804032469,1.0
V70,1.5,400013,2950.0,2.334039265088179,20.275937487807735,True,0.0,1.0,0.8607835675669806,-1.0
V70,1.5,400014,750.0,2.256224759157968,23.466044843011865,True,100.0,1.0,0.2388447894828968,1.0
V70,1.5,400015,3300.0,2.2242259347650455,20.243371914362925,True,1750.0,-1.0,0.4121244539135461,-1.0
V70,1.5,400016,900.0,2.3901856787768696,23.64426651030722,True,0.0,1.0,0.20317577386094152,-1.0
V70,1.5,400017,2350.0,2.0535185079946205,21.08202528780855,True,1750.0,1.0,0.42761384569819166,1.0
V70,1.5,400018,1500.0,2.2242810239468245,23.4507785343287,True,600.0,1.0,0.10089749403830794,1.0
V70,1.5,400019,1250.0,2.438682099406998,22.469223109628103,True,100.0,1.0,0.14963083299941768,1.0
V70,1.5,400020,800.0,2.378264398856827,24.09121106797201,True,0.0,1.0,0.08588076421208132,-1.0
V70,1.5,400021,1750.0,2.2424699010881626,23.42626609189855,True,850.0,-1.0,0.0539820390138653,-1.0
V70,1.5,400022,1750.0,2.2907713102782195,23.90946222397419,True,1400.0,-1.0,0.2794687327742684,-1.0
V70,1.5,400023,2000.0,2.509511622500517,22.58664068648084,True,900.0,-1.0,0.0504155023047778,-1.0
V70,1.5,400024,3350.0,2.6780112007586925,20.9590723253949,True,250.0,1.0,0.5216805182764963,1.0
V70,1.5,400025,1300.0,2.0218518350029266,21.21144021583624,True,100.0,1.0,0.2391277764042304,1.0
V70,1.5,400026,1200.0,2.3827694266666897,22.362282552400448,True,0.0,1.0,0.7469446565531078,1.0
V70,1.5,400027,2650.0,2.1055703055800006,21.191021846638613,True,2100.0,1.0,0.05599030674704887,1.0
V70,1.5,400028,650.0,2.176451830741134,24.021405060034123,True,0.0,-1.0,0.5222400338206291,-1.0
V70,1.5,400029,5100.0,2.2442799684040833,17.216221300618365,True,100.0,-1.0,0.6777684209478381,-1.0
V70,1.5,400030,1000.0,2.2939212590069045,23.475838808705454,True,0.0,1.0,0.05865957767503811,-1.0
V70,1.5,400031,7650.0,2.320804951054309,12.668566403849509,True,7450.0,1.0,0.4663976181782249,1.0
V70,1.5,400032,3000.0,2.335292742743838,20.513303517573743,True,2300.0,1.0,0.9327461919233686,1.0
V70,1.5,400033,2500.0,2.114276907551377,19.671400674254567,True,0.0,-1.0,0.9816681052874842,-1.0
V70,1.5,400034,900.0,2.1103739165184607,22.920800832254816,True,0.0,1.0,0.8684139158426966,1.0
V70,1.5,400035,750.0,2.4540058446909,24.42100459736616,True,150.0,1.0,0.08257435575404408,1.0
V70,1.5,400036,1450.0,2.141324310737604,21.344766318270285,True,250.0,-1.0,0.05857318094986104,-1.0
V70,1.5,400037,6950.0,2.1379676974024884,14.03779795191075,True,6800.0,-1.0,0.38500550440148557,-1.0
V70,1.5,400038,1050.0,2.262395859560484,22.79876633062205,True,100.0,-1.0,0.07857200926322663,-1.0
V70,1.5,400039,1300.0,2.2760396165907744,23.394027419681308,True,100.0,1.0,0.08295135244078436,1.0
V70,1.5,400040,750.0,2.3649410731876777,24.35822483466389,True,100.0,1.0,0.06318159061150613,1.0
V70,1.5,400041,,,0.6876474911115072,False,,,,
V70,1.5,400042,3750.0,2.4840707438549705,19.405569032826342,True,0.0,-1.0,0.08619534037631119,1.0
V70,1.5,400043,1050.0,2.2453812202003136,22.14380085320031,True,0.0,-1.0,0.23567520701993788,-1.0
V70,1.5,400044,5150.0,2.4577743230775035,17.193400014632292,True,4850.0,1.0,0.6208370058677328,1.0
V70,1.5,400045,650.0,2.318817247563188,24.146314463651066,True,0.0,-1.0,0.2096235854539489,-1.0
V70,1.5,400046,2200.0,2.049144556891583,22.13985870399362,True,1750.0,-1.0,0.5048718486669646,-1.0
V70,1.5,400047,800.0,1.9437948781472136,22.82705088130109,True,0.0,-1.0,0.1284775825351227,-1.0
V70,1.5,400048,2600.0,2.099923777066597,19.770814470144874,True,0.0,-1.0,0.9594904090324423,1.0
V70,1.5,400049,700.0,2.029755548769324,23.177514280309516,True,50.0,1.0,0.07802860071835498,1.0
V70,1.5,400050,1200.0,2.1722508468987267,23.445972362141738,True,400.0,1.0,0.08595550280555887,1.0
V70,1.5,400051,,,0.6844407138469941,False,,,,
V70,1.5,400052,3050.0,2.12746280727653,20.400983541873124,True,250.0,1.0,0.11378158237727747,1.0
V70,1.5,400053,850.0,2.407671523622375,23.44968233863096,True,0.0,1.0,0.23466252471405677,1.0
V70,1.5,400054,750.0,2.2846244399117706,25.101402390785434,True,0.0,1.0,0.9745103027382853,1.0
V70,1.5,400055,550.0,1.7884874193649063,23.86540710670435,True,0.0,1.0,0.13372934706552533,1.0
V70,1.5,400056,1600.0,2.1395895639474025,21.9081565179103,True,100.0,1.0,0.17642706625187618,1.0
V70,1.5,400057,1550.0,2.054106415490431,22.463843652439596,True,0.0,-1.0,0.8709938439817849,-1.0
V70,1.5,400058,1250.0,2.172372062057921,21.3914318154708,True,0.0,-1.0,0.06220804803858092,-1.0
V70,1.5,400059,700.0,1.9425911073761535,23.27733025217164,True,0.0,-1.0,0.19118405274226116,-1.0
V80,1.3,400000,1300.0,4.042213568706122,29.478221559302906,True,0.0,1.0,0.41593300672843214,-1.0
V80,1.3,400001,3200.0,3.932236076998688,23.683049638053443,True,0.0,-1.0,0.6891875173425114,-1.0
V80,1.3,400002,2750.0,3.780624748314737,25.54164136807616,True,100.0,1.0,0.4073689643536299,1.0
V80,1.3,400003,4250.0,4.157699004468419,22.532293720406244,True,2450.0,1.0,0.4998455856066781,1.0
V80,1.3,400004,8650.0,3.647814478864703,12.907202733364633,True,8200.0,1.0,0.5982490299499531,1.0
V80,1.3,400005,2200.0,3.910063831147526,26.809654896642204,True,0.0,1.0,0.14073609394997946,1.0
V80,1.3,400006,3150.0,3.8433636849687383,25.41142814072996,True,0.0,-1.0,0.6476340199901368,-1.0
V80,1.3,400007,1400.0,3.7061023604858763,28.692983956740598,True,100.0,1.0,0.07430540145467998,1.0
V80,1.3,400008,7300.0,3.6638102963947357,15.863693130330212,True,6700.0,1.0,0.15760147730683413,1.0
V80,1.3,400009,8450.0,3.78713967623377,13.388444386826253,True,7950.0,1.0,0.638950226048721,1.0
V80,1.3,400010,4650.0,3.7562414886173308,22.21882721214081,True,3800.0,1.0,0.583028098399092,1.0
V80,1.3,400011,4200.0,3.8280140432607985,22.886670520528295,True,3050.0,1.0,0.6265701020512904,1.0
V80,1.3,400012,2350.0,3.9510277179670124,26.174822972935853,True,0.0,-1.0,0.4875063804401122,1.0
V80,1.3,400013,3500.0,3.996492262218329,24.36306190176653,True,100.0,-1.0,0.4791229895946769,-1.0
V80,1.3,400014,1450.0,3.8171336947375583,28.752942309034058,True,100.0,1.0,0.20645005943093483,1.0
V80,1.3,400015,3850.0,3.810602270654674,24.31061723316784,True,2800.0,-1.0,0.3285054894806632,-1.0
V80,1.3,400016,1550.0,4.055519791127108,30.154785740687615,True,0.0,1.0,0.2031757737761455,-1.0
V80,1.3,400017,2000.0,3.618148594229189,26.843492931305505,True,0.0,1.0,0.9237706567697771,1.0
V80,1.3,400018,1800.0,3.582699850484957,29.64531645064734,True,700.0,1.0,0.10130428237811566,1.0
V80,1.3,400019,2400.0,4.17662014104927,27.0389347431552,True,0.0,-1.0,0.32614861976482074,1.0
V80,1.3,400020,1400.0,3.984681133205923,29.42045853396671,True,0.0,1.0,0.0858807637946542,-1.0
V80,1.3,400021,1450.0,3.7952583999754133,30.149403634234467,True,150.0,-1.0,0.07059024129211032,-1.0
V80,1.3,400022,3800.0,3.834077424503457,24.82909266258739,True,3200.0,-1.0,0.28778817939975665,-1.0
V80,1.3,400023,1900.0,3.9973944728642157,28.832688603960708,True,250.0,-1.0,0.09568885087686545,-1.0
V80,1.3,400024,2400.0,4.10302172147934,29.23228591816879,True,700.0,1.0,0.5006159208209748,1.0
V80,1.3,400025,2600.0,3.6220039873878735,24.85802354037183,True,150.0,1.0,0.25070672288490586,1.0
V80,1.3,400026,2100.0,4.012937082362192,27.17683624579049,True,0.0,1.0,0.7469446566178373,1.0
V80,1.3,400027,2100.0,3.4439011629505023,27.702770270400325,True,500.0,1.0,0.05222416509670358,1.0
V80,1.3,400028,1650.0,3.7626833906633648,28.230103338303724,True,0.0,-1.0,0.5222400336056138,-1.0
V80,1.3,400029,5550.0,3.934732872266224,20.34341009753095,True,4950.0,-1.0,0.4125164026110386,-1.0
V80,1.3,400030,1850.0,3.943951823490652,27.712842220189717,True,0.0,1.0,0.058659548467041744,-1.0
V80,1.3,400031,5700.0,3.8042123566156403,20.018794793270406,True,5200.0,1.0,0.49289067127798425,1.0
V80,1.3,400032,4600.0,3.7806317045118294,22.145676276492594,True,4000.0,1.0,0.5814569391679958,1.0
V80,1.3,400033,3350.0,3.727685119753525,23.377926672667265,True,0.0,-1.0,0.9816681053121418,-1.0
V80,1.3,400034,1650.0,3.651323974709569,28.27525660692507,True,0.0,1.0,0.8684139158506681,1.0
V80,1.3,400035,1650.0,4.068737232828676,29.045606413506864,True,200.0,1.0,0.058535254092267584,1.0
V80,1.3,400036,2600.0,3.7015628335289077,25.117196150215644,True,300.0,-1.0,0.05870941697118109,-1.0
V80,1.3,400037,7200.0,3.6045874861753995,16.391467075866473,True,6750.0,-1.0,0.4659383427167883,-1.0
V80,1.3,400038,1950.0,3.7983064150898977,27.746471459860047,True,100.0,-1.0,0.11064435263509104,-1.0
V80,1.3,400039,1800.0,3.7146997690137886,28.40419141179517,True,1100.0,1.0,0.3646980041948476,1.0
V80,1.3,400040,1400.0,3.9389610166769105,29.823592479982306,True,200.0,1.0,0.17623771778820654,1.0
V80,1.3,400041,,,0.45791970196093185,False,,,,
V80,1.3,400042,4200.0,3.898673866482657,22.994238845709713,True,3250.0,1.0,0.5224590559689349,1.0
V80,1.3,400043,2150.0,3.851601841256362,26.410281212542344,True,0.0,-1.0,0.23567520667297207,-1.0
V80,1.3,400044,5400.0,3.8956680440317824,20.653073431118518,True,4750.0,1.0,0.4809389510343756,1.0
V80,1.3,400045,1300.0,3.9049573729928913,29.453154606581457,True,0.0,-1.0,0.2096235682730743,-1.0
V80,1.3,400046,1600.0,3.5779905610357536,28.963787847010014,True,550.0,-1.0,0.5355782149561933,-1.0
V80,1.3,400047,1800.0,3.3571180927028896,26.821839348441443,True,0.0,-1.0,0.12847758248619898,-1.0
V80,1.3,400048,3350.0,3.6983902246995464,23.57390567550051,True,0.0,-1.0,0.9594904090515745,1.0
V80,1.3,400049,1450.0,3.4760428623656052,28.062106837952154,True,50.0,1.0,0.08115859956850378,1.0
V80,1.3,400050,1850.0,3.880359550786218,29.048351467025714,True,500.0,1.0,0.05461796682924029,1.0
V80,1.3,400051,,,0.6667609772336659,False,,,,
V80,1.3,400052,3300.0,3.5846048848027348,24.698854811922185,True,2350.0,1.0,0.15111576368144966,1.0
V80,1.3,400053,1650.0,4.003413385916729,28.20060479088526,True,0.0,1.0,0.23466253338548862,1.0
V80,1.3,400054,1450.0,3.844358617916082,31.48271854728443,True,0.0,1.0,0.9745103026758964,1.0
V80,1.3,400055,1150.0,3.0853668326372246,28.93177846821883,True,0.0,1.0,0.13372934700516484,1.0
V80,1.3,400056,2400.0,3.6845085558173336,26.13367417509513,True,0.0,1.0,0.1220555213279333,1.0
V80,1.3,400057,2200.0,3.615956702353118,26.86264366463304,True,750.0,-1.0,0.5488804512227651,-1.0
V80,1.3,400058,2550.0,3.8399267973516165,25.050352763161154,True,0.0,-1.0,0.06220804780385932,-1.0
V80,1.3,400059,1600.0,3.3046166846511906,27.361119091175738,True,0.0,-1.0,0.19118405245918907,-1.0
V80,1.5,400000,550.0,2.221183044966159,24.233918104619274,True,0.0,1.0,0.4159330049238594,-1.0
V80,1.5,400001,1700.0,2.129252803755693,20.388646400976654,True,0.0,-1.0,0.6891875173252013,-1.0
V80,1.5,400002,2000.0,2.016893329255649,21.476247126987868,True,550.0,1.0,0.4036214376918595,1.0
V80,1.5,400003,3600.0,2.361314228039069,18.958047421756127,True,2800.0,1.0,0.4725004123520334,1.0
V80,1.5,400004,8650.0,2.2717648395227994,10.838641986350298,True,8500.0,1.0,0.6526327875849856,1.0
V80,1.5,400005,1200.0,2.137881826683868,22.596502547471538,True,0.0,1.0,0.1407360939087305,1.0
V80,1.5,400006,2650.0,2.206577455242696,21.113369096834308,True,0.0,-1.0,0.6476340199747097,-1.0
V80,1.5,400007,650.0,2.040429852150307,23.550525208531994,True,100.0,1.0,0.06682141895241303,1.0
V80,1.5,400008,7150.0,2.0569763152555867,13.443865399556362,True,6950.0,1.0,0.18423211074504883,1.0
V80,1.5,400009,8200.0,2.2430351245473807,11.67216830635479,True,8050.0,1.0,0.6673821134680682,1.0
V80,1.5,400010,4400.0,2.1304338561671896,18.460483264918498,True,4050.0,1.0,0.5618890475153372,1.0
V80,1.5,400011,3750.0,2.2472195313751535,19.18134580873181,True,3250.0,1.0,0.5855931363822685,1.0
V80,1.5,400012,1200.0,2.1345854007641623,21.93722377056881,True,0.0,-1.0,0.4875063803994409,1.0
V80,1.5,400013,2800.0,2.1871738051058904,20.53488927033671,True,100.0,-1.0,0.4689719983960515,-1.0
V80,1.5,400014,650.0,2.058734496912026,23.60020101724681,True,100.0,1.0,0.20346547748879115,1.0
V80,1.5,400015,3500.0,2.0887868457797722,20.210706658808054,True,3050.0,-1.0,0.3166736143861568,-1.0
V80,1.5,400016,700.0,2.172396440948252,24.861093014992605,True,0.0,1.0,0.2031757737586906,-1.0
V80,1.5,400017,850.0,1.9285827097476502,22.679251389861456,True,0.0,1.0,0.9237706567564852,1.0
V80,1.5,400018,1250.0,1.9515747399580419,24.4561607062824,True,600.0,1.0,0.11009627888871147,1.0
V80,1.5,400019,1150.0,2.2769597701999746,22.789777561916424,True,0.0,-1.0,0.3261486197536147,1.0
V80,1.5,400020,700.0,2.2334066285582046,24.303623916219895,True,0.0,1.0,0.08588076372781324,-1.0
V80,1.5,400021,650.0,1.978045441071152,25.03299456584286,True,150.0,-1.0,0.07364828708446179,-1.0
V80,1.5,400022,3600.0,2.1281944568494833,20.296342504143997,True,3400.0,-1.0,0.27397109570579314,-1.0
V80,1.5,400023,1000.0,2.2130601367263707,24.105351729942893,True,250.0,-1.0,0.08914584213732125,-1.0
V80,1.5,400024,2100.0,2.2866330747952786,23.74487925614766,True,1250.0,1.0,0.5404285038085288,1.0
V80,1.5,400025,1250.0,1.9632039371174927,21.245853999933452,True,150.0,1.0,0.24274073845626673,1.0
V80,1.5,400026,950.0,2.1454958729117166,22.747564162492292,True,0.0,1.0,0.7469446565920492,1.0
V80,1.5,400027,1250.0,1.82673722216299,23.244251810637667,True,550.0,1.0,0.05879723560223899,1.0
V80,1.5,400028,700.0,2.0162937250951645,23.66191768374043,True,0.0,-1.0,0.5222400335623225,-1.0
V80,1.5,400029,5250.0,2.373074595416253,17.092052755548465,True,5050.0,-1.0,0.34857875580883735,-1.0
V80,1.5,400030,900.0,2.2113335290047784,23.36201235017764,True,0.0,1.0,0.05865954798866325,-1.0
V80,1.5,400031,6100.0,2.1182087475947906,15.6418502556485,True,6000.0,1.0,1.0666395044963763,1.0
V80,1.5,400032,4500.0,2.0129629661927493,18.110028265136396,True,4350.0,1.0,0.26006931647634346,1.0
V80,1.5,400033,2250.0,2.0444150726702026,19.93559299960246,True,0.0,-1.0,0.9816681052944302,-1.0
V80,1.5,400034,750.0,2.026632670964096,23.483466148470963,True,0.0,1.0,0.8684139158353965,1.0
V80,1.5,400035,800.0,2.1850005419228538,24.162251042612446,True,200.0,1.0,0.05500889496855678,1.0
V80,1.5,400036,1350.0,1.9564784111220173,21.41304298695538,True,350.0,-1.0,0.08469768453111341,-1.0
V80,1.5,400037,7400.0,2.199305771927534,13.339801983080838,True,7250.0,-1.0,0.4447614920680134,-1.0
V80,1.5,400038,900.0,2.0314166372188365,23.20723119056069,True,100.0,-1.0,0.11050084912509671,-1.0
V80,1.5,400039,1100.0,2.1469330562665747,23.661801934299774,True,850.0,1.0,0.2302218737444993,1.0
V80,1.5,400040,700.0,2.2069782583452486,24.71850545101602,True,200.0,1.0,0.05687984490917543,1.0
V80,1.5,400041,,,0.4379572889112537,False,,,,
V80,1.5,400042,3650.0,2.2300172277793004,19.446697422349832,True,3300.0,1.0,0.5109425015053685,1.0
V80,1.5,400043,1000.0,2.117279517383566,22.11283560418305,True,0.0,-1.0,0.2356752066078109,-1.0
V80,1.5,400044,5000.0,2.215309415757694,17.445309579333312,True,4800.0,1.0,0.4300149191582298,1.0
V80,1.5,400045,550.0,2.1311142707796242,24.330671543196463,True,0.0,-1.0,0.2096235676812469,-1.0
V80,1.5,400046,1100.0,1.9299593080393076,23.859665995309264,True,750.0,-1.0,0.5144828936135918,-1.0
V80,1.5,400047,800.0,1.8555574683297136,22.602018508874167,True,0.0,-1.0,0.12847758252529617,-1.0
V80,1.5,400048,2100.0,2.029330332703991,20.32374479050815,True,150.0,1.0,0.33205610465984453,1.0
V80,1.5,400049,650.0,1.9368818863814736,23.208116167015806,True,50.0,1.0,0.08162937160280416,1.0
V80,1.5,400050,1050.0,2.095066648406488,24.19468421751964,True,450.0,1.0,0.08299545130986229,1.0
V80,1.5,400051,,,0.631707975765297,False,,,,
V80,1.5,400052,2750.0,1.918238925969133,20.730065390231264,True,2450.0,1.0,0.1341496035046479,1.0
V80,1.5,400053,750.0,2.23167216097684,23.502822834733262,True,0.0,1.0,0.23466252952039704,1.0
V80,1.5,400054,750.0,2.1438420965880116,25.938740612817124,True,0.0,1.0,0.9745103026648652,1.0
V80,1.5,400055,500.0,1.7185484066249372,23.96162070745319,True,0.0,1.0,0.13372934710111625,1.0
V80,1.5,400056,1550.0,2.0120945804320245,21.936751261962133,True,0.0,1.0,0.1220555212989721,1.0
V80,1.5,400057,1600.0,2.09347937595057,22.471421514123097,True,900.0,-1.0,0.524823250878255,-1.0
V80,1.5,400058,1200.0,2.0949206269528764,21.322848116569233,True,0.0,-1.0,0.06220804769895088,-1.0
V80,1.5,400059,700.0,1.8271768129447652,22.962489612878656,True,0.0,-1.0,0.1911840525192778,-1.0
