optimizer,budget,seed,w2,R,solved
adam,4500,136,0.48792773485183716,0.016224968800176685,False
adam,4500,137,9.465177536010742,0.3147437606852597,False
adam,4500,138,8.978102684020996,0.2985471526377913,False
adam,4500,139,5.8329081535339355,0.19396059302536275,False
adam,4500,140,6.2317280769348145,0.20722247660333365,False
adam,4500,141,10.065494537353516,0.33470598853434846,True
adam,4500,142,9.080484390258789,0.30195163217597837,False
adam,4500,143,0.6613627672195435,0.021992171170581293,False
adam,4500,144,8.49388599395752,0.2824455865089661,False
adam,4500,145,9.969672203063965,0.3315196265525272,False
adam,4500,146,10.033332824707031,0.33363652117888465,False
adam,4500,147,12.374849319458008,0.41149852687931876,True
adam,4500,148,5.7895002365112305,0.19251715776012226,False
adam,4500,149,4.878997802734375,0.16224039231861626,False
adam,4500,150,12.591014862060547,0.4186866388350051,True
adam,4500,151,12.609885215759277,0.4193141311420435,True
adam,4500,152,11.200695037841797,0.37245459634398703,True
adam,4500,153,9.342436790466309,0.3106622858587189,False
adam,4500,154,8.07321548461914,0.26845710952427043,False
adam,4500,155,8.791580200195312,0.29234475571620183,False
adam,4500,156,7.459866046905518,0.24806151653029704,False
adam,4500,157,0.41791102290153503,0.013896716303463065,False
adam,4500,158,0.22858010232448578,0.0076009309650785705,False
adam,4500,159,11.354452133178711,0.3775674519913602,True
adam,4750,100,10.661002159118652,0.35450829099280723,True
adam,4750,101,8.591537475585938,0.28569277278173094,False
adam,4750,102,8.588560104370117,0.28559376681910026,False
adam,4750,103,4.428023338317871,0.14724422363995723,False
adam,4750,104,10.112329483032227,0.3362633821361403,False
adam,4750,105,9.764652252197266,0.32470213685349203,False
adam,4750,106,11.769338607788086,0.3913635935617845,True
adam,4750,107,9.011270523071289,0.2996500765245093,False
adam,4750,108,11.088465690612793,0.36872265506008417,True
adam,4750,109,10.840594291687012,0.360480234253142,False
adam,4750,110,11.285995483398438,0.37529107594729944,True
adam,4750,111,8.545042991638184,0.28414670048956725,False
adam,4750,112,8.215662956237793,0.27319388839046566,False
adam,4750,113,11.140140533447266,0.3704409888477668,False
adam,4750,114,10.473302841186523,0.3482667610289736,False
adam,4750,115,12.129794120788574,0.40334975264753625,True
adam,4750,116,13.942492485046387,0.4636270689455023,True
adam,4750,117,0.3648472726345062,0.012132197439282602,False
adam,4750,118,12.171181678771973,0.4047260052952773,False
adam,4750,119,10.453534126281738,0.3476093956864457,False
adam,4750,120,7.079142093658447,0.23540137482962203,False
adam,4750,121,0.5714958310127258,0.01900384291626338,False
adam,4750,122,9.598604202270508,0.31918057241483616,False
adam,4750,123,11.723265647888184,0.3898315381291605,True
adam,4750,124,12.239908218383789,0.4070113559349257,True
adam,4750,125,0.3845214247703552,0.012786418303917425,False
adam,4750,126,10.248806953430176,0.34080164167944377,False
adam,4750,127,12.010977745056152,0.3993987741490625,True
adam,4750,128,5.0779595375061035,0.16885642930220884,False
adam,4750,129,11.370853424072266,0.3781128410193304,True
adam,4750,130,11.893244743347168,0.39548382088234674,True
adam,4750,131,10.498026847839355,0.34908890375197205,True
adam,4750,132,9.332093238830566,0.3103183336900153,False
adam,4750,133,7.379619598388672,0.24539309653587682,False
adam,4750,134,11.777287483215332,0.3916279160148681,True
adam,4750,135,6.528082370758057,0.2170770899561503,False
adam,4750,136,0.4885077476501465,0.016244255856197654,False
adam,4750,137,10.078615188598633,0.3351422870717839,False
adam,4750,138,9.598801612854004,0.3191871368716794,False
adam,4750,139,6.349075794219971,0.21112461807988195,False
adam,4750,140,6.75660514831543,0.2246761147115764,False
adam,4750,141,10.705842971801758,0.35599937406677695,True
adam,4750,142,9.703831672668457,0.3226796816110918,False
adam,4750,143,0.66848224401474,0.02222891378762216,False
adam,4750,144,9.110738754272461,0.3029576748276429,False
adam,4750,145,10.60059642791748,0.35249963062348333,False
adam,4750,146,10.657023429870605,0.3543759870606819,False
adam,4750,147,13.097638130187988,0.4355332866717126,True
adam,4750,148,6.2903642654418945,0.20917229470370774,False
adam,4750,149,5.514649868011475,0.1833776103741149,False
adam,4750,150,13.239788055419922,0.44026017128411515,True
adam,4750,151,13.288999557495117,0.44189659206684095,True
adam,4750,152,11.851390838623047,0.39409206089452675,True
adam,4750,153,9.954872131347656,0.33102748256339654,False
adam,4750,154,8.659688949584961,0.2879590008731838,False
adam,4750,155,9.432462692260742,0.3136559001656941,False
adam,4750,156,8.08375358581543,0.2688075310127616,False
adam,4750,157,0.44212135672569275,0.014701777960919576,False
adam,4750,158,0.23188796639442444,0.007710926744159006,False
adam,4750,159,12.004083633422852,0.39916952555717994,True
adam,5000,100,11.299660682678223,0.37574548223766957,True
adam,5000,101,9.228815078735352,0.30688404454104257,False
adam,5000,102,9.198904991149902,0.3058894500484138,False
adam,5000,103,5.164277076721191,0.17172673012882225,False
adam,5000,104,10.730767250061035,0.35682817638367437,False
adam,5000,105,10.390795707702637,0.34552316690437523,True
adam,5000,106,12.405656814575195,0.4125229626950851,True
adam,5000,107,9.627138137817383,0.32012940598367373,False
adam,5000,108,11.732148170471191,0.39012690697475383,True
adam,5000,109,11.472285270690918,0.3814857350550254,False
adam,5000,110,11.927119255065918,0.39661024362182234,True
adam,5000,111,9.143973350524902,0.30406281857899387,False
adam,5000,112,8.81198787689209,0.29302336833450243,False
adam,5000,113,11.795281410217285,0.39222626467051075,True
adam,5000,114,11.10736083984375,0.369350971888272,True
adam,5000,115,12.798951148986816,0.42560110490614944,True
adam,5000,116,14.618491172790527,0.4861059256166436,True
adam,5000,117,0.37655454874038696,0.012521497280191725,False
adam,5000,118,12.813687324523926,0.42609112416770284,True
adam,5000,119,11.09162712097168,0.36882778150663154,True
adam,5000,120,7.720912456512451,0.2567420434787329,False
adam,5000,121,0.5304640531539917,0.017639420957802875,False
adam,5000,122,10.251404762268066,0.3408880261260184,True
adam,5000,123,12.364240646362305,0.41114575867678704,True
adam,5000,124,12.910262107849121,0.42930250719517293,True
adam,5000,125,0.3959897756576538,0.013167773209664689,False
adam,5000,126,10.907049179077148,0.3626900460705654,True
adam,5000,127,12.680977821350098,0.42167816012675496,True
adam,5000,128,5.744320869445801,0.19101481680122817,False
adam,5000,129,12.030946731567383,0.4000627990854893,True
adam,5000,130,12.54468822479248,0.4171461479167758,True
