eps_lo,eps_hi,krawczyk_ok,u_mid,v_mid,box_width_u,box_width_v,shape_ok,inner_decreasing_on_negative_part,outer_minus_window_negative_sigma,outer_plus_increasing,outer_plus_dominated,other_orientation_negative,strict_max_barycentric_min,strict_max,all_ok
0.0085,0.00875,True,1.6004986210390035,1.2007060122494067,0.0002773691480622009,0.00027412160504014516,True,True,True,True,True,True,0.0044777768960147886,True,True
0.00875,0.009000000000000001,True,1.6003522437555224,1.2006057760113358,0.00027731379408479917,0.00027406196865875643,True,True,True,True,True,True,0.004476882478425581,True,True
0.009000000000000001,0.009250000000000001,True,1.6002059103438122,1.2005055683263934,0.0002772584686134838,0.0002740023622012089,True,True,True,True,True,True,0.004475988805114394,True,True
0.009250000000000001,0.009500000000000001,True,1.6000596207807265,1.2004053891799114,0.00027720317162804875,0.0002739427856455201,True,True,True,True,True,True,0.0044750958756321685,True,True
0.009500000000000001,0.009750000000000002,True,1.5999133750431358,1.2003052385572324,0.0002771479031073998,0.0002738832389697077,True,True,True,True,True,True,0.004474203689530093,True,True
0.009750000000000002,0.009999999999999995,True,1.5997671731079295,1.200205116443712,0.00027709266303133084,0.0002738237221517892,True,True,True,True,True,True,0.004473312246359682,True,True
0.009999999999999995,0.010249999999999995,True,1.599621014952013,1.2001050228247139,0.0002770374513794138,0.0002737642351693381,True,True,True,True,True,True,0.0044724215456727915,True,True
0.010249999999999995,0.010499999999999995,True,1.5994749005523108,1.2000049576856147,0.0002769822681309986,0.0002737047780010382,True,True,True,True,True,True,0.0044715315870215875,True,True
0.010499999999999995,0.010749999999999996,True,1.5993288298857646,1.1999049210118025,0.00027692711326587904,0.0002736453506242409,True,True,True,True,True,True,0.0044706423699585355,True,True
0.010749999999999996,0.010999999999999996,True,1.5991828029293331,1.199804912788674,0.0002768719867636271,0.00027358595301785193,True,True,True,True,True,True,0.004469753894036452,True,True
0.010999999999999996,0.011249999999999996,True,1.5990368196599933,1.1997049330016394,0.00027681688860403675,0.00027352658515944483,True,True,True,True,True,True,0.004468866158808402,True,True
0.011249999999999996,0.011499999999999996,True,1.59889088005474,1.1996049816361192,0.0002767618187660137,0.0002734672470272592,True,True,True,True,True,True,0.004467979163827798,True,True
0.011499999999999996,0.011749999999999997,True,1.5987449840905843,1.1995050586775433,0.000276706777230018,0.00027340793859931267,True,True,True,True,True,True,0.0044670929086484314,True,True
0.011749999999999997,0.011999999999999997,True,1.598599131744556,1.1994051641113548,0.00027665176397562163,0.00027334865985406687,True,True,True,True,True,True,0.004466207392824305,True,True
0.011999999999999997,0.012249999999999997,True,1.5984533229937021,1.1993052979230066,0.00027659677898195234,0.0002732894107695394,True,True,True,True,True,True,0.004465322615909783,True,True
0.012249999999999997,0.012499999999999997,True,1.5983075578150874,1.1992054600979623,0.0002765418222294702,0.00027323019132396986,True,True,True,True,True,True,0.004464438577459543,True,True
0.012499999999999997,0.012749999999999997,True,1.5981618361857934,1.199105650621697,0.0002764868936975251,0.0002731710014953759,True,True,True,True,True,True,0.004463555277028557,True,True
0.012749999999999997,0.012999999999999998,True,1.5980161580829195,1.1990058694796972,0.0002764319933656889,0.0002731118412626632,True,True,True,True,True,True,0.004462672714172161,True,True
0.012999999999999998,0.013249999999999998,True,1.5978705234835828,1.1989061166574586,0.0002763771212139776,0.00027305271060318326,True,True,True,True,True,True,0.004461790888445931,True,True
0.013249999999999998,0.013499999999999998,True,1.597724932364918,1.19880639214049,0.00027632227722218516,0.0002729936094960639,True,True,True,True,True,True,0.004460909799405805,True,True
0.013499999999999998,0.013749999999999998,True,1.5975793847040762,1.1987066959143085,0.0002762674613705496,0.00027293453791932265,True,True,True,True,True,True,0.004460029446608008,True,True
0.013749999999999998,0.013999999999999999,True,1.5974338804782269,1.1986070279644445,0.00027621267363797664,0.00027287549585097715,True,True,True,True,True,True,0.004459149829609109,True,True
0.013999999999999999,0.014249999999999999,True,1.5972884196645565,1.198507388276438,0.00027615791400514844,0.00027281648326993313,True,True,True,True,True,True,0.004458270947965946,True,True
0.014249999999999999,0.014499999999999999,True,1.5971430022402684,1.19840777683584,0.0002761031824511928,0.0002727575001542082,True,True,True,True,True,True,0.0044573928012357,True,True
0.014499999999999999,0.01475,True,1.5969976281825846,1.1983081936282125,0.0002760484789565698,0.000272698546482264,True,True,True,True,True,True,0.0044565153889758536,True,True
0.01475,0.015,True,1.5968522974687438,1.198208638639129,0.00027599380350129543,0.0002726396222325622,True,True,True,True,True,True,0.004455638710744182,True,True
0.015,0.01525,True,1.5967070100760008,1.1981091118541718,0.0002759391560647195,0.0002725807273837866,True,True,True,True,True,True,0.004454762766098808,True,True
0.01525,0.0155,True,1.5965617659816302,1.1980096132589364,0.00027588453662730217,0.0002725218619141767,True,True,True,True,True,True,0.0044538875545981306,True,True
0.0155,0.01575,True,1.5964165651629212,1.197910142839027,0.0002758299451688373,0.0002724630258021943,True,True,True,True,True,True,0.004453013075800883,True,True
0.01575,0.016,True,1.5962714075971818,1.1978107005800602,0.0002757753816693409,0.00027240421902630096,True,True,True,True,True,True,0.004452139329266073,True,True
0.016,0.01625,True,1.5961262932617375,1.1977112864676627,0.0002757208461086069,0.0002723454415654025,True,True,True,True,True,True,0.004451266314553085,True,True
0.01625,0.0165,True,1.5959812221339302,1.1976119004874723,0.00027566633846709543,0.00027228669339751654,True,True,True,True,True,True,0.004450394031221531,True,True
0.0165,0.01675,True,1.5958361941911192,1.197512542625137,0.0002756118587243783,0.0002722279745015488,True,True,True,True,True,True,0.00444952247883137,True,True
0.01675,0.017,True,1.595691209410681,1.1974132128663153,0.0002755574068609157,0.00027216928485618297,True,True,True,True,True,True,0.0044486516569428826,True,True
0.017,0.01725,True,1.5955462677700094,1.1973139111966777,0.00027550298285650143,0.00027211062443988077,True,True,True,True,True,True,0.004447781565116643,True,True
0.01725,0.0175,True,1.5954013692465157,1.1972146376019046,0.00027544858669159566,0.0002720519932313259,True,True,True,True,True,True,0.004446912202913541,True,True
0.0175,0.017750000000000002,True,1.5952565138176276,1.1971153920676867,0.00027539421834577027,0.00027199339120898003,True,True,True,True,True,True,0.00444604356989476,True,True
0.017750000000000002,0.018000000000000002,True,1.59511170146079,1.1970161745797263,0.0002753398777999294,0.00027193481835174893,True,True,True,True,True,True,0.004445175665621791,True,True
0.018000000000000002,0.018250000000000002,True,1.5949669321534659,1.196916985123736,0.00027528556503342294,0.00027187627463853836,True,True,True,True,True,True,0.004444308489656455,True,True
0.018250000000000002,0.018500000000000003,True,1.594822205873134,1.1968178236854388,0.000275231280026933,0.00027181776004758795,True,True,True,True,True,True,0.004443442041560857,True,True
0.018500000000000003,0.018750000000000003,True,1.5946775225972918,1.196718690250569,0.00027517702276069755,0.0002717592745580255,True,True,True,True,True,True,0.004442576320897408,True,True
0.018750000000000003,0.019000000000000003,True,1.5945328823034515,1.196619584804871,0.0002751227932145106,0.00027170081814809066,True,True,True,True,True,True,0.004441711327228833,True,True
0.019000000000000003,0.019250000000000003,True,1.5943882849691442,1.1965205073340996,0.0002750685913688322,0.0002716423907973553,True,True,True,True,True,True,0.004440847060118201,True,True
0.019250000000000003,0.019500000000000003,True,1.5942437305719175,1.196421457824021,0.0002750144172043445,0.00027158399248405907,True,True,True,True,True,True,0.004439983519128802,True,True
0.019500000000000003,0.019750000000000004,True,1.594099219089336,1.1963224362604121,0.0002749602707008414,0.00027152562318732976,True,True,True,True,True,True,0.004439120703824315,True,True
0.019750000000000004,0.020000000000000004,True,1.593954750498981,1.1962234426290599,0.00027490615183856093,0.00027146728288562905,True,True,True,True,True,True,0.0044382586137686475,True,True
0.020000000000000004,0.020250000000000004,True,1.5938103247784519,1.1961244769157617,0.00027485206059818523,0.00027140897155808474,True,True,True,True,True,True,0.004437397248526112,True,True
0.020250000000000004,0.020500000000000004,True,1.5936659419053627,1.1960255391063253,0.0002747979969597303,0.0002713506891836026,True,True,True,True,True,True,0.004436536607661231,True,True
0.020500000000000004,0.020750000000000005,True,1.5935216018573473,1.1959266291865716,0.0002747439609038782,0.00027129243574131046,True,True,True,True,True,True,0.004435676690738844,True,True
0.020750000000000005,0.021000000000000005,True,1.593377304612054,1.1958277471423278,0.00027468995241042293,0.00027123421120966995,True,True,True,True,True,True,0.00443481749732419,True,True
0.021000000000000005,0.021250000000000005,True,1.5932330501471494,1.1957288929594354,0.00027463597146026864,0.0002711760155678089,True,True,True,True,True,True,0.004433959026982687,True,True
0.021250000000000005,0.021500000000000005,True,1.593088838440317,1.1956300666237443,0.00027458201803365334,0.00027111784879507717,True,True,True,True,True,True,0.004433101279280107,True,True
0.021500000000000005,0.021750000000000005,True,1.5929446694692562,1.195531268121116,0.00027452809211125917,0.00027105971086971437,True,True,True,True,True,True,0.004432244253782567,True,True
0.021750000000000005,0.022000000000000006,True,1.5928005432116839,1.1954324974374215,0.00027447419367332415,0.0002710016017712924,True,True,True,True,True,True,0.004431387950056409,True,True
0.022000000000000006,0.022249999999999992,True,1.592656459645334,1.1953337545585445,0.0002744203227000863,0.0002709435214789391,True,True,True,True,True,True,0.004430532367668361,True,True
0.022249999999999992,0.022499999999999992,True,1.5925124187479573,1.1952350394703763,0.0002743664791722278,0.00027088546997111607,True,True,True,True,True,True,0.004429677506185362,True,True
0.022499999999999992,0.022749999999999992,True,1.5923684204973207,1.1951363521588205,0.0002743126630704307,0.0002708274472276173,True,True,True,True,True,True,0.004428823365174755,True,True
0.022749999999999992,0.022999999999999993,True,1.5922244648712085,1.195037692609791,0.000274258874374933,0.00027076945322712653,True,True,True,True,True,True,0.0044279699442040955,True,True
0.022999999999999993,0.023249999999999993,True,1.5920805518474213,1.1949390608092116,0.00027420511306641693,0.00027071148794877153,True,True,True,True,True,True,0.004427117242841303,True,True
0.023249999999999993,0.023499999999999993,True,1.591936681403777,1.1948404567430178,0.0002741513791253425,0.0002706535513714581,True,True,True,True,True,True,0.004426265260654548,True,True
0.023499999999999993,0.023749999999999993,True,1.5917928535181098,1.1947418803971535,0.00027409767253261386,0.00027059564347520215,True,True,True,True,True,True,0.004425413997212361,True,True
0.023749999999999993,0.023999999999999994,True,1.5916490681682705,1.1946433317575749,0.000274043993268247,0.00027053776423802134,True,True,True,True,True,True,0.0044245634520835245,True,True
0.023999999999999994,0.024249999999999994,True,1.5915053253321274,1.1945448108102479,0.00027399034131359024,0.0002704799136399316,True,True,True,True,True,True,0.004423713624837144,True,True
0.024249999999999994,0.024499999999999994,True,1.5913616249875646,1.1944463175411493,0.0002739367166486595,0.0002704220916600608,True,True,True,True,True,True,0.004422864515042606,True,True
0.024499999999999994,0.024749999999999994,True,1.5912179671124838,1.1943478519362656,0.00027388311925435893,0.0002703642982773147,True,True,True,True,True,True,0.004422016122269661,True,True
0.024749999999999994,0.024999999999999994,True,1.5910743516848014,1.1942494139815933,0.0002738295491113707,0.0002703065334712651,True,True,True,True,True,True,0.004421168446088264,True,True
0.024999999999999994,0.025249999999999995,True,1.5909307786824536,1.1941510036631422,0.00027377600620015485,0.00027024879722081785,True,True,True,True,True,True,0.004420321486068728,True,True
0.025249999999999995,0.025499999999999995,True,1.5907872480833902,1.1940526209669282,0.0002737224905018376,0.00027019108950576687,True,True,True,True,True,True,0.004419475241781658,True,True
0.025499999999999995,0.025749999999999995,True,1.5906437598655792,1.1939542658789808,0.000273669001996657,0.0002701334103050179,True,True,True,True,True,True,0.004418629712797961,True,True
0.025749999999999995,0.025999999999999995,True,1.5905003140070049,1.1938559383853382,0.00027361554066573923,0.00027007575959836494,True,True,True,True,True,True,0.004417784898688837,True,True
0.025999999999999995,0.026249999999999996,True,1.5903569104856683,1.1937576384720505,0.0002735621064897664,0.0002700181373647137,True,True,True,True,True,True,0.0044169407990257755,True,True
0.026249999999999996,0.026499999999999996,True,1.5902135492795864,1.193659366125176,0.0002735086994494207,0.00026996054358341404,True,True,True,True,True,True,0.004416097413380596,True,True
0.026499999999999996,0.026749999999999996,True,1.5900702303667933,1.1935611213307855,0.0002734553195256062,0.0002699029782342599,True,True,True,True,True,True,0.004415254741325364,True,True
0.026749999999999996,0.026999999999999996,True,1.5899269537253389,1.1934629040749585,0.00027340196669900507,0.00026984544129660115,True,True,True,True,True,True,0.0044144127824325245,True,True
0.026999999999999996,0.027249999999999996,True,1.5897837193332907,1.1933647143437855,0.00027334864095052147,0.00026978793274934354,True,True,True,True,True,True,0.00441357153627473,True,True
0.027249999999999996,0.027499999999999997,True,1.5896405271687322,1.1932665521233687,0.00027329534226105956,0.0002697304525727251,True,True,True,True,True,True,0.0044127310024249765,True,True
0.027499999999999997,0.027749999999999997,True,1.589497377209763,1.1931684173998174,0.0002732420706115235,0.00026967300074587364,True,True,True,True,True,True,0.004411891180456558,True,True
0.027749999999999997,0.027999999999999997,True,1.589354269434499,1.1930703101592535,0.0002731888259825954,0.000269615577248139,True,True,True,True,True,True,0.0044110520699430856,True,True
0.027999999999999997,0.028249999999999997,True,1.5892112038210737,1.192972230387809,0.0002731356083554015,0.0002695581820590931,True,True,True,True,True,True,0.004410213670458395,True,True
0.028249999999999997,0.028499999999999998,True,1.589068180347636,1.1928741780716254,0.00027308241771084596,0.0002695008151583078,True,True,True,True,True,True,0.004409375981576714,True,True
0.028499999999999998,0.028749999999999998,True,1.5889251989923519,1.1927761531968553,0.0002730292540298329,0.0002694434765255771,True,True,True,True,True,True,0.004408539002872474,True,True
0.028749999999999998,0.028999999999999998,True,1.5887822597334025,1.1926781557496606,0.0002729761172930445,0.0002693861661402508,True,True,True,True,True,True,0.004407702733920471,True,True
0.028999999999999998,0.029249999999999998,True,1.588639362548987,1.1925801857162146,0.000272923007482051,0.00026932888398212285,True,True,True,True,True,True,0.004406867174295788,True,True
0.029249999999999998,0.0295,True,1.58849650741732,1.1924822430827,0.00027286992457753456,0.0002692716300305431,True,True,True,True,True,True,0.004406032323573748,True,True
0.0295,0.02975,True,1.588353694316632,1.1923843278353095,0.00027281686856039933,0.0002692144042650835,True,True,True,True,True,True,0.004405198181330054,True,True
0.02975,0.03,True,1.5882109232251713,1.1922864399602469,0.0002727638394117715,0.00026915720666575993,True,True,True,True,True,True,0.00440436474714064,True,True
0.03,0.03025,True,1.588068194121201,1.1921885794437252,0.0002727108371127773,0.00026910003721214437,True,True,True,True,True,True,0.004403532020581764,True,True
0.03025,0.0305,True,1.587925506983001,1.1920907462719685,0.000272657861644543,0.00026904289588358665,True,True,True,True,True,True,0.004402700001229955,True,True
0.0305,0.03075,True,1.587782861788868,1.1919929404312108,0.0002726049129879726,0.0002689857826603248,True,True,True,True,True,True,0.004401868688662064,True,True
0.03075,0.031,True,1.5876402585171143,1.1918951619076954,0.0002725519911241925,0.0002689286975219307,True,True,True,True,True,True,0.004401038082455199,True,True
0.031,0.03125,True,1.5874976971460686,1.1917974106876774,0.00027249909603432876,0.0002688716404479763,True,True,True,True,True,True,0.004400208182186868,True,True
0.03125,0.0315,True,1.5873551776540766,1.1916996867574208,0.00027244622769950766,0.0002688146114184775,True,True,True,True,True,True,0.004399378987434697,True,True
0.0315,0.03175,True,1.5872127000194987,1.1916019901031998,0.0002723933861012995,0.00026875761041278423,True,True,True,True,True,True,0.0043985504977767315,True,True
0.03175,0.032,True,1.5870702642207126,1.1915043207112992,0.00027234057122038635,0.0002687006374113565,True,True,True,True,True,True,0.004397722712791305,True,True
0.032,0.03225,True,1.586927870236112,1.1914066785680137,0.0002722877830381165,0.00026864369239354424,True,True,True,True,True,True,0.004396895632056976,True,True
0.03225,0.0325,True,1.5867855180441068,1.1913090636596482,0.00027223502153583823,0.00026858677533936337,True,True,True,True,True,True,0.004396069255152692,True,True
0.0325,0.03275,True,1.586643207623123,1.1912114759725176,0.00027218228669445566,0.0002685298862288299,True,True,True,True,True,True,0.0043952435816575755,True,True
0.03275,0.033,True,1.5865009389516023,1.191113915492947,0.00027212957849576114,0.00026847302504173776,True,True,True,True,True,True,0.004394418611151158,True,True
0.033,0.03325,True,1.586358712008003,1.1910163822072715,0.0002720768969204368,0.0002684161917578809,True,True,True,True,True,True,0.0043935943432131825,True,True
0.03325,0.0335,True,1.5862165267707993,1.190918876101836,0.0002720242419500529,0.00026835938635749734,True,True,True,True,True,True,0.004392770777423712,True,True
0.0335,0.03375,True,1.586074383218482,1.190821397162996,0.0002719716135659578,0.000268302608820159,True,True,True,True,True,True,0.004391947913363116,True,True
0.03375,0.034,True,1.585932281329557,1.190723945377117,0.0002719190117494996,0.00026824585912588184,True,True,True,True,True,True,0.004391125750612022,True,True
0.034,0.03425,True,1.5857902210825476,1.1906265207305737,0.0002718664364815826,0.0002681891372549039,True,True,True,True,True,True,0.0043903042887513686,True,True
0.03425,0.0345,True,1.5856482024559917,1.1905291232097517,0.0002718138877442211,0.0002681324431867971,True,True,True,True,True,True,0.004389483527362385,True,True
0.0345,0.03475,True,1.585506225428444,1.1904317528010464,0.0002717613655183193,0.0002680757769022435,True,True,True,True,True,True,0.004388663466026605,True,True
0.03475,0.035,True,1.585364289978475,1.1903344094908634,0.0002717088697854475,0.0002680191383810371,True,True,True,True,True,True,0.004387844104325809,True,True
0.035,0.035250000000000004,True,1.5852223960846712,1.1902370932656174,0.000271656400527176,0.0002679625276029718,True,True,True,True,True,True,0.004387025441842108,True,True
0.035250000000000004,0.035500000000000004,True,1.5850805437256357,1.1901398041117346,0.000271603957724631,0.0002679059445485077,True,True,True,True,True,True,0.004386207478157875,True,True
0.035500000000000004,0.035750000000000004,True,1.5849387328799864,1.1900425420156493,0.0002715515413591607,0.0002678493891972167,True,True,True,True,True,True,0.004385390212855815,True,True
0.035750000000000004,0.036000000000000004,True,1.584796963526358,1.189945306963808,0.0002714991514127796,0.0002677928615297809,True,True,True,True,True,True,0.0043845736455188754,True,True
0.036000000000000004,0.036250000000000004,True,1.5846552356434012,1.1898480989426652,0.00027144678786639176,0.0002677363615264383,True,True,True,True,True,True,0.004383757775730302,True,True
0.036250000000000004,0.036500000000000005,True,1.5845135492097815,1.1897509179386863,0.0002713944507017896,0.00026767988916653884,True,True,True,True,True,True,0.004382942603073665,True,True
0.036500000000000005,0.036750000000000005,True,1.584371904204182,1.1896537639383469,0.00027134213990054334,0.00026762344443120867,True,True,True,True,True,True,0.004382128127132767,True,True
0.036750000000000005,0.037000000000000005,True,1.5842303006053,1.189556636928131,0.0002712898554440013,0.0002675670273000197,True,True,True,True,True,True,0.004381314347491759,True,True
0.037000000000000005,0.037250000000000005,True,1.58408873839185,1.1894595368945349,0.0002712375973139558,0.000267510637753654,True,True,True,True,True,True,0.004380501263735029,True,True
0.037250000000000005,0.037500000000000006,True,1.5839472175425615,1.1893624638240623,0.00027118536549153305,0.00026745427577168357,True,True,True,True,True,True,0.0043796888754472785,True,True
0.037500000000000006,0.037750000000000006,True,1.58380573803618,1.1892654177032287,0.00027113315995874743,0.0002673979413350125,True,True,True,True,True,True,0.004378877182213501,True,True
0.037750000000000006,0.03799999999999999,True,1.5836642998514676,1.189168398518559,0.0002710809806969472,0.00026734163442365677,True,True,True,True,True,True,0.004378066183618955,True,True
0.03799999999999999,0.03824999999999999,True,1.5835229029672009,1.1890714062565875,0.00027102882768770264,0.0002672853550180765,True,True,True,True,True,True,0.004377255879249213,True,True
0.03824999999999999,0.03849999999999999,True,1.5833815473621735,1.1889744409038585,0.00027097670091302817,0.00026722910309850967,True,True,True,True,True,True,0.004376446268690109,True,True
0.03849999999999999,0.03874999999999999,True,1.5832402330151938,1.188877502446927,0.00027092460035449406,0.00026717287864519434,True,True,True,True,True,True,0.004375637351527777,True,True
0.03874999999999999,0.03899999999999999,True,1.5830989599050864,1.1887805908723565,0.0002708725259934486,0.00026711668163836855,True,True,True,True,True,True,0.0043748291273486275,True,True
0.03899999999999999,0.03924999999999999,True,1.582957728010692,1.1886837061667215,0.00027082047781168406,0.0002670605120587144,True,True,True,True,True,True,0.004374021595739422,True,True
0.03924999999999999,0.03949999999999999,True,1.5828165373108662,1.1885868483166055,0.0002707684557912149,0.0002670043698864699,True,True,True,True,True,True,0.004373214756287073,True,True
0.03949999999999999,0.039749999999999994,True,1.582675387784481,1.1884900173086028,0.0002707164599131673,0.0002669482551020952,True,True,True,True,True,True,0.00437240860857891,True,True
0.039749999999999994,0.039999999999999994,True,1.582534279410424,1.1883932131293162,0.0002706644901599997,0.0002668921676860503,True,True,True,True,True,True,0.004371603152202465,True,True
0.039999999999999994,0.040249999999999994,True,1.582393212167598,1.1882964357653594,0.00027061254651306044,0.00026683610761857324,True,True,True,True,True,True,0.004370798386745598,True,True
0.040249999999999994,0.040499999999999994,True,1.5822521860349223,1.1881996852033558,0.00027056062895391975,0.0002667800748805682,True,True,True,True,True,True,0.004369994311796436,True,True
0.040499999999999994,0.040749999999999995,True,1.582111200991331,1.188102961429938,0.0002705087374650361,0.0002667240694520512,True,True,True,True,True,True,0.004369190926943408,True,True
0.040749999999999995,0.040999999999999995,True,1.5819702570157739,1.188006264431748,0.00027045687202753577,0.0002666680913137043,True,True,True,True,True,True,0.004368388231775215,True,True
0.040999999999999995,0.041249999999999995,True,1.5818293540872177,1.1879095941954398,0.0002704050326236551,0.0002666121404459876,True,True,True,True,True,True,0.004367586225880825,True,True
0.041249999999999995,0.041499999999999995,True,1.581688492184643,1.1878129507076747,0.00027035321923496447,0.00026655621682980524,True,True,True,True,True,True,0.004366784908849537,True,True
0.041499999999999995,0.041749999999999995,True,1.5815476712870467,1.1877163339551242,0.00027030143184370026,0.00026650032044517324,True,True,True,True,True,True,0.004365984280270867,True,True
0.041749999999999995,0.041999999999999996,True,1.5814068913734414,1.187619743924471,0.00027024967043121073,0.00026644445127299576,True,True,True,True,True,True,0.004365184339734694,True,True
0.041999999999999996,0.042249999999999996,True,1.5812661524228553,1.187523180602406,0.00027019793497995437,0.00026638860929373287,True,True,True,True,True,True,0.004364385086831113,True,True
0.042249999999999996,0.042499999999999996,True,1.5811254544143323,1.1874266439756307,0.0002701462254712794,0.0002663327944882887,True,True,True,True,True,True,0.004363586521150546,True,True
0.042499999999999996,0.042749999999999996,True,1.5809847973269306,1.1873301340308557,0.00027009454188764437,0.00026627700683690136,True,True,True,True,True,True,0.004362788642283628,True,True
0.042749999999999996,0.043,True,1.580844181139726,1.187233650754802,0.0002700428842106195,0.00026622124632047495,True,True,True,True,True,True,0.0043619914498214075,True,True
0.043,0.04325,True,1.5807036058318078,1.187137194134199,0.00026999125242244126,0.00026616551291991364,True,True,True,True,True,True,0.0043611949433551,True,True
0.04325,0.0435,True,1.580563071382282,1.1870407641557874,0.000269939646504902,0.00026610980661545547,True,True,True,True,True,True,0.0043603991224762115,True,True
0.0435,0.04375,True,1.5804225777702694,1.1869443608063166,0.00026988806644001606,0.00026605412738778256,True,True,True,True,True,True,0.004359603986776576,True,True
0.04375,0.044,True,1.5802821249749073,1.1868479840725463,0.0002698365122097979,0.0002659984752180211,True,True,True,True,True,True,0.004358809535848305,True,True
0.044,0.04425,True,1.5801417129753463,1.1867516339412447,0.00026978498379648386,0.0002659428500866312,True,True,True,True,True,True,0.004358015769283774,True,True
0.04425,0.0445,True,1.5800013417507552,1.186655310399191,0.0002697334811816443,0.000265887251974517,True,True,True,True,True,True,0.004357222686675634,True,True
0.0445,0.04475,True,1.5798610112803164,1.1865590134331732,0.00026968200434795975,0.00026583168086236064,True,True,True,True,True,True,0.0043564302876168415,True,True
0.04475,0.045,True,1.5797207215432276,1.1864627430299894,0.0002696305532772225,0.00026577613673106626,True,True,True,True,True,True,0.0043556385717005725,True,True
0.045,0.04525,True,1.579580472518703,1.1863664991764464,0.00026957912795122496,0.000265720619561316,True,True,True,True,True,True,0.004354847538520406,True,True
0.04525,0.0455,True,1.5794402641859715,1.1862702818593625,0.0002695277283526476,0.00026566512933423603,True,True,True,True,True,True,0.004354057187670037,True,True
0.0455,0.04575,True,1.5793000965242774,1.1861740910655638,0.00026947635446306073,0.00026560966603028646,True,True,True,True,True,True,0.0043532675187436,True,True
0.04575,0.046,True,1.57915996951288,1.186077926781886,0.0002694250062651449,0.00026555422963081554,True,True,True,True,True,True,0.004352478531335412,True,True
0.046,0.04625,True,1.5790198831310547,1.1859817889951758,0.00026937368374069237,0.00026549882011628334,True,True,True,True,True,True,0.0043516902250400865,True,True
0.04625,0.0465,True,1.5788798373580912,1.1858856776922881,0.00026932238687193966,0.000265443437467594,True,True,True,True,True,True,0.004350902599452519,True,True
0.0465,0.04675,True,1.5787398321732962,1.1857895928600888,0.0002692711156413452,0.0002653880816658738,True,True,True,True,True,True,0.004350115654167905,True,True
0.04675,0.047,True,1.5785998675559891,1.1856935344854511,0.00026921987003070136,0.0002653327526924709,True,True,True,True,True,True,0.0043493293887816985,True,True
0.047,0.04725,True,1.578459943485507,1.1855975025552605,0.0002691686500229107,0.0002652774505276234,True,True,True,True,True,True,0.00434854380288964,True,True
0.04725,0.0475,True,1.578320059941201,1.18550149705641,0.0002691174555990994,0.0002652221751524575,True,True,True,True,True,True,0.004347758896087748,True,True
0.0475,0.04775,True,1.5781802169024375,1.1854055179758023,0.0002690662867426141,0.00026516692654854346,True,True,True,True,True,True,0.004346974667972311,True,True
0.04775,0.048,True,1.5780404143485987,1.1853095653003507,0.00026901514343524724,0.00026511170469611933,True,True,True,True,True,True,0.004346191118139888,True,True
0.048,0.04825,True,1.5779006522590808,1.1852136390169774,0.0002689640256594572,0.00026505650957697746,True,True,True,True,True,True,0.004345408246187351,True,True
0.04825,0.0485,True,1.5777609306132967,1.185117739112614,0.00026891293339748046,0.0002650013411715779,True,True,True,True,True,True,0.004344626051711821,True,True
0.0485,0.04875,True,1.5776212493906738,1.185021865574202,0.0002688618666315534,0.00026494619946126896,True,True,True,True,True,True,0.004343844534310699,True,True
0.04875,0.049,True,1.577481608570654,1.1849260183886912,0.00026881082534391254,0.0002648910844271768,True,True,True,True,True,True,0.004343063693581669,True,True
0.049,0.04925,True,1.5773420081326952,1.1848301975430426,0.00026875980951746037,0.0002648359960502056,True,True,True,True,True,True,0.004342283529122676,True,True
0.04925,0.0495,True,1.5772024480562705,1.1847344030242255,0.0002687088191342113,0.0002647809343117036,True,True,True,True,True,True,0.004341504040531995,True,True
0.0495,0.04975,True,1.5770629283208675,1.184638634819219,0.0002686578541766238,0.000264725899192797,True,True,True,True,True,True,0.004340725227408072,True,True
0.04975,0.05,True,1.576923448905989,1.1845428929150115,0.00026860691462671227,0.000264670890674612,True,True,True,True,True,True,0.004339947089349764,True,True
