activation,width,depth,seed,layer,family,value,proj_dist
gelu,6,3,2,3,pca,0,4.884637580139022
gelu,6,3,2,3,pca,0,4.871993157134746
gelu,6,3,2,3,pca,0,4.877580128468035
gelu,6,3,2,3,pca,0,4.871575283649975
gelu,6,3,2,3,pca,0,4.841905177353941
gelu,6,3,2,3,pca,0,4.848295878283062
gelu,6,3,2,3,pca,0,4.841547117960722
gelu,6,3,2,3,pca,0,4.835452063584109
gelu,6,3,2,3,pca,0,4.828685352275199
gelu,6,3,2,3,pca,0,4.835093526310189
gelu,6,3,2,3,pca,0,0.10849745633992373
gelu,6,3,2,3,pca,1,0.028887064477987705
gelu,6,3,2,3,pca,0,0.026859950427740347
gelu,6,3,2,3,pca,1,0.006963019140555207
gelu,6,3,2,3,pca,0,0.011564276980751957
gelu,6,3,2,3,pca,2,0.006288468710278469
gelu,6,3,2,3,pca,0,0.07292446847180427
gelu,6,3,2,3,pca,0,0.03979600123884596
gelu,6,3,2,3,pca,0,0.003947508789199312
gelu,6,3,2,3,pca,2,0.0027941999523874578
gelu,6,3,2,3,rand,0,1.993990959403372
gelu,6,3,2,3,rand,0,2.2131381863864776
gelu,6,3,2,3,rand,0,2.652278475981671
gelu,6,3,2,3,rand,0,1.1513517768070323
gelu,6,3,2,3,rand,0,2.968697770090034
gelu,6,3,2,3,rand,0,3.559108365936492
gelu,6,3,2,3,rand,0,2.4728446509304596
gelu,6,3,2,3,rand,0,1.48751463025966
gelu,6,3,2,3,rand,0,2.0293654212024403
gelu,6,3,2,3,rand,0,4.159326704128225
gelu,6,3,2,3,rand,0,2.687500218618065
gelu,6,3,2,3,rand,0,2.9541790777042416
gelu,6,3,2,3,rand,0,4.499920808457079
gelu,6,3,2,3,rand,0,3.832590699663176
gelu,6,3,2,3,rand,0,3.993677599881623
gelu,6,3,2,3,rand,0,3.801571835530679
gelu,6,3,2,3,rand,0,4.6334869051700585
gelu,6,3,2,3,rand,0,2.5246124206638583
gelu,6,3,2,3,rand,0,2.5824392840349373
gelu,6,3,2,3,rand,0,3.0044318716434972
gelu,6,3,2,3,rand,0,3.7250473651302634
gelu,6,3,2,3,rand,0,3.2729794775981556
gelu,6,3,2,3,rand,0,2.6311307698959348
gelu,6,3,2,3,rand,0,4.628206947357945
gelu,6,3,2,3,rand,0,4.605780649131
gelu,6,3,2,3,rand,0,3.3779114427123593
gelu,6,3,2,3,rand,0,1.9157548377317775
gelu,6,3,2,3,rand,0,4.563635872221195
gelu,6,3,2,3,rand,0,2.7766150576501656
gelu,6,3,2,3,rand,0,4.455300348239126
gelu,6,3,2,3,rand,0,2.6304774252869785
gelu,6,3,2,3,rand,0,4.278893150429998
gelu,6,3,2,3,rand,0,2.6226995186360393
gelu,6,3,2,3,rand,0,3.2289935975889175
gelu,6,3,2,3,rand,0,4.299463427217546
gelu,6,3,2,3,rand,0,3.7897795092509017
gelu,6,3,2,3,rand,0,2.078533335125335
gelu,6,3,2,3,rand,0,3.7596346807607106
gelu,6,3,2,3,rand,0,3.2428816625681156
gelu,6,3,2,3,rand,0,1.9380350763403758
gelu,6,3,2,3,rand,0,4.346293217411659
gelu,6,3,2,3,rand,0,3.6263072015388733
gelu,6,3,2,3,rand,0,3.693791826239176
gelu,6,3,2,3,rand,0,2.2145823056956435
gelu,6,3,2,3,rand,0,1.0778372976351043
gelu,6,3,2,3,rand,0,2.2244990877114827
gelu,6,3,2,3,rand,0,2.279234329112236
gelu,6,3,2,3,rand,0,2.374307666251106
gelu,10,3,2,3,pca,0,5.469977852264843
gelu,10,3,2,3,pca,0,5.479308966818084
gelu,10,3,2,3,pca,0,5.45733283965676
gelu,10,3,2,3,pca,0,5.456856991155013
gelu,10,3,2,3,pca,0,5.493632966138952
gelu,10,3,2,3,pca,0,5.471714368969904
gelu,10,3,2,3,pca,0,5.471239771268753
gelu,10,3,2,3,pca,0,5.481042527218419
gelu,10,3,2,3,pca,0,5.480568737302553
gelu,10,3,2,3,pca,0,5.458597681936374
gelu,10,3,2,3,pca,0,0.018708665577304873
gelu,10,3,2,3,pca,-1,0.01602039449400084
gelu,10,3,2,3,pca,0,0.018260970376153624
gelu,10,3,2,3,pca,1,0.024768018778005125
gelu,10,3,2,3,pca,0,0.04070213398348179
gelu,10,3,2,3,pca,0,0.012231704903295709
gelu,10,3,2,3,pca,0,0.014922464445752117
gelu,10,3,2,3,pca,0,0.10380684946630228
gelu,10,3,2,3,pca,-1,0.00430413243626514
gelu,10,3,2,3,pca,0,0.07410552478163718
gelu,10,3,2,3,rand,0,3.4474260388497937
gelu,10,3,2,3,rand,0,4.3605542073593195
gelu,10,3,2,3,rand,0,2.9698515717980642
gelu,10,3,2,3,rand,0,1.226776492858246
gelu,10,3,2,3,rand,0,3.568609400103818
gelu,10,3,2,3,rand,0,2.577896112735643
gelu,10,3,2,3,rand,0,3.7128920131195935
gelu,10,3,2,3,rand,0,3.048136090879508
gelu,10,3,2,3,rand,0,1.5574513392909912
gelu,10,3,2,3,rand,0,1.9607278026225374
gelu,10,3,2,3,rand,0,2.4135971551478654
gelu,10,3,2,3,rand,0,2.1349180889702044
gelu,10,3,2,3,rand,0,1.3190020319538713
gelu,10,3,2,3,rand,0,2.3396547694103123
gelu,10,3,2,3,rand,0,3.457281158942322
gelu,10,3,2,3,rand,0,1.2585939541047926
gelu,10,3,2,3,rand,0,3.884833795793271
gelu,10,3,2,3,rand,0,3.527215038536659
gelu,10,3,2,3,rand,0,2.042355743355164
gelu,10,3,2,3,rand,0,2.4058361931977315
gelu,10,3,2,3,rand,0,3.7536079351972997
gelu,10,3,2,3,rand,0,1.7375505574458907
gelu,10,3,2,3,rand,0,2.6064295541881286
gelu,10,3,2,3,rand,0,2.0046727797491517
gelu,10,3,2,3,rand,0,4.254691947338377
gelu,10,3,2,3,rand,0,2.0852407734814387
gelu,10,3,2,3,rand,0,3.7236942528962
gelu,10,3,2,3,rand,0,4.090766491359786
gelu,10,3,2,3,rand,0,2.390506583917284
gelu,10,3,2,3,rand,0,3.7034106157696804
gelu,10,3,2,3,rand,0,3.029037840963962
gelu,10,3,2,3,rand,0,2.2603586477491566
gelu,10,3,2,3,rand,0,3.8501967441908174
gelu,10,3,2,3,rand,0,3.907504292335846
gelu,10,3,2,3,rand,0,2.1787980238788975
gelu,10,3,2,3,rand,0,2.2102878223449247
gelu,10,3,2,3,rand,0,3.02117685454813
gelu,10,3,2,3,rand,0,3.9325460692221674
gelu,10,3,2,3,rand,0,2.3083380069399446
gelu,10,3,2,3,rand,0,3.450789212724854
gelu,10,3,2,3,rand,0,4.3669031249794426
gelu,10,3,2,3,rand,0,2.9193612375528306
gelu,10,3,2,3,rand,0,3.889097146201578
gelu,10,3,2,3,rand,0,1.771621116114734
gelu,10,3,2,3,rand,0,2.3014552664310703
gelu,10,3,2,3,rand,0,3.252054463135057
gelu,10,3,2,3,rand,0,3.2579006425389516
gelu,10,3,2,3,rand,0,4.43271892576665
gelu,12,3,2,3,pca,0,6.136741650420952
gelu,12,3,2,3,pca,0,6.145477881774909
gelu,12,3,2,3,pca,0,6.137070746728758
gelu,12,3,2,3,pca,0,6.139588192052204
gelu,12,3,2,3,pca,0,6.143967312952444
gelu,12,3,2,3,pca,0,6.135127207096428
gelu,12,3,2,3,pca,0,6.137543510895783
gelu,12,3,2,3,pca,0,6.144255588884141
gelu,12,3,2,3,pca,0,6.146668304245653
gelu,12,3,2,3,pca,0,6.137832088534587
gelu,12,3,2,3,pca,0,0.2296177668979114
gelu,12,3,2,3,pca,-1,0.10137868905367757
gelu,12,3,2,3,pca,1,0.05182751886326584
gelu,12,3,2,3,pca,0,0.10147440510394633
gelu,12,3,2,3,pca,-1,0.01038492984382324
gelu,12,3,2,3,pca,1,0.015353417382134565
gelu,12,3,2,3,pca,1,0.09738948971241537
gelu,12,3,2,3,pca,0,0.003498520320051859
gelu,12,3,2,3,pca,0,0.030317635129870707
gelu,12,3,2,3,pca,0,0.02962539445931176
gelu,12,3,2,3,rand,0,1.7805906893316843
gelu,12,3,2,3,rand,0,0.7201413330209862
gelu,12,3,2,3,rand,0,1.414181397066884
gelu,12,3,2,3,rand,0,3.1860403284409866
gelu,12,3,2,3,rand,0,3.3795529504383017
gelu,12,3,2,3,rand,0,4.551373284572685
gelu,12,3,2,3,rand,0,4.068464195995336
gelu,12,3,2,3,rand,0,3.124873248275526
gelu,12,3,2,3,rand,0,4.829735082160381
gelu,12,3,2,3,rand,0,3.4274132013513685
gelu,12,3,2,3,rand,0,2.991317116943549
gelu,12,3,2,3,rand,0,2.0428808295534697
gelu,12,3,2,3,rand,0,3.055675114706544
gelu,12,3,2,3,rand,0,4.635993389037257
gelu,12,3,2,3,rand,0,0.8339505244966688
gelu,12,3,2,3,rand,0,1.5032237410177536
gelu,12,3,2,3,rand,0,2.914599625588938
gelu,12,3,2,3,rand,0,3.690759524166851
gelu,12,3,2,3,rand,0,1.7208756621753643
gelu,12,3,2,3,rand,0,2.1351692725793483
gelu,12,3,2,3,rand,0,1.6606186124896845
gelu,12,3,2,3,rand,0,3.0472959165963673
gelu,12,3,2,3,rand,0,4.316158037629663
gelu,12,3,2,3,rand,0,1.7017628564671115
gelu,12,3,2,3,rand,0,2.915894989700248
gelu,12,3,2,3,rand,0,2.586261958070361
gelu,12,3,2,3,rand,0,1.4063364014708029
gelu,12,3,2,3,rand,0,4.077935859082784
gelu,12,3,2,3,rand,0,2.4172535946516036
gelu,12,3,2,3,rand,0,3.895796466258163
gelu,12,3,2,3,rand,0,3.4383683176176993
gelu,12,3,2,3,rand,0,2.4711537069593694
gelu,12,3,2,3,rand,0,2.2520100825799516
gelu,12,3,2,3,rand,0,2.238698421772653
gelu,12,3,2,3,rand,0,4.2189416599814065
gelu,12,3,2,3,rand,0,1.458455198070893
gelu,12,3,2,3,rand,0,1.2795964803576632
gelu,12,3,2,3,rand,0,3.917561481697587
gelu,12,3,2,3,rand,0,3.3593247130684865
gelu,12,3,2,3,rand,0,4.568044247349033
gelu,12,3,2,3,rand,0,4.610201236720442
gelu,12,3,2,3,rand,0,1.2525558065458429
gelu,12,3,2,3,rand,0,3.102804042479624
gelu,12,3,2,3,rand,0,0.5887592940852385
gelu,12,3,2,3,rand,0,3.5648398313231873
gelu,12,3,2,3,rand,0,1.693845127732914
gelu,12,3,2,3,rand,0,0.8846602839894956
gelu,12,3,2,3,rand,0,4.1760511539737575
gelu,15,3,2,3,pca,0,6.692492104604785
gelu,15,3,2,3,pca,0,6.658835083484679
gelu,15,3,2,3,pca,0,6.759025762710307
gelu,15,3,2,3,pca,0,6.693113717043301
gelu,15,3,2,3,pca,0,6.060744139614816
gelu,15,3,2,3,pca,0,6.1661357893736035
gelu,15,3,2,3,pca,0,6.098628499996432
gelu,15,3,2,3,pca,0,6.13715714686032
gelu,15,3,2,3,pca,0,6.067314222712291
gelu,15,3,2,3,pca,0,6.174881309941739
gelu,15,3,2,3,pca,0,1.3380779995966143
gelu,15,3,2,3,pca,0,0.7500243711089684
gelu,15,3,2,3,pca,0,0.07896704176398442
gelu,15,3,2,3,pca,0,0.07762496259359306
gelu,15,3,2,3,pca,1,0.04526291219719208
gelu,15,3,2,3,pca,0,0.016463452378912405
gelu,15,3,2,3,pca,0,0.14798813592537283
gelu,15,3,2,3,pca,1,0.02807925641526037
gelu,15,3,2,3,pca,-1,0.18845222106246473
gelu,15,3,2,3,pca,0,0.0770315252534779
gelu,15,3,2,3,rand,0,2.015828081546802
gelu,15,3,2,3,rand,0,3.387616273939728
gelu,15,3,2,3,rand,0,0.2905473415929394
gelu,15,3,2,3,rand,0,0.21772315126331512
gelu,15,3,2,3,rand,0,0.6549411187708836
gelu,15,3,2,3,rand,0,0.10229766286207052
gelu,15,3,2,3,rand,0,1.7301256703184105
gelu,15,3,2,3,rand,0,2.030061598748075
gelu,15,3,2,3,rand,0,1.340279816272372
gelu,15,3,2,3,rand,0,3.3802852190299255
gelu,15,3,2,3,rand,0,1.5819310623484037
gelu,15,3,2,3,rand,0,2.0974175685418994
gelu,15,3,2,3,rand,0,2.9154313560475478
gelu,15,3,2,3,rand,0,2.2703466376923798
gelu,15,3,2,3,rand,0,3.121825241534838
gelu,15,3,2,3,rand,0,2.6862864358616645
gelu,15,3,2,3,rand,0,2.30430207470285
gelu,15,3,2,3,rand,0,3.9481555105237183
gelu,15,3,2,3,rand,0,2.9779370071015783
gelu,15,3,2,3,rand,0,2.4721560766820634
gelu,15,3,2,3,rand,0,0.9980439143904081
gelu,15,3,2,3,rand,0,1.2066807787995912
gelu,15,3,2,3,rand,0,3.987716162262527
gelu,15,3,2,3,rand,0,3.1153665343823933
gelu,15,3,2,3,rand,0,2.698790692142088
gelu,15,3,2,3,rand,0,3.095447357638946
gelu,15,3,2,3,rand,0,2.81370099559838
gelu,15,3,2,3,rand,0,2.1397716143648156
gelu,15,3,2,3,rand,0,4.161575569934592
gelu,15,3,2,3,rand,0,1.4777072386138943
gelu,15,3,2,3,rand,0,2.2753508961398383
gelu,15,3,2,3,rand,0,2.6801309729163303
gelu,15,3,2,3,rand,0,2.303858106172634
gelu,15,3,2,3,rand,0,1.2998974568017623
gelu,15,3,2,3,rand,0,3.650616173256768
gelu,15,3,2,3,rand,0,0.19932355518723846
gelu,15,3,2,3,rand,0,2.541396678166684
gelu,15,3,2,3,rand,0,2.5819700319499446
gelu,15,3,2,3,rand,0,1.1047158915904698
gelu,15,3,2,3,rand,0,1.9467660612369861
gelu,15,3,2,3,rand,0,1.9387177225668124
gelu,15,3,2,3,rand,0,3.073165121959144
gelu,15,3,2,3,rand,0,3.2378385945837187
gelu,15,3,2,3,rand,0,3.7144516877488583
gelu,15,3,2,3,rand,0,3.8297106371777265
gelu,15,3,2,3,rand,0,1.9287854199214975
gelu,15,3,2,3,rand,0,3.5890266251449185
gelu,15,3,2,3,rand,0,1.4641971715962852
gelu,10,5,0,5,pca,0,13.60994725396981
gelu,10,5,0,5,pca,0,13.607966835649743
gelu,10,5,0,5,pca,0,13.608113832246737
gelu,10,5,0,5,pca,0,13.608102346094952
gelu,10,5,0,5,pca,0,12.988291438690922
gelu,10,5,0,5,pca,0,12.988445448459705
gelu,10,5,0,5,pca,0,12.988433414312274
gelu,10,5,0,5,pca,0,12.986370251610591
gelu,10,5,0,5,pca,0,12.986358215540124
gelu,10,5,0,5,pca,0,12.986512248235405
gelu,10,5,0,5,pca,1,0.014171130018943854
gelu,10,5,0,5,pca,-1,0.02140002931390093
gelu,10,5,0,5,pca,0,0.03632426632402013
gelu,10,5,0,5,pca,0,0.018960690205183275
gelu,10,5,0,5,pca,0,0.031460618722616185
gelu,10,5,0,5,pca,1,0.020182485807606374
gelu,10,5,0,5,pca,-1,0.00289353291503494
gelu,10,5,0,5,pca,0,0.009283477562613085
gelu,10,5,0,5,pca,2,0.008485522369565037
gelu,10,5,0,5,pca,-3,0.0030480508645085646
gelu,10,5,0,5,rand,0,9.889725222068238
gelu,10,5,0,5,rand,0,9.124600853942832
gelu,10,5,0,5,rand,0,7.897037023320814
gelu,10,5,0,5,rand,0,7.297054025666798
gelu,10,5,0,5,rand,0,6.059457673485842
gelu,10,5,0,5,rand,0,6.712273183861925
gelu,10,5,0,5,rand,0,5.0550740267364676
gelu,10,5,0,5,rand,0,5.371327472034154
gelu,10,5,0,5,rand,0,7.891935118157165
gelu,10,5,0,5,rand,0,3.4075587816148674
gelu,10,5,0,5,rand,0,2.5002146371199943
gelu,10,5,0,5,rand,0,5.598431433646108
gelu,10,5,0,5,rand,0,6.317565991628707
gelu,10,5,0,5,rand,0,6.313645538073044
gelu,10,5,0,5,rand,0,5.7929219424117715
gelu,10,5,0,5,rand,0,10.352121319569427
gelu,10,5,0,5,rand,0,7.2005688323730785
gelu,10,5,0,5,rand,0,6.4912429262375575
gelu,10,5,0,5,rand,0,6.419907374213294
gelu,10,5,0,5,rand,0,7.537255878623462
gelu,10,5,0,5,rand,0,1.7456861234796817
gelu,10,5,0,5,rand,0,6.090363613370254
gelu,10,5,0,5,rand,0,6.098021972876641
gelu,10,5,0,5,rand,0,2.7081243333218463
gelu,10,5,0,5,rand,0,5.451000252078763
gelu,10,5,0,5,rand,0,8.47268535137375
gelu,10,5,0,5,rand,0,3.191642181734177
gelu,10,5,0,5,rand,0,9.712037358604057
gelu,10,5,0,5,rand,0,9.365462973830772
gelu,10,5,0,5,rand,0,11.874200815720744
gelu,10,5,0,5,rand,0,6.112412840835093
gelu,10,5,0,5,rand,0,6.114334402923365
gelu,10,5,0,5,rand,0,8.108505333763537
gelu,10,5,0,5,rand,0,4.225432021337453
gelu,10,5,0,5,rand,0,9.674941971604166
gelu,10,5,0,5,rand,0,7.983986749940971
gelu,10,5,0,5,rand,0,3.4766071894139734
gelu,10,5,0,5,rand,0,6.914506724557384
gelu,10,5,0,5,rand,0,8.792876690473184
gelu,10,5,0,5,rand,0,3.445453970990471
gelu,10,5,0,5,rand,0,4.978707732284267
gelu,10,5,0,5,rand,0,7.284774454045133
gelu,10,5,0,5,rand,0,5.7915168080609325
gelu,10,5,0,5,rand,0,6.882443444805127
gelu,10,5,0,5,rand,0,6.298882165996782
gelu,10,5,0,5,rand,0,9.668597989280507
gelu,10,5,0,5,rand,0,8.355515512975197
gelu,10,5,0,5,rand,0,8.614993229509892
gelu,15,5,0,5,pca,0,11.238362563820717
gelu,15,5,0,5,pca,0,11.237648581925011
gelu,15,5,0,5,pca,0,11.240134467785257
gelu,15,5,0,5,pca,0,11.23701664210166
gelu,15,5,0,5,pca,0,10.408502086243049
gelu,15,5,0,5,pca,0,10.411156095631252
gelu,15,5,0,5,pca,0,10.407815145814405
gelu,15,5,0,5,pca,0,10.410320581420772
gelu,15,5,0,5,pca,0,10.406979363379024
gelu,15,5,0,5,pca,0,10.409633760996147
gelu,15,5,0,5,pca,1,0.022244603675537274
gelu,15,5,0,5,pca,0,0.015499708389287839
gelu,15,5,0,5,pca,-2,0.01717584911826805
gelu,15,5,0,5,pca,1,0.02005350697369084
gelu,15,5,0,5,pca,1,0.01955083813367893
gelu,15,5,0,5,pca,0,0.024142411912532344
gelu,15,5,0,5,pca,0,0.00524075541048491
gelu,15,5,0,5,pca,0,0.00875719326658634
gelu,15,5,0,5,pca,0,0.014027955442278793
gelu,15,5,0,5,pca,0,0.009161134130214044
gelu,15,5,0,5,rand,0,4.696142090873889
gelu,15,5,0,5,rand,0,3.2122234176280475
gelu,15,5,0,5,rand,0,7.720604796025407
gelu,15,5,0,5,rand,0,5.239440723823124
gelu,15,5,0,5,rand,0,2.426582385948126
gelu,15,5,0,5,rand,0,6.675704569838821
gelu,15,5,0,5,rand,0,4.217674736306683
gelu,15,5,0,5,rand,0,4.569377329996974
gelu,15,5,0,5,rand,0,4.5520256013226215
gelu,15,5,0,5,rand,0,2.947906849516662
gelu,15,5,0,5,rand,0,4.948738475995359
gelu,15,5,0,5,rand,0,3.43230046481253
gelu,15,5,0,5,rand,0,6.501560323405977
gelu,15,5,0,5,rand,0,1.7800651387256399
gelu,15,5,0,5,rand,0,5.799616136176752
gelu,15,5,0,5,rand,0,2.792757075592122
gelu,15,5,0,5,rand,0,3.8637507019865005
gelu,15,5,0,5,rand,0,6.933612917128924
gelu,15,5,0,5,rand,0,6.312299079829964
gelu,15,5,0,5,rand,0,4.099469837431628
gelu,15,5,0,5,rand,0,3.0371940873333814
gelu,15,5,0,5,rand,0,1.4718515256137246
gelu,15,5,0,5,rand,0,4.500393243457264
gelu,15,5,0,5,rand,0,1.972683929656793
gelu,15,5,0,5,rand,0,4.163191818007649
gelu,15,5,0,5,rand,0,0.16803367595000454
gelu,15,5,0,5,rand,0,5.929532864771325
gelu,15,5,0,5,rand,0,3.482312537299481
gelu,15,5,0,5,rand,0,1.0953112220880221
gelu,15,5,0,5,rand,0,3.896535525890428
gelu,15,5,0,5,rand,0,4.179133101213119
gelu,15,5,0,5,rand,0,2.914075730120532
gelu,15,5,0,5,rand,0,5.723448984052628
gelu,15,5,0,5,rand,0,8.206807437584185
gelu,15,5,0,5,rand,0,3.8283127321059207
gelu,15,5,0,5,rand,0,7.817264656755815
gelu,15,5,0,5,rand,0,1.231619917203137
gelu,15,5,0,5,rand,0,5.081964387150328
gelu,15,5,0,5,rand,0,6.990737733018832
gelu,15,5,0,5,rand,0,8.06533969514
gelu,15,5,0,5,rand,0,4.856175441491245
gelu,15,5,0,5,rand,0,7.483356179121078
gelu,15,5,0,5,rand,0,3.063960903737967
gelu,15,5,0,5,rand,0,5.703211785581918
gelu,15,5,0,5,rand,0,7.187378804703189
gelu,15,5,0,5,rand,0,3.838822349987233
gelu,15,5,0,5,rand,0,4.543098785731908
gelu,15,5,0,5,rand,0,9.264615245238295
gelu,7,5,1,5,pca,0,9.927300745487209
gelu,7,5,1,5,pca,0,9.926359049969397
gelu,7,5,1,5,pca,0,9.925777041076293
gelu,7,5,1,5,pca,0,9.925819105151437
gelu,7,5,1,5,pca,0,9.926050850084351
gelu,7,5,1,5,pca,0,9.925468823119045
gelu,7,5,1,5,pca,0,9.92551088850041
gelu,7,5,1,5,pca,0,9.924526953778031
gelu,7,5,1,5,pca,0,9.92456902315152
gelu,7,5,1,5,pca,0,9.923986909279282
gelu,7,5,1,5,pca,0,0.01103758776668253
gelu,7,5,1,5,pca,0,0.01430451010218441
gelu,7,5,1,5,pca,0,0.012226512150185023
gelu,7,5,1,5,pca,-1,0.023778142921897463
gelu,7,5,1,5,pca,-2,0.0054994560763795015
gelu,7,5,1,5,pca,0,0.016633977473558516
gelu,7,5,1,5,pca,0,0.004132330075157289
gelu,7,5,1,5,pca,0,0.0023431939029583022
gelu,7,5,1,5,pca,8,0.0011644726033740174
gelu,7,5,1,5,pca,-2,0.0029786703762240993
gelu,7,5,1,5,rand,0,6.848685801919699
gelu,7,5,1,5,rand,0,3.6507582827235097
gelu,7,5,1,5,rand,0,2.4745920958593444
gelu,7,5,1,5,rand,0,6.563352056321418
gelu,7,5,1,5,rand,0,2.1138690327697875
gelu,7,5,1,5,rand,0,5.6542745296163375
gelu,7,5,1,5,rand,0,5.635404824165704
gelu,7,5,1,5,rand,0,4.151200142711519
gelu,7,5,1,5,rand,0,4.63372602229319
gelu,7,5,1,5,rand,0,6.309613739717156
gelu,7,5,1,5,rand,0,8.47591106204294
gelu,7,5,1,5,rand,0,4.25123872886919
gelu,7,5,1,5,rand,0,6.186608995210429
gelu,7,5,1,5,rand,0,6.619442140178928
gelu,7,5,1,5,rand,0,7.789893302223763
gelu,7,5,1,5,rand,0,7.255803816052454
gelu,7,5,1,5,rand,0,8.824594767228167
gelu,7,5,1,5,rand,0,6.320330157163965
gelu,7,5,1,5,rand,0,3.396720810593848
gelu,7,5,1,5,rand,0,4.446181889376993
gelu,7,5,1,5,rand,0,5.800014604925452
gelu,7,5,1,5,rand,0,7.517737599604035
gelu,7,5,1,5,rand,0,8.765022793826276
gelu,7,5,1,5,rand,0,5.262890843672617
gelu,7,5,1,5,rand,0,6.436612949130379
gelu,7,5,1,5,rand,0,5.218165426245275
gelu,7,5,1,5,rand,0,6.698104285929509
gelu,7,5,1,5,rand,0,4.722181057037111
gelu,7,5,1,5,rand,0,3.9139064130925325
gelu,7,5,1,5,rand,0,6.5837167964345475
gelu,7,5,1,5,rand,0,8.481134241388002
gelu,7,5,1,5,rand,0,2.2520366722670286
gelu,7,5,1,5,rand,0,7.632611025093593
gelu,7,5,1,5,rand,0,6.266135084992689
gelu,7,5,1,5,rand,0,6.654809352332639
gelu,7,5,1,5,rand,0,8.214902311626496
gelu,7,5,1,5,rand,0,7.567554376229928
gelu,7,5,1,5,rand,0,6.89976118429367
gelu,7,5,1,5,rand,0,8.993141329204997
gelu,7,5,1,5,rand,0,7.2451416527483214
gelu,7,5,1,5,rand,0,7.26423079324646
gelu,7,5,1,5,rand,0,6.991367075680187
gelu,7,5,1,5,rand,0,6.162882282606349
gelu,7,5,1,5,rand,0,7.762078823551199
gelu,7,5,1,5,rand,0,6.924559000530912
gelu,7,5,1,5,rand,0,6.1330765901044035
gelu,7,5,1,5,rand,0,0.8822287292353937
gelu,7,5,1,5,rand,0,7.540741339163629
gelu,8,5,1,5,pca,0,9.419895761212338
gelu,8,5,1,5,pca,0,9.439829668169047
gelu,8,5,1,5,pca,0,9.413129375053035
gelu,8,5,1,5,pca,0,9.411952719281318
gelu,8,5,1,5,pca,0,7.429788108459353
gelu,8,5,1,5,pca,0,7.428149137369648
gelu,8,5,1,5,pca,0,7.427856032094107
gelu,8,5,1,5,pca,0,6.870390314603571
gelu,8,5,1,5,pca,0,6.8700734131092025
gelu,8,5,1,5,pca,0,6.86830087954156
gelu,8,5,1,5,pca,2,0.05391888897567802
gelu,8,5,1,5,pca,1,0.14092231528043134
gelu,8,5,1,5,pca,0,0.0580893276509833
gelu,8,5,1,5,pca,0,0.039165570728503254
gelu,8,5,1,5,pca,0,0.020795383007041583
gelu,8,5,1,5,pca,-1,0.015793601245756198
gelu,8,5,1,5,pca,0,0.04304925042952081
gelu,8,5,1,5,pca,0,0.010389002458492407
gelu,8,5,1,5,pca,0,0.0034999634565792415
gelu,8,5,1,5,pca,0,0.016988121277476842
gelu,8,5,1,5,rand,0,5.199820305608454
gelu,8,5,1,5,rand,0,7.80660547861615
gelu,8,5,1,5,rand,0,6.20384599970087
gelu,8,5,1,5,rand,0,6.7367084996191595
gelu,8,5,1,5,rand,0,5.437337155787481
gelu,8,5,1,5,rand,0,3.486324281163872
gelu,8,5,1,5,rand,0,4.459545767720433
gelu,8,5,1,5,rand,0,2.2292076327184214
gelu,8,5,1,5,rand,0,3.504421050024739
gelu,8,5,1,5,rand,0,4.787332831169775
gelu,8,5,1,5,rand,0,3.3457238779657033
gelu,8,5,1,5,rand,0,4.1006398215057445
gelu,8,5,1,5,rand,0,6.552653535030467
gelu,8,5,1,5,rand,0,3.642120748015843
gelu,8,5,1,5,rand,0,4.120740338894887
gelu,8,5,1,5,rand,0,2.180035962237718
gelu,8,5,1,5,rand,0,3.6089568215967303
gelu,8,5,1,5,rand,0,6.653376963875907
gelu,8,5,1,5,rand,0,5.993379317530438
gelu,8,5,1,5,rand,0,2.3433177909886123
gelu,8,5,1,5,rand,0,5.730893890809701
gelu,8,5,1,5,rand,0,3.8374125052808683
gelu,8,5,1,5,rand,0,3.8870942880842807
gelu,8,5,1,5,rand,0,6.433380770579797
gelu,8,5,1,5,rand,0,5.404259823172784
gelu,8,5,1,5,rand,0,3.5632937902832946
gelu,8,5,1,5,rand,0,0.9308989134918422
gelu,8,5,1,5,rand,0,7.756601725826443
gelu,8,5,1,5,rand,0,3.9324260331138228
gelu,8,5,1,5,rand,0,6.28615714094154
gelu,8,5,1,5,rand,0,2.304609035528357
gelu,8,5,1,5,rand,0,2.526427652755793
gelu,8,5,1,5,rand,0,5.850442780069622
gelu,8,5,1,5,rand,0,2.675435520747207
gelu,8,5,1,5,rand,0,1.5504345419649985
gelu,8,5,1,5,rand,0,6.098609566661079
gelu,8,5,1,5,rand,0,0.08234652650208432
gelu,8,5,1,5,rand,0,6.249537630758931
gelu,8,5,1,5,rand,0,1.8773557557581884
gelu,8,5,1,5,rand,0,4.869787461644799
gelu,8,5,1,5,rand,0,6.1682202756800395
gelu,8,5,1,5,rand,0,4.092608113386125
gelu,8,5,1,5,rand,0,4.063022492122007
gelu,8,5,1,5,rand,0,4.941689576564416
gelu,8,5,1,5,rand,0,7.892925491863816
gelu,8,5,1,5,rand,0,5.68298906662714
gelu,8,5,1,5,rand,0,5.142021550834338
gelu,8,5,1,5,rand,0,4.8326939931848605
gelu,12,5,1,5,pca,0,14.190721789208613
gelu,12,5,1,5,pca,0,14.175080809934132
gelu,12,5,1,5,pca,0,14.184009640644469
gelu,12,5,1,5,pca,0,14.178746777080937
