dataset,depth,width,activation,seed,layer,distance_from_output,quantizer,min_between_class_distance,min_between_class_chebyshev,quantization_step,margin_in_steps,margin_in_steps_chebyshev,margin_below_one,between_class_collision_pairs,recovery_max_saturation_deviation,collision_group_pure_fraction,collision_group_count
linked_tori,10,15,tanh,0,10,0,float32,6.20486493182705,1.8042909354001728,5.960464477539063e-08,104100359.21208769,30270978.750050746,False,0,0.0,,0.0
linked_tori,10,15,tanh,0,10,0,float16,6.20486493182705,1.8042909354001728,0.00048828125,12707.563380381798,3695.187835699554,False,0,0.0,1.0,237.0
linked_tori,10,15,tanh,0,10,0,bfloat16,6.20486493182705,1.8042909354001728,0.00390625,1588.4454225477248,461.89847946244424,False,0,0.0,1.0,80.0
linked_tori,10,15,tanh,0,10,0,fixed-8,6.20486493182705,1.8042909354001728,0.0078125,794.2227112738624,230.94923973122212,False,0,0.0,1.0,52.0
linked_tori,10,15,tanh,0,10,0,fixed-6,6.20486493182705,1.8042909354001728,0.03125,198.5556778184656,57.73730993280553,False,0,0.0,1.0,21.0
linked_tori,10,15,tanh,0,10,0,fixed-4,6.20486493182705,1.8042909354001728,0.125,49.6389194546164,14.434327483201383,False,0,0.0,1.0,6.0
linked_tori,10,15,tanh,1,1,9,float64,0.5406189666519079,0.2316910455940682,1.1102230246251565e-16,4869462753525910.0,2086887413205052.2,False,0,0.0,,0.0
linked_tori,10,15,tanh,1,1,9,float32,0.5406189666519079,0.2316910455940682,5.960464477539063e-08,9070081.177215856,3887130.7171975304,False,0,0.0,,0.0
linked_tori,10,15,tanh,1,1,9,float16,0.5406189666519079,0.2316910455940682,0.00048828125,1107.1876437031074,474.50326137665166,False,0,0.0,,0.0
linked_tori,10,15,tanh,1,1,9,bfloat16,0.5406189666519079,0.2316910455940682,0.00390625,138.39845546288842,59.31290767208146,False,0,0.0,,0.0
linked_tori,10,15,tanh,1,1,9,fixed-8,0.5406189666519079,0.2316910455940682,0.0078125,69.19922773144421,29.65645383604073,False,0,0.0,,0.0
linked_tori,10,15,tanh,1,1,9,fixed-6,0.5406189666519079,0.2316910455940682,0.03125,17.299806932861053,7.414113459010182,False,0,0.0,1.0,13.0
linked_tori,10,15,tanh,1,1,9,fixed-4,0.5406189666519079,0.2316910455940682,0.125,4.324951733215263,1.8535283647525456,False,0,0.0,1.0,230.0
linked_tori,10,15,tanh,1,2,8,float64,0.45744036937842986,0.2027109691511606,1.1102230246251565e-16,4120256554153837.5,1825858090266158.0,False,0,0.0,,0.0
linked_tori,10,15,tanh,1,2,8,float32,0.45744036937842986,0.2027109691511606,5.960464477539063e-08,7674575.884181703,3400925.715018358,False,0,0.0,,0.0
linked_tori,10,15,tanh,1,2,8,float16,0.45744036937842986,0.2027109691511606,0.00048828125,936.8378764870243,415.1520648215769,False,0,0.0,,0.0
linked_tori,10,15,tanh,1,2,8,bfloat16,0.45744036937842986,0.2027109691511606,0.00390625,117.10473456087804,51.894008102697114,False,0,0.0,,0.0
linked_tori,10,15,tanh,1,2,8,fixed-8,0.45744036937842986,0.2027109691511606,0.0078125,58.55236728043902,25.947004051348557,False,0,0.0,,0.0
linked_tori,10,15,tanh,1,2,8,fixed-6,0.45744036937842986,0.2027109691511606,0.03125,14.638091820109755,6.486751012837139,False,0,0.0,1.0,22.0
linked_tori,10,15,tanh,1,2,8,fixed-4,0.45744036937842986,0.2027109691511606,0.125,3.659522955027439,1.6216877532092848,False,0,0.0,1.0,301.0
linked_tori,10,15,tanh,1,3,7,float64,0.4266482290312297,0.20365385698788768,1.1102230246251565e-16,3842905610566656.0,1834350868886430.5,False,0,0.0,,0.0
linked_tori,10,15,tanh,1,3,7,float32,0.4266482290312297,0.20365385698788768,5.960464477539063e-08,7157969.494474411,3416744.747918901,False,0,0.0,,0.0
linked_tori,10,15,tanh,1,3,7,float16,0.4266482290312297,0.20365385698788768,0.00048828125,873.7755730559584,417.083099111194,False,0,0.0,,0.0
linked_tori,10,15,tanh,1,3,7,bfloat16,0.4266482290312297,0.20365385698788768,0.00390625,109.2219466319948,52.13538738889925,False,0,0.0,,0.0
linked_tori,10,15,tanh,1,3,7,fixed-8,0.4266482290312297,0.20365385698788768,0.0078125,54.6109733159974,26.067693694449623,False,0,0.0,1.0,1.0
linked_tori,10,15,tanh,1,3,7,fixed-6,0.4266482290312297,0.20365385698788768,0.03125,13.65274332899935,6.516923423612406,False,0,0.0,1.0,57.0
linked_tori,10,15,tanh,1,3,7,fixed-4,0.4266482290312297,0.20365385698788768,0.125,3.4131858322498374,1.6292308559031015,False,0,0.0,1.0,306.0
linked_tori,10,15,tanh,1,4,6,float64,0.524515461053207,0.21644936265665538,1.1102230246251565e-16,4724415269898574.0,1949602538010189.0,False,0,0.0,,0.0
linked_tori,10,15,tanh,1,4,6,float32,0.524515461053207,0.21644936265665538,5.960464477539063e-08,8799909.185429242,3631417.710353041,False,0,0.0,,0.0
linked_tori,10,15,tanh,1,4,6,float16,0.524515461053207,0.21644936265665538,0.00048828125,1074.207664236968,443.2882947208302,False,0,0.0,,0.0
linked_tori,10,15,tanh,1,4,6,bfloat16,0.524515461053207,0.21644936265665538,0.00390625,134.275958029621,55.411036840103776,False,0,0.0,,0.0
linked_tori,10,15,tanh,1,4,6,fixed-8,0.524515461053207,0.21644936265665538,0.0078125,67.1379790148105,27.705518420051888,False,0,0.0,1.0,7.0
linked_tori,10,15,tanh,1,4,6,fixed-6,0.524515461053207,0.21644936265665538,0.03125,16.784494753702624,6.926379605012972,False,0,0.0,1.0,106.0
linked_tori,10,15,tanh,1,4,6,fixed-4,0.524515461053207,0.21644936265665538,0.125,4.196123688425656,1.731594901253243,False,0,0.0,1.0,343.0
linked_tori,10,15,tanh,1,5,5,float64,0.7186188464828008,0.3305310208254942,1.1102230246251565e-16,6472743138482715.0,2977158764448170.5,False,0,0.0,,0.0
linked_tori,10,15,tanh,1,5,5,float32,0.7186188464828008,0.3305310208254942,5.960464477539063e-08,12056423.60911279,5545390.331089814,False,0,0.0,,0.0
linked_tori,10,15,tanh,1,5,5,float16,0.7186188464828008,0.3305310208254942,0.00048828125,1471.731397596776,676.9275306506121,False,0,0.0,,0.0
linked_tori,10,15,tanh,1,5,5,bfloat16,0.7186188464828008,0.3305310208254942,0.00390625,183.966424699597,84.61594133132651,False,0,0.0,,0.0
linked_tori,10,15,tanh,1,5,5,fixed-8,0.7186188464828008,0.3305310208254942,0.0078125,91.9832123497985,42.307970665663255,False,0,0.0,1.0,8.0
linked_tori,10,15,tanh,1,5,5,fixed-6,0.7186188464828008,0.3305310208254942,0.03125,22.995803087449627,10.576992666415814,False,0,0.0,1.0,164.0
linked_tori,10,15,tanh,1,5,5,fixed-4,0.7186188464828008,0.3305310208254942,0.125,5.748950771862407,2.6442481666039535,False,0,0.0,1.0,375.0
linked_tori,10,15,tanh,1,6,4,float64,1.0396274327338908,0.48213250471944546,1.1102230246251565e-16,9364131437328992.0,4342663537195397.0,False,0,0.0,,0.0
linked_tori,10,15,tanh,1,6,4,float32,1.0396274327338908,0.48213250471944546,5.960464477539063e-08,17442053.998501956,8088841.172299156,False,0,0.0,,0.0
linked_tori,10,15,tanh,1,6,4,float16,1.0396274327338908,0.48213250471944546,0.00048828125,2129.1569822390084,987.4073696654243,False,0,0.0,,0.0
linked_tori,10,15,tanh,1,6,4,bfloat16,1.0396274327338908,0.48213250471944546,0.00390625,266.14462277987604,123.42592120817804,False,0,0.0,1.0,2.0
linked_tori,10,15,tanh,1,6,4,fixed-8,1.0396274327338908,0.48213250471944546,0.0078125,133.07231138993802,61.71296060408902,False,0,0.0,1.0,32.0
linked_tori,10,15,tanh,1,6,4,fixed-6,1.0396274327338908,0.48213250471944546,0.03125,33.268077847484506,15.428240151022255,False,0,0.0,1.0,294.0
linked_tori,10,15,tanh,1,6,4,fixed-4,1.0396274327338908,0.48213250471944546,0.125,8.317019461871126,3.8570600377555637,False,0,0.0,1.0,282.0
linked_tori,10,15,tanh,1,7,3,float64,1.7036155274062623,0.7104876438480109,1.1102230246251565e-16,1.5344804508818868e+16,6399503776170487.0,False,0,0.0,,0.0
linked_tori,10,15,tanh,1,7,3,float32,1.7036155274062623,0.7104876438480109,5.960464477539063e-08,28581925.684248783,11920004.66616915,False,0,0.0,,0.0
linked_tori,10,15,tanh,1,7,3,float16,1.7036155274062623,0.7104876438480109,0.00048828125,3489.0046001280252,1455.0786946007263,False,0,0.0,,0.0
linked_tori,10,15,tanh,1,7,3,bfloat16,1.7036155274062623,0.7104876438480109,0.00390625,436.12557501600315,181.8848368250908,False,0,0.0,1.0,42.0
linked_tori,10,15,tanh,1,7,3,fixed-8,1.7036155274062623,0.7104876438480109,0.0078125,218.06278750800158,90.9424184125454,False,0,0.0,1.0,172.0
linked_tori,10,15,tanh,1,7,3,fixed-6,1.7036155274062623,0.7104876438480109,0.03125,54.515696877000394,22.73560460313635,False,0,0.0,1.0,329.0
linked_tori,10,15,tanh,1,7,3,fixed-4,1.7036155274062623,0.7104876438480109,0.125,13.628924219250099,5.683901150784087,False,0,0.0,1.0,185.0
linked_tori,10,15,tanh,1,8,2,float64,2.7664228358327234,0.9695515433084174,1.1102230246251565e-16,2.491772170521097e+16,8732943938320556.0,False,0,0.0,,0.0
linked_tori,10,15,tanh,1,8,2,float32,2.7664228358327234,0.9695515433084174,5.960464477539063e-08,46412873.46409814,16266375.665218674,False,0,0.0,,0.0
linked_tori,10,15,tanh,1,8,2,float16,2.7664228358327234,0.9695515433084174,0.00048828125,5665.633967785418,1985.6415606956389,False,0,0.0,1.0,22.0
linked_tori,10,15,tanh,1,8,2,bfloat16,2.7664228358327234,0.9695515433084174,0.00390625,708.2042459731772,248.20519508695486,False,0,0.0,1.0,181.0
linked_tori,10,15,tanh,1,8,2,fixed-8,2.7664228358327234,0.9695515433084174,0.0078125,354.1021229865886,124.10259754347743,False,0,0.0,1.0,294.0
linked_tori,10,15,tanh,1,8,2,fixed-6,2.7664228358327234,0.9695515433084174,0.03125,88.52553074664715,31.025649385869357,False,0,0.0,1.0,217.0
linked_tori,10,15,tanh,1,8,2,fixed-4,2.7664228358327234,0.9695515433084174,0.125,22.131382686661787,7.756412346467339,False,0,0.0,1.0,86.0
linked_tori,10,15,tanh,1,9,1,float64,4.480587538767641,1.572533766124523,1.1102230246251565e-16,4.035754473998967e+16,1.4164124966291848e+16,False,0,0.0,,0.0
linked_tori,10,15,tanh,1,9,1,float32,4.480587538767641,1.572533766124523,5.960464477539063e-08,75171784.94481309,26382738.661564603,False,0,0.0,,0.0
linked_tori,10,15,tanh,1,9,1,float16,4.480587538767641,1.572533766124523,0.00048828125,9176.243279396129,3220.549153023023,False,0,0.0,1.0,74.0
linked_tori,10,15,tanh,1,9,1,bfloat16,4.480587538767641,1.572533766124523,0.00390625,1147.030409924516,402.56864412787786,False,0,0.0,1.0,317.0
linked_tori,10,15,tanh,1,9,1,fixed-8,4.480587538767641,1.572533766124523,0.0078125,573.515204962258,201.28432206393893,False,0,0.0,1.0,228.0
linked_tori,10,15,tanh,1,9,1,fixed-6,4.480587538767641,1.572533766124523,0.03125,143.3788012405645,50.32108051598473,False,0,0.0,1.0,102.0
linked_tori,10,15,tanh,1,9,1,fixed-4,4.480587538767641,1.572533766124523,0.125,35.84470031014113,12.580270128996183,False,0,0.0,1.0,31.0
linked_tori,10,15,tanh,1,10,0,float64,7.004536178260365,1.937000886848518,1.1102230246251565e-16,6.309125304463307e+16,1.7446952944454612e+16,False,0,0.0,,0.0
linked_tori,10,15,tanh,1,10,0,float32,7.004536178260365,1.937000886848518,5.960464477539063e-08,117516616.44248864,32497482.270849146,False,0,0.0,,0.0
linked_tori,10,15,tanh,1,10,0,float16,7.004536178260365,1.937000886848518,0.00048828125,14345.290093077227,3966.977816265765,False,0,0.0,1.0,256.0
linked_tori,10,15,tanh,1,10,0,bfloat16,7.004536178260365,1.937000886848518,0.00390625,1793.1612616346533,495.8722270332206,False,0,0.0,1.0,94.0
linked_tori,10,15,tanh,1,10,0,fixed-8,7.004536178260365,1.937000886848518,0.0078125,896.5806308173267,247.9361135166103,False,0,0.0,1.0,54.0
linked_tori,10,15,tanh,1,10,0,fixed-6,7.004536178260365,1.937000886848518,0.03125,224.14515770433167,61.984028379152576,False,0,0.0,1.0,20.0
linked_tori,10,15,tanh,1,10,0,fixed-4,7.004536178260365,1.937000886848518,0.125,56.03628942608292,15.496007094788144,False,0,0.0,1.0,7.0
linked_tori,10,15,tanh,2,1,9,float64,0.6837107922093892,0.2661515417362381,1.1102230246251565e-16,6158319338046784.0,2397279968374810.0,False,0,0.0,,0.0
linked_tori,10,15,tanh,2,1,9,float32,0.6837107922093892,0.2661515417362381,5.960464477539063e-08,11470763.64242804,4465281.904441882,False,0,0.0,,0.0
linked_tori,10,15,tanh,2,1,9,float16,0.6837107922093892,0.2661515417362381,0.00048828125,1400.2397024448292,545.0783574758157,False,0,0.0,,0.0
linked_tori,10,15,tanh,2,1,9,bfloat16,0.6837107922093892,0.2661515417362381,0.00390625,175.02996280560365,68.13479468447696,False,0,0.0,,0.0
linked_tori,10,15,tanh,2,1,9,fixed-8,0.6837107922093892,0.2661515417362381,0.0078125,87.51498140280182,34.06739734223848,False,0,0.0,1.0,1.0
linked_tori,10,15,tanh,2,1,9,fixed-6,0.6837107922093892,0.2661515417362381,0.03125,21.878745350700456,8.51684933555962,False,0,0.0,1.0,6.0
linked_tori,10,15,tanh,2,1,9,fixed-4,0.6837107922093892,0.2661515417362381,0.125,5.469686337675114,2.129212333889905,False,0,0.0,1.0,191.0
linked_tori,10,15,tanh,2,2,8,float64,0.6523311015302087,0.3486312556878093,1.1102230246251565e-16,5875676211547266.0,3140191186410652.0,False,0,0.0,,0.0
linked_tori,10,15,tanh,2,2,8,float32,0.6523311015302087,0.3486312556878093,5.960464477539063e-08,10944299.793890242,5849061.881025605,False,0,0.0,,0.0
linked_tori,10,15,tanh,2,2,8,float16,0.6523311015302087,0.3486312556878093,0.00048828125,1335.9740959338674,713.9968116486334,False,0,0.0,,0.0
linked_tori,10,15,tanh,2,2,8,bfloat16,0.6523311015302087,0.3486312556878093,0.0078125,83.49838099586671,44.62480072803959,False,0,0.0,,0.0
linked_tori,10,15,tanh,2,2,8,fixed-8,0.6523311015302087,0.3486312556878093,0.0078125,83.49838099586671,44.62480072803959,False,0,0.0,,0.0
linked_tori,10,15,tanh,2,2,8,fixed-6,0.6523311015302087,0.3486312556878093,0.03125,20.874595248966678,11.156200182009897,False,0,0.0,1.0,9.0
linked_tori,10,15,tanh,2,2,8,fixed-4,0.6523311015302087,0.3486312556878093,0.125,5.218648812241669,2.7890500455024743,False,0,0.0,1.0,206.0
linked_tori,10,15,tanh,2,3,7,float64,0.5176516396490873,0.306826813737196,1.1102230246251565e-16,4662591462862712.0,2763650248028225.0,False,0,0.0,,0.0
linked_tori,10,15,tanh,2,3,7,float32,0.5176516396490873,0.306826813737196,5.960464477539063e-08,8684753.371146902,5147699.728660705,False,0,0.0,,0.0
linked_tori,10,15,tanh,2,3,7,float16,0.5176516396490873,0.306826813737196,0.00048828125,1060.1505580013309,628.3813145337774,False,0,0.0,,0.0
linked_tori,10,15,tanh,2,3,7,bfloat16,0.5176516396490873,0.306826813737196,0.00390625,132.51881975016636,78.54766431672218,False,0,0.0,,0.0
linked_tori,10,15,tanh,2,3,7,fixed-8,0.5176516396490873,0.306826813737196,0.0078125,66.25940987508318,39.27383215836109,False,0,0.0,1.0,1.0
linked_tori,10,15,tanh,2,3,7,fixed-6,0.5176516396490873,0.306826813737196,0.03125,16.564852468770795,9.818458039590272,False,0,0.0,1.0,25.0
linked_tori,10,15,tanh,2,3,7,fixed-4,0.5176516396490873,0.306826813737196,0.125,4.141213117192699,2.454614509897568,False,0,0.0,1.0,257.0
linked_tori,10,15,tanh,2,4,6,float64,0.4144573998109186,0.20665508564614216,1.1102230246251565e-16,3733100382698795.5,1861383533420367.5,False,0,0.0,,0.0
linked_tori,10,15,tanh,2,4,6,float32,0.4144573998109186,0.20665508564614216,5.960464477539063e-08,6953441.319426141,3467097.0093838265,False,0,0.0,,0.0
linked_tori,10,15,tanh,2,4,6,float16,0.4144573998109186,0.20665508564614216,0.00048828125,848.8087548127613,423.22961540329914,False,0,0.0,,0.0
linked_tori,10,15,tanh,2,4,6,bfloat16,0.4144573998109186,0.20665508564614216,0.00390625,106.10109435159517,52.90370192541239,False,0,0.0,,0.0
linked_tori,10,15,tanh,2,4,6,fixed-8,0.4144573998109186,0.20665508564614216,0.0078125,53.05054717579758,26.451850962706196,False,0,0.0,1.0,3.0
linked_tori,10,15,tanh,2,4,6,fixed-6,0.4144573998109186,0.20665508564614216,0.03125,13.262636793949396,6.612962740676549,False,0,0.0,1.0,55.0
linked_tori,10,15,tanh,2,4,6,fixed-4,0.4144573998109186,0.20665508564614216,0.125,3.315659198487349,1.6532406851691372,False,0,0.0,1.0,330.0
linked_tori,10,15,tanh,2,5,5,float64,0.4143655416601641,0.2198521250213075,1.1102230246251565e-16,3732272998031777.5,1980251896645144.2,False,0,0.0,,0.0
linked_tori,10,15,tanh,2,5,5,float32,0.4143655416601641,0.2198521250213075,5.960464477539063e-08,6951900.195389572,3688506.5895414804,False,0,0.0,,0.0
linked_tori,10,15,tanh,2,5,5,float16,0.4143655416601641,0.2198521250213075,0.00048828125,848.6206293200161,450.25715204363775,False,0,0.0,,0.0
linked_tori,10,15,tanh,2,5,5,bfloat16,0.4143655416601641,0.2198521250213075,0.00390625,106.07757866500201,56.28214400545472,False,0,0.0,,0.0
linked_tori,10,15,tanh,2,5,5,fixed-8,0.4143655416601641,0.2198521250213075,0.0078125,53.038789332501004,28.14107200272736,False,0,0.0,1.0,4.0
linked_tori,10,15,tanh,2,5,5,fixed-6,0.4143655416601641,0.2198521250213075,0.03125,13.259697333125251,7.03526800068184,False,0,0.0,1.0,138.0
linked_tori,10,15,tanh,2,5,5,fixed-4,0.4143655416601641,0.2198521250213075,0.125,3.3149243332813128,1.75881700017046,False,0,0.0,1.0,323.0
linked_tori,10,15,tanh,2,6,4,float64,0.6257800742234713,0.2849077351606236,1.1102230246251565e-16,5636525818177413.0,2566220739808713.0,False,0,0.0,,0.0
linked_tori,10,15,tanh,2,6,4,float32,0.6257800742234713,0.2849077351606236,5.960464477539063e-08,10498847.47374321,4779958.612860577,False,0,0.0,,0.0
linked_tori,10,15,tanh,2,6,4,float16,0.6257800742234713,0.2849077351606236,0.00048828125,1281.5975920096691,583.4910416089572,False,0,0.0,,0.0
linked_tori,10,15,tanh,2,6,4,bfloat16,0.6257800742234713,0.2849077351606236,0.00390625,160.19969900120864,72.93638020111965,False,0,0.0,1.0,3.0
linked_tori,10,15,tanh,2,6,4,fixed-8,0.6257800742234713,0.2849077351606236,0.0078125,80.09984950060432,36.46819010055982,False,0,0.0,1.0,40.0
linked_tori,10,15,tanh,2,6,4,fixed-6,0.6257800742234713,0.2849077351606236,0.03125,20.02496237515108,9.117047525139956,False,0,0.0,1.0,254.0
linked_tori,10,15,tanh,2,6,4,fixed-4,0.6257800742234713,0.2849077351606236,0.125,5.00624059378777,2.279261881284989,False,0,0.0,1.0,298.0
linked_tori,10,15,tanh,2,7,3,float64,1.0490775927694804,0.4505669726864141,1.1102230246251565e-16,9449250911758738.0,4058346500591974.0,False,0,0.0,,0.0
linked_tori,10,15,tanh,2,7,3,float32,1.0490775927694804,0.4505669726864141,5.960464477539063e-08,17600601.37465361,7559259.42322607,False,0,0.0,,0.0
linked_tori,10,15,tanh,2,7,3,float16,1.0490775927694804,0.4505669726864141,0.00048828125,2148.510909991896,922.7611600617761,False,0,0.0,,0.0
linked_tori,10,15,tanh,2,7,3,bfloat16,1.0490775927694804,0.4505669726864141,0.00390625,268.563863748987,115.34514500772201,False,0,0.0,1.0,18.0
linked_tori,10,15,tanh,2,7,3,fixed-8,1.0490775927694804,0.4505669726864141,0.0078125,134.2819318744935,57.672572503861005,False,0,0.0,1.0,145.0
linked_tori,10,15,tanh,2,7,3,fixed-6,1.0490775927694804,0.4505669726864141,0.03125,33.570482968623374,14.418143125965251,False,0,0.0,1.0,277.0
linked_tori,10,15,tanh,2,7,3,fixed-4,1.0490775927694804,0.4505669726864141,0.125,8.392620742155843,3.604535781491313,False,0,0.0,1.0,208.0
linked_tori,10,15,tanh,2,8,2,float64,1.7032397869090088,0.6274444920131586,1.1102230246251565e-16,1.534142013929203e+16,5651517560852262.0,False,0,0.0,,0.0
linked_tori,10,15,tanh,2,8,2,float32,1.7032397869090088,0.6274444920131586,5.960464477539063e-08,28575621.804766413,10526771.770515036,False,0,0.0,,0.0
linked_tori,10,15,tanh,2,8,2,float16,1.7032397869090088,0.6274444920131586,0.00048828125,3488.23508358965,1285.0063196429487,False,0,0.0,1.0,2.0
linked_tori,10,15,tanh,2,8,2,bfloat16,1.7032397869090088,0.6274444920131586,0.00390625,436.02938544870625,160.6257899553686,False,0,0.0,1.0,140.0
linked_tori,10,15,tanh,2,8,2,fixed-8,1.7032397869090088,0.6274444920131586,0.0078125,218.01469272435313,80.3128949776843,False,0,0.0,1.0,295.0
linked_tori,10,15,tanh,2,8,2,fixed-6,1.7032397869090088,0.6274444920131586,0.03125,54.50367318108828,20.078223744421074,False,0,0.0,1.0,241.0
linked_tori,10,15,tanh,2,8,2,fixed-4,1.7032397869090088,0.6274444920131586,0.125,13.62591829527207,5.019555936105268,False,0,0.0,1.0,123.0
linked_tori,10,15,tanh,2,9,1,float64,3.1089200988713968,1.0764734545642827,1.1102230246251565e-16,2.8002662797603736e+16,9696010897699868.0,False,0,0.0,,0.0
linked_tori,10,15,tanh,2,9,1,float32,3.1089200988713968,1.0764734545642827,5.960464477539063e-08,52159024.02550678,18060227.665491156,False,0,0.0,,0.0
linked_tori,10,15,tanh,2,9,1,float16,3.1089200988713968,1.0764734545642827,0.00048828125,6367.068362488621,2204.617634947651,False,0,0.0,1.0,140.0
linked_tori,10,15,tanh,2,9,1,bfloat16,3.1089200988713968,1.0764734545642827,0.00390625,795.8835453110776,275.57720436845636,False,0,0.0,1.0,287.0
linked_tori,10,15,tanh,2,9,1,fixed-8,3.1089200988713968,1.0764734545642827,0.0078125,397.9417726555388,137.78860218422818,False,0,0.0,1.0,225.0
linked_tori,10,15,tanh,2,9,1,fixed-6,3.1089200988713968,1.0764734545642827,0.03125,99.4854431638847,34.447150546057046,False,0,0.0,1.0,139.0
linked_tori,10,15,tanh,2,9,1,fixed-4,3.1089200988713968,1.0764734545642827,0.125,24.871360790971174,8.611787636514261,False,0,0.0,1.0,53.0
linked_tori,10,15,tanh,2,10,0,float64,5.95326567023403,1.6920890383351894,1.1102230246251565e-16,5.362225010820709e+16,1.524098312504812e+16,False,0,0.0,,0.0
linked_tori,10,15,tanh,2,10,0,float32,5.95326567023403,1.6920890383351894,5.960464477539063e-08,99879224.0549011,28388543.287381753,False,0,0.0,,0.0
linked_tori,10,15,tanh,2,10,0,float16,5.95326567023403,1.6920890383351894,0.00048828125,12192.288092639294,3465.398350510468,False,0,0.0,1.0,287.0
linked_tori,10,15,tanh,2,10,0,bfloat16,5.95326567023403,1.6920890383351894,0.00390625,1524.0360115799117,433.1747938138085,False,0,0.0,1.0,109.0
linked_tori,10,15,tanh,2,10,0,fixed-8,5.95326567023403,1.6920890383351894,0.0078125,762.0180057899559,216.58739690690425,False,0,0.0,1.0,80.0
linked_tori,10,15,tanh,2,10,0,fixed-6,5.95326567023403,1.6920890383351894,0.03125,190.50450144748896,54.14684922672606,False,0,0.0,1.0,33.0
linked_tori,10,15,tanh,2,10,0,fixed-4,5.95326567023403,1.6920890383351894,0.125,47.62612536187224,13.536712306681515,False,0,0.0,1.0,7.0
linked_tori,10,15,tanh,3,1,9,float64,0.5466218123463769,0.23842531261649635,1.1102230246251565e-16,4923531580791456.0,2147544298110694.0,False,0,0.0,,0.0
linked_tori,10,15,tanh,3,1,9,float32,0.5466218123463769,0.23842531261649635,5.960464477539063e-08,9170792.216046631,4000112.9696344845,False,0,0.0,,0.0
linked_tori,10,15,tanh,3,1,9,float16,0.5466218123463769,0.23842531261649635,0.00048828125,1119.4814716853798,488.29504023858453,False,0,0.0,,0.0
linked_tori,10,15,tanh,3,1,9,bfloat16,0.5466218123463769,0.23842531261649635,0.00390625,139.93518396067248,61.03688002982307,False,0,0.0,,0.0
linked_tori,10,15,tanh,3,1,9,fixed-8,0.5466218123463769,0.23842531261649635,0.0078125,69.96759198033624,30.518440014911533,False,0,0.0,,0.0
linked_tori,10,15,tanh,3,1,9,fixed-6,0.5466218123463769,0.23842531261649635,0.03125,17.49189799508406,7.629610003727883,False,0,0.0,1.0,6.0
linked_tori,10,15,tanh,3,1,9,fixed-4,0.5466218123463769,0.23842531261649635,0.125,4.372974498771015,1.9074025009319708,False,0,0.0,1.0,244.0
linked_tori,10,15,tanh,3,2,8,float64,0.27429417052071703,0.11774494116273318,1.1102230246251565e-16,2470622248294001.0,1060552146290492.2,False,0,0.0,,0.0
linked_tori,10,15,tanh,3,2,8,float32,0.27429417052071703,0.11774494116273318,5.960464477539063e-08,4601892.546366902,1975432.3107944657,False,0,0.0,,0.0
linked_tori,10,15,tanh,3,2,8,float16,0.27429417052071703,0.11774494116273318,0.00048828125,561.7544612264285,241.14163950127755,False,0,0.0,,0.0
linked_tori,10,15,tanh,3,2,8,bfloat16,0.27429417052071703,0.11774494116273318,0.00390625,70.21930765330356,30.142704937659694,False,0,0.0,,0.0
linked_tori,10,15,tanh,3,2,8,fixed-8,0.27429417052071703,0.11774494116273318,0.0078125,35.10965382665178,15.071352468829847,False,0,0.0,1.0,1.0
linked_tori,10,15,tanh,3,2,8,fixed-6,0.27429417052071703,0.11774494116273318,0.03125,8.777413456662945,3.7678381172074618,False,0,0.0,1.0,27.0
linked_tori,10,15,tanh,3,2,8,fixed-4,0.27429417052071703,0.11774494116273318,0.125,2.1943533641657362,0.9419595293018654,True,0,0.0,1.0,333.0
linked_tori,10,15,tanh,3,3,7,float64,0.31225266447351063,0.14831847314808067,1.1102230246251565e-16,2812521966736694.0,1335934040803714.0,False,0,0.0,,0.0
linked_tori,10,15,tanh,3,3,7,float32,0.31225266447351063,0.14831847314808067,5.960464477539063e-08,5238730.398447614,2488371.0607955493,False,0,0.0,,0.0
linked_tori,10,15,tanh,3,3,7,float16,0.31225266447351063,0.14831847314808067,0.00048828125,639.4934568417498,303.7562330072692,False,0,0.0,,0.0
linked_tori,10,15,tanh,3,3,7,bfloat16,0.31225266447351063,0.14831847314808067,0.00390625,79.93668210521872,37.96952912590865,False,0,0.0,,0.0
linked_tori,10,15,tanh,3,3,7,fixed-8,0.31225266447351063,0.14831847314808067,0.0078125,39.96834105260936,18.984764562954325,False,0,0.0,1.0,2.0
linked_tori,10,15,tanh,3,3,7,fixed-6,0.31225266447351063,0.14831847314808067,0.03125,9.99208526315234,4.746191140738581,False,0,0.0,1.0,69.0
linked_tori,10,15,tanh,3,3,7,fixed-4,0.31225266447351063,0.14831847314808067,0.125,2.498021315788085,1.1865477851846453,False,0,0.0,1.0,391.0
linked_tori,10,15,tanh,3,4,6,float64,0.36586479107465303,0.16271119268934872,5.551115123125783e-17,6590834147007167.0,2931144267059039.5,False,0,0.0,,0.0
linked_tori,10,15,tanh,3,4,6,float32,0.36586479107465303,0.16271119268934872,2.9802322387695312e-08,12276385.253308652,5459681.650733649,False,0,0.0,,0.0
linked_tori,10,15,tanh,3,4,6,float16,0.36586479107465303,0.16271119268934872,0.000244140625,1498.5821842417788,666.4650452555724,False,0,0.0,,0.0
linked_tori,10,15,tanh,3,4,6,bfloat16,0.36586479107465303,0.16271119268934872,0.001953125,187.32277303022235,83.30813065694655,False,0,0.0,,0.0
