q,a,budget,seed,w2,solved,gstar,R
1.0,2.1,2000,16,12.00207233428955,True,0.20939722657203674,1.2566003299586015
1.0,2.1,2000,17,0.7106534242630005,False,0.20939722657203674,0.07440442804729663
1.0,2.1,2000,18,12.002811431884766,True,0.20939722657203674,1.2566777124519035
1.0,2.1,2000,19,10.916199684143066,True,0.20939722657203674,1.1429109692830508
1.0,2.1,8000,0,1.4716601371765137,False,0.20939722657203674,0.15408077559069255
1.0,2.1,8000,1,28.324167251586914,True,0.20939722657203674,2.965501033722404
1.0,2.1,8000,2,29.832435607910156,True,0.20939722657203674,3.12341463909263
1.0,2.1,8000,3,27.518068313598633,True,0.20939722657203674,2.881103592743699
1.0,2.1,8000,4,1.1403206586837769,False,0.20939722657203674,0.1193899916655905
1.0,2.1,8000,5,0.39442357420921326,False,0.20939722657203674,0.04129560126701959
1.0,2.1,8000,6,29.865337371826172,True,0.20939722657203674,3.1268594081493006
1.0,2.1,8000,7,0.13730838894844055,False,0.20939722657203674,0.014375997915438976
1.0,2.1,8000,8,29.118099212646484,True,0.20939722657203674,3.0486246090887903
1.0,2.1,8000,9,27.96472930908203,True,0.20939722657203674,2.9278683795797633
1.0,2.1,8000,10,28.9697322845459,True,0.20939722657203674,3.0330907974591526
1.0,2.1,8000,11,29.788724899291992,True,0.20939722657203674,3.118838188514559
1.0,2.1,8000,12,29.059646606445312,True,0.20939722657203674,3.042504702276574
1.0,2.1,8000,13,29.388538360595703,True,0.20939722657203674,3.076939212857326
1.0,2.1,8000,14,0.8104124069213867,False,0.20939722657203674,0.08484905519445363
1.0,2.1,8000,15,27.797588348388672,True,0.20939722657203674,2.9103689527718757
1.0,2.1,8000,16,29.19178009033203,True,0.20939722657203674,3.056338894808164
1.0,2.1,8000,17,0.9095288515090942,False,0.20939722657203674,0.09522640949662708
1.0,2.1,8000,18,29.57506561279297,True,0.20939722657203674,3.096468357502431
1.0,2.1,8000,19,27.88193702697754,True,0.20939722657203674,2.919200142452638
1.0,2.1,32000,0,0.5572823286056519,False,0.20939722657203674,0.05834668701381496
1.0,2.1,32000,1,105.3502426147461,True,0.20939722657203674,11.030024311109514
1.0,2.1,32000,2,104.0562744140625,True,0.20939722657203674,10.894547634861738
1.0,2.1,32000,3,105.2474136352539,True,0.20939722657203674,11.019258259551066
1.0,2.1,32000,4,25.359373092651367,True,0.20939722657203674,2.6550911966033652
1.0,2.1,32000,5,0.2961733341217041,False,0.20939722657203674,0.031008937374839007
1.0,2.1,32000,6,105.675537109375,True,0.20939722657203674,11.064082193606737
1.0,2.1,32000,7,0.15335090458393097,False,0.20939722657203674,0.01605562705609409
1.0,2.1,32000,8,104.14942169189453,True,0.20939722657203674,10.904300025682119
1.0,2.1,32000,9,103.1346435546875,True,0.20939722657203674,10.798054161923574
1.0,2.1,32000,10,103.49735260009766,True,0.20939722657203674,10.836029296004313
1.0,2.1,32000,11,105.88127899169922,True,0.20939722657203674,11.085623083380938
1.0,2.1,32000,12,106.98371124267578,True,0.20939722657203674,11.201046211299968
1.0,2.1,32000,13,107.2332763671875,True,0.20939722657203674,11.227175333760897
1.0,2.1,32000,14,0.4583079218864441,False,0.20939722657203674,0.047984203879507525
1.0,2.1,32000,15,106.13802337646484,True,0.20939722657203674,11.11250386443487
1.0,2.1,32000,16,106.01107025146484,True,0.20939722657203674,11.099212048295044
1.0,2.1,32000,17,75.5208511352539,True,0.20939722657203674,7.90692838804091
1.0,2.1,32000,18,105.50372314453125,True,0.20939722657203674,11.046093509744423
1.0,2.1,32000,19,102.02131652832031,True,0.20939722657203674,10.681490366129083
