arm,seed,data_seed,eval_errors,dense_errors,separated,init_spec_product,final_spec_product,final_norms
scaled_up,1126,126,7,,False,2635.660108454682,41145.15636810782,"[2.5158, 6.5583, 3.5478, 6.6501, 11.1566, 9.4739]"
scaled_up,1127,127,77,,False,2635.659351638944,36764.5439458898,"[4.3581, 6.2567, 5.2239, 4.9734, 8.612, 6.026]"
scaled_up,1128,128,3,,False,2635.6617769315167,12779.846829802862,"[2.692, 3.619, 3.9222, 7.2482, 7.9862, 5.778]"
scaled_up,1129,129,376,,False,2635.6606969459867,8998.116877844122,"[3.3329, 4.9139, 3.4858, 8.29, 5.0632, 3.7551]"
scaled_up,1130,130,77,,False,2635.6609366465004,33836.53625280648,"[3.7992, 4.5906, 4.7291, 11.3173, 8.6664, 4.1828]"
scaled_up,1131,131,49,,False,2635.6600576487167,83482.34522878645,"[3.9736, 4.6762, 4.9907, 13.5107, 13.7271, 4.854]"
scaled_up,1132,132,31,,False,2635.6610099082973,18450.582604005776,"[2.757, 4.3269, 4.3072, 3.3772, 16.1809, 6.5711]"
scaled_up,1133,133,29,,False,2635.6601699145367,22895.92556612439,"[5.1368, 5.1977, 4.8221, 4.9715, 5.7572, 6.2133]"
scaled_up,1134,134,0,0.0,True,2635.6591477283437,13080.63970949953,"[3.0494, 3.7945, 5.8251, 7.5141, 6.3881, 4.0432]"
scaled_up,1135,135,87,,False,2635.661055049984,8048.964925296566,"[3.0782, 3.5362, 4.3486, 4.7703, 6.7712, 5.2645]"
scaled_up,1136,136,1,,False,2635.6601284104113,11563.517441471336,"[2.2406, 3.7175, 6.3615, 6.252, 6.4923, 5.3765]"
scaled_up,1137,137,69,,False,2635.6603931780683,6138.272206679602,"[2.6696, 2.6178, 4.7151, 5.0804, 6.2722, 5.8459]"
scaled_up,1138,138,3,,False,2635.659615045028,20660.97882590125,"[2.9327, 3.3854, 4.0564, 5.6686, 10.365, 8.7317]"
scaled_up,1139,139,17,,False,2635.661163250184,69440.7442766555,"[3.9916, 3.5329, 9.0328, 7.1306, 7.3622, 10.3843]"
scaled_up,1140,140,0,20.0,False,2635.6599529369432,18838.67455573027,"[2.0785, 4.7754, 5.3633, 5.6757, 7.5978, 8.2064]"
scaled_up,1141,141,0,19.0,False,2635.6605843259945,8545.480244517923,"[2.8071, 3.8356, 4.8006, 7.1209, 6.805, 3.4119]"
scaled_up,1142,142,1,,False,2635.6601503190486,45294.80148222282,"[2.2062, 4.0288, 8.0344, 11.6983, 13.1077, 4.1366]"
scaled_up,1143,143,0,23.0,False,2635.6594446633667,5046.786390734406,"[2.2956, 5.1576, 4.7032, 4.0983, 4.5471, 4.8635]"
scaled_up,1144,144,0,0.0,True,2635.659215437083,6619.877615343701,"[1.9886, 3.4501, 3.2591, 4.7198, 9.577, 6.5498]"
scaled_up,1145,145,47,,False,2635.660435752697,9944.967998995462,"[2.3397, 4.4054, 5.3619, 4.5487, 6.6525, 5.9467]"
scaled_up,1146,146,32,,False,2635.6589805608924,48684.21088115941,"[2.8033, 5.0118, 4.3461, 4.7182, 14.045, 12.0318]"
scaled_up,1147,147,0,0.0,True,2635.659742907472,14478.883271768931,"[2.0567, 4.0977, 4.7628, 7.15, 5.592, 9.0215]"
scaled_up,1148,148,71,,False,2635.660314422354,3027.1892969519345,"[1.5742, 3.8146, 4.4947, 3.9436, 5.8035, 4.9006]"
scaled_up,1149,149,12,,False,2635.660974278084,30350.437459477842,"[3.1621, 5.269, 7.6745, 5.8578, 7.7665, 5.2175]"
scaled_up,1150,150,88,,False,2635.660864716398,3502.4659074759497,"[1.737, 3.6741, 2.9783, 5.9003, 5.5608, 5.6162]"
scaled_up,1151,151,0,22.0,False,2635.6596861607936,10579.418280864427,"[1.9706, 4.7557, 4.8149, 6.4089, 6.966, 5.2518]"
scaled_up,1152,152,63,,False,2635.661188202721,32471.037356631892,"[7.692, 2.9739, 5.4505, 4.2941, 6.8786, 8.8169]"
scaled_up,1153,153,0,0.0,True,2635.6594666276383,9650.171881647124,"[1.6706, 4.5825, 4.9211, 5.7873, 6.3762, 6.9417]"
scaled_up,1154,154,63,,False,2635.6591906941144,36293.54693208399,"[2.6417, 6.5604, 4.3706, 4.0911, 4.8997, 23.9041]"
scaled_up,1155,155,54,,False,2635.661267806166,49589.312469266806,"[4.0812, 4.3642, 6.1696, 5.8712, 10.2248, 7.5172]"
