a,seed,w2,margin,solved,gstar,bound
1.5,54,4.635953449904527,0.0054367441771958624,True,0.17447768424209897,0.06232022393937819
1.5,55,0.36725279064869043,-0.028578062479162225,False,0.17447768424209897,
1.5,56,0.7528709398442138,-0.10748977339018062,False,0.17447768424209897,
1.5,57,3.7855785669277684,-0.01272188024537968,False,0.17447768424209897,
1.5,58,4.885141448883274,0.11784630015704423,True,0.17447768424209897,1.3508466789772946
1.5,59,0.3820508425633119,-0.020483351675536485,False,0.17447768424209897,
2.0,0,4.358395654493923,0.741994860542265,True,0.4402489042560642,3.370797080329335
2.0,1,4.690864162540026,0.9305263158946087,True,0.4402489042560642,4.227273739463446
2.0,2,4.402167046921799,0.8163626793683854,True,0.4402489042560642,3.7086415047318786
2.0,3,3.636385267553608,0.5831794585676686,True,0.4402489042560642,2.64931702466417
2.0,4,0.8079798355408075,-0.005772507915066893,False,0.4402489042560642,
2.0,5,4.836869020406935,1.0182433935574675,True,0.4402489042560642,4.6257623072479985
2.0,6,0.4424643302331355,-0.03318551519903046,False,0.4402489042560642,
2.0,7,3.8417741665202483,0.6439819977204966,True,0.4402489042560642,2.925535947937006
2.0,8,0.38090960288670445,-0.0056153697996438046,False,0.4402489042560642,
2.0,9,3.543900291875323,0.6814282027595766,True,0.4402489042560642,3.0956497389178463
2.0,10,4.9475329042165415,1.014161400829341,True,0.4402489042560642,4.607218285042995
2.0,11,4.069849672925713,0.7586085675102385,True,0.4402489042560642,3.446271235096613
2.0,12,0.480761303573232,-0.09458261000725068,False,0.4402489042560642,
2.0,13,4.379668937545304,0.8146318559851675,True,0.4402489042560642,3.7007785737104255
2.0,14,3.2070565704324174,0.39777774019775514,True,0.4402489042560642,1.8070583997019725
2.0,15,4.560886349907989,0.9239986144677292,True,0.4402489042560642,4.197619144693199
2.0,16,0.3613069721728432,-0.017649599377454483,False,0.4402489042560642,
2.0,17,0.38401641983032075,-0.006946550922488526,False,0.4402489042560642,
2.0,18,4.819223417589893,0.9766136143936937,True,0.4402489042560642,4.4366430214925
2.0,19,4.891674952727173,0.9604513368785739,True,0.4402489042560642,4.363219658668096
2.0,20,3.9563168919414067,0.6761724243374765,True,0.4402489042560642,3.0717733436728367
2.0,21,4.053471343323452,0.6235600057716741,True,0.4402489042560642,2.8327611936950547
2.0,22,5.023975249677224,1.0349493201263424,True,0.4402489042560642,4.701655405026878
2.0,23,4.334683089975992,0.6752215860973543,True,0.4402489042560642,3.0674537952040954
2.0,24,4.357109883729014,0.8491686509313627,True,0.4402489042560642,3.8576752501691924
2.0,25,4.80815463519707,0.8302066866097721,True,0.4402489042560642,3.7715332330589733
2.0,26,3.812325438920772,0.533355981073294,True,0.4402489042560642,2.4229747123371617
2.0,27,4.035806288223339,0.5751145550661612,True,0.4402489042560642,2.612679098147871
2.0,28,3.8880538441263717,0.5013875165286326,True,0.4402489042560642,2.2777456646979317
2.0,29,3.577412788268261,0.5882423752275763,True,0.4402489042560642,2.672317271165467
2.0,30,0.4594205463457336,-0.015934481810694012,False,0.4402489042560642,
2.0,31,3.6390725935832857,0.502859391079296,True,0.4402489042560642,2.2844322210365586
2.0,32,3.5514163921891972,0.6721780192283262,True,0.4402489042560642,3.0536272219197342
