a,seed,w2_lo,w2_hi,evals,note,Ghat_cert,w2_own,R_own,w2_pop,own_over_pop
1.3,200041,4.88125,4.8875,6,,0.0861017938777792,4.884375,0.21027672473588893,4.956250000000001,0.985498108448928
1.3,200042,6.0,6.00625,16,,0.0861017938777792,6.003125,0.2584399156862716,4.956250000000001,1.2112232030264816
1.3,200043,4.49375,4.5,10,,0.0861017938777792,4.496875,0.1935945021720692,4.956250000000001,0.9073139974779318
1.3,200044,5.58125,5.5875,12,,0.0861017938777792,5.584375,0.2404123525931116,4.956250000000001,1.1267339218158887
1.3,200045,4.925,4.93125,6,,0.0861017938777792,4.928125,0.21216020147696532,4.956250000000001,0.994325346784363
1.3,200046,5.69375,5.7,13,,0.0861017938777792,5.696875,0.24525557849873672,4.956250000000001,1.1494325346784362
1.3,200047,4.8875,4.89375,6,,0.0861017938777792,4.890625,0.21054579284175698,4.956250000000001,0.9867591424968473
1.3,200048,4.75,4.75625,8,,0.0861017938777792,4.753125,0.20462629451265965,4.956250000000001,0.9590163934426228
1.3,200049,5.35625,5.3625,10,,0.0861017938777792,5.359375,0.23072590078186148,4.956250000000001,1.0813366960907942
1.3,200050,4.81875,4.825,7,,0.0861017938777792,4.821875,0.20758604367720832,4.956250000000001,0.9728877679697351
1.3,200051,4.75625,4.7625,7,,0.0861017938777792,4.759375,0.20489536261852773,4.956250000000001,0.9602774274905421
1.3,200052,4.775,4.78125,7,,0.0861017938777792,4.778125,0.2057025669361319,4.956250000000001,0.9640605296343
1.3,200053,5.01875,5.025,6,,0.0861017938777792,5.021875,0.2161962230649862,4.956250000000001,1.0132408575031524
1.3,200054,5.54375,5.55,11,,0.0861017938777792,5.546875,0.23879794395790327,4.956250000000001,1.1191677175283732
1.3,200055,4.7625,4.76875,7,,0.0861017938777792,4.765625,0.20516443072439577,4.956250000000001,0.9615384615384615
1.3,200056,6.10625,6.1125,17,,0.0861017938777792,6.109375,0.2630140734860287,4.956250000000001,1.2326607818411095
1.3,200057,4.76875,4.775,7,,0.0861017938777792,4.771875,0.20543349883026382,4.956250000000001,0.9627994955863807
1.3,200058,5.25,5.25625,8,,0.0861017938777792,5.253125,0.22615174298210444,4.956250000000001,1.0598991172761663
1.3,200059,5.29375,5.3,9,,0.0861017938777792,5.296875,0.22803521972318086,4.956250000000001,1.0687263556116013
1.3,200060,4.65625,4.6625,8,,0.0861017938777792,4.659375,0.20059027292463874,4.956250000000001,0.9401008827238334
1.3,200061,4.975,4.98125,6,,0.0861017938777792,4.978125,0.21431274632390981,4.956250000000001,1.0044136191677175
1.3,200062,5.94375,5.95,15,,0.0861017938777792,5.946875,0.2560183027334591,4.956250000000001,1.199873896595208
1.3,200063,5.0125,5.01875,6,,0.0861017938777792,5.015625,0.21592715495911816,4.956250000000001,1.011979823455233
1.3,200064,5.19375,5.2,8,,0.0861017938777792,5.196875,0.22373013002929193,4.956250000000001,1.0485498108448927
1.3,200065,5.45625,5.4625,11,,0.0861017938777792,5.459375,0.2350309904757504,4.956250000000001,1.101513240857503
1.3,200066,4.4,4.40625,11,,0.0861017938777792,4.403125,0.18955848058404828,4.956250000000001,0.8883984867591425
1.3,200067,5.1875,5.19375,8,,0.0861017938777792,5.190625,0.22346106192342383,4.956250000000001,1.0472887767969734
1.3,200068,4.78125,4.7875,7,,0.0861017938777792,4.784375,0.20597163504199995,4.956250000000001,0.9653215636822192
1.3,200069,4.8875,4.89375,6,,0.0861017938777792,4.890625,0.21054579284175698,4.956250000000001,0.9867591424968473
1.3,200070,4.6875,4.69375,8,,0.0861017938777792,4.690625,0.20193561345397903,4.956250000000001,0.9464060529634298
1.3,200071,5.725,5.73125,13,,0.0861017938777792,5.728125,0.24660091902807701,4.956250000000001,1.1557377049180326
1.3,200072,5.14375,5.15,7,,0.0861017938777792,5.146875,0.2215775851823474,4.956250000000001,1.0384615384615383
1.3,200073,5.66875,5.675,13,,0.0861017938777792,5.671875,0.24417930607526447,4.956250000000001,1.1443883984867589
1.3,200074,4.9375,4.94375,6,,0.0861017938777792,4.940625,0.21269833768870144,4.956250000000001,0.9968474148802016
1.3,200075,5.11875,5.125,7,,0.0861017938777792,5.121875,0.2205013127588752,4.956250000000001,1.0334174022698612
1.3,200076,5.30625,5.3125,9,,0.0861017938777792,5.309375,0.22857335593491698,4.956250000000001,1.07124842370744
1.3,200077,4.8625,4.86875,6,,0.0861017938777792,4.865625,0.2094695204182847,4.956250000000001,0.9817150063051701
1.3,200078,5.58125,5.5875,12,,0.0861017938777792,5.584375,0.2404123525931116,4.956250000000001,1.1267339218158887
1.3,200079,5.0125,5.01875,6,,0.0861017938777792,5.015625,0.21592715495911816,4.956250000000001,1.011979823455233
1.3,200080,6.0,6.00625,16,,0.0861017938777792,6.003125,0.2584399156862716,4.956250000000001,1.2112232030264816
1.3,200081,5.16875,5.175,8,,0.0861017938777792,5.171875,0.22265385760581966,4.956250000000001,1.0435056746532154
1.3,200082,5.8625,5.86875,15,,0.0861017938777792,5.865625,0.2525204173571743,4.956250000000001,1.183480453972257
1.3,200083,4.80625,4.8125,7,,0.0861017938777792,4.809375,0.2070479074654722,4.956250000000001,0.9703656998738965
1.3,200084,5.59375,5.6,12,,0.0861017938777792,5.596875,0.24095048880484773,4.956250000000001,1.1292559899117274
1.3,200085,5.99375,6.0,16,,0.0861017938777792,5.996875,0.2581708475804036,4.956250000000001,1.2099621689785622
1.3,200086,5.05,5.05625,6,,0.0861017938777792,5.053125,0.2175415635943265,4.956250000000001,1.0195460277427488
