set,a,seed,arm,w1,b1,w2,reproduced
lag2-tstar,1.3,300001,2.0,-0.8296108707575593,2.450240877479649,-5.283520457055891,True
lag2-tstar,1.3,300002,2.0,0.8292330321804439,2.450138533036982,-5.226389396217341,True
lag2-tstar,1.3,300003,2.0,-0.8306860680955549,2.4505876542104987,-5.223902455088461,True
lag2-tstar,1.3,300004,2.0,-0.8429830508914178,-2.454444684478703,4.756495040661525,True
lag2-tstar,1.3,300005,2.0,0.8334650690700156,-2.4514082775207173,5.3310246398847285,True
lag2-tstar,1.3,300007,2.0,0.8389136722402448,-2.453117221482679,4.973203080969112,True
lag2-tstar,1.3,300008,2.0,-0.8372477550228706,-2.4526152803924983,5.1832773948728255,True
lag2-tstar,1.3,300009,2.0,-0.8324541781334415,2.4511525177368254,-5.366277371059397,True
lag2-tstar,1.3,300010,2.0,0.8391193587040078,2.4531615525172352,-5.133435273481462,True
lag2-tstar,1.3,300011,2.0,-0.8348188557624463,-2.4518722915788524,5.031458788779695,True
lag2-tstar,1.3,300012,2.0,-0.8308088367313646,-2.4506691737801125,5.199783068626006,True
lag2-tstar,1.3,300013,2.0,-0.8367316793328449,2.452472004063126,-5.1760977173044775,True
lag2-tstar,1.3,300014,2.0,-0.8278040781710702,-2.449761445295586,5.397296439655953,True
lag2-tstar,1.3,300015,2.0,0.8337338834503144,2.4515419415181467,-5.142090092583377,True
lag2-tstar,1.3,300016,2.0,-0.8355419105892068,-2.452093219937028,5.2219830069374495,True
lag2-tstar,1.3,300017,2.0,0.832745483622058,2.451240654866618,-5.162938534232229,True
lag2-tstar,1.3,300018,2.0,0.8359342542537188,2.4521775558704775,-5.096787181542357,True
lag2-tstar,1.3,300019,2.0,0.8312740508253184,-2.45078395731326,5.083710228160086,True
lag2-tstar,1.3,300020,2.0,0.832946688166478,-2.451296883518844,5.224933283999095,True
lag2-tstar,1.3,300021,2.0,-0.8401736891470766,2.453545256066283,-5.078734529456901,True
lag2-tstar,1.3,300022,2.0,-0.8348632277342687,2.451859645658593,-5.035587157121011,True
lag2-tstar,1.3,300023,2.0,-0.8340874063695618,-2.4516001454506617,5.0801637741314325,True
lag2-tstar,1.3,300024,2.0,-0.8390996410223327,2.453233033681981,-5.058197735676734,True
lag2-tstar,1.3,300025,2.0,-0.8308674716575574,-2.45070759473622,5.286595874460986,True
lag2-tstar,1.3,300026,2.0,0.8312389934599296,2.450757769382236,-5.249021618572717,True
lag2-tstar,1.3,300027,2.0,-0.8383765546878995,2.4529252029170445,-5.054029213927615,True
lag2-tstar,1.3,300029,2.0,0.8371251059455715,2.4525786098354043,-5.105330582032903,True
lag2-tstar,1.3,300030,2.0,0.8321724227190567,2.4510474077595488,-5.389537620277203,True
lag2-tstar,1.3,300031,2.0,-0.8349380307357988,2.4518657435534776,-5.137590984994622,True
lag2-tstar,1.3,300032,2.0,-0.8348782364206421,2.4519012753453175,-5.06882419264487,True
lag2-tstar,1.3,300033,2.0,0.8373698295594041,2.452687525758474,-5.0290237656400585,True
lag2-tstar,1.3,300034,2.0,0.8267330994574449,-2.4494435466374593,5.246565119188828,True
lag2-tstar,1.3,300035,2.0,-0.8318443865588755,2.45093611870538,-5.3343684046307125,True
lag2-tstar,1.3,300036,2.0,-0.834221104657073,2.4516437832921794,-5.247312977007422,True
lag2-tstar,1.3,300037,2.0,-0.8409697916101916,2.4538319712465766,-4.985341065820297,True
lag2-tstar,1.3,300038,2.0,0.8353768512930064,-2.4520249785547463,5.130479724556911,True
lag2-tstar,1.3,300039,2.0,-0.8325214440633353,2.451119323583964,-5.223940684219518,True
lag2-tstar,1.3,300040,2.0,-0.8291776970071021,2.450129121964201,-5.176682051208638,True
lag2-tstar,1.3,300041,2.0,-0.8356864193008992,2.4521220904208443,-5.064831368154204,True
lag2-tstar,1.3,300042,2.0,-0.8344062015531574,-2.4517787523641914,5.248932655462358,True
lag2-tstar,1.3,300043,2.0,0.8346506148812654,2.451821707222986,-5.12105157458638,True
lag2-tstar,1.3,300044,2.0,-0.8328524428305885,-2.4513094224497713,5.306935302925678,True
lag2-tstar,1.3,300045,2.0,0.8339320747891055,-2.451564042458747,5.159625560039241,True
lag2-tstar,1.3,300046,2.0,0.8348358641832605,2.451848618383504,-5.257698677775804,True
lag2-tstar,1.3,300047,2.0,0.828878006797907,-2.4500647544826046,5.421622682282778,True
lag2-tstar,1.3,300048,2.0,0.8362301735506086,-2.4522642556389553,5.16994162333596,True
lag2-tstar,1.3,300049,2.0,-0.8396580248210761,2.453375951397214,-4.970576375525309,True
lag2-tstar,1.5,300000,0.25,1.0198327025911722,2.290865607170109,-2.470862313808067,True
lag2-tstar,1.5,300001,0.25,-1.0171227026284286,2.2900522786604087,-2.7042882790768945,True
lag2-tstar,1.5,300002,0.25,1.0160005851627871,2.2897336673787567,-2.5964371918789357,True
lag2-tstar,1.5,300003,0.25,-1.0183149414336172,2.2904236562201183,-2.6648829129458,True
lag2-tstar,1.5,300004,0.25,1.0135518601769309,-2.2890778126208176,2.7968686156119995,True
lag2-tstar,1.5,300005,0.25,1.021895244513319,-2.291379580153172,2.7153546119844414,True
lag2-tstar,1.5,300007,0.25,1.0283054640774645,-2.2932761810046274,2.4575376553907295,True
lag2-tstar,1.5,300008,0.25,-1.0267654228685157,-2.292830966323394,2.670429778717824,True
lag2-tstar,1.5,300009,0.25,-1.0208007469315863,2.291082757408292,-2.754065256708815,True
lag2-tstar,1.5,300010,0.25,1.0283332784107615,2.2933758143132974,-2.546041508875041,True
lag2-tstar,1.5,300011,0.25,-1.0235567627038231,-2.2918973628564756,2.5715308773493737,True
lag2-tstar,1.5,300012,0.25,-1.0181736749715735,-2.290306988629513,2.588626443131327,True
lag2-tstar,1.5,300013,0.25,-1.0256536112839256,2.2924978257880704,-2.6126603728099584,True
lag2-tstar,1.5,300014,0.25,-1.0144617540283145,-2.289333514383533,2.704281731051535,True
lag2-tstar,1.5,300015,0.25,1.0219052944236684,2.2914029185308733,-2.584572772851388,True
lag2-tstar,1.5,300016,0.25,-1.0242661544756264,-2.2920927742976662,2.608632951102988,True
lag2-tstar,1.5,300017,0.25,1.0210438903847752,2.2911974677762785,-2.6436433049080983,True
lag2-tstar,1.5,300018,0.25,1.0242406797001362,2.292247591396325,-2.5282203324311565,True
lag2-tstar,1.5,300019,0.25,1.0184733549422726,-2.290640539878751,2.517357376429417,True
lag2-tstar,1.5,300020,0.25,1.0206175276823906,-2.291075816951795,2.602639893409298,True
lag2-tstar,1.5,300021,0.25,-1.030101954127919,2.2939547542185643,-2.5884900913982323,True
lag2-tstar,1.5,300022,0.25,-1.023554225715799,2.2918278765874276,-2.558646861484232,True
lag2-tstar,1.5,300023,0.25,-1.0227686616991103,-2.2916169764554657,2.620179843187392,True
lag2-tstar,1.5,300024,0.25,-1.0287174865828566,2.293383553319227,-2.512562910102373,True
lag2-tstar,1.5,300025,0.25,-1.0181843560733586,-2.290350112766029,2.636879022456455,True
lag2-tstar,1.5,300026,0.25,1.0187923922443325,2.290560759110755,-2.65617545563208,True
lag2-tstar,1.5,300027,0.25,-1.0279304207130369,2.293146265194578,-2.5908245471626454,True
lag2-tstar,1.5,300029,0.25,1.0259579469708917,2.2925631848093593,-2.548961157791796,True
lag2-tstar,1.5,300030,0.25,1.0204326903850227,2.2909663214502176,-2.7613276811236553,True
lag2-tstar,1.5,300031,0.25,-1.023825296482522,2.2919259426808445,-2.622829169842539,True
lag2-tstar,1.5,300032,0.25,-1.0233829463467263,2.2918008038968156,-2.5348015822187735,True
lag2-tstar,1.5,300033,0.25,1.0265854005921304,2.2927839667288756,-2.539738306400011,True
lag2-tstar,1.5,300034,0.25,1.013352022084118,-2.288996232983624,2.651447151791759,True
lag2-tstar,1.5,300035,0.25,-1.0198427752745374,2.2907667529455353,-2.701172672435793,True
lag2-tstar,1.5,300036,0.25,-1.0229682437340737,2.2918019393824305,-2.72734615694688,True
lag2-tstar,1.5,300037,0.25,-1.0307796376936291,2.29417386085099,-2.4694763358475695,True
lag2-tstar,1.5,300038,0.25,1.0239995296360962,-2.2919915087244385,2.5591278313684187,True
lag2-tstar,1.5,300039,0.25,-1.020507547803125,2.2909586939627435,-2.6215020294728655,True
lag2-tstar,1.5,300040,0.25,-1.0165361327568896,2.2898367461490516,-2.6387986638509964,True
lag2-tstar,1.5,300041,0.25,-1.0243119322050207,2.2921533500939995,-2.518935337055192,True
lag2-tstar,1.5,300042,0.25,-1.0222638220373397,-2.291562380759967,2.6047700982793573,True
lag2-tstar,1.5,300043,0.25,1.023310257619246,2.2917834530333305,-2.59896250023454,True
lag2-tstar,1.5,300044,0.25,-1.0208435279863937,-2.291222965882707,2.651626424319571,True
lag2-tstar,1.5,300045,0.25,1.0223290790633013,-2.2915448418073616,2.600983292815531,True
lag2-tstar,1.5,300046,0.25,1.023402470352233,2.291961906374074,-2.687449594701757,True
lag2-tstar,1.5,300047,0.25,-1.0161559688959656,2.289820787386849,-2.7603076817007492,True
lag2-tstar,1.5,300048,0.25,1.0256503163207151,-2.2925258629430556,2.687711444797805,True
lag2-tstar,1.5,300049,0.25,-1.0297248814483084,2.2937279152584655,-2.5610323265117834,True
lag2-tstar,1.5,300000,0.5,1.0203254185095894,2.2911029016683213,-2.5730602864120815,True
lag2-tstar,1.5,300001,0.5,-1.0174756937947924,2.2901912994326423,-2.7455235919136247,True
lag2-tstar,1.5,300002,0.5,1.016226615807316,2.289803137305794,-2.635299420207967,True
lag2-tstar,1.5,300003,0.5,-1.0187740489010897,2.290508624835723,-2.7135837079710976,True
lag2-tstar,1.5,300004,0.5,-1.0338898118814412,-2.294941601468773,2.4601468223281593,True
lag2-tstar,1.5,300005,0.5,1.0223490215333542,-2.291613776964786,2.78568174571757,True
lag2-tstar,1.5,300007,0.5,1.0285974383763343,-2.293758969501242,2.609821434659957,True
lag2-tstar,1.5,300008,0.5,-1.026989667987604,-2.2929426079497346,2.71245956188283,True
lag2-tstar,1.5,300009,0.5,-1.0210649718526483,2.2911903980364716,-2.796450962718714,True
lag2-tstar,1.5,300010,0.5,1.0292788907193031,2.293600457954954,-2.670964779662526,True
lag2-tstar,1.5,300011,0.5,-1.0239334176279946,-2.292055920798902,2.62753798986073,True
lag2-tstar,1.5,300012,0.5,-1.0190019082773327,-2.290650944724167,2.7022670520419174,True
lag2-tstar,1.5,300013,0.5,-1.0263974241233298,2.2928374704913863,-2.7040260618240963,True
lag2-tstar,1.5,300014,0.5,-1.015315214911499,-2.289772524540748,2.8221682001678103,True
lag2-tstar,1.5,300015,0.5,1.022635293299968,2.29179584003008,-2.690015043593805,True
lag2-tstar,1.5,300016,0.5,-1.0245573630003837,-2.2924845742392663,2.7260497808320245,True
lag2-tstar,1.5,300017,0.5,1.0214448263176814,2.2912633981000177,-2.710531661579287,True
lag2-tstar,1.5,300018,0.5,1.0250239236793903,2.2927104472988726,-2.6767925993105255,True
lag2-tstar,1.5,300019,0.5,1.0192971786532912,-2.2908575812751533,2.658610219808379,True
lag2-tstar,1.5,300020,0.5,1.0216277168206294,-2.2914345487363996,2.7161961455846058,True
lag2-tstar,1.5,300021,0.5,-1.0306762906629796,2.293954855610872,-2.657078646571615,True
lag2-tstar,1.5,300022,0.5,-1.0240100539728971,2.292043717768784,-2.6350380417201764,True
lag2-tstar,1.5,300023,0.5,-1.0230006734841783,-2.2916601020954364,2.6603539880144296,True
lag2-tstar,1.5,300024,0.5,-1.029077552642289,2.2938502249726587,-2.6426486917323073,True
lag2-tstar,1.5,300025,0.5,-1.0190615146001956,-2.2906599863337576,2.755555216305299,True
lag2-tstar,1.5,300026,0.5,1.0196950277835544,2.290743898222894,-2.757664856432975,True
lag2-tstar,1.5,300027,0.5,-1.0280793647974114,2.293283292503874,-2.6608371611145616,True
lag2-tstar,1.5,300029,0.5,1.0268671317835787,2.2929734313536816,-2.6616285794518824,True
lag2-tstar,1.5,300030,0.5,1.0208632739658343,2.2910887181869137,-2.8061718591537215,True
lag2-tstar,1.5,300031,0.5,-1.023986363801291,2.2920188048809584,-2.6640059859360754,True
lag2-tstar,1.5,300032,0.5,-1.0238234219283944,2.2919085667563666,-2.5815712886658577,True
lag2-tstar,1.5,300033,0.5,1.0270155193224362,2.2929851542885027,-2.5964221461815686,True
lag2-tstar,1.5,300034,0.5,1.0137742840993396,-2.2891107936545754,2.7101950722627963,True
lag2-tstar,1.5,300035,0.5,-1.0202673700568523,2.290896952839238,-2.760301374034738,True
lag2-tstar,1.5,300036,0.5,-1.023268719215622,2.2917393522268883,-2.7626318393399583,True
lag2-tstar,1.5,300037,0.5,-1.0314209812401072,2.294419194839853,-2.6006396597627193,True
lag2-tstar,1.5,300038,0.5,1.024402933761005,-2.29211965167223,2.6378247234224568,True
lag2-tstar,1.5,300039,0.5,-1.0210934423481022,2.291139916136512,-2.7060023295930136,True
lag2-tstar,1.5,300040,0.5,-1.016878188142582,2.290007371267093,-2.6948582096637597,True
lag2-tstar,1.5,300041,0.5,-1.0249461624050955,2.292582654286,-2.643882198934701,True
lag2-tstar,1.5,300042,0.5,-1.023454451524782,-2.2920043819020326,2.7430581161374237,True
lag2-tstar,1.5,300043,0.5,1.023695937296315,2.2920341351619897,-2.667989418262559,True
lag2-tstar,1.5,300044,0.5,-1.021382419463009,-2.2916307613855267,2.7591811918568125,True
lag2-tstar,1.5,300045,0.5,1.0227947475451755,-2.291777809602438,2.6597175619417652,True
lag2-tstar,1.5,300046,0.5,1.0240532658876331,2.2920431017828675,-2.7629912982003133,True
lag2-tstar,1.5,300047,0.5,-1.0167493549738085,2.289925824678747,-2.8181695512317315,True
lag2-tstar,1.5,300048,0.5,1.0259875174602056,-2.2925459695645056,2.7270554318937617,True
lag2-tstar,1.5,300049,0.5,-1.0300821379709215,2.2937984710541697,-2.6142915378311127,True
lag2-tstar,1.5,300000,1.0,1.0206420026822975,2.291091710642395,-2.616956837497973,True
lag2-tstar,1.5,300001,1.0,-1.0177513140580257,2.2901884202422296,-2.767804670393659,True
lag2-tstar,1.5,300002,1.0,1.0169050246022673,2.289925350724584,-2.7224650967700215,True
lag2-tstar,1.5,300003,1.0,-1.018985830128755,2.290565140642699,-2.738472458140664,True
lag2-tstar,1.5,300004,1.0,-1.03387712473475,-2.2950005532313975,2.4954645475713715,True
lag2-tstar,1.5,300005,1.0,1.0225674745856757,-2.291539849859158,2.803388824928259,True
lag2-tstar,1.5,300007,1.0,1.0288684530826342,-2.293601864354751,2.6336814428453392,True
lag2-tstar,1.5,300008,1.0,-1.0270770621091825,-2.2929666849680355,2.726858382319288,True
lag2-tstar,1.5,300009,1.0,-1.0212232627619775,2.2911916874506466,-2.8154758605611363,True
lag2-tstar,1.5,300010,1.0,1.029334511191812,2.293841297236561,-2.7155538676364226,True
lag2-tstar,1.5,300011,1.0,-1.0241193142089895,-2.2920541422834364,2.6475840741301364,True
lag2-tstar,1.5,300012,1.0,-1.0192413070139166,-2.2907635139401075,2.7423432473112266,True
lag2-tstar,1.5,300013,1.0,-1.026610569661504,2.2928468920958474,-2.726540338624695,True
lag2-tstar,1.5,300014,1.0,-1.0155220872990034,-2.289803605149007,2.8457859024814787,True
lag2-tstar,1.5,300015,1.0,1.0227518180228143,2.291938067149008,-2.717317022656072,True
lag2-tstar,1.5,300016,1.0,-1.024886421679931,-2.29230141725859,2.75545321677033,True
lag2-tstar,1.5,300017,1.0,1.0214731758753035,2.291311548293424,-2.7225085076968485,True
lag2-tstar,1.5,300018,1.0,1.025279261024016,2.292666942477755,-2.6980615262130025,True
lag2-tstar,1.5,300019,1.0,1.0193892055292035,-2.2910427839016796,2.693133217373559,True
lag2-tstar,1.5,300020,1.0,1.0218648453289654,-2.2915944996000475,2.758116657586243,True
lag2-tstar,1.5,300021,1.0,-1.030626681715931,2.2941461340782863,-2.6776743760693704,True
lag2-tstar,1.5,300022,1.0,-1.0240911344956698,2.2920953122454133,-2.6531296504385153,True
lag2-tstar,1.5,300023,1.0,-1.0230076444486234,-2.291751164167131,2.675337641343563,True
lag2-tstar,1.5,300024,1.0,-1.0292779918617845,2.2938484379562234,-2.6793151196287046,True
lag2-tstar,1.5,300025,1.0,-1.019217460928804,-2.290771663037191,2.7891297057513933,True
lag2-tstar,1.5,300026,1.0,1.019674730633548,2.290889186124722,-2.7711476980712817,True
lag2-tstar,1.5,300027,1.0,-1.028111328776642,2.293302508165953,-2.6722329908549876,True
lag2-tstar,1.5,300029,1.0,1.0270921571751648,2.293103854719152,-2.6944110920214652,True
lag2-tstar,1.5,300030,1.0,1.0210054264362105,2.291179446223078,-2.8261198008772914,True
lag2-tstar,1.5,300031,1.0,-1.0241682352240509,2.291998473232497,-2.6902841731564218,True
lag2-tstar,1.5,300032,1.0,-1.024188377961795,2.292068735024267,-2.635363260831595,True
lag2-tstar,1.5,300033,1.0,1.0273111684112937,2.2930850637219113,-2.636186666059535,True
lag2-tstar,1.5,300034,1.0,1.014003280128765,-2.2891989543299336,2.7479229211504745,True
lag2-tstar,1.5,300035,1.0,-1.020454828768664,2.290996221482722,-2.7930971072343147,True
lag2-tstar,1.5,300036,1.0,-1.023222253285245,2.2918245194472338,-2.768811200997312,True
lag2-tstar,1.5,300037,1.0,-1.0315119116202949,2.2945374901875604,-2.640033056072488,True
lag2-tstar,1.5,300038,1.0,1.0246419176627932,-2.2922079623645266,2.6901820308771742,True
lag2-tstar,1.5,300039,1.0,-1.0213235131238545,2.29123317059053,-2.7448604471236195,True
lag2-tstar,1.5,300040,1.0,-1.0169962705883204,2.2900979232220524,-2.718665137473416,True
lag2-tstar,1.5,300041,1.0,-1.0252425784516637,2.29243397415608,-2.626981898477914,True
lag2-tstar,1.5,300042,1.0,-1.0235985342207556,-2.292202196456599,2.7740462328338404,True
lag2-tstar,1.5,300043,1.0,1.0239041092040828,2.2920552017399163,-2.693670650952021,True
lag2-tstar,1.5,300044,1.0,-1.0218633581889782,-2.2914297733994156,2.7942610647897204,True
lag2-tstar,1.5,300045,1.0,1.0230324486462357,-2.2919592661348536,2.701324852874936,True
lag2-tstar,1.5,300046,1.0,1.0241698379191757,2.2920156030332657,-2.7727408934554796,True
lag2-tstar,1.5,300047,1.0,-1.0169383870548283,2.2900018100957236,-2.8417254932147595,True
lag2-tstar,1.5,300048,1.0,1.0259479591275675,-2.292606116234336,2.7296483065029467,True
lag2-tstar,1.5,300049,1.0,-1.0300904071891777,2.2938501117909698,-2.622266087375405,True
lag2-tstar,1.5,300000,2.0,1.02072937116428,2.29104119775703,-2.6238840729686204,True
lag2-tstar,1.5,300001,2.0,-1.0178564476374117,2.290208877073807,-2.7785814290327258,True
lag2-tstar,1.5,300002,2.0,1.0171007040382944,2.2899891422311787,-2.7521532744830917,True
lag2-tstar,1.5,300003,2.0,-1.0191000566012884,2.2905745390101413,-2.7500471242435305,True
lag2-tstar,1.5,300004,2.0,-1.033906288799746,-2.2949902655171366,2.511198635716537,True
lag2-tstar,1.5,300005,2.0,1.0225893149476672,-2.291555499128273,2.8094958909612227,True
lag2-tstar,1.5,300007,2.0,1.028830618335967,-2.2936938296445244,2.6344243440277344,True
lag2-tstar,1.5,300008,2.0,-1.02719125760744,-2.292890862331319,2.7315672098683033,True
lag2-tstar,1.5,300009,2.0,-1.0212985440066655,2.291190036715552,-2.824647317535008,True
lag2-tstar,1.5,300010,2.0,1.0294008103934933,2.293757063497256,-2.7138665479901007,True
lag2-tstar,1.5,300011,2.0,-1.0241820984381844,-2.292062611075949,2.655826235874396,True
lag2-tstar,1.5,300012,2.0,-1.0192432867892136,-2.2907836994092805,2.746425629223095,True
lag2-tstar,1.5,300013,2.0,-1.0265548340055672,2.2929489621697297,-2.7325254899032214,True
lag2-tstar,1.5,300014,2.0,-1.0155742390031008,-2.289763430146428,2.8470303120588003,True
lag2-tstar,1.5,300015,2.0,1.0227483232941998,2.291949912452632,-2.7183416731042893,True
lag2-tstar,1.5,300016,2.0,-1.0247110591709525,-2.292508308924977,2.7625122604743013,True
lag2-tstar,1.5,300017,2.0,1.021511619541276,2.2912913116450935,-2.7253538213187274,True
lag2-tstar,1.5,300018,2.0,1.0252062572271368,2.29274868082434,-2.699294547888387,True
lag2-tstar,1.5,300019,2.0,1.0194197419649371,-2.2910166084164914,2.6934410399131785,True
lag2-tstar,1.5,300020,2.0,1.0219811883316658,-2.291467715204229,2.7587575300990075,True
lag2-tstar,1.5,300021,2.0,-1.030794224851024,2.294000455052795,-2.6807328794591267,True
lag2-tstar,1.5,300022,2.0,-1.0241269747764137,2.2920813759248455,-2.6576242196748985,True
lag2-tstar,1.5,300023,2.0,-1.023045019485234,-2.291750567477365,2.6810476285140283,True
lag2-tstar,1.5,300024,2.0,-1.0294088870054048,2.2936946689464897,-2.677119434713916,True
lag2-tstar,1.5,300025,2.0,-1.019355598639207,-2.2906303359660845,2.789546968674985,True
lag2-tstar,1.5,300026,2.0,1.019702034852865,2.2908764919897657,-2.7722880584340235,True
lag2-tstar,1.5,300027,2.0,-1.0281636904883094,2.293264504041526,-2.6741912507673566,True
lag2-tstar,1.5,300029,2.0,1.027080818677926,2.29313231347456,-2.69766771630933,True
lag2-tstar,1.5,300030,2.0,1.0210700061371931,2.2912151988958795,-2.834960234216725,True
lag2-tstar,1.5,300031,2.0,-1.0242246748366384,2.2920402285785233,-2.7050858112257576,True
lag2-tstar,1.5,300032,2.0,-1.0243983433741064,2.2920987815444884,-2.66293402897886,True
lag2-tstar,1.5,300033,2.0,1.0274641884432132,2.2930511210092304,-2.6509787634069855,True
lag2-tstar,1.5,300034,2.0,1.014058791916643,-2.289252570768145,2.7629681304522,True
lag2-tstar,1.5,300035,2.0,-1.020546291879068,2.2910224707333766,-2.806915472046227,True
lag2-tstar,1.5,300036,2.0,-1.0232223161852243,2.291833885654449,-2.7704252737901283,True
lag2-tstar,1.5,300037,2.0,-1.0316402515951668,2.2944229514227774,-2.638039744228858,True
lag2-tstar,1.5,300038,2.0,1.0246264048685252,-2.292308237452483,2.705857398110461,True
lag2-tstar,1.5,300039,2.0,-1.021303893041786,2.291323909891861,-2.754974961592726,True
lag2-tstar,1.5,300040,2.0,-1.0170851645306305,2.2900893211955724,-2.727896848533826,True
lag2-tstar,1.5,300041,2.0,-1.025361942175262,2.2923584068674647,-2.6609060646369045,True
lag2-tstar,1.5,300042,2.0,-1.0238646086466774,-2.2919282053146324,2.7694561506763895,True
lag2-tstar,1.5,300043,2.0,1.0239864956508635,2.292032433694305,-2.700636229692093,True
lag2-tstar,1.5,300044,2.0,-1.0217261145678067,-2.2916024077145876,2.802939684859709,True
lag2-tstar,1.5,300045,2.0,1.0233503114041311,-2.291785879516347,2.7155620811517514,True
lag2-tstar,1.5,300046,2.0,1.0241206562892924,2.29208574814489,-2.7758487068498297,True
lag2-tstar,1.5,300047,2.0,-1.0169997788537393,2.2900421496323595,-2.8510226879756377,True
lag2-tstar,1.5,300048,2.0,1.0259910670557462,-2.29256030020819,2.7290376509604606,True
lag2-tstar,1.5,300049,2.0,-1.0301120691520849,2.293835807249319,-2.6231691668117327,True
4b,1.3,300000,control,0.8321656040519838,2.4510538097008863,-4.964456022963565,True
4b,1.3,300000,teleport,0.8321391129857447,2.4510922759914218,-4.966726404125989,True
4b,1.3,300000,reset,0.83220382562936,2.451063357181094,-4.969120420998504,True
4b,1.3,300000,teleport_reset,0.832197234032068,2.451066386012865,-4.968298812265237,True
4b,1.3,300001,control,-0.8295712096727011,2.4502275306806665,-5.2741281789833545,True
4b,1.3,300001,teleport,-0.8295607550927692,2.45025316772957,-5.277411771437775,True
4b,1.3,300001,reset,-0.8295726133021064,2.450300066346805,-5.288915941976079,True
4b,1.3,300001,teleport_reset,-0.8295704756898534,2.450296302601093,-5.28778712493387,True
4b,1.3,300002,control,0.8291441305295251,2.4501127587582516,-5.201626331589703,True
4b,1.3,300002,teleport,0.8291410660681648,2.4501591322881464,-5.210468511931857,True
4b,1.3,300002,reset,0.8292599957061448,2.4501844453696453,-5.237218914589543,True
4b,1.3,300002,teleport_reset,0.8292321549531189,2.4502074356289074,-5.236721248457318,True
4b,1.3,300003,control,-0.8306429994014011,2.4505817772576393,-5.215281013987023,True
4b,1.3,300003,teleport,-0.8306230124466006,2.4506227849386315,-5.219383953021929,True
4b,1.3,300003,reset,-0.8307345703105712,2.450584005980158,-5.228525670830513,True
4b,1.3,300003,teleport_reset,-0.830669955767279,2.45064715518712,-5.229935377146767,True
4b,1.3,300004,control,-0.8429906747473422,-2.4544176642651236,4.743332785698616,True
4b,1.3,300004,teleport,-0.8429992671490858,-2.454411390815918,4.744827578475372,True
4b,1.3,300004,reset,-0.8429949837819152,-2.4544390935344778,4.760405213327834,True
4b,1.3,300004,teleport_reset,-0.8429884714924435,-2.4544439680262164,4.759432684709481,True
4b,1.3,300005,control,0.8334034010677601,-2.451455715459999,5.329005483776356,True
4b,1.3,300005,teleport,0.8334054278401295,-2.451458116582184,5.329773779150196,True
4b,1.3,300005,reset,0.833398689508181,-2.4514802170289527,5.3327572223307165,True
4b,1.3,300005,teleport_reset,0.8334127840911209,-2.451461071154457,5.331223537971072,True
4b,1.3,300007,control,0.8389159910078872,-2.4531132349806146,4.972752899924413,True
4b,1.3,300007,teleport,0.8389132766582873,-2.453111616637315,4.969784736719926,True
4b,1.3,300007,reset,0.8389142644130481,-2.453122379667961,4.969727785288459,True
4b,1.3,300007,teleport_reset,0.8389150236566433,-2.4531189211896685,4.968778075157271,True
4b,1.3,300008,control,-0.8372529077629774,-2.4525900867267083,5.178032034034765,True
4b,1.3,300008,teleport,-0.8372684507092373,-2.452579889172895,5.1785847420015365,True
4b,1.3,300008,reset,-0.8372819677380404,-2.452593007043577,5.18293006671256,True
4b,1.3,300008,teleport_reset,-0.8372173148950812,-2.4526581704481063,5.184536576370736,True
4b,1.3,300009,control,-0.8324509231374119,2.4511203888034965,-5.358271517394762,True
4b,1.3,300009,teleport,-0.8324344376723454,2.451153645609271,-5.361274806916579,True
4b,1.3,300009,reset,-0.8325030543352167,2.45114760046951,-5.368313387614407,True
4b,1.3,300009,teleport_reset,-0.8325041047651652,2.45114164028622,-5.367172005137852,True
4b,1.3,300010,control,0.8390842117591221,2.4532011904243656,-5.135304722085874,True
4b,1.3,300010,teleport,0.8390417572579243,2.453234164121731,-5.1333468324960245,True
4b,1.3,300010,reset,0.8391151832144813,2.4531616707655037,-5.1301835700884855,True
4b,1.3,300010,teleport_reset,0.8390828914563756,2.453192477705368,-5.130559431677759,True
4b,1.3,300011,control,-0.83483231884807,-2.451827652375132,5.02395687195506,True
4b,1.3,300011,teleport,-0.8348275212675194,-2.4518418611365242,5.025934825177818,True
4b,1.3,300011,reset,-0.8348205722171882,-2.4518867356533987,5.033655131653601,True
4b,1.3,300011,teleport_reset,-0.8348302883482772,-2.451871575168097,5.032166609373097,True
4b,1.3,300012,control,-0.8307906081472971,-2.450679269636498,5.197831813172091,True
4b,1.3,300012,teleport,-0.8307784176729147,-2.4506863793174185,5.1973597469465425,True
4b,1.3,300012,reset,-0.8308129170820947,-2.450644977811152,5.196095057203201,True
4b,1.3,300012,teleport_reset,-0.8307870545369893,-2.4506689389803036,5.196220060214748,True
4b,1.3,300013,control,-0.8367079559974705,2.452482438656244,-5.1738927171402835,True
4b,1.3,300013,teleport,-0.8367285389497037,2.4524629577555506,-5.173091714249678,True
4b,1.3,300013,reset,-0.8367179833452394,2.4524851361045026,-5.1744120568707945,True
4b,1.3,300013,teleport_reset,-0.8367151286346043,2.452483399244692,-5.173559370721458,True
4b,1.3,300014,control,-0.8277997033143728,-2.4497581514498545,5.395783990451935,True
4b,1.3,300014,teleport,-0.8277840067955118,-2.4497694296338857,5.394736276893724,True
4b,1.3,300014,reset,-0.827814939486808,-2.4497428380542683,5.393401177383831,True
