act,seed,s_cross,grad_at_cross,dist_to_branch,s_branch,placed_at_cross_on_branch,note
gelu,850060,6.267589326738015,1.5161483180037294e-15,0.008351355494151912,6.256363593779449,True,
gelu,850061,6.4679455314039,2.7755575615628914e-17,0.02161482707552428,6.422363174788693,True,
gelu,850062,6.493039625866835,6.418476861114186e-17,0.007819047203398558,6.476876379947585,True,
gelu,850063,0.3224980859691628,2.5153490401663703e-17,73.87226644911179,,continuation lost at s=0.3257
gelu,850065,0.0042587489883689,9.827442669702502e-14,13267.787825089628,,no sign change within 400 steps
gelu,850066,0.0065226180751877,9.975071970085849e-14,9563.786572320996,,no sign change within 400 steps
gelu,850067,8.606909880812239,1.0755285551056204e-16,0.002923901289606071,8.599720820648727,True,
gelu,850068,0.4543893397977507,4.163336342344337e-17,38.97000127079118,,continuation lost at s=0.4589
gelu,850069,6.747007061718518,1.3877787807814457e-17,0.0020587835077539576,6.743171101587908,True,
gelu,850070,7.059099322832627,7.025630077706069e-17,0.0031206794631917258,7.060967071585342,False,
gelu,850071,5.970300658460794,7.73686670285656e-16,0.011651561194603846,5.969595547878878,True,
gelu,850073,7.290689815093373,5.681219383824043e-17,0.005785284940298007,7.27468135768993,True,
gelu,850074,6.632064827998929,1.5612511283791264e-17,0.004923763811213721,6.627359154559873,True,
gelu,850076,6.073503591388565,5.934098698534562e-14,0.008898942633758166,6.062592118108993,True,
gelu,850077,5.434497561764011,1.4059933772792022e-15,0.025626883878897267,5.407187420360945,True,
gelu,850079,6.885465362865818,8.673617379884035e-18,0.010243227267435387,6.862584554657735,True,
gelu,850080,0.2912973352349726,5.082672021976264e-16,132.62026616255562,,continuation lost at s=0.2942
gelu,850081,6.667364061279195,8.435092901937224e-17,0.005204817631637415,6.6628164664681115,True,
gelu,850082,6.5147875692143815,5.377642775528102e-17,0.004316130349295465,6.503850726435376,True,
gelu,850083,0.267730595139559,2.42861286636753e-17,102.71177338102538,,continuation lost at s=0.2704
gelu,850084,6.507919533185185,1.5135462327897642e-16,0.009297060520464757,6.495437149681135,True,
gelu,850086,7.1551021029634585,5.724587470723463e-17,0.01956696662386292,7.115345955505983,True,
gelu,850087,7.813725480266519,1.9949319973733282e-17,0.007113122612027375,7.802157980783862,True,
