act,seed,placed_at_init,crossed,step,s_cross,gap_at_cross,growth,relax,chi,branch_converged,sqrt_v_w1,sqrt_v_b1,sqrt_v_b2,w1,b1,w2,b2,sens_crossed,sens_step,sens_s_cross,sens_chi,w2_final,s_branch,note,r_b,pred
gelu,850069,False,True,1191.0,6.747007061718518,2.3763440004452577e-05,0.0009430605752408,0.2312628923211204,0.0040778724410806,True,0.0119214516413089,0.0009678402850628,0.0026620288650409,-1.15910493164663,-0.971775161773994,6.747007061718518,-0.0785608490608563,True,1191.0,6.747007061718518,0.0040778724410806,6.747007061718518,6.743171101587908,,0.000568865904901461,0.0006005900644092301
gelu,850070,False,True,1070.0,7.059099322832627,2.3771248870142064e-05,0.0010042743376195,0.1272566310480891,0.0078917250075561,True,0.0153463325626768,0.010794115336392,0.0019387337396817,1.1731532250474737,-0.9804052548302932,7.059099322832627,-0.2015648198818304,True,1070.0,7.059099322832627,0.0078917250075561,7.059099322832627,7.060967071585342,,-0.00026451741436817056,0.0011622952162113423
gelu,850071,False,True,841.0,5.970300658460794,2.0093416437976654e-05,0.0011596307282607,0.0653490628813465,0.0177451776220003,True,0.0273809753317095,0.0041746520058708,0.0121157273176289,1.2370034102509575,-1.021071583431484,5.970300658460794,-0.2650505375132156,True,841.0,5.970300658460794,0.0177451776220003,5.970300658460794,5.969595547878878,,0.00011811697731634041,0.00261351416086135
gelu,850073,False,True,1201.0,7.290689815093373,7.511896854497241e-05,0.0008669586929387,0.0987300818212809,0.0087810997109077,True,0.0186556369343029,0.0073424777123598,0.0115408519312168,1.131596760297458,-0.9553309678407388,7.290689815093373,-0.0901656920969267,True,1201.0,7.290689815093373,0.0087810997109077,7.290689815093373,7.27468135768993,,0.0022005716286830346,0.001293282543080334
gelu,850074,False,True,820.0,6.632064827998929,2.1570338001607875e-05,0.0011627289377425,0.1012231963941117,0.0114867834563871,True,0.0123278939398345,0.0207686177475098,0.0066369841867754,-1.1899137766809975,-0.9908521190311032,6.632064827998929,-0.1744277105700463,True,820.0,6.632064827998929,0.0114867834563871,6.632064827998929,6.627359154559873,,0.0007100374869255521,0.0016917763161071989
gelu,850076,False,True,972.0,6.073503591388565,5.7772359411744495e-05,0.0011115508074671,0.0847801944677346,0.0131109726091773,True,0.0174944165351984,0.0034363616675335,0.0120390525404716,1.2708022714521383,-1.0435683392977433,6.073503591388565,-0.2155584557335677,True,972.0,6.073503591388565,0.0131109726091773,6.073503591388565,6.062592118108993,,0.001799803296510749,0.0019309872973188983
gelu,850077,False,True,711.0,5.434497561764011,7.852592434695084e-05,0.0013108064116924,0.0286697469751839,0.0457208922292564,True,0.0155982552277405,0.0095421039286586,0.0493675033385853,1.2794895749253326,-1.049464594110471,5.434497561764011,-0.2686297585641772,True,711.0,5.434497561764011,0.0457208922292564,5.434497561764011,5.407187420360945,,0.0050507110776720765,0.006733784346020407
gelu,850079,False,True,1041.0,6.885465362865818,6.965611683517128e-05,0.0009869678773072,0.0642172718506901,0.0153691966174157,True,0.0201390253639691,0.0050502168885663,0.019193276865094,1.187986076051537,-0.9897354050854548,6.885465362865818,-0.1451323544821421,True,1041.0,6.885465362865818,0.0153691966174157,6.885465362865818,6.862584554657735,,0.0033341386216587665,0.0022635790892776906
gelu,850081,False,True,1668.0,6.667364061279195,2.5703439502124115e-06,0.0008271586469639,0.1048830066746037,0.0078864887000252,True,0.0166004846644417,0.0027151851742831,0.0101649345250722,-1.1865206241091146,-0.9886858755801426,6.667364061279195,-0.1751807585287625,True,1668.0,6.667364061279195,0.0078864887000252,6.667364061279195,6.6628164664681115,,0.0006825334052003029,0.0011615240115396199
gelu,850082,False,True,1065.0,6.5147875692143815,7.028186074730866e-05,0.001033733250431,0.1449106185811737,0.007133592144954,True,0.0147782065616021,0.0006033910802003,0.0073936706447325,-1.18235741154288,-0.986214674795934,6.5147875692143815,-0.0830718402757465,True,1065.0,6.5147875692143815,0.007133592144954,6.5147875692143815,6.503850726435376,,0.0016815949871900049,0.0010506372201950934
gelu,850084,False,True,894.0,6.507919533185185,1.953408720275357e-06,0.0010654315116284,0.0701737670719384,0.0151827606822967,True,0.0284998741748033,0.0084192619924556,0.0152636603082123,1.1836356472780956,-0.9868796599942252,6.507919533185185,-0.1072111370747374,True,894.0,6.507919533185185,0.0151827606822967,6.507919533185185,6.495437149681135,,0.0019217156930944057,0.0022361207585184176
