set,a,seed,arm,path_key,t_replay,t_model,n_steps,s_max,branch_refined,eta_lam_max_sw,rho_sw_nomom,rho_sw_mom,eta_lam_min_sw,status,s_star,t_sw_rel,winding_b1_sw,w1_sw,kappa_own,chi_sw,r_slaved,sdot_sw,lam_sw,gprime,branch_lo,branch_hi,sign_changes,interp_err_theta_sw,interp_err_H_sw,start7_status,start7_sign_changes,start7_step_offset,start7_s0_over_sstar,start7_start_branch_dist,start7_start_newton_converged,start7_different_branch,start7_start_branch_w1_sign_differs,start7_start_branch_b1_shift_2pi,start7_delta0_norm,full_7_rho_max,full_7_unstable,full_7_max_abs_delta,full_7_diverged,full_7_raw_s_pred,full_7_s_pred,full_7_step_rel,full_7_r_pred,full_m0H_7_rho_max,full_m0H_7_unstable,full_m0H_7_max_abs_delta,full_m0H_7_diverged,full_m0H_7_raw_s_pred,full_m0H_7_s_pred,full_m0H_7_step_rel,full_m0H_7_r_pred,d_7_rho_max,d_7_unstable,d_7_max_abs_delta,d_7_diverged,d_7_raw_s_pred,d_7_s_pred,d_7_step_rel,d_7_r_pred,c_7_rho_max,c_7_unstable,c_7_max_abs_delta,c_7_diverged,c_7_raw_s_pred,c_7_s_pred,c_7_step_rel,c_7_r_pred,c_path_7_rho_max,c_path_7_unstable,c_path_7_max_abs_delta,c_path_7_diverged,c_path_7_raw_s_pred,c_path_7_s_pred,c_path_7_step_rel,c_path_7_r_pred,b_7_rho_max,b_7_unstable,b_7_max_abs_delta,b_7_diverged,b_7_raw_s_pred,b_7_s_pred,b_7_step_rel,b_7_r_pred,a_7_rho_max,a_7_unstable,a_7_max_abs_delta,a_7_diverged,a_7_raw_s_pred,a_7_s_pred,a_7_step_rel,a_7_r_pred,a_nomom_7_rho_max,a_nomom_7_unstable,a_nomom_7_max_abs_delta,a_nomom_7_diverged,a_nomom_7_raw_s_pred,a_nomom_7_s_pred,a_nomom_7_step_rel,a_nomom_7_r_pred,start7_t0,start7_T,start5_status,start5_sign_changes,start5_step_offset,start5_s0_over_sstar,start5_start_branch_dist,start5_start_newton_converged,start5_different_branch,start5_start_branch_w1_sign_differs,start5_start_branch_b1_shift_2pi,start5_delta0_norm,full_5_rho_max,full_5_unstable,full_5_max_abs_delta,full_5_diverged,full_5_raw_s_pred,full_5_s_pred,full_5_step_rel,full_5_r_pred,full_m0H_5_rho_max,full_m0H_5_unstable,full_m0H_5_max_abs_delta,full_m0H_5_diverged,full_m0H_5_raw_s_pred,full_m0H_5_s_pred,full_m0H_5_step_rel,full_m0H_5_r_pred,d_5_rho_max,d_5_unstable,d_5_max_abs_delta,d_5_diverged,d_5_raw_s_pred,d_5_s_pred,d_5_step_rel,d_5_r_pred,c_5_rho_max,c_5_unstable,c_5_max_abs_delta,c_5_diverged,c_5_raw_s_pred,c_5_s_pred,c_5_step_rel,c_5_r_pred,c_path_5_rho_max,c_path_5_unstable,c_path_5_max_abs_delta,c_path_5_diverged,c_path_5_raw_s_pred,c_path_5_s_pred,c_path_5_step_rel,c_path_5_r_pred,b_5_rho_max,b_5_unstable,b_5_max_abs_delta,b_5_diverged,b_5_raw_s_pred,b_5_s_pred,b_5_step_rel,b_5_r_pred,a_5_rho_max,a_5_unstable,a_5_max_abs_delta,a_5_diverged,a_5_raw_s_pred,a_5_s_pred,a_5_step_rel,a_5_r_pred,a_nomom_5_rho_max,a_nomom_5_unstable,a_nomom_5_max_abs_delta,a_nomom_5_diverged,a_nomom_5_raw_s_pred,a_nomom_5_s_pred,a_nomom_5_step_rel,a_nomom_5_r_pred,start5_t0,start5_T,start7_intervention_in_window,start5_intervention_in_window,s_obs,step_obs,chi_1A,winding_1A,mirror_1A,kappa_1A,pred_r_1A,r_obs,obs_r_1A,w2_own_global,opt
lag2-tstar,1.3,300027,1.0,phi1,1.6689300537109375e-06,0.1233701705932617,3599,7.934092534506214,False,4.219251389333914,3.2192513893339116,0.948683298050514,0.1049823263716433,ok,4.88826567678428,,-2.452821026241462,0.838063135261127,7.705722219307206,0.0043157381670565,0.0332558794865997,0.0022147569977066,10.498232637164335,0.0345276269558927,1.4874034288136668,8.418703407085392,0,0.0,8.924846905955519e-08,ok,0,-677,0.7001240546999761,9.281464485866309e-14,True,False,False,0,0.0767190588790729,0.9486832980505157,False,0.0767190588790729,False,5.050082130709721,5.050082130709721,749.0,0.033103039937856,0.9486832980505157,False,0.0767190588790729,False,5.050082130709721,5.050082130709721,749.0,0.033103039937856,1.3516378478073818,True,0.5153821177886884,False,3.4941562619442452,,,,0.9486832980505152,False,0.0767190588790729,False,5.054547275164012,5.054547275164012,751.0,0.0340164813810037,0.948683298050514,False,0.0767190588790729,False,5.059012979292499,5.059012979292499,753.0,0.0349300373175591,0.9486832980505154,False,0.0801084969105615,False,5.050082130709721,5.050082130709721,749.0,0.033103039937856,0.948683298050514,False,0.0782851981660552,False,5.052314632940268,5.052314632940268,750.0,0.0335597463401184,3.2192513893339116,True,0.4743278180520821,False,3.428715673390734,,,,1597,2003,ok,0,-1151,0.5002282539158915,1.658673198789984e-12,True,False,False,0,0.0882860140812447,0.9486832980505154,False,0.0882860140812447,False,5.050082130709721,5.050082130709721,1223.0,0.033103039937856,0.9486832980505154,False,0.0882860140812447,False,5.050082130709721,5.050082130709721,1223.0,0.033103039937856,1.344436311113816,True,0.3562719175179438,False,3.4878153562386713,,,,0.9486832980505152,False,0.0882860140812447,False,5.054547275164012,5.054547275164012,1225.0,0.0340164813810037,0.948683298050514,False,0.0882860140812447,False,5.059012979292499,5.059012979292499,1227.0,0.0349300373175591,0.9486832980505157,False,0.0984217477921187,False,5.050082130709721,5.050082130709721,1223.0,0.033103039937856,0.948683298050514,False,0.0909758490757646,False,5.052314632940268,5.052314632940268,1224.0,0.0335597463401184,3.2192513893339116,True,1.7261392033260703,True,2.451296493172733,,,,1123,2477,,,5.052314632940268,2347.0,0.0042190459161567,-1,True,7.610543288947747,0.0321092315829687,0.03355974634011849,0.0330611390037547,4.890625,adam
lag2-tstar,1.3,300029,1.0,phi1,1.416010856628418,0.0946533679962158,8366,7.933491512949184,False,5.123064143612488,4.123064143612486,0.9486832980505148,0.1509061275586603,ok,4.946767490045812,,-2.452333455909491,-0.8364904017126867,7.452294161248062,0.0042751793936315,0.031859894433448,0.0031914108399359,15.090612755866037,0.0335374308315743,1.4874034288136668,8.418703407085392,0,4.0334402484631937e-13,2.975657178438951e-07,ok,0,-433,0.7007396139991422,3.730349362740526e-13,True,False,False,0,0.074945178411351,0.9486832980505152,False,0.074945178411351,False,5.100465274808729,5.100465274808729,482.0,0.0310703474687656,0.9486832980505152,False,0.074945178411351,False,5.100465274808729,5.100465274808729,482.0,0.0310703474687656,2.343873653672766,True,17379.865318536256,True,,,,,0.9486832980505158,False,0.0772396184055974,False,5.100465274808729,5.100465274808729,482.0,0.0310703474687656,0.9486832980505148,False,0.0793121296296247,False,5.106660603368603,5.106660603368603,484.0,0.0323227468532809,0.9486832980505157,False,0.078808231251472,False,5.100465274808729,5.100465274808729,482.0,0.0310703474687656,0.9486832980505148,False,0.0801371326078575,False,5.100465274808729,5.100465274808729,482.0,0.0310703474687656,4.123064143612486,True,0.0810191425546675,False,3.4702089913382648,,,,6883,1484,ok,0,-667,0.5006294415580163,9.715561688494745e-13,True,False,False,0,0.0859186225319579,0.9486832980505152,False,0.0859186225319579,False,5.100465274808729,5.100465274808729,716.0,0.0310703474687656,0.9486832980505152,False,0.0859186225319579,False,5.100465274808729,5.100465274808729,716.0,0.0310703474687656,1.5142470144891969,True,10486.93472031745,True,,,,,0.9486832980505157,False,0.0991844337208981,False,5.100465274808729,5.100465274808729,716.0,0.0310703474687656,0.9486832980505148,False,0.1026658416398282,False,5.106660603368603,5.106660603368603,718.0,0.0323227468532809,0.9486832980505158,False,0.0989535905689181,False,5.100465274808729,5.100465274808729,716.0,0.0310703474687656,0.9486832980505148,False,0.1039241229287149,False,5.100465274808729,5.100465274808729,716.0,0.0310703474687656,4.123064143612486,True,0.2221996401198512,False,2.4813037643920772,,,,6649,1718,,,5.103563362204764,7366.0,0.0042237481567362,-1,False,7.610543288947747,0.0321450181884541,0.03169663269487932,0.0316742109321004,4.946875,adam
lag2-tstar,1.3,300030,1.0,phi1,2.1457672119140625e-06,0.1601219177246093,4638,7.934490389987552,False,17.062108939688994,16.062108939689004,0.9486832980505135,0.1053728729965221,ok,5.240225319200422,,-2.450799986028917,-0.8314765740744599,7.480631750900866,0.0035697713977314,0.0267041452613275,0.0019711477923574,10.537287299652217,0.0311453237631191,1.4874034288136668,8.418703407085392,1,4.0134562340199414e-13,6.134116423694991e-07,ok,0,-845,0.7001449532529987,3.552713678800501e-15,True,False,False,0,0.0675718951792525,0.9486832980505152,False,0.0675718951792525,False,5.381127291290799,5.381127291290799,915.0,0.0268885331274029,0.9486832980505152,False,0.0675718951792525,False,5.381127291290799,5.381127291290799,915.0,0.0268885331274029,7.881946653505709,True,42129.14600751337,True,,,,,0.9486832980505157,False,0.0675718951792525,False,5.383131000131621,5.383131000131621,916.0,0.0272709038688823,0.9486832980505135,False,0.0675718951792525,False,5.387139211168241,5.387139211168241,918.0,0.0280357967489526,0.9486832980505152,False,0.0702564617142539,False,5.381127291290799,5.381127291290799,915.0,0.0268885331274029,0.9486832980505135,False,0.0697812717315429,False,5.383131000131621,5.383131000131621,916.0,0.0272709038688823,16.062108939689004,True,0.2040537234778661,False,3.6706468984451415,,,,2529,2110,ok,0,-1491,0.5001433179416308,9.753309271331998e-13,True,False,False,0,0.076970152822569,0.9486832980505157,False,0.076970152822569,False,5.381127291290799,5.381127291290799,1561.0,0.0268885331274029,0.9486832980505157,False,0.076970152822569,False,5.381127291290799,5.381127291290799,1561.0,0.0268885331274029,3.940679940406501,True,34622.19803538547,True,,,,,0.9486832980505152,False,0.076970152822569,False,5.383131000131621,5.383131000131621,1562.0,0.0272709038688823,0.9486832980505135,False,0.076970152822569,False,5.387139211168241,5.387139211168241,1564.0,0.0280357967489526,0.9486832980505158,False,0.0837534804926839,False,5.381127291290799,5.381127291290799,1561.0,0.0268885331274029,0.9486832980505135,False,0.0818427504109964,False,5.383131000131621,5.383131000131621,1562.0,0.0272709038688823,16.062108939689004,True,0.7541252290788061,False,2.6223786129015956,,,,1883,2756,,,5.383131000131621,3445.0,0.0035109162435785,-1,False,7.610543288947747,0.0267199800556239,0.027270903868882312,0.0271925581646443,5.240625,adam
lag2-tstar,1.3,300031,1.0,phi1,1.9073486328125e-06,0.142287015914917,4256,7.933337805803049,False,4.963246062677375,3.963246062677372,0.948683298050514,0.1121834770887635,ok,4.982648637492703,,-2.451736452452262,0.8345507243688236,7.729240920940529,0.0036384998832906,0.0281228421887674,0.0020338153698154,11.218347708876358,0.0334494452673913,1.4874034288136668,8.418703407085392,0,0.0,6.619362187265665e-07,ok,0,-773,0.7000739990647735,1.8340884366807586e-13,True,False,False,0,0.0648571722370299,0.9486832980505152,False,0.0648571722370299,False,5.122659612101782,5.122659612101782,841.0,0.0280997085677574,0.9486832980505152,False,0.0648571722370299,False,5.122659612101782,5.122659612101782,841.0,0.0280997085677574,1.65410513732689,True,0.2478828019999431,False,3.520882105176676,,,,0.948683298050515,False,0.0648571722370299,False,5.126791822439274,5.126791822439274,843.0,0.0289290286017647,0.948683298050514,False,0.0648571722370299,False,5.128858325119769,5.128858325119769,844.0,0.0293437683979738,0.9486832980505152,False,0.0679272683977715,False,5.122659612101782,5.122659612101782,841.0,0.0280997085677574,0.948683298050514,False,0.0665651194451033,False,5.126791822439274,5.126791822439274,843.0,0.0289290286017647,3.963246062677372,True,0.8686560001575431,False,3.493658490131292,,,,2141,2116,ok,0,-1355,0.5000984995805788,1.1188827642172328e-12,True,False,False,0,0.0735002045300214,0.9486832980505152,False,0.0735002045300214,False,5.122659612101782,5.122659612101782,1423.0,0.0280997085677574,0.9486832980505152,False,0.0735002045300214,False,5.122659612101782,5.122659612101782,1423.0,0.0280997085677574,1.327658439898641,True,0.3767923656390909,False,3.2661872118307715,,,,0.948683298050516,False,0.0735002045300214,False,5.126791822439274,5.126791822439274,1425.0,0.0289290286017647,0.948683298050514,False,0.0735002045300214,False,5.128858325119769,5.128858325119769,1426.0,0.0293437683979738,0.9486832980505152,False,0.0820664222831286,False,5.122659612101782,5.122659612101782,1423.0,0.0280997085677574,0.948683298050514,False,0.0766966589274309,False,5.126791822439274,5.126791822439274,1425.0,0.0289290286017647,3.963246062677372,True,0.1910675490279384,False,2.4934263729438157,,,,1559,2698,,,5.12472558473297,2983.0,0.00358012014779,-1,True,7.610543288947747,0.0272466593643898,0.02851434198494096,0.0281581110435993,4.984375,adam
lag2-tstar,1.3,300032,1.0,phi1,9.5367431640625e-07,0.1096770763397216,3215,7.934372299637075,False,6.289773297733161,5.289773297733156,0.9486832980505144,0.160187226779108,ok,4.924819358232985,,-2.451691436873135,0.8344038382986457,7.498996734729579,0.0031982039513835,0.0239833209884241,0.0025230412067666,16.0187226779108,0.0337525589480042,1.4874034288136668,8.418703407085392,1,0.0,6.082782055827352e-07,ok,0,-594,0.7000161317814756,3.1663560662309465e-13,True,False,False,0,0.0536576593722504,0.9486832980505152,False,0.0536576593722504,False,5.043480579320077,5.043480579320077,640.0,0.0240945327037676,0.9486832980505152,False,0.0536576593722504,False,5.043480579320077,5.043480579320077,640.0,0.0240945327037676,2.5352622971871015,True,23574.29731343583,True,,,,,0.9486832980505152,False,0.0536576593722504,False,5.043480579320077,5.043480579320077,640.0,0.0240945327037676,0.9486832980505144,False,0.0536576593722504,False,5.046014095158025,5.046014095158025,641.0,0.0246089710320918,0.9486832980505152,False,0.0579005799580104,False,5.043480579320077,5.043480579320077,640.0,0.0240945327037676,0.9486832980505144,False,0.0551875040692806,False,5.043480579320077,5.043480579320077,640.0,0.0240945327037676,5.289773297733156,True,0.078647802031293,False,3.449901240564435,,,,1451,1765,ok,0,-1001,0.5003215376134831,1.7065238111513281e-12,True,False,False,0,0.05888883771728,0.9486832980505154,False,0.05888883771728,False,5.043480579320077,5.043480579320077,1047.0,0.0240945327037676,0.9486832980505154,False,0.05888883771728,False,5.043480579320077,5.043480579320077,1047.0,0.0240945327037676,1.371319035740457,True,10474.605035540468,True,,,,,0.9486832980505152,False,0.05888883771728,False,5.043480579320077,5.043480579320077,1047.0,0.0240945327037676,0.9486832980505144,False,0.05888883771728,False,5.046014095158025,5.046014095158025,1048.0,0.0246089710320918,0.9486832980505157,False,0.0730611424937366,False,5.043480579320077,5.043480579320077,1047.0,0.0240945327037676,0.9486832980505144,False,0.0615712999172277,False,5.043480579320077,5.043480579320077,1047.0,0.0240945327037676,5.289773297733156,True,0.2815221688769178,False,2.4663798512515083,,,,1044,2172,,,5.046014095158025,2092.0,0.0031861474453435,-1,True,7.610543288947747,0.0242483130577569,0.02460897103209181,0.0136374830198107,4.978125,adam
lag2-tstar,1.3,300033,1.0,phi1,9.5367431640625e-07,0.118474006652832,3043,7.9349133238086,False,2.3321721831631708,1.332172183163172,0.9486832980505138,0.135306403506917,ok,4.878429116729257,,-2.4524279216604965,-0.8367959103885826,7.301280770849335,0.0037924366995328,0.0276896451489623,0.0025033218507003,13.530640350691709,0.0342246344349932,1.4874034288136668,8.418703407085392,0,0.0,6.627542381565378e-08,ok,0,-587,0.7004654374057468,3.7436720390360284e-13,True,False,False,0,0.0649073079104454,0.9486832980505152,False,0.0649073079104454,False,5.012193519660052,5.012193519660052,640.0,0.0274195647267039,0.9486832980505152,False,0.0649073079104454,False,5.012193519660052,5.012193519660052,640.0,0.0274195647267039,1.2526289632702527,True,0.0649073079104454,False,4.779164185591767,,,,0.9486832980505154,False,0.0649073079104454,False,5.014701080004343,5.014701080004343,641.0,0.0279335745204902,0.9486832980505138,False,0.0649073079104454,False,5.017208678559066,5.017208678559066,642.0,0.0284475921468043,0.9486832980505157,False,0.069048771779259,False,5.012193519660052,5.012193519660052,640.0,0.0274195647267039,0.9486832980505138,False,0.066366074863156,False,5.014701080004343,5.014701080004343,641.0,0.0279335745204902,1.332172183163172,True,0.068861439170172,False,3.4295440521668503,,,,1243,1801,ok,0,-983,0.5004394376977037,7.468470286653428e-13,True,False,False,0,0.0726970375266429,0.9486832980505157,False,0.0726970375266429,False,5.012193519660052,5.012193519660052,1036.0,0.0274195647267039,0.9486832980505157,False,0.0726970375266429,False,5.012193519660052,5.012193519660052,1036.0,0.0274195647267039,1.2526289632702527,True,0.0726970375266429,False,4.779164185591767,,,,0.9486832980505154,False,0.0726970375266429,False,5.014701080004343,5.014701080004343,1037.0,0.0279335745204902,0.9486832980505138,False,0.0726970375266429,False,5.017208678559066,5.017208678559066,1038.0,0.0284475921468043,0.948683298050516,False,0.0866078518932464,False,5.012193519660052,5.012193519660052,1036.0,0.0274195647267039,0.9486832980505138,False,0.0752277571130788,False,5.014701080004343,5.014701080004343,1037.0,0.0279335745204902,1.332172183163172,True,0.1139070805013928,False,2.4487295333779655,,,,847,2197,,,5.014701080004343,1884.0,0.0037544551108853,-1,False,7.610543288947747,0.0285734431478036,0.02793357452049028,-0.0137035368153776,5.084375,adam
lag2-tstar,1.3,300034,1.0,phi1,1.1920928955078125e-06,0.1284630298614502,3742,7.935103527188606,False,6.015545689345763,5.015545689345764,0.9486832980505144,0.1187734296228942,ok,5.087311330710059,,-2.4492245702332447,0.8262152873109462,7.7796783670728225,0.0036636517974261,0.0285020326329237,0.002213715489001,11.877342962289427,0.0318677295729431,1.4874034288136668,8.418703407085392,0,0.0,1.0024832963750897e-07,ok,0,-711,0.7000076153253185,7.194245199571014e-14,True,False,False,0,0.066471580805425,0.9486832980505157,False,0.066471580805425,False,5.233255110628532,5.233255110628532,776.0,0.0286878019509968,0.9486832980505157,False,0.066471580805425,False,5.233255110628532,5.233255110628532,776.0,0.0286878019509968,2.266076135669188,True,0.618359480584857,False,3.5859479464833095,,,,0.9486832980505152,False,0.066471580805425,False,5.2354904978698915,5.2354904978698915,777.0,0.0291272064018048,0.9486832980505144,False,0.066471580805425,False,5.237726066454769,5.237726066454769,778.0,0.0295666464988522,0.9486832980505152,False,0.0692517484286369,False,5.233255110628532,5.233255110628532,776.0,0.0286878019509968,0.9486832980505144,False,0.0681849259865305,False,5.2354904978698915,5.2354904978698915,777.0,0.0291272064018048,5.015545689345764,True,0.0697395714620935,False,3.563221202537754,,,,1801,1942,ok,0,-1220,0.5002948468641688,1.1572964808692632e-12,True,False,False,0,0.0750416548154255,0.9486832980505157,False,0.0750416548154255,False,5.233255110628532,5.233255110628532,1285.0,0.0286878019509968,0.9486832980505157,False,0.0750416548154255,False,5.233255110628532,5.233255110628532,1285.0,0.0286878019509968,1.28114645576385,True,0.2994672809351998,False,2.8923551087572466,,,,0.9486832980505152,False,0.0750416548154255,False,5.2354904978698915,5.2354904978698915,1286.0,0.0291272064018048,0.9486832980505144,False,0.0750416548154255,False,5.237726066454769,5.237726066454769,1287.0,0.0295666464988522,0.9486832980505157,False,0.0826418944587615,False,5.233255110628532,5.233255110628532,1285.0,0.0286878019509968,0.9486832980505144,False,0.0783261608452292,False,5.2354904978698915,5.2354904978698915,1286.0,0.0291272064018048,5.015545689345764,True,0.2308135813283995,False,2.5470812931636586,,,,1292,2451,,,5.2354904978698915,2578.0,0.0036067024788887,-1,True,7.610543288947747,0.0274489653459375,0.029127206401804884,0.0886010132023102,4.809375,adam
lag2-tstar,1.3,300035,1.0,phi1,9.5367431640625e-07,0.1446590423583984,4058,7.933063913419901,False,13.9072792961098,12.90727929610981,0.948683298050514,0.1159000129409224,ok,5.181375647433419,,-2.45075346741836,0.8313228466057847,7.660360850477052,0.0035392184376717,0.0271116903612272,0.0021253767812608,11.590001294092245,0.0317359540646702,1.4874034288136668,8.418703407085392,1,4.2510439612897254e-13,6.337944880030477e-07,ok,0,-761,0.7000973728730102,1.163513729807164e-13,True,False,False,0,0.0656948375105361,0.9486832980505152,False,0.0656948375105361,False,5.3209922925875075,5.3209922925875075,826.0,0.0269458643137072,0.9486832980505152,False,0.0656948375105361,False,5.3209922925875075,5.3209922925875075,826.0,0.0269458643137072,6.3306423157562985,True,41356.223335380746,True,,,,,0.9486832980505152,False,0.0656948375105361,False,5.325295161806474,5.325295161806474,828.0,0.0277763135055348,0.948683298050514,False,0.0656948375105361,False,5.327446924202778,5.327446924202778,829.0,0.0281916013639573,0.9486832980505152,False,0.0687488625562429,False,5.3209922925875075,5.3209922925875075,826.0,0.0269458643137072,0.948683298050514,False,0.067902283341489,False,5.325295161806474,5.325295161806474,828.0,0.0277763135055348,12.90727929610981,True,0.1988018828936412,False,3.629407257389464,,,,2074,1985,ok,0,-1319,0.5001112060580183,1.0811351813799774e-12,True,False,False,0,0.0745117020501062,0.9486832980505158,False,0.0745117020501062,False,5.3209922925875075,5.3209922925875075,1384.0,0.0269458643137072,0.9486832980505158,False,0.0745117020501062,False,5.3209922925875075,5.3209922925875075,1384.0,0.0269458643137072,3.167869736288893,True,20645.340220462123,True,,,,,0.9486832980505152,False,0.0745117020501062,False,5.325295161806474,5.325295161806474,1386.0,0.0277763135055348,0.948683298050514,False,0.0745117020501062,False,5.327446924202778,5.327446924202778,1387.0,0.0281916013639573,0.9486832980505162,False,0.0828606638047171,False,5.3209922925875075,5.3209922925875075,1384.0,0.0269458643137072,0.948683298050514,False,0.0793072792054188,False,5.325295161806474,5.325295161806474,1386.0,0.0277763135055348,12.90727929610981,True,0.6987448570042307,False,2.593037349892753,,,,1516,2543,,,5.325295161806474,2902.0,0.0034855178511504,-1,True,7.610543288947747,0.0265266844905802,0.02777631350553489,0.0271817069186628,5.184375,adam
lag2-tstar,1.3,300036,1.0,phi1,0.7514030933380127,0.1314671039581298,4460,7.935035707662871,False,16.91202796926212,15.912027969262104,0.9486832980505144,0.1098557321227935,ok,5.082230952386797,,-2.451487719499335,0.833737994751301,7.805749599999397,0.0041022488544343,0.0320211273545985,0.0022903355914468,10.985573212279355,0.0325410369109675,1.4874034288136668,8.418703407085392,0,4.2477132922158494e-13,6.440649302774659e-07,ok,0,-669,0.7003396622240086,1.63202784619898e-14,True,False,False,0,0.0757554140024492,0.9486832980505152,False,0.0757554140024492,False,5.244063627681607,5.244063627681607,739.0,0.0318428416203335,0.9486832980505152,False,0.0757554140024492,False,5.244063627681607,5.244063627681607,739.0,0.0318428416203335,8.59275063152475,True,13485.730157732529,True,,,,,0.9486832980505152,False,0.0757554140024492,False,5.24636113385709,5.24636113385709,740.0,0.032294908084256,0.9486832980505144,False,0.0757554140024492,False,5.250956329669769,5.250956329669769,742.0,0.0331990771107584,0.9486832980505158,False,0.0786533767498084,False,5.244063627681607,5.244063627681607,739.0,0.0318428416203335,0.9486832980505144,False,0.0776418197684893,False,5.24636113385709,5.24636113385709,740.0,0.032294908084256,15.912027969262104,True,0.2121484803157441,False,3.561559532112931,,,,2567,1894,ok,0,-1113,0.5002678932458634,1.40032430095971e-12,True,False,False,0,0.0870468476393782,0.9486832980505157,False,0.0870468476393782,False,5.244063627681607,5.244063627681607,1183.0,0.0318428416203335,0.9486832980505157,False,0.0870468476393782,False,5.244063627681607,5.244063627681607,1183.0,0.0318428416203335,4.970187595114718,True,11392.514192921952,True,,,,,0.9486832980505152,False,0.0870468476393782,False,5.24636113385709,5.24636113385709,1184.0,0.032294908084256,0.9486832980505144,False,0.0870468476393782,False,5.250956329669769,5.250956329669769,1186.0,0.0331990771107584,0.9486832980505154,False,0.0949904339758958,False,5.244063627681607,5.244063627681607,1183.0,0.0318428416203335,0.9486832980505144,False,0.090811339351819,False,5.24636113385709,5.24636113385709,1184.0,0.032294908084256,15.912027969262104,True,0.7824927165170611,False,2.5448051600395463,,,,2123,2338,,,5.24636113385709,3307.0,0.0040162260338939,-1,True,7.610543288947747,0.0305656620891484,0.03229490808425606,0.0318595960874366,5.084375,adam
lag2-tstar,1.3,300037,1.0,phi1,1.9073486328125e-06,0.0805540084838867,10055,7.935338979978914,False,2.4928701651267273,1.4928701651267278,0.9486832980505148,0.1682196992197326,ok,4.822667946496318,,-2.4536211796301237,0.840622349080001,7.449947585907321,0.0045514417895546,0.03390800277249,0.0036924379462229,16.821969921973267,0.0350983401899427,1.4874034288136668,8.418703407085392,0,0.0,6.179536260475516e-07,ok,0,-357,0.7001964658593357,4.308775558570233e-13,True,False,False,0,0.0771032992146256,0.9486832980505157,False,0.0771032992146256,False,4.980266363684213,4.980266363684213,401.0,0.0326786788840378,0.9486832980505157,False,0.0771032992146256,False,4.980266363684213,4.980266363684213,401.0,0.0326786788840378,1.2963693038752997,True,0.0771032992146256,False,4.4961789221314445,,,,0.9486832980505152,False,0.0887201968776694,False,4.980266363684213,4.980266363684213,401.0,0.0326786788840378,0.9486832980505148,False,0.0909525982793804,False,4.983785263257779,4.983785263257779,402.0,0.0334083371587947,0.9486832980505152,False,0.0819561725187166,False,4.980266363684213,4.980266363684213,401.0,0.0326786788840378,0.9486832980505148,False,0.0911272492278194,False,4.980266363684213,4.980266363684213,401.0,0.0326786788840378,1.4928701651267278,True,0.0901409464733952,False,3.390965582970431,,,,8687,1369,ok,0,-534,0.5007455551795686,1.8606227669693e-12,True,False,False,0,0.0887537974543377,0.9486832980505154,False,0.0887537974543377,False,4.980266363684213,4.980266363684213,578.0,0.0326786788840378,0.9486832980505154,False,0.0887537974543377,False,4.980266363684213,4.980266363684213,578.0,0.0326786788840378,1.2963693038752997,True,0.0887537974543377,False,4.4961789221314445,,,,0.9486832980505157,False,0.126771989224859,False,4.980266363684213,4.980266363684213,578.0,0.0326786788840378,0.9486832980505148,False,0.1308444137879487,False,4.983785263257779,4.983785263257779,579.0,0.0334083371587947,0.9486832980505157,False,0.1069644525304701,False,4.980266363684213,4.980266363684213,578.0,0.0326786788840378,0.9486832980505148,False,0.1317916131640791,False,4.980266363684213,4.980266363684213,578.0,0.0326786788840378,1.4928701651267278,True,0.1126424787349744,False,2.4213922043605143,,,,8510,1546,,,4.983785263257779,9089.0,0.0045050446005312,-1,True,7.610543288947747,0.034285836950983,0.033408337158794765,0.0335782788350484,4.821875,adam
